MatchRow,MatchOrder,MatchName,TossTeam,Comments,HomeTeamName,AwayTeamName,1Summary,FirstBattingTeamCode,FirstBattingTeamName,RevisedOver,RevisedTarget,2Summary,SecondBattingTeamCode,SecondBattingTeamName,GroundName,city,MATCH_COMMENCE_START_DATE,MatchTime,MatchEndDate,MatchEndTime,Winner
28,28th  T20,Royal Challengers Bangalore VS Kolkata Knight Riders,Kolkata Knight Riders,Royal Challengers Bangalore won by 82 runs,Royal Challengers Bangalore,Kolkata Knight Riders,194/2 (20 Overs),RCB,Royal Challengers Bangalore,,,112/9 (20 Overs),KKR,Kolkata Knight Riders,Sharjah Cricket Stadium,Sharjah,2020-10-12 18:00:00,18:00,12 Oct 2020,23:00,Royal Challengers Bangalore
27,27th  T20,Mumbai Indians VS Delhi Capitals,Delhi Capitals,Mumbai Indians won by 5 wickets,Mumbai Indians,Delhi Capitals,162/4 (20 Overs),DC,Delhi Capitals,,,166/5 (19.4 Overs),MI,Mumbai Indians,Sheikh Zayed Cricket Stadium,Abu Dhabi,2020-10-11 18:00:00,18:00,11 Oct 2020,23:00,Mumbai Indians
26,26th  T20,Sunrisers Hyderabad VS Rajasthan Royals,Rajasthan Royals,Rajasthan Royals won by 5 wickets,Sunrisers Hyderabad,Rajasthan Royals,158/4 (20 Overs),SRH,Sunrisers Hyderabad,,,163/5 (19.5 Overs),RR,Rajasthan Royals,Dubai International Cricket Stadium,Dubai,2020-10-11 14:00:00,14:00,11 Oct 2020,23:00,Rajasthan Royals
25,25th  T20,Chennai Super Kings VS Royal Challengers Bangalore,Royal Challengers Bangalore,Royal Challengers Bangalore won by 37 runs,Chennai Super Kings,Royal Challengers Bangalore,169/4 (20 Overs),RCB,Royal Challengers Bangalore,,,132/8 (20 Overs),CSK,Chennai Super Kings,Dubai International Cricket Stadium,Dubai,2020-10-10 18:00:00,18:00,10 Oct 2020,23:00,Royal Challengers Bangalore
24,24th  T20,Punjab Kings VS Kolkata Knight Riders,Kolkata Knight Riders,Kolkata Knight Riders won by 2 runs,Punjab Kings,Kolkata Knight Riders,164/6 (20 Overs),KKR,Kolkata Knight Riders,,,162/5 (20 Overs),PBKS,Punjab Kings,Sheikh Zayed Cricket Stadium,Abu Dhabi,2020-10-10 14:00:00,14:00,10 Oct 2020,23:00,Kolkata Knight Riders
23,23rd  T20,Rajasthan Royals VS Delhi Capitals,Delhi Capitals,Delhi Capitals won by 46 runs,Rajasthan Royals,Delhi Capitals,184/8 (20 Overs),DC,Delhi Capitals,,,138/10 (19.4 Overs),RR,Rajasthan Royals,Sharjah Cricket Stadium,Sharjah,2020-10-09 18:00:00,18:00,9 Oct 2020,23:00,Delhi Capitals
22,22nd  T20,Sunrisers Hyderabad VS Punjab Kings,Punjab Kings,Sunrisers Hyderabad won by 69 runs,Sunrisers Hyderabad,Punjab Kings,201/6 (20 Overs),SRH,Sunrisers Hyderabad,,,132/10 (16.5 Overs),PBKS,Punjab Kings,Dubai International Cricket Stadium,Dubai,2020-10-08 18:00:00,18:00,8 Oct 2020,23:00,Sunrisers Hyderabad
21,21st T20,Kolkata Knight Riders VS Chennai Super Kings,Chennai Super Kings,Kolkata Knight Riders won by 10 runs,Kolkata Knight Riders,Chennai Super Kings,167/10 (20 Overs),KKR,Kolkata Knight Riders,,,157/5 (20 Overs),CSK,Chennai Super Kings,Sheikh Zayed Cricket Stadium,Abu Dhabi,2020-10-07 18:00:00,18:00,7 Oct 2020,23:00,Kolkata Knight Riders
20,20th  T20,Mumbai Indians VS Rajasthan Royals,Rajasthan Royals,Mumbai Indians won by 57 runs,Mumbai Indians,Rajasthan Royals,193/4 (20 Overs),MI,Mumbai Indians,,,136/10 (18.1 Overs),RR,Rajasthan Royals,Sheikh Zayed Cricket Stadium,Abu Dhabi,2020-10-06 18:00:00,18:00,6 Oct 2020,23:00,Mumbai Indians
19,19th  T20,Royal Challengers Bangalore VS Delhi Capitals,Delhi Capitals,Delhi Capitals won by 59 runs,Royal Challengers Bangalore,Delhi Capitals,196/4 (20 Overs),DC,Delhi Capitals,,,137/9 (20 Overs),RCB,Royal Challengers Bangalore,Dubai International Cricket Stadium,Dubai,2020-10-05 18:00:00,18:00,5 Oct 2020,23:00,Delhi Capitals
18,18th  T20,Punjab Kings VS Chennai Super Kings,Chennai Super Kings,Chennai Super Kings won by 10 wickets,Punjab Kings,Chennai Super Kings,178/4 (20 Overs),PBKS,Punjab Kings,,,181/0 (17.4 Overs),CSK,Chennai Super Kings,Dubai International Cricket Stadium,Dubai,2020-10-04 18:00:00,18:00,4 Oct 2020,23:00,Chennai Super Kings
17,17th  T20,Mumbai Indians VS Sunrisers Hyderabad,Sunrisers Hyderabad,Mumbai Indians won by 34 runs,Mumbai Indians,Sunrisers Hyderabad,208/5 (20 Overs),MI,Mumbai Indians,,,174/7 (20 Overs),SRH,Sunrisers Hyderabad,Sharjah Cricket Stadium,Sharjah,2020-10-04 14:00:00,14:00,4 Oct 2020,23:00,Mumbai Indians
16,16th  T20,Delhi Capitals VS Kolkata Knight Riders,Kolkata Knight Riders,Delhi Capitals won by 18 runs,Delhi Capitals,Kolkata Knight Riders,228/4 (20 Overs),DC,Delhi Capitals,,,210/8 (20 Overs),KKR,Kolkata Knight Riders,Sharjah Cricket Stadium,Sharjah,2020-10-03 18:00:00,18:00,3 Oct 2020,23:00,Delhi Capitals
15,15th  T20,Royal Challengers Bangalore VS Rajasthan Royals,Rajasthan Royals,Royal Challengers Bangalore won by 8 wickets,Royal Challengers Bangalore,Rajasthan Royals,154/6 (20 Overs),RR,Rajasthan Royals,,,158/2 (19.1 Overs),RCB,Royal Challengers Bangalore,Sheikh Zayed Cricket Stadium,Abu Dhabi,2020-10-03 14:00:00,14:00,3 Oct 2020,23:00,Royal Challengers Bangalore
14,14th  T20,Chennai Super Kings VS Sunrisers Hyderabad,Sunrisers Hyderabad,Sunrisers Hyderabad won by 7 runs,Chennai Super Kings,Sunrisers Hyderabad,164/5 (20 Overs),SRH,Sunrisers Hyderabad,,,157/5 (20 Overs),CSK,Chennai Super Kings,Dubai International Cricket Stadium,Dubai,2020-10-02 18:00:00,18:00,2 Oct 2020,23:00,Sunrisers Hyderabad
13,13th  T20,Punjab Kings VS Mumbai Indians,Mumbai Indians,Mumbai Indians won by 48 runs,Punjab Kings,Mumbai Indians,191/4 (20 Overs),MI,Mumbai Indians,,,143/8 (20 Overs),PBKS,Punjab Kings,Sheikh Zayed Cricket Stadium,Abu Dhabi,2020-10-01 18:00:00,18:00,1 Oct 2020,23:00,Mumbai Indians
12,12th  T20,Rajasthan Royals VS Kolkata Knight Riders,Kolkata Knight Riders,Kolkata Knight Riders won by 37 runs,Rajasthan Royals,Kolkata Knight Riders,174/6 (20 Overs),KKR,Kolkata Knight Riders,,,137/9 (20 Overs),RR,Rajasthan Royals,Dubai International Cricket Stadium,Dubai,2020-09-30 18:00:00,18:00,30 Sep 2020,23:00,Kolkata Knight Riders
11,11th  T20,Delhi Capitals VS Sunrisers Hyderabad,Sunrisers Hyderabad,Sunrisers Hyderabad won by 15 runs,Delhi Capitals,Sunrisers Hyderabad,162/4 (20 Overs),SRH,Sunrisers Hyderabad,,,147/7 (20 Overs),DC,Delhi Capitals,Sheikh Zayed Cricket Stadium,Abu Dhabi,2020-09-29 18:00:00,18:00,29 Sep 2020,23:00,Sunrisers Hyderabad
10,10th  T20,Royal Challengers Bangalore VS Mumbai Indians,Mumbai Indians,Match tied (Royal Challengers Bangalore won the Super Over),Royal Challengers Bangalore,Mumbai Indians,201/3 (20 Overs),RCB,Royal Challengers Bangalore,,,201/5 (20 Overs),MI,Mumbai Indians,Dubai International Cricket Stadium,Dubai,2020-09-28 18:00:00,18:00,28 Sep 2020,23:00,Match Tied (Royal Challengers Bangalore
9,9th  T20,Rajasthan Royals VS Punjab Kings,Punjab Kings,Rajasthan Royals won by 4 wickets,Rajasthan Royals,Punjab Kings,223/2 (20 Overs),PBKS,Punjab Kings,,,226/6 (19.3 Overs),RR,Rajasthan Royals,Sharjah Cricket Stadium,Sharjah,2020-09-27 18:00:00,18:00,27 Sep 2020,23:00,Rajasthan Royals
8,8th  T20,Kolkata Knight Riders VS Sunrisers Hyderabad,Sunrisers Hyderabad,Kolkata Knight Riders won by 7 wickets,Kolkata Knight Riders,Sunrisers Hyderabad,142/4 (20 Overs),SRH,Sunrisers Hyderabad,,,145/3 (18 Overs),KKR,Kolkata Knight Riders,Sheikh Zayed Cricket Stadium,Abu Dhabi,2020-09-26 18:00:00,18:00,26 Sep 2020,23:00,Kolkata Knight Riders
7,7th  T20,Chennai Super Kings VS Delhi Capitals,Delhi Capitals,Delhi Capitals won by 44 runs,Chennai Super Kings,Delhi Capitals,175/3 (20 Overs),DC,Delhi Capitals,,,131/7 (20 Overs),CSK,Chennai Super Kings,Dubai International Cricket Stadium,Dubai,2020-09-25 18:00:00,18:00,25 Sep 2020,23:00,Delhi Capitals
6,6th  T20,Punjab Kings VS Royal Challengers Bangalore,Royal Challengers Bangalore,Punjab Kings won by 97 runs,Punjab Kings,Royal Challengers Bangalore,206/3 (20 Overs),PBKS,Punjab Kings,,,109/10 (17 Overs),RCB,Royal Challengers Bangalore,Dubai International Cricket Stadium,Dubai,2020-09-24 18:00:00,18:00,24 Sep 2020,23:00,Punjab Kings
5,5th  T20,Kolkata Knight Riders VS Mumbai Indians,Mumbai Indians,Mumbai Indians won by 49 runs,Kolkata Knight Riders,Mumbai Indians,195/5 (20 Overs),MI,Mumbai Indians,,,146/9 (20 Overs),KKR,Kolkata Knight Riders,Sheikh Zayed Cricket Stadium,Abu Dhabi,2020-09-23 18:00:00,18:00,23 Sep 2020,23:00,Mumbai Indians
4,4th  T20,Rajasthan Royals VS Chennai Super Kings,Chennai Super Kings,Rajasthan Royals won by 16 runs,Rajasthan Royals,Chennai Super Kings,216/7 (20 Overs),RR,Rajasthan Royals,,,200/6 (20 Overs),CSK,Chennai Super Kings,Sharjah Cricket Stadium,Sharjah,2020-09-22 18:00:00,18:00,22 Sep 2020,23:00,Rajasthan Royals
3,3rd  T20,Sunrisers Hyderabad VS Royal Challengers Bangalore,Royal Challengers Bangalore,Royal Challengers Bangalore won by 10 runs,Sunrisers Hyderabad,Royal Challengers Bangalore,163/5 (20 Overs),RCB,Royal Challengers Bangalore,,,153/10 (19.4 Overs),SRH,Sunrisers Hyderabad,Dubai International Cricket Stadium,Dubai,2020-09-21 18:00:00,18:00,21 Sep 2020,23:00,Royal Challengers Bangalore
2,2nd  T20,Delhi Capitals VS Punjab Kings,Punjab Kings,Match tied (Delhi Capitals won the Super Over),Delhi Capitals,Punjab Kings,157/8 (20 Overs),DC,Delhi Capitals,,,157/8 (20 Overs),PBKS,Punjab Kings,Dubai International Cricket Stadium,Dubai,2020-09-20 18:00:00,18:00,20 Sep 2020,23:00,Match Tied (Delhi Capitals
1,1st T20,Mumbai Indians VS Chennai Super Kings,Chennai Super Kings,Chennai Super Kings won by 5 wickets,Mumbai Indians,Chennai Super Kings,162/9 (20 Overs),MI,Mumbai Indians,,,166/5 (19.2 Overs),CSK,Chennai Super Kings,Sheikh Zayed Cricket Stadium,Abu Dhabi,2020-09-19 18:00:00,18:00,19 Sep 2020,23:00,Chennai Super Kings
