MatchRow,MatchOrder,MatchName,TossTeam,Comments,HomeTeamName,AwayTeamName,1Summary,FirstBattingTeamCode,FirstBattingTeamName,RevisedOver,RevisedTarget,2Summary,SecondBattingTeamCode,SecondBattingTeamName,GroundName,city,MATCH_COMMENCE_START_DATE,MatchTime,MatchEndDate,MatchEndTime,Winner
50,50th  T20I,Punjab Kings VS Royal Challengers Bangalore,Royal Challengers Bangalore,Punjab Kings won by 22 runs,Punjab Kings,Royal Challengers Bangalore,106/6 (10 Overs),PBKS,Punjab Kings,,,84/6 (10 Overs),RCB,Royal Challengers Bangalore,IS Bindra Stadium,Mohali,2015-05-13 20:00:00,20:00,13 May 2015,23:00,Punjab Kings
49,49th  T20I,Delhi Daredevils VS Chennai Super Kings,Chennai Super Kings,Delhi Daredevils won by 6 wickets,Delhi Daredevils,Chennai Super Kings,119/6 (20 Overs),CSK,Chennai Super Kings,,,120/4 (16.4 Overs),DD,Delhi Daredevils,Shaheed Veer Narayan Singh International Cricket Stadium,Naya Raipur,2015-05-12 20:00:00,20:00,12 May 2015,23:00,Delhi Daredevils
48,48th  T20I,Sunrisers Hyderabad VS Punjab Kings,Punjab Kings,Sunrisers Hyderabad won by 5 runs,Sunrisers Hyderabad,Punjab Kings,185/5 (20 Overs),SRH,Sunrisers Hyderabad,,,180/7 (20 Overs),PBKS,Punjab Kings,Rajiv Gandhi Intl. Cricket Stadium,Hyderabad,2015-05-11 20:00:00,20:00,11 May 2015,23:00,Sunrisers Hyderabad
47,47th  T20I,Chennai Super Kings VS Rajasthan Royals,Rajasthan Royals,Chennai Super Kings won by 12 runs,Chennai Super Kings,Rajasthan Royals,157/5 (20 Overs),CSK,Chennai Super Kings,,,145/9 (20 Overs),RR,Rajasthan Royals,M. A. Chidambaram Stadium,Chennai,2015-05-10 20:00:00,20:00,10 May 2015,23:00,Chennai Super Kings
46,46th  T20I,Mumbai Indians VS Royal Challengers Bangalore,Royal Challengers Bangalore,Royal Challengers Bangalore won by 39 runs,Mumbai Indians,Royal Challengers Bangalore,235/1 (20 Overs),RCB,Royal Challengers Bangalore,,,196/7 (20 Overs),MI,Mumbai Indians,Wankhede Stadium,Mumbai,2015-05-10 16:00:00,16:00,10 May 2015,23:00,Royal Challengers Bangalore
45,45th  T20I,Delhi Daredevils VS Sunrisers Hyderabad,Sunrisers Hyderabad,Sunrisers Hyderabad won by 6 runs,Delhi Daredevils,Sunrisers Hyderabad,163/4 (20 Overs),SRH,Sunrisers Hyderabad,,,157/4 (20 Overs),DD,Delhi Daredevils,Shaheed Veer Narayan Singh International Cricket Stadium,Naya Raipur,2015-05-09 20:00:00,20:00,9 May 2015,23:00,Sunrisers Hyderabad
44,44th  T20I,Kolkata Knight Riders VS Punjab Kings,Punjab Kings,Kolkata Knight Riders won by 1 wicket,Kolkata Knight Riders,Punjab Kings,183/5 (20 Overs),PBKS,Punjab Kings,,,184/9 (19.5 Overs),KKR,Kolkata Knight Riders,Eden Gardens,Kolkata,2015-05-09 16:00:00,16:00,9 May 2015,23:00,Kolkata Knight Riders
43,43rd  T20I,Chennai Super Kings VS Mumbai Indians,Mumbai Indians,Mumbai Indians won by 6 wickets,Chennai Super Kings,Mumbai Indians,158/5 (20 Overs),CSK,Chennai Super Kings,,,159/4 (19.2 Overs),MI,Mumbai Indians,M. A. Chidambaram Stadium,Chennai,2015-05-08 20:00:00,20:00,8 May 2015,23:00,Mumbai Indians
42,42nd  T20I,Kolkata Knight Riders VS Delhi Daredevils,Delhi Daredevils,Kolkata Knight Riders won by 13 runs,Kolkata Knight Riders,Delhi Daredevils,171/7 (20 Overs),KKR,Kolkata Knight Riders,,,158/6 (20 Overs),DD,Delhi Daredevils,Eden Gardens,Kolkata,2015-05-07 20:00:00,20:00,7 May 2015,23:00,Kolkata Knight Riders
41,41st T20I,Rajasthan Royals VS Sunrisers Hyderabad,Sunrisers Hyderabad,Sunrisers Hyderabad won by 7 runs,Rajasthan Royals,Sunrisers Hyderabad,201/4 (20 Overs),SRH,Sunrisers Hyderabad,,,194/7 (20 Overs),RR,Rajasthan Royals,Brabourne Stadium,Mumbai,2015-05-07 16:00:00,16:00,7 May 2015,23:00,Sunrisers Hyderabad
40,40th  T20I,Royal Challengers Bangalore VS Punjab Kings,Punjab Kings,Royal Challengers Bangalore won by 138 runs,Royal Challengers Bangalore,Punjab Kings,226/3 (20 Overs),RCB,Royal Challengers Bangalore,,,88/10 (13.4 Overs),PBKS,Punjab Kings,M. Chinnaswamy Stadium,Bengaluru,2015-05-06 20:00:00,20:00,6 May 2015,23:00,Royal Challengers Bangalore
39,39th  T20I,Mumbai Indians VS Delhi Daredevils,Delhi Daredevils,Mumbai Indians won by 5 wickets,Mumbai Indians,Delhi Daredevils,152/6 (20 Overs),DD,Delhi Daredevils,,,153/5 (19.3 Overs),MI,Mumbai Indians,Wankhede Stadium,Mumbai,2015-05-05 20:00:00,20:00,5 May 2015,23:00,Mumbai Indians
38,38th  T20I,Kolkata Knight Riders VS Sunrisers Hyderabad,Sunrisers Hyderabad,Kolkata Knight Riders won by 35 runs,Kolkata Knight Riders,Sunrisers Hyderabad,167/7 (20 Overs),KKR,Kolkata Knight Riders,,,132/9 (20 Overs),SRH,Sunrisers Hyderabad,Eden Gardens,Kolkata,2015-05-04 20:00:00,20:00,4 May 2015,23:00,Kolkata Knight Riders
37,37th  T20I,Chennai Super Kings VS Royal Challengers Bangalore,Royal Challengers Bangalore,Chennai Super Kings won by 24 runs,Chennai Super Kings,Royal Challengers Bangalore,148/9 (20 Overs),CSK,Chennai Super Kings,,,124/10 (19.4 Overs),RCB,Royal Challengers Bangalore,M. A. Chidambaram Stadium,Chennai,2015-05-04 16:00:00,16:00,4 May 2015,23:00,Chennai Super Kings
36,36th  T20I,Rajasthan Royals VS Delhi Daredevils,Delhi Daredevils,Rajasthan Royals won by 14 runs,Rajasthan Royals,Delhi Daredevils,189/2 (20 Overs),RR,Rajasthan Royals,,,175/7 (20 Overs),DD,Delhi Daredevils,Brabourne Stadium,Mumbai,2015-05-03 20:00:00,20:00,3 May 2015,23:00,Rajasthan Royals
35,35th  T20I,Punjab Kings VS Mumbai Indians,Mumbai Indians,Mumbai Indians won by 23 runs,Punjab Kings,Mumbai Indians,172/3 (20 Overs),MI,Mumbai Indians,,,149/7 (20 Overs),PBKS,Punjab Kings,IS Bindra Stadium,Mohali,2015-05-03 16:00:00,16:00,3 May 2015,23:00,Mumbai Indians
34,34th  T20I,Sunrisers Hyderabad VS Chennai Super Kings,Chennai Super Kings,Sunrisers Hyderabad won by 22 runs,Sunrisers Hyderabad,Chennai Super Kings,192/7 (20 Overs),SRH,Sunrisers Hyderabad,,,170/6 (20 Overs),CSK,Chennai Super Kings,Rajiv Gandhi Intl. Cricket Stadium,Hyderabad,2015-05-02 20:00:00,20:00,2 May 2015,23:00,Sunrisers Hyderabad
33,33rd  T20I,Royal Challengers Bangalore VS Kolkata Knight Riders,Kolkata Knight Riders,Royal Challengers Bangalore won by 7 wickets,Royal Challengers Bangalore,Kolkata Knight Riders,111/4 (10 Overs),KKR,Kolkata Knight Riders,,,115/3 (9.4 Overs),RCB,Royal Challengers Bangalore,M. Chinnaswamy Stadium,Bengaluru,2015-05-02 16:00:00,16:00,2 May 2015,23:00,Royal Challengers Bangalore
32,32nd  T20I,Mumbai Indians VS Rajasthan Royals,Rajasthan Royals,Mumbai Indians won by 8 runs,Mumbai Indians,Rajasthan Royals,187/5 (20 Overs),MI,Mumbai Indians,,,179/7 (20 Overs),RR,Rajasthan Royals,Wankhede Stadium,Mumbai,2015-05-01 20:00:00,20:00,1 May 2015,23:00,Mumbai Indians
31,31st T20I,Delhi Daredevils VS Punjab Kings,Punjab Kings,Delhi Daredevils won by 9 wickets,Delhi Daredevils,Punjab Kings,118/8 (20 Overs),PBKS,Punjab Kings,,,119/1 (13.5 Overs),DD,Delhi Daredevils,Arun Jaitley Stadium,Delhi,2015-05-01 16:00:00,16:00,1 May 2015,23:00,Delhi Daredevils
30,30th  T20I,Kolkata Knight Riders VS Chennai Super Kings,Chennai Super Kings,Kolkata Knight Riders won by 7 wickets,Kolkata Knight Riders,Chennai Super Kings,165/9 (20 Overs),CSK,Chennai Super Kings,,,169/3 (19.5 Overs),KKR,Kolkata Knight Riders,Eden Gardens,Kolkata,2015-04-30 20:00:00,20:00,30 Apr 2015,23:00,Kolkata Knight Riders
29,29th  T20I,Royal Challengers Bangalore VS Rajasthan Royals,Rajasthan Royals,No Result,Royal Challengers Bangalore,Rajasthan Royals,200/7 (20 Overs),RCB,Royal Challengers Bangalore,,,,RR,Rajasthan Royals,M. Chinnaswamy Stadium,Bengaluru,2015-04-29 20:00:00,20:00,29 Apr 2015,23:00,
28,28th  T20I,Chennai Super Kings VS Kolkata Knight Riders,Kolkata Knight Riders,Chennai Super Kings won by 2 runs,Chennai Super Kings,Kolkata Knight Riders,134/6 (20 Overs),CSK,Chennai Super Kings,,,132/9 (20 Overs),KKR,Kolkata Knight Riders,M. A. Chidambaram Stadium,Chennai,2015-04-28 20:00:00,20:00,28 Apr 2015,23:00,Chennai Super Kings
27,27th  T20I,Punjab Kings VS Sunrisers Hyderabad,Sunrisers Hyderabad,Sunrisers Hyderabad won by 20 runs,Punjab Kings,Sunrisers Hyderabad,150/6 (20 Overs),SRH,Sunrisers Hyderabad,,,130/9 (20 Overs),PBKS,Punjab Kings,IS Bindra Stadium,Mohali,2015-04-27 20:00:00,20:00,27 Apr 2015,23:00,Sunrisers Hyderabad
26,26th  T20I,Delhi Daredevils VS Royal Challengers Bangalore,Royal Challengers Bangalore,Royal Challengers Bangalore won by 10 wickets,Delhi Daredevils,Royal Challengers Bangalore,95/10 (18.2 Overs),DD,Delhi Daredevils,,,99/0 (10.3 Overs),RCB,Royal Challengers Bangalore,Arun Jaitley Stadium,Delhi,2015-04-26 20:00:00,20:00,26 Apr 2015,23:00,Royal Challengers Bangalore
25,25th  T20I,Kolkata Knight Riders VS Rajasthan Royals,Rajasthan Royals,Match abandoned without a ball bowled,Kolkata Knight Riders,Rajasthan Royals,,KKR,Kolkata Knight Riders,,,,RR,Rajasthan Royals,Eden Gardens,Kolkata,2015-04-26 16:00:00,16:00,26 Apr 2015,23:00,
24,24th  T20I,Chennai Super Kings VS Punjab Kings,Punjab Kings,Chennai Super Kings won by 97 runs,Chennai Super Kings,Punjab Kings,192/3 (20 Overs),CSK,Chennai Super Kings,,,95/9 (20 Overs),PBKS,Punjab Kings,M. A. Chidambaram Stadium,Chennai,2015-04-25 20:00:00,20:00,25 Apr 2015,23:00,Chennai Super Kings
23,23rd  T20I,Mumbai Indians VS Sunrisers Hyderabad,Sunrisers Hyderabad,Mumbai Indians won by 20 runs,Mumbai Indians,Sunrisers Hyderabad,157/8 (20 Overs),MI,Mumbai Indians,,,137/8 (20 Overs),SRH,Sunrisers Hyderabad,Wankhede Stadium,Mumbai,2015-04-25 16:00:00,16:00,25 Apr 2015,23:00,Mumbai Indians
22,22nd  T20I,Rajasthan Royals VS Royal Challengers Bangalore,Royal Challengers Bangalore,Royal Challengers Bangalore won by 9 wickets,Rajasthan Royals,Royal Challengers Bangalore,130/9 (20 Overs),RR,Rajasthan Royals,,,134/1 (16.1 Overs),RCB,Royal Challengers Bangalore,Narendra Modi Stadium,Ahmedabad,2015-04-24 20:00:00,20:00,24 Apr 2015,23:00,Royal Challengers Bangalore
21,21st T20I,Delhi Daredevils VS Mumbai Indians,Mumbai Indians,Delhi Daredevils won by 37 runs,Delhi Daredevils,Mumbai Indians,190/4 (20 Overs),DD,Delhi Daredevils,,,153/9 (20 Overs),MI,Mumbai Indians,Arun Jaitley Stadium,Delhi,2015-04-23 20:00:00,20:00,23 Apr 2015,23:00,Delhi Daredevils
20,20th  T20I,Royal Challengers Bangalore VS Chennai Super Kings,Chennai Super Kings,Chennai Super Kings won by 27 runs,Royal Challengers Bangalore,Chennai Super Kings,181/8 (20 Overs),CSK,Chennai Super Kings,,,154/8 (20 Overs),RCB,Royal Challengers Bangalore,M. Chinnaswamy Stadium,Bengaluru,2015-04-22 20:00:00,20:00,22 Apr 2015,23:00,Chennai Super Kings
19,19th  T20I,Sunrisers Hyderabad VS Kolkata Knight Riders,Kolkata Knight Riders,Sunrisers Hyderabad won by 16 runs (D/L Method),Sunrisers Hyderabad,Kolkata Knight Riders,176/4 (20 Overs),SRH,Sunrisers Hyderabad,,,101/4 (12 Overs),KKR,Kolkata Knight Riders,ACA-VDCA Stadium,Visakhapatnam,2015-04-22 16:00:00,16:00,22 Apr 2015,23:00,Sunrisers Hyderabad
18,18th  T20I,Rajasthan Royals VS Punjab Kings,Punjab Kings,Match Tied (Kings XI Punjab won Super Over),Rajasthan Royals,Punjab Kings,191/6 (20 Overs),RR,Rajasthan Royals,,,191/6 (20 Overs),PBKS,Punjab Kings,Narendra Modi Stadium,Ahmedabad,2015-04-21 20:00:00,20:00,21 Apr 2015,23:00,Match Tied (Kings Xi Punjab
17,17th  T20I,Delhi Daredevils VS Kolkata Knight Riders,Kolkata Knight Riders,Kolkata Knight Riders won by 6 wickets,Delhi Daredevils,Kolkata Knight Riders,146/8 (20 Overs),DD,Delhi Daredevils,,,147/4 (18.1 Overs),KKR,Kolkata Knight Riders,Arun Jaitley Stadium,Delhi,2015-04-20 20:00:00,20:00,20 Apr 2015,23:00,Kolkata Knight Riders
16,16th  T20I,Royal Challengers Bangalore VS Mumbai Indians,Mumbai Indians,Mumbai Indians won by 18 runs,Royal Challengers Bangalore,Mumbai Indians,209/7 (20 Overs),MI,Mumbai Indians,,,191/7 (20 Overs),RCB,Royal Challengers Bangalore,M. Chinnaswamy Stadium,Bengaluru,2015-04-19 20:00:00,20:00,19 Apr 2015,23:00,Mumbai Indians
15,15th  T20I,Rajasthan Royals VS Chennai Super Kings,Chennai Super Kings,Rajasthan Royals won by 8 wickets,Rajasthan Royals,Chennai Super Kings,156/4 (20 Overs),CSK,Chennai Super Kings,,,157/2 (18.2 Overs),RR,Rajasthan Royals,Narendra Modi Stadium,Ahmedabad,2015-04-19 16:00:00,16:00,19 Apr 2015,23:00,Rajasthan Royals
14,14th  T20I,Punjab Kings VS Kolkata Knight Riders,Kolkata Knight Riders,Kolkata Knight Riders won by 4 wickets,Punjab Kings,Kolkata Knight Riders,155/9 (20 Overs),PBKS,Punjab Kings,,,159/6 (17.5 Overs),KKR,Kolkata Knight Riders,,Pune,2015-04-18 20:00:00,20:00,18 Apr 2015,23:00,Kolkata Knight Riders
13,13th  T20I,Sunrisers Hyderabad VS Delhi Daredevils,Delhi Daredevils,Delhi Daredevils won by 4 runs,Sunrisers Hyderabad,Delhi Daredevils,167/4 (20 Overs),DD,Delhi Daredevils,,,163/8 (20 Overs),SRH,Sunrisers Hyderabad,ACA-VDCA Stadium,Visakhapatnam,2015-04-18 16:00:00,16:00,18 Apr 2015,23:00,Delhi Daredevils
12,12th  T20I,Mumbai Indians VS Chennai Super Kings,Chennai Super Kings,Chennai Super Kings won by 6 wickets,Mumbai Indians,Chennai Super Kings,183/7 (20 Overs),MI,Mumbai Indians,,,189/4 (16.4 Overs),CSK,Chennai Super Kings,Wankhede Stadium,Mumbai,2015-04-17 20:00:00,20:00,17 Apr 2015,23:00,Chennai Super Kings
11,11th  T20I,Sunrisers Hyderabad VS Rajasthan Royals,Rajasthan Royals,Rajasthan Royals won by 6 wickets,Sunrisers Hyderabad,Rajasthan Royals,127/5 (20 Overs),SRH,Sunrisers Hyderabad,,,131/4 (20 Overs),RR,Rajasthan Royals,ACA-VDCA Stadium,Visakhapatnam,2015-04-16 20:00:00,20:00,16 Apr 2015,23:00,Rajasthan Royals
10,10th  T20I,Punjab Kings VS Delhi Daredevils,Delhi Daredevils,Delhi Daredevils won by 5 wickets,Punjab Kings,Delhi Daredevils,165/7 (20 Overs),PBKS,Punjab Kings,,,169/5 (19.5 Overs),DD,Delhi Daredevils,,Pune,2015-04-15 20:00:00,20:00,15 Apr 2015,23:00,Delhi Daredevils
9,9th  T20I,Rajasthan Royals VS Mumbai Indians,Mumbai Indians,Rajasthan Royals won by 7 wickets,Rajasthan Royals,Mumbai Indians,164/5 (20 Overs),MI,Mumbai Indians,,,165/3 (19.1 Overs),RR,Rajasthan Royals,Narendra Modi Stadium,Ahmedabad,2015-04-14 20:00:00,20:00,14 Apr 2015,23:00,Rajasthan Royals
8,8th  T20I,Royal Challengers Bangalore VS Sunrisers Hyderabad,Sunrisers Hyderabad,Sunrisers Hyderabad won by 8 wickets,Royal Challengers Bangalore,Sunrisers Hyderabad,166/10 (19.5 Overs),RCB,Royal Challengers Bangalore,,,172/2 (17.2 Overs),SRH,Sunrisers Hyderabad,M. Chinnaswamy Stadium,Bengaluru,2015-04-13 20:00:00,20:00,13 Apr 2015,23:00,Sunrisers Hyderabad
7,7th  T20I,Mumbai Indians VS Punjab Kings,Punjab Kings,Punjab Kings won by 18 runs,Mumbai Indians,Punjab Kings,177/5 (20 Overs),PBKS,Punjab Kings,,,159/7 (20 Overs),MI,Mumbai Indians,Wankhede Stadium,Mumbai,2015-04-12 20:00:00,20:00,12 Apr 2015,23:00,Punjab Kings
6,6th  T20I,Delhi Daredevils VS Rajasthan Royals,Rajasthan Royals,Rajasthan Royals won by 3 wickets,Delhi Daredevils,Rajasthan Royals,184/3 (20 Overs),DD,Delhi Daredevils,,,186/7 (20 Overs),RR,Rajasthan Royals,Arun Jaitley Stadium,Delhi,2015-04-12 16:00:00,16:00,12 Apr 2015,23:00,Rajasthan Royals
5,5th  T20I,Kolkata Knight Riders VS Royal Challengers Bangalore,Royal Challengers Bangalore,Royal Challengers Bangalore won by 3 wickets,Kolkata Knight Riders,Royal Challengers Bangalore,177/6 (20 Overs),KKR,Kolkata Knight Riders,,,179/7 (19 Overs),RCB,Royal Challengers Bangalore,Eden Gardens,Kolkata,2015-04-11 20:00:00,20:00,11 Apr 2015,23:00,Royal Challengers Bangalore
4,4th  T20I,Chennai Super Kings VS Sunrisers Hyderabad,Sunrisers Hyderabad,Chennai Super Kings won by 45 runs,Chennai Super Kings,Sunrisers Hyderabad,209/4 (20 Overs),CSK,Chennai Super Kings,,,164/6 (20 Overs),SRH,Sunrisers Hyderabad,M. A. Chidambaram Stadium,Chennai,2015-04-11 16:00:00,16:00,11 Apr 2015,23:00,Chennai Super Kings
3,3rd  T20I,Punjab Kings VS Rajasthan Royals,Rajasthan Royals,Rajasthan Royals won by 26 runs,Punjab Kings,Rajasthan Royals,162/7 (20 Overs),RR,Rajasthan Royals,,,136/8 (20 Overs),PBKS,Punjab Kings,,Pune,2015-04-10 20:00:00,20:00,10 Apr 2015,23:00,Rajasthan Royals
2,2nd  T20I,Chennai Super Kings VS Delhi Daredevils,Delhi Daredevils,Chennai Super Kings won by 1 run,Chennai Super Kings,Delhi Daredevils,150/7 (20 Overs),CSK,Chennai Super Kings,,,149/9 (20 Overs),DD,Delhi Daredevils,M. A. Chidambaram Stadium,Chennai,2015-04-09 20:00:00,20:00,9 Apr 2015,23:00,Chennai Super Kings
1,1st T20I,Kolkata Knight Riders VS Mumbai Indians,Mumbai Indians,Kolkata Knight Riders won by 7 wickets,Kolkata Knight Riders,Mumbai Indians,168/3 (20 Overs),MI,Mumbai Indians,,,170/3 (18.3 Overs),KKR,Kolkata Knight Riders,Eden Gardens,Kolkata,2015-04-08 20:00:00,20:00,8 Apr 2015,23:00,Kolkata Knight Riders
