MatchRow,MatchOrder,MatchName,TossTeam,Comments,HomeTeamName,AwayTeamName,1Summary,FirstBattingTeamCode,FirstBattingTeamName,RevisedOver,RevisedTarget,2Summary,SecondBattingTeamCode,SecondBattingTeamName,GroundName,city,MATCH_COMMENCE_START_DATE,MatchTime,MatchEndDate,MatchEndTime,Winner
26,26th  T20I,Chennai Super Kings VS Delhi Daredevils,Delhi Daredevils,Chennai Super Kings won by 18 runs,Chennai Super Kings,Delhi Daredevils,163/10 (20 Overs),CSK,Chennai Super Kings,,,145/8 (20 Overs),DD,Delhi Daredevils,New Wanderers Stadium,Johannesburg,2009-05-02 20:00:00,20:00,2 May 2009,23:00,Chennai Super Kings
25,25th  T20I,Deccan Chargers VS Rajasthan Royals,Rajasthan Royals,Rajasthan Royals won by 3 wickets,Deccan Chargers,Rajasthan Royals,141/5 (20 Overs),DEC,Deccan Chargers,,,142/7 (19.4 Overs),RR,Rajasthan Royals,,Port Elizabeth,2009-05-02 16:00:00,16:00,2 May 2009,23:00,Rajasthan Royals
24,24th  T20I,Royal Challengers Bangalore VS Punjab Kings,Punjab Kings,Royal Challengers Bangalore won by 8 runs,Royal Challengers Bangalore,Punjab Kings,145/9 (20 Overs),RCB,Royal Challengers Bangalore,,,137/7 (20 Overs),PBKS,Punjab Kings,Kingsmead,Durban,2009-05-01 20:00:00,20:00,1 May 2009,23:00,Royal Challengers Bangalore
23,23rd  T20I,Kolkata Knight Riders VS Mumbai Indians,Mumbai Indians,Mumbai Indians won by 9 runs,Kolkata Knight Riders,Mumbai Indians,148/6 (20 Overs),MI,Mumbai Indians,,,139/6 (20 Overs),KKR,Kolkata Knight Riders,Buffalo Park,East London,2009-05-01 16:00:00,16:00,1 May 2009,23:00,Mumbai Indians
22,22nd  T20I,Chennai Super Kings VS Rajasthan Royals,Rajasthan Royals,Chennai Super Kings won by 38 runs,Chennai Super Kings,Rajasthan Royals,164/5 (20 Overs),CSK,Chennai Super Kings,,,126/9 (19.3 Overs),RR,Rajasthan Royals,SuperSport Park,Centurion,2009-04-30 20:00:00,20:00,30 Apr 2009,23:00,Chennai Super Kings
21,21st T20I,Deccan Chargers VS Delhi Daredevils,Delhi Daredevils,Delhi Daredevils won by 6 wickets,Deccan Chargers,Delhi Daredevils,148/9 (20 Overs),DEC,Deccan Chargers,,,150/4 (18.4 Overs),DD,Delhi Daredevils,SuperSport Park,Centurion,2009-04-30 16:00:00,16:00,30 Apr 2009,23:00,Delhi Daredevils
20,20th  T20I,Punjab Kings VS Mumbai Indians,Mumbai Indians,Punjab Kings won by 3 runs,Punjab Kings,Mumbai Indians,119/8 (20 Overs),PBKS,Punjab Kings,,,116/7 (20 Overs),MI,Mumbai Indians,Kingsmead,Durban,2009-04-29 20:00:00,20:00,29 Apr 2009,23:00,Punjab Kings
19,19th  T20I,Royal Challengers Bangalore VS Kolkata Knight Riders,Kolkata Knight Riders,Royal Challengers Bangalore won by 5 wickets,Royal Challengers Bangalore,Kolkata Knight Riders,139/6 (20 Overs),KKR,Kolkata Knight Riders,,,143/5 (19.5 Overs),RCB,Royal Challengers Bangalore,Kingsmead,Durban,2009-04-29 16:00:00,16:00,29 Apr 2009,23:00,Royal Challengers Bangalore
18,18th  T20I,Delhi Daredevils VS Rajasthan Royals,Rajasthan Royals,Rajasthan Royals won by 5 wickets,Delhi Daredevils,Rajasthan Royals,143/7 (20 Overs),DD,Delhi Daredevils,,,147/5 (18.3 Overs),RR,Rajasthan Royals,SuperSport Park,Centurion,2009-04-28 20:00:00,20:00,28 Apr 2009,23:00,Rajasthan Royals
17,17th  T20I,Kolkata Knight Riders VS Mumbai Indians,Mumbai Indians,Mumbai Indians won by 92 runs,Kolkata Knight Riders,Mumbai Indians,187/6 (20 Overs),MI,Mumbai Indians,,,95/9 (15.2 Overs),KKR,Kolkata Knight Riders,,Port Elizabeth,2009-04-27 20:00:00,20:00,27 Apr 2009,23:00,Mumbai Indians
16,16th  T20I,Chennai Super Kings VS Deccan Chargers,Deccan Chargers,Deccan Chargers won by 6 wickets,Chennai Super Kings,Deccan Chargers,165/6 (20 Overs),CSK,Chennai Super Kings,,,169/4 (19.3 Overs),DEC,Deccan Chargers,Kingsmead,Durban,2009-04-27 16:00:00,16:00,27 Apr 2009,23:00,Deccan Chargers
15,15th  T20I,Punjab Kings VS Rajasthan Royals,Rajasthan Royals,Punjab Kings won by 27 runs,Punjab Kings,Rajasthan Royals,139/6 (20 Overs),PBKS,Punjab Kings,,,112/7 (20 Overs),RR,Rajasthan Royals,Newlands,Cape Town,2009-04-26 20:00:00,20:00,26 Apr 2009,23:00,Punjab Kings
14,14th  T20I,Royal Challengers Bangalore VS Delhi Daredevils,Delhi Daredevils,Delhi Daredevils won by 6 wickets,Royal Challengers Bangalore,Delhi Daredevils,149/7 (20 Overs),RCB,Royal Challengers Bangalore,,,150/4 (19.2 Overs),DD,Delhi Daredevils,,Port Elizabeth,2009-04-26 16:00:00,16:00,26 Apr 2009,23:00,Delhi Daredevils
13,13th  T20I,Chennai Super Kings VS Kolkata Knight Riders,Kolkata Knight Riders,Match abandoned without a ball bowled,Chennai Super Kings,Kolkata Knight Riders,,CSK,Chennai Super Kings,,,,KKR,Kolkata Knight Riders,Newlands,Cape Town,2009-04-25 20:00:00,20:00,25 Apr 2009,23:00,
12,12th  T20I,Deccan Chargers VS Mumbai Indians,Mumbai Indians,Deccan Chargers won by 12 runs,Deccan Chargers,Mumbai Indians,168/9 (20 Overs),DEC,Deccan Chargers,,,156/7 (20 Overs),MI,Mumbai Indians,Kingsmead,Durban,2009-04-25 16:00:00,16:00,25 Apr 2009,23:00,Deccan Chargers
11,11th  T20I,Royal Challengers Bangalore VS Punjab Kings,Punjab Kings,Punjab Kings won by 7 wickets,Royal Challengers Bangalore,Punjab Kings,168/9 (20 Overs),RCB,Royal Challengers Bangalore,,,173/3 (19 Overs),PBKS,Punjab Kings,Kingsmead,Durban,2009-04-24 20:00:00,20:00,24 Apr 2009,23:00,Punjab Kings
10,10th  T20I,Kolkata Knight Riders VS Rajasthan Royals,Rajasthan Royals,Royals won the one-over eliminator,Kolkata Knight Riders,Rajasthan Royals,150/6 (20 Overs),RR,Rajasthan Royals,,,150/8 (20 Overs),KKR,Kolkata Knight Riders,Newlands,Cape Town,2009-04-23 20:00:00,20:00,23 Apr 2009,23:00,Royals
9,9th  T20I,Chennai Super Kings VS Delhi Daredevils,Delhi Daredevils,Delhi Daredevils won by 9 runs,Chennai Super Kings,Delhi Daredevils,189/5 (20 Overs),DD,Delhi Daredevils,,,180/9 (20 Overs),CSK,Chennai Super Kings,Kingsmead,Durban,2009-04-23 16:00:00,16:00,23 Apr 2009,23:00,Delhi Daredevils
8,8th  T20I,Royal Challengers Bangalore VS Deccan Chargers,Deccan Chargers,Deccan Chargers won by 24 runs,Royal Challengers Bangalore,Deccan Chargers,184/6 (20 Overs),DEC,Deccan Chargers,,,160/8 (20 Overs),RCB,Royal Challengers Bangalore,Newlands,Cape Town,2009-04-22 20:00:00,20:00,22 Apr 2009,23:00,Deccan Chargers
7,7th  T20I,Mumbai Indians VS Rajasthan Royals,Rajasthan Royals,Match abandoned without a ball bowled,Mumbai Indians,Rajasthan Royals,,MI,Mumbai Indians,,,,RR,Rajasthan Royals,Kingsmead,Durban,2009-04-21 20:00:00,20:00,21 Apr 2009,23:00,
6,6th  T20I,Punjab Kings VS Kolkata Knight Riders,Kolkata Knight Riders,KKR won by 11 runs (D/L method),Punjab Kings,Kolkata Knight Riders,158/6 (20 Overs),PBKS,Punjab Kings,,,79/1 (9.2 Overs),KKR,Kolkata Knight Riders,Kingsmead,Durban,2009-04-21 16:00:00,16:00,21 Apr 2009,23:00,Kkr
5,5th  T20I,Royal Challengers Bangalore VS Chennai Super Kings,Chennai Super Kings,Chennai Super Kings won by 92 runs,Royal Challengers Bangalore,Chennai Super Kings,179/5 (20 Overs),CSK,Chennai Super Kings,,,87/10 (15.2 Overs),RCB,Royal Challengers Bangalore,,Port Elizabeth,2009-04-20 20:00:00,20:00,20 Apr 2009,23:00,Chennai Super Kings
4,4th  T20I,Deccan Chargers VS Kolkata Knight Riders,Kolkata Knight Riders,Deccan Chargers won by 8 wickets,Deccan Chargers,Kolkata Knight Riders,101/10 (19.4 Overs),KKR,Kolkata Knight Riders,,,104/2 (13.1 Overs),DEC,Deccan Chargers,Newlands,Cape Town,2009-04-19 20:00:00,20:00,19 Apr 2009,23:00,Deccan Chargers
3,3rd  T20I,Delhi Daredevils VS Punjab Kings,Punjab Kings,DD won by 10 wickets (D/L method),Delhi Daredevils,Punjab Kings,104/7 (12 Overs),PBKS,Punjab Kings,,,58/0 (4.5 Overs),DD,Delhi Daredevils,Newlands,Cape Town,2009-04-19 16:00:00,16:00,19 Apr 2009,23:00,Dd
2,2nd  T20I,Royal Challengers Bangalore VS Rajasthan Royals,Rajasthan Royals,Royal Challengers Bangalore won by 75 runs,Royal Challengers Bangalore,Rajasthan Royals,133/8 (20 Overs),RCB,Royal Challengers Bangalore,,,58/10 (15.1 Overs),RR,Rajasthan Royals,Newlands,Cape Town,2009-04-18 20:00:00,20:00,18 Apr 2009,23:00,Royal Challengers Bangalore
1,1st T20I,Chennai Super Kings VS Mumbai Indians,Mumbai Indians,Mumbai Indians won by 19 runs,Chennai Super Kings,Mumbai Indians,165/7 (20 Overs),MI,Mumbai Indians,,,146/7 (20 Overs),CSK,Chennai Super Kings,Newlands,Cape Town,2009-04-18 16:00:00,16:00,18 Apr 2009,23:00,Mumbai Indians
