MatchRow,MatchOrder,MatchName,TossTeam,Comments,HomeTeamName,AwayTeamName,1Summary,FirstBattingTeamCode,FirstBattingTeamName,RevisedOver,RevisedTarget,2Summary,SecondBattingTeamCode,SecondBattingTeamName,GroundName,city,MATCH_COMMENCE_START_DATE,MatchTime,MatchEndDate,MatchEndTime,Winner
48,48th  T20I,Sunrisers Hyderabad VS Mumbai Indians,Mumbai Indians,Sunrisers Hyderabad won by 7 wickets,Sunrisers Hyderabad,Mumbai Indians,138/7 (20 Overs),MI,Mumbai Indians,,,140/3 (18.2 Overs),SRH,Sunrisers Hyderabad,Rajiv Gandhi Intl. Cricket Stadium,Hyderabad,2017-05-08 20:00:00,20:00,8 May 2017,23:00,Sunrisers Hyderabad
47,47th  T20I,Punjab Kings VS Gujarat Lions,Gujarat Lions,Gujarat Lions won by 6 wickets,Punjab Kings,Gujarat Lions,189/3 (20 Overs),PBKS,Punjab Kings,,,192/4 (19.4 Overs),GL,Gujarat Lions,IS Bindra Stadium,Mohali,2017-05-07 20:00:00,20:00,7 May 2017,23:00,Gujarat Lions
46,46th  T20I,Royal Challengers Bangalore VS Kolkata Knight Riders,Kolkata Knight Riders,Kolkata Knight Riders won by 6 wickets,Royal Challengers Bangalore,Kolkata Knight Riders,158/6 (20 Overs),RCB,Royal Challengers Bangalore,,,159/4 (15.1 Overs),KKR,Kolkata Knight Riders,M. Chinnaswamy Stadium,Bengaluru,2017-05-07 16:00:00,16:00,7 May 2017,23:00,Kolkata Knight Riders
45,45th  T20I,Delhi Daredevils VS Mumbai Indians,Mumbai Indians,Mumbai Indians won by 146 runs,Delhi Daredevils,Mumbai Indians,212/3 (20 Overs),MI,Mumbai Indians,,,66/10 (13.4 Overs),DD,Delhi Daredevils,Arun Jaitley Stadium,Delhi,2017-05-06 20:00:00,20:00,6 May 2017,23:00,Mumbai Indians
44,44th  T20I,Sunrisers Hyderabad VS Rising Pune Supergiant,Rising Pune Supergiant,Rising Pune Supergiant won by 12 runs,Sunrisers Hyderabad,Rising Pune Supergiant,148/8 (20 Overs),RPS,Rising Pune Supergiant,,,136/9 (20 Overs),SRH,Sunrisers Hyderabad,Rajiv Gandhi Intl. Cricket Stadium,Hyderabad,2017-05-06 16:00:00,16:00,6 May 2017,23:00,Rising Pune Supergiant
43,43rd  T20I,Royal Challengers Bangalore VS Punjab Kings,Punjab Kings,Punjab Kings won by 19 runs,Royal Challengers Bangalore,Punjab Kings,138/7 (20 Overs),PBKS,Punjab Kings,,,119/10 (19 Overs),RCB,Royal Challengers Bangalore,M. Chinnaswamy Stadium,Bengaluru,2017-05-05 20:00:00,20:00,5 May 2017,23:00,Punjab Kings
42,42nd  T20I,Delhi Daredevils VS Gujarat Lions,Gujarat Lions,Delhi Daredevils won by 7 wickets,Delhi Daredevils,Gujarat Lions,208/7 (20 Overs),GL,Gujarat Lions,,,214/3 (17.3 Overs),DD,Delhi Daredevils,Arun Jaitley Stadium,Delhi,2017-05-04 20:00:00,20:00,4 May 2017,23:00,Delhi Daredevils
41,41st T20I,Kolkata Knight Riders VS Rising Pune Supergiant,Rising Pune Supergiant,Rising Pune Supergiant won by 4 wickets,Kolkata Knight Riders,Rising Pune Supergiant,155/8 (20 Overs),KKR,Kolkata Knight Riders,,,158/6 (19.2 Overs),RPS,Rising Pune Supergiant,Eden Gardens,Kolkata,2017-05-03 20:00:00,20:00,3 May 2017,23:00,Rising Pune Supergiant
40,40th  T20I,Delhi Daredevils VS Sunrisers Hyderabad,Sunrisers Hyderabad,Delhi Daredevils won by 6 wickets,Delhi Daredevils,Sunrisers Hyderabad,185/3 (20 Overs),SRH,Sunrisers Hyderabad,,,189/4 (19.1 Overs),DD,Delhi Daredevils,Arun Jaitley Stadium,Delhi,2017-05-02 20:00:00,20:00,2 May 2017,23:00,Delhi Daredevils
39,39th  T20I,Rising Pune Supergiant VS Gujarat Lions,Gujarat Lions,Rising Pune Supergiant won by 5 wickets,Rising Pune Supergiant,Gujarat Lions,161/10 (19.5 Overs),GL,Gujarat Lions,,,167/5 (19.5 Overs),RPS,Rising Pune Supergiant,,Pune,2017-05-01 20:00:00,20:00,1 May 2017,23:00,Rising Pune Supergiant
38,38th  T20I,Mumbai Indians VS Royal Challengers Bangalore,Royal Challengers Bangalore,Mumbai Indians won by 5 wickets,Mumbai Indians,Royal Challengers Bangalore,162/8 (20 Overs),RCB,Royal Challengers Bangalore,,,165/5 (19.5 Overs),MI,Mumbai Indians,Wankhede Stadium,Mumbai,2017-05-01 16:00:00,16:00,1 May 2017,23:00,Mumbai Indians
37,37th  T20I,Sunrisers Hyderabad VS Kolkata Knight Riders,Kolkata Knight Riders,Sunrisers Hyderabad won by 48 runs,Sunrisers Hyderabad,Kolkata Knight Riders,209/3 (20 Overs),SRH,Sunrisers Hyderabad,,,161/7 (20 Overs),KKR,Kolkata Knight Riders,Rajiv Gandhi Intl. Cricket Stadium,Hyderabad,2017-04-30 20:00:00,20:00,30 Apr 2017,23:00,Sunrisers Hyderabad
36,36th  T20I,Punjab Kings VS Delhi Daredevils,Delhi Daredevils,Punjab Kings won by 10 wickets,Punjab Kings,Delhi Daredevils,67/10 (17.1 Overs),DD,Delhi Daredevils,,,68/0 (7.5 Overs),PBKS,Punjab Kings,IS Bindra Stadium,Mohali,2017-04-30 16:00:00,16:00,30 Apr 2017,23:00,Punjab Kings
35,35th  T20I,Gujarat Lions VS Mumbai Indians,Mumbai Indians,Match tied (Mumbai Indians won the Super Over),Gujarat Lions,Mumbai Indians,153/9 (20 Overs),GL,Gujarat Lions,,,153/10 (20 Overs),MI,Mumbai Indians,Saurashtra Cricket Association Stadium,Rajkot,2017-04-29 20:00:00,20:00,29 Apr 2017,23:00,Match Tied (Mumbai Indians
34,34th  T20I,Rising Pune Supergiant VS Royal Challengers Bangalore,Royal Challengers Bangalore,Rising Pune Supergiant won by 61 runs,Rising Pune Supergiant,Royal Challengers Bangalore,157/3 (20 Overs),RPS,Rising Pune Supergiant,,,96/9 (20 Overs),RCB,Royal Challengers Bangalore,,Pune,2017-04-29 16:00:00,16:00,29 Apr 2017,23:00,Rising Pune Supergiant
33,33rd  T20I,Punjab Kings VS Sunrisers Hyderabad,Sunrisers Hyderabad,Sunrisers Hyderabad won by 26 runs,Punjab Kings,Sunrisers Hyderabad,207/3 (20 Overs),SRH,Sunrisers Hyderabad,,,181/9 (20 Overs),PBKS,Punjab Kings,IS Bindra Stadium,Mohali,2017-04-28 20:00:00,20:00,28 Apr 2017,23:00,Sunrisers Hyderabad
32,32nd  T20I,Kolkata Knight Riders VS Delhi Daredevils,Delhi Daredevils,Kolkata Knight Riders won by 7 wickets,Kolkata Knight Riders,Delhi Daredevils,160/6 (20 Overs),DD,Delhi Daredevils,,,161/3 (16.2 Overs),KKR,Kolkata Knight Riders,Eden Gardens,Kolkata,2017-04-28 16:00:00,16:00,28 Apr 2017,23:00,Kolkata Knight Riders
31,31st T20I,Royal Challengers Bangalore VS Gujarat Lions,Gujarat Lions,Gujarat Lions won by 7 wickets,Royal Challengers Bangalore,Gujarat Lions,134/10 (20 Overs),RCB,Royal Challengers Bangalore,,,135/3 (13.5 Overs),GL,Gujarat Lions,M. Chinnaswamy Stadium,Bengaluru,2017-04-27 20:00:00,20:00,27 Apr 2017,23:00,Gujarat Lions
30,30th  T20I,Rising Pune Supergiant VS Kolkata Knight Riders,Kolkata Knight Riders,Kolkata Knight Riders won by 7 wickets,Rising Pune Supergiant,Kolkata Knight Riders,182/5 (20 Overs),RPS,Rising Pune Supergiant,,,184/3 (18.1 Overs),KKR,Kolkata Knight Riders,,Pune,2017-04-26 20:00:00,20:00,26 Apr 2017,23:00,Kolkata Knight Riders
29,29th  T20I,Royal Challengers Bangalore VS Sunrisers Hyderabad,Sunrisers Hyderabad,Match abandoned without a ball bowled,Royal Challengers Bangalore,Sunrisers Hyderabad,,RCB,Royal Challengers Bangalore,,,,SRH,Sunrisers Hyderabad,M. Chinnaswamy Stadium,Bengaluru,2017-04-25 20:00:00,20:00,25 Apr 2017,23:00,
28,28th  T20I,Mumbai Indians VS Rising Pune Supergiant,Rising Pune Supergiant,Rising Pune Supergiant won by 3 runs,Mumbai Indians,Rising Pune Supergiant,160/6 (20 Overs),RPS,Rising Pune Supergiant,,,157/8 (20 Overs),MI,Mumbai Indians,Wankhede Stadium,Mumbai,2017-04-24 20:00:00,20:00,24 Apr 2017,23:00,Rising Pune Supergiant
27,27th  T20I,Kolkata Knight Riders VS Royal Challengers Bangalore,Royal Challengers Bangalore,Kolkata Knight Riders won by 82 runs,Kolkata Knight Riders,Royal Challengers Bangalore,131/10 (19.3 Overs),KKR,Kolkata Knight Riders,,,49/10 (9.4 Overs),RCB,Royal Challengers Bangalore,Eden Gardens,Kolkata,2017-04-23 20:00:00,20:00,23 Apr 2017,23:00,Kolkata Knight Riders
26,26th  T20I,Gujarat Lions VS Punjab Kings,Punjab Kings,Punjab Kings won by 26 runs,Gujarat Lions,Punjab Kings,188/7 (20 Overs),PBKS,Punjab Kings,,,162/7 (20 Overs),GL,Gujarat Lions,Saurashtra Cricket Association Stadium,Rajkot,2017-04-23 16:00:00,16:00,23 Apr 2017,23:00,Punjab Kings
25,25th  T20I,Mumbai Indians VS Delhi Daredevils,Delhi Daredevils,Mumbai Indians won by 14 runs,Mumbai Indians,Delhi Daredevils,142/8 (20 Overs),MI,Mumbai Indians,,,128/7 (20 Overs),DD,Delhi Daredevils,Wankhede Stadium,Mumbai,2017-04-22 20:00:00,20:00,22 Apr 2017,23:00,Mumbai Indians
24,24th  T20I,Rising Pune Supergiant VS Sunrisers Hyderabad,Sunrisers Hyderabad,Rising Pune Supergiant won by 6 wickets,Rising Pune Supergiant,Sunrisers Hyderabad,176/3 (20 Overs),SRH,Sunrisers Hyderabad,,,179/4 (20 Overs),RPS,Rising Pune Supergiant,,Pune,2017-04-22 16:00:00,16:00,22 Apr 2017,23:00,Rising Pune Supergiant
23,23rd  T20I,Kolkata Knight Riders VS Gujarat Lions,Gujarat Lions,Gujarat Lions won by 4 wickets,Kolkata Knight Riders,Gujarat Lions,187/5 (20 Overs),KKR,Kolkata Knight Riders,,,188/6 (18.2 Overs),GL,Gujarat Lions,Eden Gardens,Kolkata,2017-04-21 20:00:00,20:00,21 Apr 2017,23:00,Gujarat Lions
22,22nd  T20I,Punjab Kings VS Mumbai Indians,Mumbai Indians,Mumbai Indians won by 8 wickets,Punjab Kings,Mumbai Indians,198/4 (20 Overs),PBKS,Punjab Kings,,,199/2 (15.3 Overs),MI,Mumbai Indians,Holkar Cricket Stadium,Indore,2017-04-20 20:00:00,20:00,20 Apr 2017,23:00,Mumbai Indians
21,21st T20I,Sunrisers Hyderabad VS Delhi Daredevils,Delhi Daredevils,Sunrisers Hyderabad won by 15 runs,Sunrisers Hyderabad,Delhi Daredevils,191/4 (20 Overs),SRH,Sunrisers Hyderabad,,,176/5 (20 Overs),DD,Delhi Daredevils,Rajiv Gandhi Intl. Cricket Stadium,Hyderabad,2017-04-19 20:00:00,20:00,19 Apr 2017,23:00,Sunrisers Hyderabad
20,20th  T20I,Gujarat Lions VS Royal Challengers Bangalore,Royal Challengers Bangalore,Royal Challengers Bangalore won by 21 runs,Gujarat Lions,Royal Challengers Bangalore,213/2 (20 Overs),RCB,Royal Challengers Bangalore,,,192/7 (20 Overs),GL,Gujarat Lions,Saurashtra Cricket Association Stadium,Rajkot,2017-04-18 20:00:00,20:00,18 Apr 2017,23:00,Royal Challengers Bangalore
19,19th  T20I,Sunrisers Hyderabad VS Punjab Kings,Punjab Kings,Sunrisers Hyderabad won by 5 runs,Sunrisers Hyderabad,Punjab Kings,159/6 (20 Overs),SRH,Sunrisers Hyderabad,,,154/10 (19.4 Overs),PBKS,Punjab Kings,Rajiv Gandhi Intl. Cricket Stadium,Hyderabad,2017-04-17 20:00:00,20:00,17 Apr 2017,23:00,Sunrisers Hyderabad
18,18th  T20I,Delhi Daredevils VS Kolkata Knight Riders,Kolkata Knight Riders,Kolkata Knight Riders won by 4 wickets,Delhi Daredevils,Kolkata Knight Riders,168/7 (20 Overs),DD,Delhi Daredevils,,,169/6 (19.5 Overs),KKR,Kolkata Knight Riders,Arun Jaitley Stadium,Delhi,2017-04-17 16:00:00,16:00,17 Apr 2017,23:00,Kolkata Knight Riders
17,17th  T20I,Royal Challengers Bangalore VS Rising Pune Supergiant,Rising Pune Supergiant,Rising Pune Supergiant won by 27 runs,Royal Challengers Bangalore,Rising Pune Supergiant,161/8 (20 Overs),RPS,Rising Pune Supergiant,,,134/9 (20 Overs),RCB,Royal Challengers Bangalore,M. Chinnaswamy Stadium,Bengaluru,2017-04-16 20:00:00,20:00,16 Apr 2017,23:00,Rising Pune Supergiant
16,16th  T20I,Mumbai Indians VS Gujarat Lions,Gujarat Lions,Mumbai Indians won by 6 wickets,Mumbai Indians,Gujarat Lions,176/4 (20 Overs),GL,Gujarat Lions,,,177/4 (19.3 Overs),MI,Mumbai Indians,Wankhede Stadium,Mumbai,2017-04-16 16:00:00,16:00,16 Apr 2017,23:00,Mumbai Indians
15,15th  T20I,Delhi Daredevils VS Punjab Kings,Punjab Kings,Delhi Daredevils won by 51 runs,Delhi Daredevils,Punjab Kings,188/6 (20 Overs),DD,Delhi Daredevils,,,137/9 (20 Overs),PBKS,Punjab Kings,Arun Jaitley Stadium,Delhi,2017-04-15 20:00:00,20:00,15 Apr 2017,23:00,Delhi Daredevils
14,14th  T20I,Kolkata Knight Riders VS Sunrisers Hyderabad,Sunrisers Hyderabad,Kolkata Knight Riders won by 17 runs,Kolkata Knight Riders,Sunrisers Hyderabad,172/6 (20 Overs),KKR,Kolkata Knight Riders,,,155/6 (20 Overs),SRH,Sunrisers Hyderabad,Eden Gardens,Kolkata,2017-04-15 16:00:00,16:00,15 Apr 2017,23:00,Kolkata Knight Riders
13,13th  T20I,Gujarat Lions VS Rising Pune Supergiant,Rising Pune Supergiant,Gujarat Lions won by 7 wickets,Gujarat Lions,Rising Pune Supergiant,171/8 (20 Overs),RPS,Rising Pune Supergiant,,,172/3 (18 Overs),GL,Gujarat Lions,Saurashtra Cricket Association Stadium,Rajkot,2017-04-14 20:00:00,20:00,14 Apr 2017,23:00,Gujarat Lions
12,12th  T20I,Royal Challengers Bangalore VS Mumbai Indians,Mumbai Indians,Mumbai Indians won by 4 wickets,Royal Challengers Bangalore,Mumbai Indians,142/5 (20 Overs),RCB,Royal Challengers Bangalore,,,145/6 (18.5 Overs),MI,Mumbai Indians,M. Chinnaswamy Stadium,Bengaluru,2017-04-14 16:00:00,16:00,14 Apr 2017,23:00,Mumbai Indians
11,11th  T20I,Kolkata Knight Riders VS Punjab Kings,Punjab Kings,Kolkata Knight Riders won by 8 wickets,Kolkata Knight Riders,Punjab Kings,170/9 (20 Overs),PBKS,Punjab Kings,,,171/2 (16.3 Overs),KKR,Kolkata Knight Riders,Eden Gardens,Kolkata,2017-04-13 20:00:00,20:00,13 Apr 2017,23:00,Kolkata Knight Riders
10,10th  T20I,Mumbai Indians VS Sunrisers Hyderabad,Sunrisers Hyderabad,Mumbai Indians won by 4 wickets,Mumbai Indians,Sunrisers Hyderabad,158/8 (20 Overs),SRH,Sunrisers Hyderabad,,,159/6 (18.4 Overs),MI,Mumbai Indians,Wankhede Stadium,Mumbai,2017-04-12 20:00:00,20:00,12 Apr 2017,23:00,Mumbai Indians
9,9th  T20I,Rising Pune Supergiant VS Delhi Daredevils,Delhi Daredevils,Delhi Daredevils won by 97 runs,Rising Pune Supergiant,Delhi Daredevils,205/4 (20 Overs),DD,Delhi Daredevils,,,108/10 (16.1 Overs),RPS,Rising Pune Supergiant,,Pune,2017-04-11 20:00:00,20:00,11 Apr 2017,23:00,Delhi Daredevils
8,8th  T20I,Punjab Kings VS Royal Challengers Bangalore,Royal Challengers Bangalore,Punjab Kings won by 8 wickets,Punjab Kings,Royal Challengers Bangalore,148/4 (20 Overs),RCB,Royal Challengers Bangalore,,,150/2 (14.3 Overs),PBKS,Punjab Kings,Holkar Cricket Stadium,Indore,2017-04-10 20:00:00,20:00,10 Apr 2017,23:00,Punjab Kings
7,7th  T20I,Mumbai Indians VS Kolkata Knight Riders,Kolkata Knight Riders,Mumbai Indians won by 4 wickets,Mumbai Indians,Kolkata Knight Riders,178/7 (20 Overs),KKR,Kolkata Knight Riders,,,180/6 (19.5 Overs),MI,Mumbai Indians,Wankhede Stadium,Mumbai,2017-04-09 20:00:00,20:00,9 Apr 2017,23:00,Mumbai Indians
6,6th  T20I,Sunrisers Hyderabad VS Gujarat Lions,Gujarat Lions,Sunrisers Hyderabad won by 9 wickets,Sunrisers Hyderabad,Gujarat Lions,135/7 (20 Overs),GL,Gujarat Lions,,,140/1 (15.3 Overs),SRH,Sunrisers Hyderabad,Rajiv Gandhi Intl. Cricket Stadium,Hyderabad,2017-04-09 16:00:00,16:00,9 Apr 2017,23:00,Sunrisers Hyderabad
5,5th  T20I,Royal Challengers Bangalore VS Delhi Daredevils,Delhi Daredevils,Royal Challengers Bangalore won by 15 runs,Royal Challengers Bangalore,Delhi Daredevils,157/8 (20 Overs),RCB,Royal Challengers Bangalore,,,142/9 (20 Overs),DD,Delhi Daredevils,M. Chinnaswamy Stadium,Bengaluru,2017-04-08 20:00:00,20:00,8 Apr 2017,23:00,Royal Challengers Bangalore
4,4th  T20I,Punjab Kings VS Rising Pune Supergiant,Rising Pune Supergiant,Punjab Kings won by 6 wickets,Punjab Kings,Rising Pune Supergiant,163/6 (20 Overs),RPS,Rising Pune Supergiant,,,164/4 (19 Overs),PBKS,Punjab Kings,Holkar Cricket Stadium,Indore,2017-04-08 16:00:00,16:00,8 Apr 2017,23:00,Punjab Kings
3,3rd  T20I,Gujarat Lions VS Kolkata Knight Riders,Kolkata Knight Riders,Kolkata Knight Riders won by 10 wickets,Gujarat Lions,Kolkata Knight Riders,183/4 (20 Overs),GL,Gujarat Lions,,,184/0 (14.5 Overs),KKR,Kolkata Knight Riders,Saurashtra Cricket Association Stadium,Rajkot,2017-04-07 20:00:00,20:00,7 Apr 2017,23:00,Kolkata Knight Riders
2,2nd  T20I,Rising Pune Supergiant VS Mumbai Indians,Mumbai Indians,Rising Pune Supergiant won by 7 wickets,Rising Pune Supergiant,Mumbai Indians,184/8 (20 Overs),MI,Mumbai Indians,,,187/3 (19.5 Overs),RPS,Rising Pune Supergiant,,Pune,2017-04-06 20:00:00,20:00,6 Apr 2017,23:00,Rising Pune Supergiant
1,1st T20I,Sunrisers Hyderabad VS Royal Challengers Bangalore,Royal Challengers Bangalore,Sunrisers Hyderabad won by 35 runs,Sunrisers Hyderabad,Royal Challengers Bangalore,207/4 (20 Overs),SRH,Sunrisers Hyderabad,,,172/10 (19.4 Overs),RCB,Royal Challengers Bangalore,Rajiv Gandhi Intl. Cricket Stadium,Hyderabad,2017-04-05 20:00:00,20:00,5 Apr 2017,23:00,Sunrisers Hyderabad
