MatchRow,MatchOrder,MatchName,TossTeam,Comments,HomeTeamName,AwayTeamName,1Summary,FirstBattingTeamCode,FirstBattingTeamName,RevisedOver,RevisedTarget,2Summary,SecondBattingTeamCode,SecondBattingTeamName,GroundName,city,MATCH_COMMENCE_START_DATE,MatchTime,MatchEndDate,MatchEndTime,Winner
63,63rd  T20I,Royal Challengers Bangalore VS Punjab Kings,Punjab Kings,Punjab Kings won by 7 wickets,Royal Challengers Bangalore,Punjab Kings,174/5 (20 Overs),RCB,Royal Challengers Bangalore,,,176/3 (18.1 Overs),PBKS,Punjab Kings,M. Chinnaswamy Stadium,Bengaluru,2013-05-14 16:00:00,16:00,14 May 2013,23:00,Punjab Kings
62,62nd  T20I,Mumbai Indians VS Sunrisers Hyderabad,Sunrisers Hyderabad,Mumbai Indians won by 7 wickets,Mumbai Indians,Sunrisers Hyderabad,178/3 (20 Overs),SRH,Sunrisers Hyderabad,,,184/3 (19.3 Overs),MI,Mumbai Indians,Wankhede Stadium,Mumbai,2013-05-13 20:00:00,20:00,13 May 2013,23:00,Mumbai Indians
61,61st T20I,Rajasthan Royals VS Chennai Super Kings,Chennai Super Kings,Rajasthan Royals won by 5 wickets,Rajasthan Royals,Chennai Super Kings,141/4 (20 Overs),CSK,Chennai Super Kings,,,144/5 (17.1 Overs),RR,Rajasthan Royals,Sawai Mansingh Stadium,Jaipur,2013-05-12 20:00:00,20:00,12 May 2013,23:00,Rajasthan Royals
60,60th  T20I,Kolkata Knight Riders VS Royal Challengers Bangalore,Royal Challengers Bangalore,Kolkata Knight Riders won by 5 wickets,Kolkata Knight Riders,Royal Challengers Bangalore,115/9 (20 Overs),RCB,Royal Challengers Bangalore,,,116/5 (19.2 Overs),KKR,Kolkata Knight Riders,JSCA International Cricket Stadium,Ranchi,2013-05-12 16:00:00,16:00,12 May 2013,23:00,Kolkata Knight Riders
59,59th  T20I,Punjab Kings VS Sunrisers Hyderabad,Sunrisers Hyderabad,Sunrisers Hyderabad won by 30 runs,Punjab Kings,Sunrisers Hyderabad,150/7 (20 Overs),SRH,Sunrisers Hyderabad,,,120/9 (20 Overs),PBKS,Punjab Kings,IS Bindra Stadium,Mohali,2013-05-11 20:00:00,20:00,11 May 2013,23:00,Sunrisers Hyderabad
58,58th  T20I,Pune Warriors India VS Mumbai Indians,Mumbai Indians,Mumbai Indians won by 5 wickets,Pune Warriors India,Mumbai Indians,112/8 (20 Overs),PWI,Pune Warriors India,,,116/5 (18.5 Overs),MI,Mumbai Indians,,Pune,2013-05-11 16:00:00,16:00,11 May 2013,23:00,Mumbai Indians
57,57th  T20I,Delhi Daredevils VS Royal Challengers Bangalore,Royal Challengers Bangalore,Royal Challengers Bangalore won by 4 runs,Delhi Daredevils,Royal Challengers Bangalore,183/4 (20 Overs),RCB,Royal Challengers Bangalore,,,179/7 (20 Overs),DD,Delhi Daredevils,Arun Jaitley Stadium,Delhi,2013-05-10 20:00:00,20:00,10 May 2013,23:00,Royal Challengers Bangalore
56,56th  T20I,Pune Warriors India VS Kolkata Knight Riders,Kolkata Knight Riders,Kolkata Knight Riders won by 46 runs,Pune Warriors India,Kolkata Knight Riders,152/6 (20 Overs),KKR,Kolkata Knight Riders,,,106/10 (19.3 Overs),PWI,Pune Warriors India,,Pune,2013-05-09 20:00:00,20:00,9 May 2013,23:00,Kolkata Knight Riders
55,55th  T20I,Punjab Kings VS Rajasthan Royals,Rajasthan Royals,Rajasthan Royals won by 8 wickets,Punjab Kings,Rajasthan Royals,145/6 (20 Overs),PBKS,Punjab Kings,,,147/2 (19 Overs),RR,Rajasthan Royals,IS Bindra Stadium,Mohali,2013-05-09 16:00:00,16:00,9 May 2013,23:00,Rajasthan Royals
54,54th  T20I,Sunrisers Hyderabad VS Chennai Super Kings,Chennai Super Kings,Chennai Super Kings won by 77 runs,Sunrisers Hyderabad,Chennai Super Kings,223/3 (20 Overs),CSK,Chennai Super Kings,,,146/8 (20 Overs),SRH,Sunrisers Hyderabad,Rajiv Gandhi Intl. Cricket Stadium,Hyderabad,2013-05-08 20:00:00,20:00,8 May 2013,23:00,Chennai Super Kings
53,53rd  T20I,Mumbai Indians VS Kolkata Knight Riders,Kolkata Knight Riders,Mumbai Indians won by 65 runs,Mumbai Indians,Kolkata Knight Riders,170/6 (20 Overs),MI,Mumbai Indians,,,105/10 (18.2 Overs),KKR,Kolkata Knight Riders,Wankhede Stadium,Mumbai,2013-05-07 20:00:00,20:00,7 May 2013,23:00,Mumbai Indians
52,52nd  T20I,Rajasthan Royals VS Delhi Daredevils,Delhi Daredevils,Rajasthan Royals won by 9 wickets,Rajasthan Royals,Delhi Daredevils,154/4 (20 Overs),DD,Delhi Daredevils,,,155/1 (17.5 Overs),RR,Rajasthan Royals,Sawai Mansingh Stadium,Jaipur,2013-05-07 16:00:00,16:00,7 May 2013,23:00,Rajasthan Royals
51,51st T20I,Punjab Kings VS Royal Challengers Bangalore,Royal Challengers Bangalore,Punjab Kings won by 6 wickets,Punjab Kings,Royal Challengers Bangalore,190/3 (20 Overs),RCB,Royal Challengers Bangalore,,,194/4 (18 Overs),PBKS,Punjab Kings,IS Bindra Stadium,Mohali,2013-05-06 20:00:00,20:00,6 May 2013,23:00,Punjab Kings
50,50th  T20I,Rajasthan Royals VS Pune Warriors India,Pune Warriors India,Rajasthan Royals won by 5 wickets,Rajasthan Royals,Pune Warriors India,178/4 (20 Overs),PWI,Pune Warriors India,,,182/5 (19.5 Overs),RR,Rajasthan Royals,Sawai Mansingh Stadium,Jaipur,2013-05-05 20:00:00,20:00,5 May 2013,23:00,Rajasthan Royals
49,49th  T20I,Mumbai Indians VS Chennai Super Kings,Chennai Super Kings,Mumbai Indians won by 60 runs,Mumbai Indians,Chennai Super Kings,139/5 (20 Overs),MI,Mumbai Indians,,,79/10 (15.2 Overs),CSK,Chennai Super Kings,Wankhede Stadium,Mumbai,2013-05-05 16:00:00,16:00,5 May 2013,23:00,Mumbai Indians
48,48th  T20I,Sunrisers Hyderabad VS Delhi Daredevils,Delhi Daredevils,Sunrisers Hyderabad won by 6 wickets,Sunrisers Hyderabad,Delhi Daredevils,80/10 (19.1 Overs),DD,Delhi Daredevils,,,81/4 (13.5 Overs),SRH,Sunrisers Hyderabad,Rajiv Gandhi Intl. Cricket Stadium,Hyderabad,2013-05-04 20:00:00,20:00,4 May 2013,23:00,Sunrisers Hyderabad
47,47th  T20I,Kolkata Knight Riders VS Rajasthan Royals,Rajasthan Royals,Kolkata Knight Riders won by 8 wickets,Kolkata Knight Riders,Rajasthan Royals,132/6 (20 Overs),RR,Rajasthan Royals,,,133/2 (17.2 Overs),KKR,Kolkata Knight Riders,Eden Gardens,Kolkata,2013-05-03 20:00:00,20:00,3 May 2013,23:00,Kolkata Knight Riders
46,46th  T20I,Pune Warriors India VS Royal Challengers Bangalore,Royal Challengers Bangalore,Royal Challengers Bangalore won by 17 runs,Pune Warriors India,Royal Challengers Bangalore,187/3 (20 Overs),RCB,Royal Challengers Bangalore,,,170/9 (20 Overs),PWI,Pune Warriors India,,Pune,2013-05-02 20:00:00,20:00,2 May 2013,23:00,Royal Challengers Bangalore
45,45th  T20I,Chennai Super Kings VS Punjab Kings,Punjab Kings,Chennai Super Kings won by 15 runs,Chennai Super Kings,Punjab Kings,186/4 (20 Overs),CSK,Chennai Super Kings,,,171/6 (20 Overs),PBKS,Punjab Kings,M. A. Chidambaram Stadium,Chennai,2013-05-02 16:00:00,16:00,2 May 2013,23:00,Chennai Super Kings
44,44th  T20I,Delhi Daredevils VS Kolkata Knight Riders,Kolkata Knight Riders,Delhi Daredevils won by 7 wickets,Delhi Daredevils,Kolkata Knight Riders,136/7 (20 Overs),KKR,Kolkata Knight Riders,,,137/3 (17.5 Overs),DD,Delhi Daredevils,Shaheed Veer Narayan Singh International Cricket Stadium,Naya Raipur,2013-05-01 20:00:00,20:00,1 May 2013,23:00,Delhi Daredevils
43,43rd  T20I,Sunrisers Hyderabad VS Mumbai Indians,Mumbai Indians,Sunrisers Hyderabad won by 7 wickets,Sunrisers Hyderabad,Mumbai Indians,129/4 (20 Overs),MI,Mumbai Indians,,,130/3 (18 Overs),SRH,Sunrisers Hyderabad,Rajiv Gandhi Intl. Cricket Stadium,Hyderabad,2013-05-01 16:00:00,16:00,1 May 2013,23:00,Sunrisers Hyderabad
42,42nd  T20I,Pune Warriors India VS Chennai Super Kings,Chennai Super Kings,Chennai Super Kings won by 37 runs,Pune Warriors India,Chennai Super Kings,164/3 (20 Overs),CSK,Chennai Super Kings,,,127/9 (20 Overs),PWI,Pune Warriors India,,Pune,2013-04-30 20:00:00,20:00,30 Apr 2013,23:00,Chennai Super Kings
41,41st T20I,Mumbai Indians VS Punjab Kings,Punjab Kings,Mumbai Indians won by 4 runs,Mumbai Indians,Punjab Kings,174/3 (20 Overs),MI,Mumbai Indians,,,170/10 (20 Overs),PBKS,Punjab Kings,Wankhede Stadium,Mumbai,2013-04-29 20:00:00,20:00,29 Apr 2013,23:00,Mumbai Indians
40,40th  T20I,Rajasthan Royals VS Royal Challengers Bangalore,Royal Challengers Bangalore,Rajasthan Royals won by 4 wickets,Rajasthan Royals,Royal Challengers Bangalore,171/6 (20 Overs),RCB,Royal Challengers Bangalore,,,173/6 (19.5 Overs),RR,Rajasthan Royals,Sawai Mansingh Stadium,Jaipur,2013-04-29 16:00:00,16:00,29 Apr 2013,23:00,Rajasthan Royals
39,39th  T20I,Delhi Daredevils VS Pune Warriors India,Pune Warriors India,Delhi Daredevils won by 15 runs,Delhi Daredevils,Pune Warriors India,164/5 (20 Overs),DD,Delhi Daredevils,,,149/4 (20 Overs),PWI,Pune Warriors India,Shaheed Veer Narayan Singh International Cricket Stadium,Naya Raipur,2013-04-28 20:00:00,20:00,28 Apr 2013,23:00,Delhi Daredevils
38,38th  T20I,Chennai Super Kings VS Kolkata Knight Riders,Kolkata Knight Riders,Chennai Super Kings won by 14 runs,Chennai Super Kings,Kolkata Knight Riders,200/3 (20 Overs),CSK,Chennai Super Kings,,,186/4 (20 Overs),KKR,Kolkata Knight Riders,M. A. Chidambaram Stadium,Chennai,2013-04-28 16:00:00,16:00,28 Apr 2013,23:00,Chennai Super Kings
37,37th  T20I,Mumbai Indians VS Royal Challengers Bangalore,Royal Challengers Bangalore,Mumbai Indians won by 58 runs,Mumbai Indians,Royal Challengers Bangalore,194/7 (20 Overs),MI,Mumbai Indians,,,136/7 (20 Overs),RCB,Royal Challengers Bangalore,Wankhede Stadium,Mumbai,2013-04-27 20:00:00,20:00,27 Apr 2013,23:00,Mumbai Indians
36,36th  T20I,Rajasthan Royals VS Sunrisers Hyderabad,Sunrisers Hyderabad,Rajasthan Royals won by 8 wickets,Rajasthan Royals,Sunrisers Hyderabad,144/9 (20 Overs),SRH,Sunrisers Hyderabad,,,146/2 (17.5 Overs),RR,Rajasthan Royals,Sawai Mansingh Stadium,Jaipur,2013-04-27 16:00:00,16:00,27 Apr 2013,23:00,Rajasthan Royals
35,35th  T20I,Kolkata Knight Riders VS Punjab Kings,Punjab Kings,Kolkata Knight Riders won by 6 wickets,Kolkata Knight Riders,Punjab Kings,149/6 (20 Overs),PBKS,Punjab Kings,,,150/4 (18.2 Overs),KKR,Kolkata Knight Riders,Eden Gardens,Kolkata,2013-04-26 20:00:00,20:00,26 Apr 2013,23:00,Kolkata Knight Riders
34,34th  T20I,Chennai Super Kings VS Sunrisers Hyderabad,Sunrisers Hyderabad,Chennai Super Kings won by 5 wickets,Chennai Super Kings,Sunrisers Hyderabad,159/6 (20 Overs),SRH,Sunrisers Hyderabad,,,160/5 (19.4 Overs),CSK,Chennai Super Kings,M. A. Chidambaram Stadium,Chennai,2013-04-25 20:00:00,20:00,25 Apr 2013,23:00,Chennai Super Kings
33,33rd  T20I,Kolkata Knight Riders VS Mumbai Indians,Mumbai Indians,Mumbai Indians won by 5 wickets,Kolkata Knight Riders,Mumbai Indians,159/6 (20 Overs),KKR,Kolkata Knight Riders,,,162/5 (19.5 Overs),MI,Mumbai Indians,Eden Gardens,Kolkata,2013-04-24 20:00:00,20:00,24 Apr 2013,23:00,Mumbai Indians
32,32nd  T20I,Delhi Daredevils VS Punjab Kings,Punjab Kings,Punjab Kings won by 5 wickets,Delhi Daredevils,Punjab Kings,120/7 (20 Overs),DD,Delhi Daredevils,,,121/5 (17 Overs),PBKS,Punjab Kings,Arun Jaitley Stadium,Delhi,2013-04-23 20:00:00,20:00,23 Apr 2013,23:00,Punjab Kings
31,31st T20I,Royal Challengers Bangalore VS Pune Warriors India,Pune Warriors India,Royal Challengers Bangalore won by 130 runs,Royal Challengers Bangalore,Pune Warriors India,263/5 (20 Overs),RCB,Royal Challengers Bangalore,,,133/9 (20 Overs),PWI,Pune Warriors India,M. Chinnaswamy Stadium,Bengaluru,2013-04-23 16:00:00,16:00,23 Apr 2013,23:00,Royal Challengers Bangalore
30,30th  T20I,Chennai Super Kings VS Rajasthan Royals,Rajasthan Royals,Chennai Super Kings won by 5 wickets,Chennai Super Kings,Rajasthan Royals,185/4 (20 Overs),RR,Rajasthan Royals,,,186/5 (19.5 Overs),CSK,Chennai Super Kings,M. A. Chidambaram Stadium,Chennai,2013-04-22 20:00:00,20:00,22 Apr 2013,23:00,Chennai Super Kings
29,29th  T20I,Punjab Kings VS Pune Warriors India,Pune Warriors India,Punjab Kings won by 7 wickets,Punjab Kings,Pune Warriors India,185/4 (20 Overs),PWI,Pune Warriors India,,,186/3 (19.5 Overs),PBKS,Punjab Kings,IS Bindra Stadium,Mohali,2013-04-21 20:00:00,20:00,21 Apr 2013,23:00,Punjab Kings
28,28th  T20I,Delhi Daredevils VS Mumbai Indians,Mumbai Indians,Delhi Daredevils won by 9 wickets,Delhi Daredevils,Mumbai Indians,161/4 (20 Overs),MI,Mumbai Indians,,,165/1 (17 Overs),DD,Delhi Daredevils,Arun Jaitley Stadium,Delhi,2013-04-21 16:00:00,16:00,21 Apr 2013,23:00,Delhi Daredevils
27,27th  T20I,Royal Challengers Bangalore VS Rajasthan Royals,Rajasthan Royals,Royal Challengers Bangalore won by 7 wickets,Royal Challengers Bangalore,Rajasthan Royals,117/10 (19.4 Overs),RR,Rajasthan Royals,,,123/3 (17.5 Overs),RCB,Royal Challengers Bangalore,M. Chinnaswamy Stadium,Bengaluru,2013-04-20 20:00:00,20:00,20 Apr 2013,23:00,Royal Challengers Bangalore
26,26th  T20I,Kolkata Knight Riders VS Chennai Super Kings,Chennai Super Kings,Chennai Super Kings won by 4 wickets,Kolkata Knight Riders,Chennai Super Kings,119/9 (20 Overs),KKR,Kolkata Knight Riders,,,124/6 (19.1 Overs),CSK,Chennai Super Kings,Eden Gardens,Kolkata,2013-04-20 16:00:00,16:00,20 Apr 2013,23:00,Chennai Super Kings
25,25th  T20I,Sunrisers Hyderabad VS Punjab Kings,Punjab Kings,Sunrisers Hyderabad won by 5 wickets,Sunrisers Hyderabad,Punjab Kings,123/9 (20 Overs),PBKS,Punjab Kings,,,127/5 (18.5 Overs),SRH,Sunrisers Hyderabad,Rajiv Gandhi Intl. Cricket Stadium,Hyderabad,2013-04-19 20:00:00,20:00,19 Apr 2013,23:00,Sunrisers Hyderabad
24,24th  T20I,Delhi Daredevils VS Chennai Super Kings,Chennai Super Kings,Chennai Super Kings won by 86 runs,Delhi Daredevils,Chennai Super Kings,169/4 (20 Overs),CSK,Chennai Super Kings,,,83/10 (17.3 Overs),DD,Delhi Daredevils,Arun Jaitley Stadium,Delhi,2013-04-18 20:00:00,20:00,18 Apr 2013,23:00,Chennai Super Kings
23,23rd  T20I,Rajasthan Royals VS Mumbai Indians,Mumbai Indians,Rajasthan Royals won by 87 runs,Rajasthan Royals,Mumbai Indians,179/3 (20 Overs),RR,Rajasthan Royals,,,92/10 (18.2 Overs),MI,Mumbai Indians,Sawai Mansingh Stadium,Jaipur,2013-04-17 20:00:00,20:00,17 Apr 2013,23:00,Rajasthan Royals
22,22nd  T20I,Pune Warriors India VS Sunrisers Hyderabad,Sunrisers Hyderabad,Sunrisers Hyderabad won by 11 runs,Pune Warriors India,Sunrisers Hyderabad,119/8 (20 Overs),SRH,Sunrisers Hyderabad,,,108/10 (19 Overs),PWI,Pune Warriors India,,Pune,2013-04-17 16:00:00,16:00,17 Apr 2013,23:00,Sunrisers Hyderabad
21,21st T20I,Royal Challengers Bangalore VS Delhi Daredevils,Delhi Daredevils,Match Tied (Royal Challengers Bangalore won Super Over),Royal Challengers Bangalore,Delhi Daredevils,152/5 (20 Overs),DD,Delhi Daredevils,,,152/7 (20 Overs),RCB,Royal Challengers Bangalore,M. Chinnaswamy Stadium,Bengaluru,2013-04-16 20:00:00,20:00,16 Apr 2013,23:00,Match Tied (Royal Challengers Bangalore
20,20th  T20I,Punjab Kings VS Kolkata Knight Riders,Kolkata Knight Riders,Punjab Kings won by 4 runs,Punjab Kings,Kolkata Knight Riders,157/9 (20 Overs),PBKS,Punjab Kings,,,153/9 (20 Overs),KKR,Kolkata Knight Riders,IS Bindra Stadium,Mohali,2013-04-16 16:00:00,16:00,16 Apr 2013,23:00,Punjab Kings
19,19th  T20I,Chennai Super Kings VS Pune Warriors India,Pune Warriors India,Pune Warriors India won by 24 runs,Chennai Super Kings,Pune Warriors India,159/5 (20 Overs),PWI,Pune Warriors India,,,135/8 (20 Overs),CSK,Chennai Super Kings,M. A. Chidambaram Stadium,Chennai,2013-04-15 20:00:00,20:00,15 Apr 2013,23:00,Pune Warriors India
18,18th  T20I,Rajasthan Royals VS Punjab Kings,Punjab Kings,Rajasthan Royals won by 6 wickets,Rajasthan Royals,Punjab Kings,124/10 (18.5 Overs),PBKS,Punjab Kings,,,126/4 (19.2 Overs),RR,Rajasthan Royals,Sawai Mansingh Stadium,Jaipur,2013-04-14 20:00:00,20:00,14 Apr 2013,23:00,Rajasthan Royals
17,17th  T20I,Kolkata Knight Riders VS Sunrisers Hyderabad,Sunrisers Hyderabad,Kolkata Knight Riders won by 48 runs,Kolkata Knight Riders,Sunrisers Hyderabad,180/4 (20 Overs),KKR,Kolkata Knight Riders,,,132/7 (20 Overs),SRH,Sunrisers Hyderabad,Eden Gardens,Kolkata,2013-04-14 16:00:00,16:00,14 Apr 2013,23:00,Kolkata Knight Riders
16,16th  T20I,Chennai Super Kings VS Royal Challengers Bangalore,Royal Challengers Bangalore,Chennai Super Kings won by 4 wickets,Chennai Super Kings,Royal Challengers Bangalore,165/6 (20 Overs),RCB,Royal Challengers Bangalore,,,166/6 (19.5 Overs),CSK,Chennai Super Kings,M. A. Chidambaram Stadium,Chennai,2013-04-13 20:00:00,20:00,13 Apr 2013,23:00,Chennai Super Kings
15,15th  T20I,Mumbai Indians VS Pune Warriors India,Pune Warriors India,Mumbai Indians won by 41 runs,Mumbai Indians,Pune Warriors India,183/3 (20 Overs),MI,Mumbai Indians,,,142/8 (20 Overs),PWI,Pune Warriors India,Wankhede Stadium,Mumbai,2013-04-13 16:00:00,16:00,13 Apr 2013,23:00,Mumbai Indians
14,14th  T20I,Delhi Daredevils VS Sunrisers Hyderabad,Sunrisers Hyderabad,Sunrisers Hyderabad won by 3 wickets,Delhi Daredevils,Sunrisers Hyderabad,114/8 (20 Overs),DD,Delhi Daredevils,,,115/7 (19.2 Overs),SRH,Sunrisers Hyderabad,Arun Jaitley Stadium,Delhi,2013-04-12 20:00:00,20:00,12 Apr 2013,23:00,Sunrisers Hyderabad
13,13th  T20I,Pune Warriors India VS Rajasthan Royals,Rajasthan Royals,Pune Warriors India won by 7 wickets,Pune Warriors India,Rajasthan Royals,145/5 (20 Overs),RR,Rajasthan Royals,,,148/3 (18.4 Overs),PWI,Pune Warriors India,,Pune,2013-04-11 20:00:00,20:00,11 Apr 2013,23:00,Pune Warriors India
12,12th  T20I,Royal Challengers Bangalore VS Kolkata Knight Riders,Kolkata Knight Riders,Royal Challengers Bangalore won by 8 wickets,Royal Challengers Bangalore,Kolkata Knight Riders,154/8 (20 Overs),KKR,Kolkata Knight Riders,,,158/2 (17.3 Overs),RCB,Royal Challengers Bangalore,M. Chinnaswamy Stadium,Bengaluru,2013-04-11 16:00:00,16:00,11 Apr 2013,23:00,Royal Challengers Bangalore
11,11th  T20I,Punjab Kings VS Chennai Super Kings,Chennai Super Kings,Chennai Super Kings won by 10 wickets,Punjab Kings,Chennai Super Kings,138/10 (19.5 Overs),PBKS,Punjab Kings,,,139/0 (17.2 Overs),CSK,Chennai Super Kings,IS Bindra Stadium,Mohali,2013-04-10 20:00:00,20:00,10 Apr 2013,23:00,Chennai Super Kings
10,10th  T20I,Mumbai Indians VS Delhi Daredevils,Delhi Daredevils,Mumbai Indians won by 44 runs,Mumbai Indians,Delhi Daredevils,209/5 (20 Overs),MI,Mumbai Indians,,,165/9 (20 Overs),DD,Delhi Daredevils,Wankhede Stadium,Mumbai,2013-04-09 20:00:00,20:00,9 Apr 2013,23:00,Mumbai Indians
9,9th  T20I,Royal Challengers Bangalore VS Sunrisers Hyderabad,Sunrisers Hyderabad,Royal Challengers Bangalore won by 7 wickets,Royal Challengers Bangalore,Sunrisers Hyderabad,161/6 (20 Overs),SRH,Sunrisers Hyderabad,,,162/3 (17.4 Overs),RCB,Royal Challengers Bangalore,M. Chinnaswamy Stadium,Bengaluru,2013-04-09 16:00:00,16:00,9 Apr 2013,23:00,Royal Challengers Bangalore
8,8th  T20I,Rajasthan Royals VS Kolkata Knight Riders,Kolkata Knight Riders,Rajasthan Royals won by 19 runs,Rajasthan Royals,Kolkata Knight Riders,144/6 (20 Overs),RR,Rajasthan Royals,,,125/10 (19 Overs),KKR,Kolkata Knight Riders,Sawai Mansingh Stadium,Jaipur,2013-04-08 20:00:00,20:00,8 Apr 2013,23:00,Rajasthan Royals
7,7th  T20I,Sunrisers Hyderabad VS Royal Challengers Bangalore,Royal Challengers Bangalore,Match Tied (Sunrisers Hyderabad won Super Over),Sunrisers Hyderabad,Royal Challengers Bangalore,130/8 (20 Overs),RCB,Royal Challengers Bangalore,,,130/7 (20 Overs),SRH,Sunrisers Hyderabad,Rajiv Gandhi Intl. Cricket Stadium,Hyderabad,2013-04-07 20:00:00,20:00,7 Apr 2013,23:00,Match Tied (Sunrisers Hyderabad
6,6th  T20I,Pune Warriors India VS Punjab Kings,Punjab Kings,Punjab Kings won by 8 wickets,Pune Warriors India,Punjab Kings,99/9 (20 Overs),PWI,Pune Warriors India,,,100/2 (12.2 Overs),PBKS,Punjab Kings,,Pune,2013-04-07 16:00:00,16:00,7 Apr 2013,23:00,Punjab Kings
