MatchRow,MatchOrder,MatchName,TossTeam,Comments,HomeTeamName,AwayTeamName,1Summary,FirstBattingTeamCode,FirstBattingTeamName,RevisedOver,RevisedTarget,2Summary,SecondBattingTeamCode,SecondBattingTeamName,GroundName,city,MATCH_COMMENCE_START_DATE,MatchTime,MatchEndDate,MatchEndTime,Winner
45,45th  T20I,Kolkata Knight Riders VS Rising Pune Supergiant,Rising Pune Supergiant,Kolkata Knight Riders won by 8 wickets (D/L Method),Kolkata Knight Riders,Rising Pune Supergiant,103/6 (17.4 Overs),RPS,Rising Pune Supergiant,,,66/2 (5 Overs),KKR,Kolkata Knight Riders,Eden Gardens,Kolkata,2016-05-14 20:00:00,20:00,14 May 2016,23:00,Kolkata Knight Riders
44,44th  T20I,Royal Challengers Bangalore VS Gujarat Lions,Gujarat Lions,Royal Challengers Bangalore won by 144 runs,Royal Challengers Bangalore,Gujarat Lions,248/3 (20 Overs),RCB,Royal Challengers Bangalore,,,104/10 (18.4 Overs),GL,Gujarat Lions,M. Chinnaswamy Stadium,Bengaluru,2016-05-14 16:00:00,16:00,14 May 2016,23:00,Royal Challengers Bangalore
43,43rd  T20I,Mumbai Indians VS Punjab Kings,Punjab Kings,Punjab Kings won by 7 wickets,Mumbai Indians,Punjab Kings,124/9 (20 Overs),MI,Mumbai Indians,,,127/3 (17 Overs),PBKS,Punjab Kings,ACA-VDCA Stadium,Visakhapatnam,2016-05-13 20:00:00,20:00,13 May 2016,23:00,Punjab Kings
42,42nd  T20I,Sunrisers Hyderabad VS Delhi Daredevils,Delhi Daredevils,Delhi Daredevils won by 7 wickets,Sunrisers Hyderabad,Delhi Daredevils,146/8 (20 Overs),SRH,Sunrisers Hyderabad,,,150/3 (18.1 Overs),DD,Delhi Daredevils,Rajiv Gandhi Intl. Cricket Stadium,Hyderabad,2016-05-12 20:00:00,20:00,12 May 2016,23:00,Delhi Daredevils
41,41st T20I,Royal Challengers Bangalore VS Mumbai Indians,Mumbai Indians,Mumbai Indians won by 6 wickets,Royal Challengers Bangalore,Mumbai Indians,151/4 (20 Overs),RCB,Royal Challengers Bangalore,,,153/4 (18.4 Overs),MI,Mumbai Indians,M. Chinnaswamy Stadium,Bengaluru,2016-05-11 20:00:00,20:00,11 May 2016,23:00,Mumbai Indians
40,40th  T20I,Rising Pune Supergiant VS Sunrisers Hyderabad,Sunrisers Hyderabad,Sunrisers Hyderabad won by 4 runs,Rising Pune Supergiant,Sunrisers Hyderabad,137/8 (20 Overs),SRH,Sunrisers Hyderabad,,,133/8 (20 Overs),RPS,Rising Pune Supergiant,ACA-VDCA Stadium,Visakhapatnam,2016-05-10 20:00:00,20:00,10 May 2016,23:00,Sunrisers Hyderabad
39,39th  T20I,Punjab Kings VS Royal Challengers Bangalore,Royal Challengers Bangalore,Royal Challengers Bangalore won by 1 run,Punjab Kings,Royal Challengers Bangalore,175/6 (20 Overs),RCB,Royal Challengers Bangalore,,,174/4 (20 Overs),PBKS,Punjab Kings,IS Bindra Stadium,Mohali,2016-05-09 20:00:00,20:00,9 May 2016,23:00,Royal Challengers Bangalore
38,38th  T20I,Kolkata Knight Riders VS Gujarat Lions,Gujarat Lions,Gujarat Lions won by 5 wickets,Kolkata Knight Riders,Gujarat Lions,158/4 (20 Overs),KKR,Kolkata Knight Riders,,,164/5 (18 Overs),GL,Gujarat Lions,Eden Gardens,Kolkata,2016-05-08 20:00:00,20:00,8 May 2016,23:00,Gujarat Lions
37,37th  T20I,Mumbai Indians VS Sunrisers Hyderabad,Sunrisers Hyderabad,Sunrisers Hyderabad won by 85 runs,Mumbai Indians,Sunrisers Hyderabad,177/3 (20 Overs),SRH,Sunrisers Hyderabad,,,92/10 (16.3 Overs),MI,Mumbai Indians,ACA-VDCA Stadium,Visakhapatnam,2016-05-08 16:00:00,16:00,8 May 2016,23:00,Sunrisers Hyderabad
36,36th  T20I,Punjab Kings VS Delhi Daredevils,Delhi Daredevils,Punjab Kings won by 9 runs,Punjab Kings,Delhi Daredevils,181/5 (20 Overs),PBKS,Punjab Kings,,,172/5 (20 Overs),DD,Delhi Daredevils,IS Bindra Stadium,Mohali,2016-05-07 20:00:00,20:00,7 May 2016,23:00,Punjab Kings
35,35th  T20I,Royal Challengers Bangalore VS Rising Pune Supergiant,Rising Pune Supergiant,Royal Challengers Bangalore won by 7 wickets,Royal Challengers Bangalore,Rising Pune Supergiant,191/6 (20 Overs),RPS,Rising Pune Supergiant,,,195/3 (19.3 Overs),RCB,Royal Challengers Bangalore,M. Chinnaswamy Stadium,Bengaluru,2016-05-07 16:00:00,16:00,7 May 2016,23:00,Royal Challengers Bangalore
34,34th  T20I,Sunrisers Hyderabad VS Gujarat Lions,Gujarat Lions,Sunrisers Hyderabad won by 5 wickets,Sunrisers Hyderabad,Gujarat Lions,126/6 (20 Overs),GL,Gujarat Lions,,,129/5 (19 Overs),SRH,Sunrisers Hyderabad,Rajiv Gandhi Intl. Cricket Stadium,Hyderabad,2016-05-06 20:00:00,20:00,6 May 2016,23:00,Sunrisers Hyderabad
33,33rd  T20I,Delhi Daredevils VS Rising Pune Supergiant,Rising Pune Supergiant,Rising Pune Supergiant won by 7 wickets,Delhi Daredevils,Rising Pune Supergiant,162/7 (20 Overs),DD,Delhi Daredevils,,,166/3 (19.1 Overs),RPS,Rising Pune Supergiant,Arun Jaitley Stadium,Delhi,2016-05-05 20:00:00,20:00,5 May 2016,23:00,Rising Pune Supergiant
32,32nd  T20I,Kolkata Knight Riders VS Punjab Kings,Punjab Kings,Kolkata Knight Riders won by 7 runs,Kolkata Knight Riders,Punjab Kings,164/3 (20 Overs),KKR,Kolkata Knight Riders,,,157/9 (20 Overs),PBKS,Punjab Kings,Eden Gardens,Kolkata,2016-05-04 20:00:00,20:00,4 May 2016,23:00,Kolkata Knight Riders
31,31st T20I,Gujarat Lions VS Delhi Daredevils,Delhi Daredevils,Delhi Daredevils won by 8 wickets,Gujarat Lions,Delhi Daredevils,149/7 (20 Overs),GL,Gujarat Lions,,,150/2 (17.2 Overs),DD,Delhi Daredevils,Saurashtra Cricket Association Stadium,Rajkot,2016-05-03 20:00:00,20:00,3 May 2016,23:00,Delhi Daredevils
30,30th  T20I,Royal Challengers Bangalore VS Kolkata Knight Riders,Kolkata Knight Riders,Kolkata Knight Riders won by 5 wickets,Royal Challengers Bangalore,Kolkata Knight Riders,185/7 (20 Overs),RCB,Royal Challengers Bangalore,,,189/5 (19.1 Overs),KKR,Kolkata Knight Riders,M. Chinnaswamy Stadium,Bengaluru,2016-05-02 20:00:00,20:00,2 May 2016,23:00,Kolkata Knight Riders
29,29th  T20I,Rising Pune Supergiant VS Mumbai Indians,Mumbai Indians,Mumbai Indians won by 8 wickets,Rising Pune Supergiant,Mumbai Indians,159/5 (20 Overs),RPS,Rising Pune Supergiant,,,161/2 (18.3 Overs),MI,Mumbai Indians,,Pune,2016-05-01 20:00:00,20:00,1 May 2016,23:00,Mumbai Indians
28,28th  T20I,Gujarat Lions VS Punjab Kings,Punjab Kings,Punjab Kings won by 23 runs,Gujarat Lions,Punjab Kings,154/10 (19.5 Overs),PBKS,Punjab Kings,,,131/9 (20 Overs),GL,Gujarat Lions,Saurashtra Cricket Association Stadium,Rajkot,2016-05-01 16:00:00,16:00,1 May 2016,23:00,Punjab Kings
27,27th  T20I,Sunrisers Hyderabad VS Royal Challengers Bangalore,Royal Challengers Bangalore,Sunrisers Hyderabad won by 15 runs,Sunrisers Hyderabad,Royal Challengers Bangalore,194/5 (20 Overs),SRH,Sunrisers Hyderabad,,,179/6 (20 Overs),RCB,Royal Challengers Bangalore,Rajiv Gandhi Intl. Cricket Stadium,Hyderabad,2016-04-30 20:00:00,20:00,30 Apr 2016,23:00,Sunrisers Hyderabad
26,26th  T20I,Delhi Daredevils VS Kolkata Knight Riders,Kolkata Knight Riders,Delhi Daredevils won by 27 runs,Delhi Daredevils,Kolkata Knight Riders,186/8 (20 Overs),DD,Delhi Daredevils,,,159/10 (18.3 Overs),KKR,Kolkata Knight Riders,Arun Jaitley Stadium,Delhi,2016-04-30 16:00:00,16:00,30 Apr 2016,23:00,Delhi Daredevils
25,25th  T20I,Rising Pune Supergiant VS Gujarat Lions,Gujarat Lions,Gujarat Lions won by 3 wickets,Rising Pune Supergiant,Gujarat Lions,195/3 (20 Overs),RPS,Rising Pune Supergiant,,,196/7 (20 Overs),GL,Gujarat Lions,,Pune,2016-04-29 20:00:00,20:00,29 Apr 2016,23:00,Gujarat Lions
24,24th  T20I,Mumbai Indians VS Kolkata Knight Riders,Kolkata Knight Riders,Mumbai Indians won by 6 wickets,Mumbai Indians,Kolkata Knight Riders,174/5 (20 Overs),KKR,Kolkata Knight Riders,,,178/4 (18 Overs),MI,Mumbai Indians,Wankhede Stadium,Mumbai,2016-04-28 20:00:00,20:00,28 Apr 2016,23:00,Mumbai Indians
23,23rd  T20I,Delhi Daredevils VS Gujarat Lions,Gujarat Lions,Gujarat Lions won by 1 run,Delhi Daredevils,Gujarat Lions,172/6 (20 Overs),GL,Gujarat Lions,,,171/5 (20 Overs),DD,Delhi Daredevils,Arun Jaitley Stadium,Delhi,2016-04-27 20:00:00,20:00,27 Apr 2016,23:00,Gujarat Lions
22,22nd  T20I,Sunrisers Hyderabad VS Rising Pune Supergiant,Rising Pune Supergiant,Rising Pune Supergiants won by 34 runs (D/L method),Sunrisers Hyderabad,Rising Pune Supergiant,118/8 (20 Overs),SRH,Sunrisers Hyderabad,,,94/3 (11 Overs),RPS,Rising Pune Supergiant,Rajiv Gandhi Intl. Cricket Stadium,Hyderabad,2016-04-26 20:00:00,20:00,26 Apr 2016,23:00,Rising Pune Supergiants
21,21st T20I,Punjab Kings VS Mumbai Indians,Mumbai Indians,Mumbai Indians won by 25 runs,Punjab Kings,Mumbai Indians,189/6 (20 Overs),MI,Mumbai Indians,,,164/7 (20 Overs),PBKS,Punjab Kings,IS Bindra Stadium,Mohali,2016-04-25 20:00:00,20:00,25 Apr 2016,23:00,Mumbai Indians
20,20th  T20I,Rising Pune Supergiant VS Kolkata Knight Riders,Kolkata Knight Riders,Kolkata Knight Riders won by 2 wickets,Rising Pune Supergiant,Kolkata Knight Riders,160/5 (20 Overs),RPS,Rising Pune Supergiant,,,162/8 (19.3 Overs),KKR,Kolkata Knight Riders,,Pune,2016-04-24 20:00:00,20:00,24 Apr 2016,23:00,Kolkata Knight Riders
19,19th  T20I,Gujarat Lions VS Royal Challengers Bangalore,Royal Challengers Bangalore,Gujarat Lions won by 6 wickets,Gujarat Lions,Royal Challengers Bangalore,180/2 (20 Overs),RCB,Royal Challengers Bangalore,,,182/4 (19.3 Overs),GL,Gujarat Lions,Saurashtra Cricket Association Stadium,Rajkot,2016-04-24 16:00:00,16:00,24 Apr 2016,23:00,Gujarat Lions
18,18th  T20I,Sunrisers Hyderabad VS Punjab Kings,Punjab Kings,Sunrisers Hyderabad won by 5 wickets,Sunrisers Hyderabad,Punjab Kings,143/6 (20 Overs),PBKS,Punjab Kings,,,146/5 (17.5 Overs),SRH,Sunrisers Hyderabad,Rajiv Gandhi Intl. Cricket Stadium,Hyderabad,2016-04-23 20:00:00,20:00,23 Apr 2016,23:00,Sunrisers Hyderabad
17,17th  T20I,Delhi Daredevils VS Mumbai Indians,Mumbai Indians,Delhi Daredevils won by 10 runs,Delhi Daredevils,Mumbai Indians,164/4 (20 Overs),DD,Delhi Daredevils,,,154/7 (20 Overs),MI,Mumbai Indians,Arun Jaitley Stadium,Delhi,2016-04-23 16:00:00,16:00,23 Apr 2016,23:00,Delhi Daredevils
16,16th  T20I,Rising Pune Supergiant VS Royal Challengers Bangalore,Royal Challengers Bangalore,Royal Challengers Bangalore won by 13 runs,Rising Pune Supergiant,Royal Challengers Bangalore,185/3 (20 Overs),RCB,Royal Challengers Bangalore,,,172/8 (20 Overs),RPS,Rising Pune Supergiant,,Pune,2016-04-22 20:00:00,20:00,22 Apr 2016,23:00,Royal Challengers Bangalore
15,15th  T20I,Gujarat Lions VS Sunrisers Hyderabad,Sunrisers Hyderabad,Sunrisers Hyderabad won by 10 wickets,Gujarat Lions,Sunrisers Hyderabad,135/8 (20 Overs),GL,Gujarat Lions,,,137/0 (14.5 Overs),SRH,Sunrisers Hyderabad,Saurashtra Cricket Association Stadium,Rajkot,2016-04-21 20:00:00,20:00,21 Apr 2016,23:00,Sunrisers Hyderabad
14,14th  T20I,Mumbai Indians VS Royal Challengers Bangalore,Royal Challengers Bangalore,Mumbai Indians won by 6 wickets,Mumbai Indians,Royal Challengers Bangalore,170/7 (20 Overs),RCB,Royal Challengers Bangalore,,,171/4 (18 Overs),MI,Mumbai Indians,Wankhede Stadium,Mumbai,2016-04-20 20:00:00,20:00,20 Apr 2016,23:00,Mumbai Indians
13,13th  T20I,Punjab Kings VS Kolkata Knight Riders,Kolkata Knight Riders,Kolkata Knight Riders won by 6 wickets,Punjab Kings,Kolkata Knight Riders,138/8 (20 Overs),PBKS,Punjab Kings,,,141/4 (17.1 Overs),KKR,Kolkata Knight Riders,IS Bindra Stadium,Mohali,2016-04-19 20:00:00,20:00,19 Apr 2016,23:00,Kolkata Knight Riders
12,12th  T20I,Sunrisers Hyderabad VS Mumbai Indians,Mumbai Indians,Sunrisers Hyderabad won by 7 wickets,Sunrisers Hyderabad,Mumbai Indians,142/6 (20 Overs),MI,Mumbai Indians,,,145/3 (17.3 Overs),SRH,Sunrisers Hyderabad,Rajiv Gandhi Intl. Cricket Stadium,Hyderabad,2016-04-18 20:00:00,20:00,18 Apr 2016,23:00,Sunrisers Hyderabad
11,11th  T20I,Royal Challengers Bangalore VS Delhi Daredevils,Delhi Daredevils,Delhi Daredevils won by 7 wickets,Royal Challengers Bangalore,Delhi Daredevils,191/5 (20 Overs),RCB,Royal Challengers Bangalore,,,192/3 (19.1 Overs),DD,Delhi Daredevils,M. Chinnaswamy Stadium,Bengaluru,2016-04-17 20:00:00,20:00,17 Apr 2016,23:00,Delhi Daredevils
10,10th  T20I,Punjab Kings VS Rising Pune Supergiant,Rising Pune Supergiant,Punjab Kings won by 6 wickets,Punjab Kings,Rising Pune Supergiant,152/7 (20 Overs),RPS,Rising Pune Supergiant,,,153/4 (18.4 Overs),PBKS,Punjab Kings,IS Bindra Stadium,Mohali,2016-04-17 16:00:00,16:00,17 Apr 2016,23:00,Punjab Kings
9,9th  T20I,Mumbai Indians VS Gujarat Lions,Gujarat Lions,Gujarat Lions won by 3 wickets,Mumbai Indians,Gujarat Lions,143/8 (20 Overs),MI,Mumbai Indians,,,147/7 (20 Overs),GL,Gujarat Lions,Wankhede Stadium,Mumbai,2016-04-16 20:00:00,20:00,16 Apr 2016,23:00,Gujarat Lions
8,8th  T20I,Sunrisers Hyderabad VS Kolkata Knight Riders,Kolkata Knight Riders,Kolkata Knight Riders won by 8 wickets,Sunrisers Hyderabad,Kolkata Knight Riders,142/7 (20 Overs),SRH,Sunrisers Hyderabad,,,146/2 (18.2 Overs),KKR,Kolkata Knight Riders,Rajiv Gandhi Intl. Cricket Stadium,Hyderabad,2016-04-16 16:00:00,16:00,16 Apr 2016,23:00,Kolkata Knight Riders
7,7th  T20I,Delhi Daredevils VS Punjab Kings,Punjab Kings,Delhi Daredevils won by 8 wickets,Delhi Daredevils,Punjab Kings,111/9 (20 Overs),PBKS,Punjab Kings,,,113/2 (13.3 Overs),DD,Delhi Daredevils,Arun Jaitley Stadium,Delhi,2016-04-15 20:00:00,20:00,15 Apr 2016,23:00,Delhi Daredevils
6,6th  T20I,Gujarat Lions VS Rising Pune Supergiant,Rising Pune Supergiant,Gujarat Lions won by 7 wickets,Gujarat Lions,Rising Pune Supergiant,163/5 (20 Overs),RPS,Rising Pune Supergiant,,,164/3 (18 Overs),GL,Gujarat Lions,Saurashtra Cricket Association Stadium,Rajkot,2016-04-14 20:00:00,20:00,14 Apr 2016,23:00,Gujarat Lions
5,5th  T20I,Kolkata Knight Riders VS Mumbai Indians,Mumbai Indians,Mumbai Indians won by 6 wickets,Kolkata Knight Riders,Mumbai Indians,187/5 (20 Overs),KKR,Kolkata Knight Riders,,,188/4 (19.1 Overs),MI,Mumbai Indians,Eden Gardens,Kolkata,2016-04-13 20:00:00,20:00,13 Apr 2016,23:00,Mumbai Indians
4,4th  T20I,Royal Challengers Bangalore VS Sunrisers Hyderabad,Sunrisers Hyderabad,Royal Challengers Bangalore won by 45 runs,Royal Challengers Bangalore,Sunrisers Hyderabad,227/4 (20 Overs),RCB,Royal Challengers Bangalore,,,182/6 (20 Overs),SRH,Sunrisers Hyderabad,M. Chinnaswamy Stadium,Bengaluru,2016-04-12 20:00:00,20:00,12 Apr 2016,23:00,Royal Challengers Bangalore
3,3rd  T20I,Punjab Kings VS Gujarat Lions,Gujarat Lions,Gujarat Lions won by 5 wickets,Punjab Kings,Gujarat Lions,161/6 (20 Overs),PBKS,Punjab Kings,,,162/5 (17.4 Overs),GL,Gujarat Lions,IS Bindra Stadium,Mohali,2016-04-11 20:00:00,20:00,11 Apr 2016,23:00,Gujarat Lions
2,2nd  T20I,Kolkata Knight Riders VS Delhi Daredevils,Delhi Daredevils,Kolkata Knight Riders won by 9 wickets,Kolkata Knight Riders,Delhi Daredevils,98/10 (17.4 Overs),DD,Delhi Daredevils,,,99/1 (14.1 Overs),KKR,Kolkata Knight Riders,Eden Gardens,Kolkata,2016-04-10 20:00:00,20:00,10 Apr 2016,23:00,Kolkata Knight Riders
1,1st T20I,Mumbai Indians VS Rising Pune Supergiant,Rising Pune Supergiant,Rising Pune Supergiant won by 9 wickets,Mumbai Indians,Rising Pune Supergiant,121/8 (20 Overs),MI,Mumbai Indians,,,126/1 (14.4 Overs),RPS,Rising Pune Supergiant,Wankhede Stadium,Mumbai,2016-04-09 20:00:00,20:00,9 Apr 2016,23:00,Rising Pune Supergiant
