CompetitionID,MatchID,MatchTypeID,MatchType,MatchStatus,MatchDate,MatchDateNew,MatchName,MatchTime,GMTMatchTime,GMTMatchDate,FirstBattingTeamID,FirstBattingTeamName,SecondBattingTeamID,SecondBattingTeamName,FirstBattingTeamCode,SecondBattingTeamCode,GroundID,GroundName,Commentss,TossTeam,TossDetails,TossText,Flag,FirstBattingSummary,SecondBattingSummary,ClientMatchID,MATCH_COMMENCE_START_DATE,city,FlickrAlbumID,LiveStream,FBURL,T20ProMatchID,Temperature,WeatherIcon,TempUpdatedDate,GroundUmpire1ID,GroundUmpire2ID,GroundUmpire3ID,RefereeID,timezone1,HomeTeamID,HomeTeamName,HomeTeamColor1,HomeTeamColor2,AwayTeamColor1,AwayTeamColor2,AwayTeamID,AwayTeamName,MatchEndDate,MatchEndTime,MatchTypeName,RowNo,GroundUmpire1,GroundUmpire2,ThirdUmpire,Comments,HomeTeamLogo,AwayTeamLogo,VideoScorecard,TimeZone,CurrentStrikerID,CurrentStrikerName,StrikerRuns,StrikerBalls,StrikerFours,StrikerSixes,StrikerSR,StrikerImage,CurrentNonStrikerID,CurrentNonStrikerName,NonStrikerRuns,NonStrikerBalls,NonStrikerFours,NonStrikerSixes,NonStrikerSR,NonStrikerImage,CurrentBowlerID,CurrentBowlerName,BowlerOvers,BowlerRuns,BowlerMaidens,BowlerWickets,BowlerEconomy,BowlerSR,BowlerImage,ChasingText,MatchBreakComments,MatchProgress,CurrentInnings,1Summary,1FallScore,1FallWickets,1FallOvers,1RunRate,2Summary,2FallScore,2FallWickets,2FallOvers,2RunRate,3Summary,3FallScore,3FallWickets,3FallOvers,3RunRate,4Summary,4FallScore,4FallWickets,4FallOvers,4RunRate,DivisionID,SecondInningsFirstBattingID,SecondInningsFirstBattingName,SecondInningsSecondBattingID,SecondInningsSecondBattingName,WinningTeamID,MatchOrder,RevisedOver,RevisedTarget,MatchRow
10011,10753,2,T20,Post,2019-05-01,1 May 2019,Chennai Super Kings VS Delhi Capitals,20:00,14:30 GMT,2019-05-01,13,Chennai Super Kings,14,Delhi Capitals,CSK,DC,73,M. A. Chidambaram Stadium,Chennai Super Kings won by 80 runs,Delhi Capitals,,,0,,,11341,2019-05-01 20:00:00,Chennai,,,,,,,,175,163,204,0,Asia/Kolkata,13,Chennai Super Kings,,,,,14,Delhi Capitals,1 May 2019,23:00,T20,50,Buddhi Pradhan,Sagara Gallage,David Millns,Chennai Super Kings won by 80 runs,https://livescores-bccitv.epicon.in/ipl/teamlogos/ipl-csk.png,https://livescores-bccitv.epicon.in/ipl/teamlogos/ipl-dd.png,0,+9.5,,,0,0,0,0,0.00,,,,0,0,0,0,0.00,,,,0,0,0,0,0.00,0.00,,,,,2,179/4 (20 Overs),179,4,20,8.95,99/10 (16.2 Overs),99,10,16.2,6.06,,,,,,,,,,,6,,,,,,50th  T20,,,50
10011,10752,2,T20,Post,2019-04-30,30 Apr 2019,Royal Challengers Bangalore VS Rajasthan Royals,20:00,14:30 GMT,2019-04-30,19,Royal Challengers Bangalore,18,Rajasthan Royals,RCB,RR,70,M. Chinnaswamy Stadium,No Result,Rajasthan Royals,,,0,,,11340,2019-04-30 20:00:00,Bengaluru,,,,,,,,168,180,209,0,Asia/Kolkata,19,Royal Challengers Bangalore,,,,,18,Rajasthan Royals,30 Apr 2019,23:00,T20,49,Narendra Dave,Sanjay Hazare,Lalji K Bhudia,No Result,https://livescores-bccitv.epicon.in/ipl/teamlogos/ipl-rcb.png,https://livescores-bccitv.epicon.in/ipl/teamlogos/ipl-rr.png,0,+9.5,,,0,0,0,0,0.00,,,,0,0,0,0,0.00,,,,0,0,0,0,0.00,0.00,,,,,2,62/7 (5 Overs),62,7,5,12.40,41/1 (3.2 Overs),41,1,3.2,12.30,,,,,,,,,,,6,,,,,,49th  T20,,,49
10011,10751,2,T20,Post,2019-04-29,29 Apr 2019,Sunrisers Hyderabad VS Punjab Kings,20:00,14:30 GMT,2019-04-29,20,Sunrisers Hyderabad,15,Punjab Kings,SRH,PBKS,72,Rajiv Gandhi Intl. Cricket Stadium,Sunrisers Hyderabad won by 45 runs,Punjab Kings,,,0,,,11339,2019-04-29 20:00:00,Hyderabad,,,,,,,,127,184,146,0,Asia/Kolkata,20,Sunrisers Hyderabad,,,,,15,Punjab Kings,29 Apr 2019,23:00,T20,48,Ashraf Din,Allahudien Paleker,Alan Neill,Sunrisers Hyderabad won by 45 runs,https://livescores-bccitv.epicon.in/ipl/teamlogos/ipl-srh.png,https://livescores-bccitv.epicon.in/ipl/teamlogos/pk.png,0,+9.5,,,0,0,0,0,0.00,,,,0,0,0,0,0.00,,,,0,0,0,0,0.00,0.00,,,,,2,212/6 (20 Overs),212,6,20,10.60,167/8 (20 Overs),167,8,20,8.35,,,,,,,,,,,6,,,,,,Final,,,48
10011,10750,2,T20,Post,2019-04-28,28 Apr 2019,Kolkata Knight Riders VS Mumbai Indians,20:00,14:30 GMT,2019-04-28,16,Kolkata Knight Riders,17,Mumbai Indians,KKR,MI,19,Eden Gardens,Kolkata Knight Riders won by 34 runs,Mumbai Indians,,,0,,,11338,2019-04-28 20:00:00,Kolkata,,,,,,,,213,163,204,0,Asia/Kolkata,16,Kolkata Knight Riders,,,,,17,Mumbai Indians,28 Apr 2019,23:00,T20,47,Azam Baig,Sagara Gallage,David Millns,Kolkata Knight Riders won by 34 runs,https://livescores-bccitv.epicon.in/ipl/teamlogos/ipl-kkr.png,https://livescores-bccitv.epicon.in/ipl/teamlogos/ipl-mi.png,0,+9.5,,,0,0,0,0,0.00,,,,0,0,0,0,0.00,,,,0,0,0,0,0.00,0.00,,,,,2,232/2 (20 Overs),232,2,20,11.60,198/7 (20 Overs),198,7,20,9.90,,,,,,,,,,,6,,,,,,2nd Semi-Final,,,47
10011,10749,2,T20,Post,2019-04-28,28 Apr 2019,Delhi Capitals VS Royal Challengers Bangalore,16:00,10:30 GMT,2019-04-28,14,Delhi Capitals,19,Royal Challengers Bangalore,DC,RCB,17,Arun Jaitley Stadium,Delhi Capitals won by 16 runs,Royal Challengers Bangalore,,,0,,,11337,2019-04-28 16:00:00,Delhi,,,,,,,,138,153,200,0,Asia/Kolkata,14,Delhi Capitals,,,,,19,Royal Challengers Bangalore,28 Apr 2019,23:00,T20,46,DJ Smith,Clifford Isaacs,Eric Young,Delhi Capitals won by 16 runs,https://livescores-bccitv.epicon.in/ipl/teamlogos/ipl-dd.png,https://livescores-bccitv.epicon.in/ipl/teamlogos/ipl-rcb.png,0,+9.5,,,0,0,0,0,0.00,,,,0,0,0,0,0.00,,,,0,0,0,0,0.00,0.00,,,,,2,187/5 (20 Overs),187,5,20,9.35,171/7 (20 Overs),171,7,20,8.55,,,,,,,,,,,6,,,,,,1st Semi-Final,,,46
10011,10748,2,T20,Post,2019-04-27,27 Apr 2019,Rajasthan Royals VS Sunrisers Hyderabad,20:00,14:30 GMT,2019-04-27,20,Sunrisers Hyderabad,18,Rajasthan Royals,SRH,RR,20,Sawai Mansingh Stadium,Rajasthan Royals won by 7 wickets,Sunrisers Hyderabad,,,0,,,11336,2019-04-27 20:00:00,Jaipur,,,,,,,,195,193,156,0,Asia/Kolkata,18,Rajasthan Royals,,,,,20,Sunrisers Hyderabad,27 Apr 2019,23:00,T20,45,NR Seetharam Prabhu,Afg Griffith,Adrian Holdstock,Rajasthan Royals won by 7 wickets,https://livescores-bccitv.epicon.in/ipl/teamlogos/ipl-rr.png,https://livescores-bccitv.epicon.in/ipl/teamlogos/ipl-srh.png,0,+9.5,,,0,0,0,0,0.00,,,,0,0,0,0,0.00,,,,0,0,0,0,0.00,0.00,,,,,2,160/8 (20 Overs),160,8,20,8.00,161/3 (19.1 Overs),161,3,19.1,8.40,,,,,,,,,,,6,,,,,,45th  T20,,,45
10011,10747,2,T20,Post,2019-04-26,26 Apr 2019,Chennai Super Kings VS Mumbai Indians,20:00,14:30 GMT,2019-04-26,17,Mumbai Indians,13,Chennai Super Kings,MI,CSK,73,M. A. Chidambaram Stadium,Mumbai Indians won by 46 runs,Mumbai Indians,,,0,,,11335,2019-04-26 20:00:00,Chennai,,,,,,,,168,122,200,0,Asia/Kolkata,13,Chennai Super Kings,,,,,17,Mumbai Indians,26 Apr 2019,23:00,T20,44,Narendra Dave,Mark Eggleston,Eric Young,Mumbai Indians won by 46 runs,https://livescores-bccitv.epicon.in/ipl/teamlogos/ipl-csk.png,https://livescores-bccitv.epicon.in/ipl/teamlogos/ipl-mi.png,0,+9.5,,,0,0,0,0,0.00,,,,0,0,0,0,0.00,,,,0,0,0,0,0.00,0.00,,,,,2,155/4 (20 Overs),155,4,20,7.75,109/10 (17.4 Overs),109,10,17.4,6.16,,,,,,,,,,,6,,,,,,44th  T20,,,44
10011,10746,2,T20,Post,2019-04-25,25 Apr 2019,Kolkata Knight Riders VS Rajasthan Royals,20:00,14:30 GMT,2019-04-25,16,Kolkata Knight Riders,18,Rajasthan Royals,KKR,RR,19,Eden Gardens,Rajasthan Royals won by 3 wickets,Rajasthan Royals,,,0,,,11334,2019-04-25 20:00:00,Kolkata,,,,,,,,213,175,204,0,Asia/Kolkata,16,Kolkata Knight Riders,,,,,18,Rajasthan Royals,25 Apr 2019,23:00,T20,43,Azam Baig,Buddhi Pradhan,David Millns,Rajasthan Royals won by 3 wickets,https://livescores-bccitv.epicon.in/ipl/teamlogos/ipl-kkr.png,https://livescores-bccitv.epicon.in/ipl/teamlogos/ipl-rr.png,0,+9.5,,,0,0,0,0,0.00,,,,0,0,0,0,0.00,,,,0,0,0,0,0.00,0.00,,,,,2,175/6 (20 Overs),175,6,20,8.75,177/7 (19.2 Overs),177,7,19.2,9.15,,,,,,,,,,,6,,,,,,43rd  T20,,,43
10011,10745,2,T20,Post,2019-04-24,24 Apr 2019,Royal Challengers Bangalore VS Punjab Kings,20:00,14:30 GMT,2019-04-24,19,Royal Challengers Bangalore,15,Punjab Kings,RCB,PBKS,70,M. Chinnaswamy Stadium,Royal Challengers Bangalore won by 17 runs,Punjab Kings,,,0,,,11333,2019-04-24 20:00:00,Bengaluru,,,,,,,,138,170,146,0,Asia/Kolkata,19,Royal Challengers Bangalore,,,,,15,Punjab Kings,24 Apr 2019,23:00,T20,42,DJ Smith,GJ Davidson,Alan Neill,Royal Challengers Bangalore won by 17 runs,https://livescores-bccitv.epicon.in/ipl/teamlogos/ipl-rcb.png,https://livescores-bccitv.epicon.in/ipl/teamlogos/pk.png,0,+9.5,,,0,0,0,0,0.00,,,,0,0,0,0,0.00,,,,0,0,0,0,0.00,0.00,,,,,2,202/4 (20 Overs),202,4,20,10.10,185/7 (20 Overs),185,7,20,9.25,,,,,,,,,,,6,,,,,,42nd  T20,,,42
10011,10744,2,T20,Post,2019-04-23,23 Apr 2019,Chennai Super Kings VS Sunrisers Hyderabad,20:00,14:30 GMT,2019-04-23,20,Sunrisers Hyderabad,13,Chennai Super Kings,SRH,CSK,73,M. A. Chidambaram Stadium,Chennai Super Kings won by 6 wickets,Sunrisers Hyderabad,,,0,,,11332,2019-04-23 20:00:00,Chennai,,,,,,,,168,122,200,0,Asia/Kolkata,13,Chennai Super Kings,,,,,20,Sunrisers Hyderabad,23 Apr 2019,23:00,T20,41,Narendra Dave,Mark Eggleston,Eric Young,Chennai Super Kings won by 6 wickets,https://livescores-bccitv.epicon.in/ipl/teamlogos/ipl-csk.png,https://livescores-bccitv.epicon.in/ipl/teamlogos/ipl-srh.png,0,+9.5,,,0,0,0,0,0.00,,,,0,0,0,0,0.00,,,,0,0,0,0,0.00,0.00,,,,,2,175/3 (20 Overs),175,3,20,8.75,176/4 (19.5 Overs),176,4,19.5,8.87,,,,,,,,,,,6,,,,,,41st T20,,,41
10011,10743,2,T20,Post,2019-04-22,22 Apr 2019,Rajasthan Royals VS Delhi Capitals,20:00,14:30 GMT,2019-04-22,18,Rajasthan Royals,14,Delhi Capitals,RR,DC,20,Sawai Mansingh Stadium,Delhi Capitals won by 6 wickets,Delhi Capitals,,,0,,,11331,2019-04-22 20:00:00,Jaipur,,,,,,,,127,208,146,0,Asia/Kolkata,18,Rajasthan Royals,,,,,14,Delhi Capitals,22 Apr 2019,23:00,T20,40,Ashraf Din,Zameer Haider,Alan Neill,Delhi Capitals won by 6 wickets,https://livescores-bccitv.epicon.in/ipl/teamlogos/ipl-rr.png,https://livescores-bccitv.epicon.in/ipl/teamlogos/ipl-dd.png,0,+9.5,,,0,0,0,0,0.00,,,,0,0,0,0,0.00,,,,0,0,0,0,0.00,0.00,,,,,2,191/6 (20 Overs),191,6,20,9.55,193/4 (19.2 Overs),193,4,19.2,9.98,,,,,,,,,,,6,,,,,,40th  T20,,,40
10011,10742,2,T20,Post,2019-04-21,21 Apr 2019,Royal Challengers Bangalore VS Chennai Super Kings,20:00,14:30 GMT,2019-04-21,19,Royal Challengers Bangalore,13,Chennai Super Kings,RCB,CSK,70,M. Chinnaswamy Stadium,Royal Challengers Bangalore won by 1 run,Chennai Super Kings,,,0,,,11330,2019-04-21 20:00:00,Bengaluru,,,,,,,,130,134,210,0,Asia/Kolkata,19,Royal Challengers Bangalore,,,,,13,Chennai Super Kings,21 Apr 2019,23:00,T20,39,Keith Coburn,David Jukes,Mark Hawthorne,Royal Challengers Bangalore won by 1 run,https://livescores-bccitv.epicon.in/ipl/teamlogos/ipl-rcb.png,https://livescores-bccitv.epicon.in/ipl/teamlogos/ipl-csk.png,0,+9.5,,,0,0,0,0,0.00,,,,0,0,0,0,0.00,,,,0,0,0,0,0.00,0.00,,,,,2,161/7 (20 Overs),161,7,20,8.05,160/8 (20 Overs),160,8,20,8.00,,,,,,,,,,,6,,,,,,39th  T20,,,39
10011,10741,2,T20,Post,2019-04-21,21 Apr 2019,Sunrisers Hyderabad VS Kolkata Knight Riders,16:00,10:30 GMT,2019-04-21,16,Kolkata Knight Riders,20,Sunrisers Hyderabad,KKR,SRH,72,Rajiv Gandhi Intl. Cricket Stadium,Sunrisers Hyderabad won by 9 wickets,Kolkata Knight Riders,,,0,,,11329,2019-04-21 16:00:00,Hyderabad,,,,,,,,163,168,171,0,Asia/Kolkata,20,Sunrisers Hyderabad,,,,,16,Kolkata Knight Riders,21 Apr 2019,23:00,T20,38,Sagara Gallage,Narendra Dave,Tanvir Ahmed,Sunrisers Hyderabad won by 9 wickets,https://livescores-bccitv.epicon.in/ipl/teamlogos/ipl-srh.png,https://livescores-bccitv.epicon.in/ipl/teamlogos/ipl-kkr.png,0,+9.5,,,0,0,0,0,0.00,,,,0,0,0,0,0.00,,,,0,0,0,0,0.00,0.00,,,,,2,159/8 (20 Overs),159,8,20,7.95,161/1 (15 Overs),161,1,15,10.73,,,,,,,,,,,6,,,,,,38th  T20,,,38
10011,10740,2,T20,Post,2019-04-20,20 Apr 2019,Delhi Capitals VS Punjab Kings,20:00,14:30 GMT,2019-04-20,15,Punjab Kings,14,Delhi Capitals,PBKS,DC,17,Arun Jaitley Stadium,Delhi Capitals won by 5 wickets,Punjab Kings,,,0,,,11328,2019-04-20 20:00:00,Delhi,,,,,,,,180,170,200,0,Asia/Kolkata,14,Delhi Capitals,,,,,15,Punjab Kings,20 Apr 2019,23:00,T20,37,Sanjay Hazare,GJ Davidson,Eric Young,Delhi Capitals won by 5 wickets,https://livescores-bccitv.epicon.in/ipl/teamlogos/ipl-dd.png,https://livescores-bccitv.epicon.in/ipl/teamlogos/pk.png,0,+9.5,,,0,0,0,0,0.00,,,,0,0,0,0,0.00,,,,0,0,0,0,0.00,0.00,,,,,2,163/7 (20 Overs),163,7,20,8.15,166/5 (19.4 Overs),166,5,19.4,8.44,,,,,,,,,,,6,,,,,,37th  T20,,,37
