CompetitionID,MatchID,MatchTypeID,MatchType,MatchStatus,MatchDate,MatchDateNew,MatchName,MatchTime,GMTMatchTime,GMTMatchDate,FirstBattingTeamID,FirstBattingTeamName,SecondBattingTeamID,SecondBattingTeamName,FirstBattingTeamCode,SecondBattingTeamCode,GroundID,GroundName,Commentss,TossTeam,TossDetails,TossText,Flag,FirstBattingSummary,SecondBattingSummary,ClientMatchID,MATCH_COMMENCE_START_DATE,city,FlickrAlbumID,LiveStream,FBURL,T20ProMatchID,Temperature,WeatherIcon,TempUpdatedDate,GroundUmpire1ID,GroundUmpire2ID,GroundUmpire3ID,RefereeID,HomeTeamID,HomeTeamName,AwayTeamID,AwayTeamName,timezone1,MatchEndDate,MatchEndTime,MatchTypeName,RowNo,GroundUmpire1,GroundUmpire2,ThirdUmpire,Comments,HomeTeamLogo,AwayTeamLogo,MatchHomeTeamLogo,MatchAwayTeamLogo,VideoScorecard,TimeZone,CurrentStrikerID,CurrentStrikerName,StrikerRuns,StrikerBalls,StrikerFours,StrikerSixes,StrikerSR,StrikerImage,CurrentNonStrikerID,CurrentNonStrikerName,NonStrikerRuns,NonStrikerBalls,NonStrikerFours,NonStrikerSixes,NonStrikerSR,NonStrikerImage,CurrentBowlerID,CurrentBowlerName,BowlerOvers,BowlerRuns,BowlerMaidens,BowlerWickets,BowlerEconomy,BowlerSR,BowlerImage,ChasingText,MatchBreakComments,MatchProgress,CurrentInnings,1Summary,1FallScore,1FallWickets,1FallOvers,1RunRate,2Summary,2FallScore,2FallWickets,2FallOvers,2RunRate,3Summary,3FallScore,3FallWickets,3FallOvers,3RunRate,4Summary,4FallScore,4FallWickets,4FallOvers,4RunRate,DivisionID,SecondInningsFirstBattingID,SecondInningsFirstBattingName,SecondInningsSecondBattingID,SecondInningsSecondBattingName,WinningTeamID,MatchOrder,RevisedOver,RevisedTarget,MatchRow
10001,10117,2,T20,Post,2009-05-24,24 May 2009,Royal Challengers Bangalore VS Deccan Chargers,20:00,14:30 GMT,2009-05-24,36,Deccan Chargers,19,Royal Challengers Bangalore,DEC,RCB,76,New Wanderers Stadium,Deccan Chargers won by 6 runs,Deccan Chargers,,,0,135/0 (20.0 Ov),127/0 (20.0 Ov),274,2009-05-24 20:00:00,Johannesburg,,,,,,,,115,115,115,0,19,Royal Challengers Bangalore,36,Deccan Chargers,Asia/Kolkata,24 May 2009,23:00,T20,59,Brian Jerling,Brian Jerling,Brian Jerling,Deccan Chargers won by 6 runs,https://ipl-stats-sports-mechanic.s3.ap-south-1.amazonaws.com/ipl/teamlogos/DEC.png,https://livescores-bccitv.epicon.in/ipl/teamlogos/ipl-rcb.png,https://livescores-bccitv.epicon.in/ipl/teamlogos/ipl-rcb.png,https://ipl-stats-sports-mechanic.s3.ap-south-1.amazonaws.com/ipl/teamlogos/DEC.png,0,+9.5,,,0,0,0,0,0.00,,,,0,0,0,0,0.00,,,,0,0,0,0,0.00,0.00,,,,,2,143/6 (20 Overs),143,6,20,7.15,137/9 (20 Overs),137,9,20,6.85,,,,,,,,,,,,,,,,,59th  T20I,,,59
10001,10116,2,T20,Post,2009-05-23,23 May 2009,Royal Challengers Bangalore VS Chennai Super Kings,20:00,14:30 GMT,2009-05-23,13,Chennai Super Kings,19,Royal Challengers Bangalore,CSK,RCB,76,New Wanderers Stadium,Royal Challengers Bangalore won by 6 wickets,Chennai Super Kings,,,0,140/0 (20.0 Ov),144/0 (19.1 Ov),273,2009-05-23 20:00:00,Johannesburg,,,,,,,,115,115,115,0,19,Royal Challengers Bangalore,13,Chennai Super Kings,Asia/Kolkata,23 May 2009,23:00,T20,58,Brian Jerling,Brian Jerling,Brian Jerling,Royal Challengers Bangalore won by 6 wickets,https://livescores-bccitv.epicon.in/ipl/teamlogos/ipl-csk.png,https://livescores-bccitv.epicon.in/ipl/teamlogos/ipl-rcb.png,https://livescores-bccitv.epicon.in/ipl/teamlogos/ipl-rcb.png,https://livescores-bccitv.epicon.in/ipl/teamlogos/ipl-csk.png,0,+9.5,,,0,0,0,0,0.00,,,,0,0,0,0,0.00,,,,0,0,0,0,0.00,0.00,,,,,2,146/5 (20 Overs),146,5,20,7.30,149/4 (18.5 Overs),149,4,18.5,7.91,,,,,,,,,,,,,,,,,58th  T20I,,,58
10001,10115,2,T20,Post,2009-05-22,22 May 2009,Delhi Daredevils VS Deccan Chargers,20:00,14:30 GMT,2009-05-22,14,Delhi Daredevils,36,Deccan Chargers,DD,DEC,60,SuperSport Park,Deccan Chargers won by 6 wickets,Deccan Chargers,,,0,143/0 (20.1 Ov),148/0 (18.0 Ov),272,2009-05-22 20:00:00,Centurion,,,,,,,,115,115,115,0,14,Delhi Daredevils,36,Deccan Chargers,Asia/Kolkata,22 May 2009,23:00,T20,57,Brian Jerling,Brian Jerling,Brian Jerling,Deccan Chargers won by 6 wickets,https://scores.iplt20.com/ipl/teamlogos/DD.png,https://ipl-stats-sports-mechanic.s3.ap-south-1.amazonaws.com/ipl/teamlogos/DEC.png,https://scores.iplt20.com/ipl/teamlogos/DD.png,https://ipl-stats-sports-mechanic.s3.ap-south-1.amazonaws.com/ipl/teamlogos/DEC.png,0,+9.5,,,0,0,0,0,0.00,,,,0,0,0,0,0.00,,,,0,0,0,0,0.00,0.00,,,,,2,153/8 (20 Overs),153,8,20,7.65,154/4 (17.4 Overs),154,4,17.4,8.71,,,,,,,,,,,,,,,,,57th  T20I,,,57
10001,10114,2,T20,Post,2009-05-21,21 May 2009,Royal Challengers Bangalore VS Deccan Chargers,20:00,14:30 GMT,2009-05-21,19,Royal Challengers Bangalore,36,Deccan Chargers,RCB,DEC,60,SuperSport Park,Royal Challengers Bangalore won by 12 runs,Deccan Chargers,,,0,168/0 (20.0 Ov),145/0 (20.0 Ov),271,2009-05-21 20:00:00,Centurion,,,,,,,,115,115,115,0,19,Royal Challengers Bangalore,36,Deccan Chargers,Asia/Kolkata,21 May 2009,23:00,T20,56,Brian Jerling,Brian Jerling,Brian Jerling,Royal Challengers Bangalore won by 12 runs,https://livescores-bccitv.epicon.in/ipl/teamlogos/ipl-rcb.png,https://ipl-stats-sports-mechanic.s3.ap-south-1.amazonaws.com/ipl/teamlogos/DEC.png,https://livescores-bccitv.epicon.in/ipl/teamlogos/ipl-rcb.png,https://ipl-stats-sports-mechanic.s3.ap-south-1.amazonaws.com/ipl/teamlogos/DEC.png,0,+9.5,,,0,0,0,0,0.00,,,,0,0,0,0,0.00,,,,0,0,0,0,0.00,0.00,,,,,2,170/4 (20 Overs),170,4,20,8.50,158/6 (20 Overs),158,6,20,7.90,,,,,,,,,,,,,,,,,56th  T20I,,,56
10001,10113,2,T20,Post,2009-05-21,21 May 2009,Delhi Daredevils VS Mumbai Indians,16:00,10:30 GMT,2009-05-21,17,Mumbai Indians,14,Delhi Daredevils,MI,DD,60,SuperSport Park,Delhi Daredevils won by 4 wickets,Mumbai Indians,,,0,141/0 (20.1 Ov),157/0 (17.4 Ov),270,2009-05-21 16:00:00,Centurion,,,,,,,,115,115,115,0,14,Delhi Daredevils,17,Mumbai Indians,Asia/Kolkata,21 May 2009,23:00,T20,55,Brian Jerling,Brian Jerling,Brian Jerling,Delhi Daredevils won by 4 wickets,https://livescores-bccitv.epicon.in/ipl/teamlogos/ipl-mi.png,https://scores.iplt20.com/ipl/teamlogos/DD.png,https://scores.iplt20.com/ipl/teamlogos/DD.png,https://livescores-bccitv.epicon.in/ipl/teamlogos/ipl-mi.png,0,+9.5,,,0,0,0,0,0.00,,,,0,0,0,0,0.00,,,,0,0,0,0,0.00,0.00,,,,,2,165/8 (20 Overs),165,8,20,8.25,166/6 (17.3 Overs),166,6,17.3,9.48,,,,,,,,,,,,,,,,,55th  T20I,,,55
10001,10112,2,T20,Post,2009-05-20,20 May 2009,Chennai Super Kings VS Punjab Kings,20:00,14:30 GMT,2009-05-20,13,Chennai Super Kings,15,Punjab Kings,CSK,PBKS,74,Kingsmead,Chennai Super Kings won by 24 runs,Punjab Kings,,,0,109/0 (20.0 Ov),86/0 (20.0 Ov),269,2009-05-20 20:00:00,Durban,,,,,,,,115,115,115,0,13,Chennai Super Kings,15,Punjab Kings,Asia/Kolkata,20 May 2009,23:00,T20,54,Brian Jerling,Brian Jerling,Brian Jerling,Chennai Super Kings won by 24 runs,https://livescores-bccitv.epicon.in/ipl/teamlogos/ipl-csk.png,https://livescores-bccitv.epicon.in/ipl/teamlogos/pk.png,https://livescores-bccitv.epicon.in/ipl/teamlogos/ipl-csk.png,https://livescores-bccitv.epicon.in/ipl/teamlogos/pk.png,0,+9.5,,,0,0,0,0,0.00,,,,0,0,0,0,0.00,,,,0,0,0,0,0.00,0.00,,,,,2,116/9 (20 Overs),116,9,20,5.80,92/8 (20 Overs),92,8,20,4.60,,,,,,,,,,,,,,,,,54th  T20I,,,54
10001,10111,2,T20,Post,2009-05-20,20 May 2009,Kolkata Knight Riders VS Rajasthan Royals,16:00,10:30 GMT,2009-05-20,18,Rajasthan Royals,16,Kolkata Knight Riders,RR,KKR,74,Kingsmead,Kolkata Knight Riders won by 4 wickets,Rajasthan Royals,,,0,96/0 (20.0 Ov),97/0 (19.4 Ov),268,2009-05-20 16:00:00,Durban,,,,,,,,115,115,115,0,16,Kolkata Knight Riders,18,Rajasthan Royals,Asia/Kolkata,20 May 2009,23:00,T20,53,Brian Jerling,Brian Jerling,Brian Jerling,Kolkata Knight Riders won by 4 wickets,https://livescores-bccitv.epicon.in/ipl/teamlogos/ipl-rr.png,https://livescores-bccitv.epicon.in/ipl/teamlogos/ipl-kkr.png,https://livescores-bccitv.epicon.in/ipl/teamlogos/ipl-kkr.png,https://livescores-bccitv.epicon.in/ipl/teamlogos/ipl-rr.png,0,+9.5,,,0,0,0,0,0.00,,,,0,0,0,0,0.00,,,,0,0,0,0,0.00,0.00,,,,,2,101/9 (20 Overs),101,9,20,5.05,102/6 (19.3 Overs),102,6,19.3,5.23,,,,,,,,,,,,,,,,,53rd  T20I,,,53
10001,10110,2,T20,Post,2009-05-19,19 May 2009,Royal Challengers Bangalore VS Delhi Daredevils,20:00,14:30 GMT,2009-05-19,14,Delhi Daredevils,19,Royal Challengers Bangalore,DD,RCB,76,New Wanderers Stadium,Royal Challengers Bangalore won by 7 wickets,Delhi Daredevils,,,0,131/0 (20.0 Ov),132/0 (19.2 Ov),267,2009-05-19 20:00:00,Johannesburg,,,,,,,,115,115,115,0,19,Royal Challengers Bangalore,14,Delhi Daredevils,Asia/Kolkata,19 May 2009,23:00,T20,52,Brian Jerling,Brian Jerling,Brian Jerling,Royal Challengers Bangalore won by 7 wickets,https://scores.iplt20.com/ipl/teamlogos/DD.png,https://livescores-bccitv.epicon.in/ipl/teamlogos/ipl-rcb.png,https://livescores-bccitv.epicon.in/ipl/teamlogos/ipl-rcb.png,https://scores.iplt20.com/ipl/teamlogos/DD.png,0,+9.5,,,0,0,0,0,0.00,,,,0,0,0,0,0.00,,,,0,0,0,0,0.00,0.00,,,,,2,134/7 (20 Overs),134,7,20,6.70,135/3 (19 Overs),135,3,19,7.10,,,,,,,,,,,,,,,,,52nd  T20I,,,52
10001,10109,2,T20,Post,2009-05-18,18 May 2009,Chennai Super Kings VS Kolkata Knight Riders,20:00,14:30 GMT,2009-05-18,13,Chennai Super Kings,16,Kolkata Knight Riders,CSK,KKR,60,SuperSport Park,Kolkata Knight Riders won by 7 wickets,Kolkata Knight Riders,,,0,168/0 (20.0 Ov),184/0 (20.1 Ov),266,2009-05-18 20:00:00,Centurion,,,,,,,,115,115,115,0,13,Chennai Super Kings,16,Kolkata Knight Riders,Asia/Kolkata,18 May 2009,23:00,T20,51,Brian Jerling,Brian Jerling,Brian Jerling,Kolkata Knight Riders won by 7 wickets,https://livescores-bccitv.epicon.in/ipl/teamlogos/ipl-csk.png,https://livescores-bccitv.epicon.in/ipl/teamlogos/ipl-kkr.png,https://livescores-bccitv.epicon.in/ipl/teamlogos/ipl-csk.png,https://livescores-bccitv.epicon.in/ipl/teamlogos/ipl-kkr.png,0,+9.5,,,0,0,0,0,0.00,,,,0,0,0,0,0.00,,,,0,0,0,0,0.00,0.00,,,,,2,188/3 (20 Overs),188,3,20,9.40,189/3 (20 Overs),189,3,20,9.45,,,,,,,,,,,,,,,,,51st T20I,,,51
10001,10108,2,T20,Post,2009-05-17,17 May 2009,Delhi Daredevils VS Rajasthan Royals,20:00,14:30 GMT,2009-05-17,14,Delhi Daredevils,18,Rajasthan Royals,DD,RR,78,OUTsurance Oval,Delhi Daredevils won by 14 runs,Rajasthan Royals,,,0,145/0 (20.3 Ov),123/0 (20.2 Ov),265,2009-05-17 20:00:00,Bloemfontein,,,,,,,,115,115,115,0,14,Delhi Daredevils,18,Rajasthan Royals,Asia/Kolkata,17 May 2009,23:00,T20,50,Brian Jerling,Brian Jerling,Brian Jerling,Delhi Daredevils won by 14 runs,https://scores.iplt20.com/ipl/teamlogos/DD.png,https://livescores-bccitv.epicon.in/ipl/teamlogos/ipl-rr.png,https://scores.iplt20.com/ipl/teamlogos/DD.png,https://livescores-bccitv.epicon.in/ipl/teamlogos/ipl-rr.png,0,+9.5,,,0,0,0,0,0.00,,,,0,0,0,0,0.00,,,,0,0,0,0,0.00,0.00,,,,,2,150/3 (20 Overs),150,3,20,7.50,136/9 (20 Overs),136,9,20,6.80,,,,,,,,,,,,,,,,,50th  T20I,,,50
