MatchRow,MatchOrder,MatchName,TossTeam,Comments,HomeTeamName,AwayTeamName,1Summary,FirstBattingTeamCode,FirstBattingTeamName,RevisedOver,RevisedTarget,2Summary,SecondBattingTeamCode,SecondBattingTeamName,GroundName,city,MATCH_COMMENCE_START_DATE,MatchTime,MatchEndDate,MatchEndTime,Winner
64,64th  T20I,Chennai Super Kings VS Kochi Tuskers Kerala,Kochi Tuskers Kerala,Chennai Super Kings won by 11 runs,Chennai Super Kings,Kochi Tuskers Kerala,152/5 (20 Overs),CSK,Chennai Super Kings,,,141/5 (20 Overs),KT,Kochi Tuskers Kerala,M. A. Chidambaram Stadium,Chennai,2011-05-18 20:00:00,20:00,18 May 2011,23:00,Chennai Super Kings
63,63rd  T20I,Punjab Kings VS Royal Challengers Bangalore,Royal Challengers Bangalore,Punjab Kings won by 111 runs,Punjab Kings,Royal Challengers Bangalore,232/2 (20 Overs),PBKS,Punjab Kings,,,121/10 (17 Overs),RCB,Royal Challengers Bangalore,HPCA Stadium,Dharamsala,2011-05-17 20:00:00,20:00,17 May 2011,23:00,Punjab Kings
62,62nd  T20I,Pune Warriors India VS Deccan Chargers,Deccan Chargers,Deccan Chargers won by 6 wickets,Pune Warriors India,Deccan Chargers,136/9 (20 Overs),PWI,Pune Warriors India,,,138/4 (19.2 Overs),DEC,Deccan Chargers,DY Patil Stadium,NAVI MUMBAI,2011-05-16 20:00:00,20:00,16 May 2011,23:00,Deccan Chargers
61,61st T20I,Kochi Tuskers Kerala VS Rajasthan Royals,Rajasthan Royals,Kochi Tuskers Kerala won by 8 wickets,Kochi Tuskers Kerala,Rajasthan Royals,97/10 (18.3 Overs),RR,Rajasthan Royals,,,98/2 (7.2 Overs),KT,Kochi Tuskers Kerala,Holkar Cricket Stadium,Indore,2011-05-15 20:00:00,20:00,15 May 2011,23:00,Kochi Tuskers Kerala
60,60th  T20I,Punjab Kings VS Delhi Daredevils,Delhi Daredevils,Punjab Kings won by 29 runs,Punjab Kings,Delhi Daredevils,170/6 (20 Overs),PBKS,Punjab Kings,,,141/8 (20 Overs),DD,Delhi Daredevils,HPCA Stadium,Dharamsala,2011-05-15 16:00:00,16:00,15 May 2011,23:00,Punjab Kings
59,59th  T20I,Mumbai Indians VS Deccan Chargers,Deccan Chargers,Deccan Chargers won by 10 runs,Mumbai Indians,Deccan Chargers,135/6 (20 Overs),DEC,Deccan Chargers,,,125/8 (20 Overs),MI,Mumbai Indians,Wankhede Stadium,Mumbai,2011-05-14 20:00:00,20:00,14 May 2011,23:00,Deccan Chargers
58,58th  T20I,Royal Challengers Bangalore VS Kolkata Knight Riders,Kolkata Knight Riders,RCB won by 4 wickets (D/L method),Royal Challengers Bangalore,Kolkata Knight Riders,89/4 (13 Overs),KKR,Kolkata Knight Riders,,,105/6 (12.3 Overs),RCB,Royal Challengers Bangalore,M. Chinnaswamy Stadium,Bengaluru,2011-05-14 16:00:00,16:00,14 May 2011,23:00,Rcb
57,57th  T20I,Kochi Tuskers Kerala VS Punjab Kings,Punjab Kings,Punjab Kings won by 6 wickets,Kochi Tuskers Kerala,Punjab Kings,178/7 (20 Overs),KT,Kochi Tuskers Kerala,,,181/4 (18.5 Overs),PBKS,Punjab Kings,Holkar Cricket Stadium,Indore,2011-05-13 20:00:00,20:00,13 May 2011,23:00,Punjab Kings
56,56th  T20I,Chennai Super Kings VS Delhi Daredevils,Delhi Daredevils,Chennai Super Kings won by 18 runs,Chennai Super Kings,Delhi Daredevils,176/4 (20 Overs),CSK,Chennai Super Kings,,,158/6 (20 Overs),DD,Delhi Daredevils,M. A. Chidambaram Stadium,Chennai,2011-05-12 20:00:00,20:00,12 May 2011,23:00,Chennai Super Kings
55,55th  T20I,Rajasthan Royals VS Royal Challengers Bangalore,Royal Challengers Bangalore,Royal Challengers Bangalore won by 9 wickets,Rajasthan Royals,Royal Challengers Bangalore,146/6 (20 Overs),RR,Rajasthan Royals,,,151/1 (17 Overs),RCB,Royal Challengers Bangalore,Sawai Mansingh Stadium,Jaipur,2011-05-11 20:00:00,20:00,11 May 2011,23:00,Royal Challengers Bangalore
54,54th  T20I,Punjab Kings VS Mumbai Indians,Mumbai Indians,Punjab Kings won by 76 runs,Punjab Kings,Mumbai Indians,163/8 (20 Overs),PBKS,Punjab Kings,,,87/10 (12.5 Overs),MI,Mumbai Indians,IS Bindra Stadium,Mohali,2011-05-10 20:00:00,20:00,10 May 2011,23:00,Punjab Kings
53,53rd  T20I,Deccan Chargers VS Pune Warriors India,Pune Warriors India,Pune Warriors India won by 6 wickets,Deccan Chargers,Pune Warriors India,136/8 (20 Overs),DEC,Deccan Chargers,,,137/4 (18.2 Overs),PWI,Pune Warriors India,Rajiv Gandhi Intl. Cricket Stadium,Hyderabad,2011-05-10 16:00:00,16:00,10 May 2011,23:00,Pune Warriors India
52,52nd  T20I,Rajasthan Royals VS Chennai Super Kings,Chennai Super Kings,Chennai Super Kings won by 63 runs,Rajasthan Royals,Chennai Super Kings,196/3 (20 Overs),CSK,Chennai Super Kings,,,133/10 (19.3 Overs),RR,Rajasthan Royals,Sawai Mansingh Stadium,Jaipur,2011-05-09 20:00:00,20:00,9 May 2011,23:00,Chennai Super Kings
51,51st T20I,Punjab Kings VS Pune Warriors India,Pune Warriors India,Pune Warriors India won by 5 wickets,Punjab Kings,Pune Warriors India,119/8 (20 Overs),PBKS,Punjab Kings,,,120/5 (17.1 Overs),PWI,Pune Warriors India,IS Bindra Stadium,Mohali,2011-05-08 20:00:00,20:00,8 May 2011,23:00,Pune Warriors India
50,50th  T20I,Royal Challengers Bangalore VS Kochi Tuskers Kerala,Kochi Tuskers Kerala,Royal Challengers Bangalore won by 9 wickets,Royal Challengers Bangalore,Kochi Tuskers Kerala,125/9 (20 Overs),KT,Kochi Tuskers Kerala,,,128/1 (13.1 Overs),RCB,Royal Challengers Bangalore,M. Chinnaswamy Stadium,Bengaluru,2011-05-08 16:00:00,16:00,8 May 2011,23:00,Royal Challengers Bangalore
49,49th  T20I,Mumbai Indians VS Delhi Daredevils,Delhi Daredevils,Mumbai Indians won by 32 runs,Mumbai Indians,Delhi Daredevils,178/4 (20 Overs),MI,Mumbai Indians,,,146/10 (19.5 Overs),DD,Delhi Daredevils,Wankhede Stadium,Mumbai,2011-05-07 20:00:00,20:00,7 May 2011,23:00,Mumbai Indians
48,48th  T20I,Kolkata Knight Riders VS Chennai Super Kings,Chennai Super Kings,KKR won by 10 runs (D/L method),Kolkata Knight Riders,Chennai Super Kings,114/4 (20 Overs),CSK,Chennai Super Kings,,,61/2 (10 Overs),KKR,Kolkata Knight Riders,Eden Gardens,Kolkata,2011-05-07 16:00:00,16:00,7 May 2011,23:00,Kkr
47,47th  T20I,Royal Challengers Bangalore VS Punjab Kings,Punjab Kings,Royal Challengers Bangalore won by 85 runs,Royal Challengers Bangalore,Punjab Kings,205/6 (20 Overs),RCB,Royal Challengers Bangalore,,,120/9 (20 Overs),PBKS,Punjab Kings,M. Chinnaswamy Stadium,Bengaluru,2011-05-06 20:00:00,20:00,6 May 2011,23:00,Royal Challengers Bangalore
46,46th  T20I,Deccan Chargers VS Delhi Daredevils,Delhi Daredevils,Delhi Daredevils won by 4 wickets,Deccan Chargers,Delhi Daredevils,175/5 (20 Overs),DEC,Deccan Chargers,,,179/6 (19 Overs),DD,Delhi Daredevils,Rajiv Gandhi Intl. Cricket Stadium,Hyderabad,2011-05-05 20:00:00,20:00,5 May 2011,23:00,Delhi Daredevils
45,45th  T20I,Kochi Tuskers Kerala VS Kolkata Knight Riders,Kolkata Knight Riders,Kochi Tuskers Kerala won by 17 runs,Kochi Tuskers Kerala,Kolkata Knight Riders,156/5 (20 Overs),KT,Kochi Tuskers Kerala,,,139/7 (20 Overs),KKR,Kolkata Knight Riders,Jawaharlal Nehru Stadium,Kochi,2011-05-05 16:00:00,16:00,5 May 2011,23:00,Kochi Tuskers Kerala
44,44th  T20I,Pune Warriors India VS Mumbai Indians,Mumbai Indians,Mumbai Indians won by 21 runs,Pune Warriors India,Mumbai Indians,160/7 (20 Overs),MI,Mumbai Indians,,,139/7 (20 Overs),PWI,Pune Warriors India,DY Patil Stadium,NAVI MUMBAI,2011-05-04 20:00:00,20:00,4 May 2011,23:00,Mumbai Indians
43,43rd  T20I,Chennai Super Kings VS Rajasthan Royals,Rajasthan Royals,Chennai Super Kings won by 8 wickets,Chennai Super Kings,Rajasthan Royals,147/6 (20 Overs),RR,Rajasthan Royals,,,149/2 (18.4 Overs),CSK,Chennai Super Kings,M. A. Chidambaram Stadium,Chennai,2011-05-04 16:00:00,16:00,4 May 2011,23:00,Chennai Super Kings
42,42nd  T20I,Deccan Chargers VS Kolkata Knight Riders,Kolkata Knight Riders,Kolkata Knight Riders won by 20 runs,Deccan Chargers,Kolkata Knight Riders,169/4 (20 Overs),KKR,Kolkata Knight Riders,,,149/6 (20 Overs),DEC,Deccan Chargers,Rajiv Gandhi Intl. Cricket Stadium,Hyderabad,2011-05-03 20:00:00,20:00,3 May 2011,23:00,Kolkata Knight Riders
41,41st T20I,Delhi Daredevils VS Kochi Tuskers Kerala,Kochi Tuskers Kerala,Kochi Tuskers Kerala won by 7 wickets,Delhi Daredevils,Kochi Tuskers Kerala,140/6 (20 Overs),DD,Delhi Daredevils,,,141/3 (15 Overs),KT,Kochi Tuskers Kerala,Arun Jaitley Stadium,Delhi,2011-05-02 20:00:00,20:00,2 May 2011,23:00,Kochi Tuskers Kerala
40,40th  T20I,Mumbai Indians VS Punjab Kings,Punjab Kings,Mumbai Indians won by 23 runs,Mumbai Indians,Punjab Kings,159/5 (20 Overs),MI,Mumbai Indians,,,136/8 (20 Overs),PBKS,Punjab Kings,Wankhede Stadium,Mumbai,2011-05-02 16:00:00,16:00,2 May 2011,23:00,Mumbai Indians
39,39th  T20I,Chennai Super Kings VS Deccan Chargers,Deccan Chargers,Chennai Super Kings won by 19 runs,Chennai Super Kings,Deccan Chargers,165/5 (20 Overs),CSK,Chennai Super Kings,,,146/8 (20 Overs),DEC,Deccan Chargers,M. A. Chidambaram Stadium,Chennai,2011-05-01 20:00:00,20:00,1 May 2011,23:00,Chennai Super Kings
38,38th  T20I,Rajasthan Royals VS Pune Warriors India,Pune Warriors India,Rajasthan Royals won by 6 wickets,Rajasthan Royals,Pune Warriors India,143/7 (20 Overs),PWI,Pune Warriors India,,,144/4 (19.3 Overs),RR,Rajasthan Royals,Sawai Mansingh Stadium,Jaipur,2011-05-01 16:00:00,16:00,1 May 2011,23:00,Rajasthan Royals
37,37th  T20I,Kolkata Knight Riders VS Punjab Kings,Punjab Kings,Kolkata Knight Riders won by 8 wickets,Kolkata Knight Riders,Punjab Kings,119/6 (20 Overs),PBKS,Punjab Kings,,,120/2 (17.2 Overs),KKR,Kolkata Knight Riders,Eden Gardens,Kolkata,2011-04-30 20:00:00,20:00,30 Apr 2011,23:00,Kolkata Knight Riders
36,36th  T20I,Kochi Tuskers Kerala VS Delhi Daredevils,Delhi Daredevils,Delhi Daredevils won by 38 runs,Kochi Tuskers Kerala,Delhi Daredevils,157/7 (20 Overs),DD,Delhi Daredevils,,,119/10 (18.5 Overs),KT,Kochi Tuskers Kerala,Jawaharlal Nehru Stadium,Kochi,2011-04-30 16:00:00,16:00,30 Apr 2011,23:00,Delhi Daredevils
35,35th  T20I,Royal Challengers Bangalore VS Pune Warriors India,Pune Warriors India,Royal Challengers Bangalore won by 26 runs,Royal Challengers Bangalore,Pune Warriors India,181/5 (20 Overs),RCB,Royal Challengers Bangalore,,,155/5 (20 Overs),PWI,Pune Warriors India,M. Chinnaswamy Stadium,Bengaluru,2011-04-29 20:00:00,20:00,29 Apr 2011,23:00,Royal Challengers Bangalore
34,34th  T20I,Rajasthan Royals VS Mumbai Indians,Mumbai Indians,Rajasthan Royals won by 7 wickets,Rajasthan Royals,Mumbai Indians,94/8 (20 Overs),MI,Mumbai Indians,,,95/3 (18.1 Overs),RR,Rajasthan Royals,Sawai Mansingh Stadium,Jaipur,2011-04-29 16:00:00,16:00,29 Apr 2011,23:00,Rajasthan Royals
33,33rd  T20I,Delhi Daredevils VS Kolkata Knight Riders,Kolkata Knight Riders,Kolkata Knight Riders won by 17 runs,Delhi Daredevils,Kolkata Knight Riders,148/7 (20 Overs),KKR,Kolkata Knight Riders,,,131/9 (20 Overs),DD,Delhi Daredevils,Arun Jaitley Stadium,Delhi,2011-04-28 20:00:00,20:00,28 Apr 2011,23:00,Kolkata Knight Riders
32,32nd  T20I,Kochi Tuskers Kerala VS Deccan Chargers,Deccan Chargers,Deccan Chargers won by 55 runs,Kochi Tuskers Kerala,Deccan Chargers,129/7 (20 Overs),DEC,Deccan Chargers,,,74/10 (16.3 Overs),KT,Kochi Tuskers Kerala,Jawaharlal Nehru Stadium,Kochi,2011-04-27 20:00:00,20:00,27 Apr 2011,23:00,Deccan Chargers
31,31st T20I,Pune Warriors India VS Chennai Super Kings,Chennai Super Kings,Chennai Super Kings won by 8 wickets,Pune Warriors India,Chennai Super Kings,141/6 (20 Overs),PWI,Pune Warriors India,,,145/2 (19.3 Overs),CSK,Chennai Super Kings,DY Patil Stadium,NAVI MUMBAI,2011-04-27 16:00:00,16:00,27 Apr 2011,23:00,Chennai Super Kings
30,30th  T20I,Delhi Daredevils VS Royal Challengers Bangalore,Royal Challengers Bangalore,Royal Challengers Bangalore won by 3 wickets,Delhi Daredevils,Royal Challengers Bangalore,160/6 (20 Overs),DD,Delhi Daredevils,,,161/7 (19.3 Overs),RCB,Royal Challengers Bangalore,Arun Jaitley Stadium,Delhi,2011-04-26 20:00:00,20:00,26 Apr 2011,23:00,Royal Challengers Bangalore
29,29th  T20I,Chennai Super Kings VS Pune Warriors India,Pune Warriors India,Chennai Super Kings won by 25 runs,Chennai Super Kings,Pune Warriors India,142/6 (20 Overs),CSK,Chennai Super Kings,,,117/9 (20 Overs),PWI,Pune Warriors India,M. A. Chidambaram Stadium,Chennai,2011-04-25 20:00:00,20:00,25 Apr 2011,23:00,Chennai Super Kings
28,28th  T20I,Rajasthan Royals VS Kochi Tuskers Kerala,Kochi Tuskers Kerala,Rajasthan Royals won by 8 wickets,Rajasthan Royals,Kochi Tuskers Kerala,109/10 (20 Overs),KT,Kochi Tuskers Kerala,,,111/2 (14.1 Overs),RR,Rajasthan Royals,Sawai Mansingh Stadium,Jaipur,2011-04-24 20:00:00,20:00,24 Apr 2011,23:00,Rajasthan Royals
27,27th  T20I,Deccan Chargers VS Mumbai Indians,Mumbai Indians,Mumbai Indians won by 37 runs,Deccan Chargers,Mumbai Indians,172/4 (20 Overs),MI,Mumbai Indians,,,135/8 (20 Overs),DEC,Deccan Chargers,Rajiv Gandhi Intl. Cricket Stadium,Hyderabad,2011-04-24 16:00:00,16:00,24 Apr 2011,23:00,Mumbai Indians
26,26th  T20I,Delhi Daredevils VS Punjab Kings,Punjab Kings,Delhi Daredevils won by 29 runs,Delhi Daredevils,Punjab Kings,231/4 (20 Overs),DD,Delhi Daredevils,,,202/6 (20 Overs),PBKS,Punjab Kings,Arun Jaitley Stadium,Delhi,2011-04-23 20:00:00,20:00,23 Apr 2011,23:00,Delhi Daredevils
25,25th  T20I,Mumbai Indians VS Chennai Super Kings,Chennai Super Kings,Mumbai Indians won by 8 runs,Mumbai Indians,Chennai Super Kings,164/4 (20 Overs),MI,Mumbai Indians,,,156/9 (20 Overs),CSK,Chennai Super Kings,Wankhede Stadium,Mumbai,2011-04-22 20:00:00,20:00,22 Apr 2011,23:00,Mumbai Indians
24,24th  T20I,Kolkata Knight Riders VS Royal Challengers Bangalore,Royal Challengers Bangalore,Royal Challengers Bangalore won by 9 wickets,Kolkata Knight Riders,Royal Challengers Bangalore,171/5 (20 Overs),KKR,Kolkata Knight Riders,,,175/1 (18.1 Overs),RCB,Royal Challengers Bangalore,Eden Gardens,Kolkata,2011-04-22 16:00:00,16:00,22 Apr 2011,23:00,Royal Challengers Bangalore
23,23rd  T20I,Punjab Kings VS Rajasthan Royals,Rajasthan Royals,Punjab Kings won by 48 runs,Punjab Kings,Rajasthan Royals,195/7 (20 Overs),PBKS,Punjab Kings,,,147/7 (20 Overs),RR,Rajasthan Royals,IS Bindra Stadium,Mohali,2011-04-21 20:00:00,20:00,21 Apr 2011,23:00,Punjab Kings
22,22nd  T20I,Kolkata Knight Riders VS Kochi Tuskers Kerala,Kochi Tuskers Kerala,Kochi Tuskers Kerala won by 6 runs,Kolkata Knight Riders,Kochi Tuskers Kerala,132/7 (20 Overs),KT,Kochi Tuskers Kerala,,,126/9 (20 Overs),KKR,Kolkata Knight Riders,Eden Gardens,Kolkata,2011-04-20 20:00:00,20:00,20 Apr 2011,23:00,Kochi Tuskers Kerala
21,21st T20I,Mumbai Indians VS Pune Warriors India,Pune Warriors India,Mumbai Indians won by 7 wickets,Mumbai Indians,Pune Warriors India,118/10 (17.2 Overs),PWI,Pune Warriors India,,,124/3 (20 Overs),MI,Mumbai Indians,Wankhede Stadium,Mumbai,2011-04-20 16:00:00,16:00,20 Apr 2011,23:00,Mumbai Indians
20,20th  T20I,Royal Challengers Bangalore VS Rajasthan Royals,Rajasthan Royals,Match abandoned without a ball bowled,Royal Challengers Bangalore,Rajasthan Royals,,RCB,Royal Challengers Bangalore,,,,RR,Rajasthan Royals,M. Chinnaswamy Stadium,Bengaluru,2011-04-19 20:00:00,20:00,19 Apr 2011,23:00,
19,19th  T20I,Delhi Daredevils VS Deccan Chargers,Deccan Chargers,Deccan Chargers won by 16 runs,Delhi Daredevils,Deccan Chargers,168/4 (20 Overs),DEC,Deccan Chargers,,,152/7 (20 Overs),DD,Delhi Daredevils,Arun Jaitley Stadium,Delhi,2011-04-19 16:00:00,16:00,19 Apr 2011,23:00,Deccan Chargers
18,18th  T20I,Kochi Tuskers Kerala VS Chennai Super Kings,Chennai Super Kings,KTK won by 7 wickets (D/L method),Kochi Tuskers Kerala,Chennai Super Kings,131/4 (17 Overs),CSK,Chennai Super Kings,,,135/3 (15 Overs),KT,Kochi Tuskers Kerala,Jawaharlal Nehru Stadium,Kochi,2011-04-18 20:00:00,20:00,18 Apr 2011,23:00,Ktk
17,17th  T20I,Kolkata Knight Riders VS Rajasthan Royals,Rajasthan Royals,Kolkata Knight Riders won by 8 wickets,Kolkata Knight Riders,Rajasthan Royals,81/10 (15.2 Overs),RR,Rajasthan Royals,,,85/2 (13.5 Overs),KKR,Kolkata Knight Riders,Eden Gardens,Kolkata,2011-04-17 20:00:00,20:00,17 Apr 2011,23:00,Kolkata Knight Riders
16,16th  T20I,Pune Warriors India VS Delhi Daredevils,Delhi Daredevils,Delhi Daredevils won by 3 wickets,Pune Warriors India,Delhi Daredevils,187/5 (20 Overs),PWI,Pune Warriors India,,,190/7 (19.2 Overs),DD,Delhi Daredevils,DY Patil Stadium,NAVI MUMBAI,2011-04-17 16:00:00,16:00,17 Apr 2011,23:00,Delhi Daredevils
15,15th  T20I,Deccan Chargers VS Punjab Kings,Punjab Kings,Punjab Kings won by 8 wickets,Deccan Chargers,Punjab Kings,165/8 (20 Overs),DEC,Deccan Chargers,,,166/2 (17.4 Overs),PBKS,Punjab Kings,Rajiv Gandhi Intl. Cricket Stadium,Hyderabad,2011-04-16 20:00:00,20:00,16 Apr 2011,23:00,Punjab Kings
14,14th  T20I,Chennai Super Kings VS Royal Challengers Bangalore,Royal Challengers Bangalore,Chennai Super Kings won by 21 runs,Chennai Super Kings,Royal Challengers Bangalore,183/5 (20 Overs),CSK,Chennai Super Kings,,,162/7 (20 Overs),RCB,Royal Challengers Bangalore,M. A. Chidambaram Stadium,Chennai,2011-04-16 16:00:00,16:00,16 Apr 2011,23:00,Chennai Super Kings
13,13th  T20I,Mumbai Indians VS Kochi Tuskers Kerala,Kochi Tuskers Kerala,Kochi Tuskers Kerala won by 8 wickets,Mumbai Indians,Kochi Tuskers Kerala,182/2 (20 Overs),MI,Mumbai Indians,,,184/2 (19 Overs),KT,Kochi Tuskers Kerala,Wankhede Stadium,Mumbai,2011-04-15 20:00:00,20:00,15 Apr 2011,23:00,Kochi Tuskers Kerala
12,12th  T20I,Rajasthan Royals VS Kolkata Knight Riders,Kolkata Knight Riders,Kolkata Knight Riders won by 9 wickets,Rajasthan Royals,Kolkata Knight Riders,159/4 (20 Overs),RR,Rajasthan Royals,,,160/1 (18.3 Overs),KKR,Kolkata Knight Riders,Sawai Mansingh Stadium,Jaipur,2011-04-15 16:00:00,16:00,15 Apr 2011,23:00,Kolkata Knight Riders
11,11th  T20I,Deccan Chargers VS Royal Challengers Bangalore,Royal Challengers Bangalore,Deccan Chargers won by 33 runs,Deccan Chargers,Royal Challengers Bangalore,175/5 (20 Overs),DEC,Deccan Chargers,,,142/9 (20 Overs),RCB,Royal Challengers Bangalore,Rajiv Gandhi Intl. Cricket Stadium,Hyderabad,2011-04-14 20:00:00,20:00,14 Apr 2011,23:00,Deccan Chargers
10,10th  T20I,Pune Warriors India VS Kochi Tuskers Kerala,Kochi Tuskers Kerala,Pune Warriors India won by 4 wickets,Pune Warriors India,Kochi Tuskers Kerala,148/8 (20 Overs),KT,Kochi Tuskers Kerala,,,151/6 (18.5 Overs),PWI,Pune Warriors India,DY Patil Stadium,NAVI MUMBAI,2011-04-13 20:00:00,20:00,13 Apr 2011,23:00,Pune Warriors India
9,9th  T20I,Punjab Kings VS Chennai Super Kings,Chennai Super Kings,Punjab Kings won by 6 wickets,Punjab Kings,Chennai Super Kings,188/4 (20 Overs),CSK,Chennai Super Kings,,,193/4 (19.1 Overs),PBKS,Punjab Kings,IS Bindra Stadium,Mohali,2011-04-13 16:00:00,16:00,13 Apr 2011,23:00,Punjab Kings
8,8th  T20I,Royal Challengers Bangalore VS Mumbai Indians,Mumbai Indians,Mumbai Indians won by 9 wickets,Royal Challengers Bangalore,Mumbai Indians,140/4 (20 Overs),RCB,Royal Challengers Bangalore,,,143/1 (18.3 Overs),MI,Mumbai Indians,M. Chinnaswamy Stadium,Bengaluru,2011-04-12 20:00:00,20:00,12 Apr 2011,23:00,Mumbai Indians
7,7th  T20I,Rajasthan Royals VS Delhi Daredevils,Delhi Daredevils,Rajasthan Royals won by 6 wickets,Rajasthan Royals,Delhi Daredevils,151/6 (20 Overs),DD,Delhi Daredevils,,,152/4 (18.3 Overs),RR,Rajasthan Royals,Sawai Mansingh Stadium,Jaipur,2011-04-12 16:00:00,16:00,12 Apr 2011,23:00,Rajasthan Royals
6,6th  T20I,Kolkata Knight Riders VS Deccan Chargers,Deccan Chargers,Kolkata Knight Riders won by 9 runs,Kolkata Knight Riders,Deccan Chargers,163/4 (20 Overs),KKR,Kolkata Knight Riders,,,154/8 (20 Overs),DEC,Deccan Chargers,Eden Gardens,Kolkata,2011-04-11 20:00:00,20:00,11 Apr 2011,23:00,Kolkata Knight Riders
5,5th  T20I,Pune Warriors India VS Punjab Kings,Punjab Kings,Pune Warriors India won by 7 wickets,Pune Warriors India,Punjab Kings,112/8 (20 Overs),PBKS,Punjab Kings,,,113/3 (13.1 Overs),PWI,Pune Warriors India,DY Patil Stadium,NAVI MUMBAI,2011-04-10 20:00:00,20:00,10 Apr 2011,23:00,Pune Warriors India
4,4th  T20I,Delhi Daredevils VS Mumbai Indians,Mumbai Indians,Mumbai Indians won by 8 wickets,Delhi Daredevils,Mumbai Indians,95/10 (17.4 Overs),DD,Delhi Daredevils,,,99/2 (16.5 Overs),MI,Mumbai Indians,Arun Jaitley Stadium,Delhi,2011-04-10 16:00:00,16:00,10 Apr 2011,23:00,Mumbai Indians
