MatchRow,MatchOrder,MatchName,TossTeam,Comments,HomeTeamName,AwayTeamName,1Summary,FirstBattingTeamCode,FirstBattingTeamName,RevisedOver,RevisedTarget,2Summary,SecondBattingTeamCode,SecondBattingTeamName,GroundName,city,MATCH_COMMENCE_START_DATE,MatchTime,MatchEndDate,MatchEndTime,Winner
50,50th  T20I,Mumbai Indians VS Punjab Kings,Punjab Kings,Mumbai Indians won by 3 runs,Mumbai Indians,Punjab Kings,186/8 (20 Overs),MI,Mumbai Indians,,,183/5 (20 Overs),PBKS,Punjab Kings,Wankhede Stadium,Mumbai,2018-05-16 20:00:00,20:00,16 May 2018,23:00,Mumbai Indians
49,49th  T20I,Kolkata Knight Riders VS Rajasthan Royals,Rajasthan Royals,Kolkata Knight Riders won by 6 wickets,Kolkata Knight Riders,Rajasthan Royals,142/10 (19 Overs),RR,Rajasthan Royals,,,145/4 (18 Overs),KKR,Kolkata Knight Riders,Eden Gardens,Kolkata,2018-05-15 20:00:00,20:00,15 May 2018,23:00,Kolkata Knight Riders
48,48th  T20I,Punjab Kings VS Royal Challengers Bangalore,Royal Challengers Bangalore,Royal Challengers Bangalore won by 10 wickets,Punjab Kings,Royal Challengers Bangalore,88/10 (15.1 Overs),PBKS,Punjab Kings,,,92/0 (8.1 Overs),RCB,Royal Challengers Bangalore,Holkar Cricket Stadium,Indore,2018-05-14 20:00:00,20:00,14 May 2018,23:00,Royal Challengers Bangalore
47,47th  T20I,Mumbai Indians VS Rajasthan Royals,Rajasthan Royals,Rajasthan Royals won by 7 wickets,Mumbai Indians,Rajasthan Royals,168/6 (20 Overs),MI,Mumbai Indians,,,171/3 (18 Overs),RR,Rajasthan Royals,Wankhede Stadium,Mumbai,2018-05-13 20:00:00,20:00,13 May 2018,23:00,Rajasthan Royals
46,46th  T20I,Chennai Super Kings VS Sunrisers Hyderabad,Sunrisers Hyderabad,Chennai Super Kings won by 8 wickets,Chennai Super Kings,Sunrisers Hyderabad,179/4 (20 Overs),SRH,Sunrisers Hyderabad,,,180/2 (19 Overs),CSK,Chennai Super Kings,,Pune,2018-05-13 16:00:00,16:00,13 May 2018,23:00,Chennai Super Kings
45,45th  T20I,Delhi Daredevils VS Royal Challengers Bangalore,Royal Challengers Bangalore,Royal Challengers Bangalore won by 5 wickets,Delhi Daredevils,Royal Challengers Bangalore,181/4 (20 Overs),DD,Delhi Daredevils,,,187/5 (19 Overs),RCB,Royal Challengers Bangalore,Arun Jaitley Stadium,Delhi,2018-05-12 20:00:00,20:00,12 May 2018,23:00,Royal Challengers Bangalore
44,44th  T20I,Punjab Kings VS Kolkata Knight Riders,Kolkata Knight Riders,Kolkata Knight Riders won by 31 runs,Punjab Kings,Kolkata Knight Riders,245/6 (20 Overs),KKR,Kolkata Knight Riders,,,214/8 (20 Overs),PBKS,Punjab Kings,Holkar Cricket Stadium,Indore,2018-05-12 16:00:00,16:00,12 May 2018,23:00,Kolkata Knight Riders
43,43rd  T20I,Rajasthan Royals VS Chennai Super Kings,Chennai Super Kings,Rajasthan Royals won by 4 wickets,Rajasthan Royals,Chennai Super Kings,176/4 (20 Overs),CSK,Chennai Super Kings,,,177/6 (19.5 Overs),RR,Rajasthan Royals,Sawai Mansingh Stadium,Jaipur,2018-05-11 20:00:00,20:00,11 May 2018,23:00,Rajasthan Royals
42,42nd  T20I,Delhi Daredevils VS Sunrisers Hyderabad,Sunrisers Hyderabad,Sunrisers Hyderabad won by 9 wickets,Delhi Daredevils,Sunrisers Hyderabad,187/5 (20 Overs),DD,Delhi Daredevils,,,191/1 (18.5 Overs),SRH,Sunrisers Hyderabad,Arun Jaitley Stadium,Delhi,2018-05-10 20:00:00,20:00,10 May 2018,23:00,Sunrisers Hyderabad
41,41st T20I,Kolkata Knight Riders VS Mumbai Indians,Mumbai Indians,Mumbai Indians won by 102 runs,Kolkata Knight Riders,Mumbai Indians,210/6 (20 Overs),MI,Mumbai Indians,,,108/10 (18.1 Overs),KKR,Kolkata Knight Riders,Eden Gardens,Kolkata,2018-05-09 20:00:00,20:00,9 May 2018,23:00,Mumbai Indians
40,40th  T20I,Rajasthan Royals VS Punjab Kings,Punjab Kings,Rajasthan Royals won by 15 runs,Rajasthan Royals,Punjab Kings,158/8 (20 Overs),RR,Rajasthan Royals,,,143/7 (20 Overs),PBKS,Punjab Kings,Sawai Mansingh Stadium,Jaipur,2018-05-08 20:00:00,20:00,8 May 2018,23:00,Rajasthan Royals
39,39th  T20I,Sunrisers Hyderabad VS Royal Challengers Bangalore,Royal Challengers Bangalore,Sunrisers Hyderabad won by 5 runs,Sunrisers Hyderabad,Royal Challengers Bangalore,146/10 (20 Overs),SRH,Sunrisers Hyderabad,,,141/6 (20 Overs),RCB,Royal Challengers Bangalore,Rajiv Gandhi Intl. Cricket Stadium,Hyderabad,2018-05-07 20:00:00,20:00,7 May 2018,23:00,Sunrisers Hyderabad
38,38th  T20I,Punjab Kings VS Rajasthan Royals,Rajasthan Royals,Punjab Kings won by 6 wickets,Punjab Kings,Rajasthan Royals,152/9 (20 Overs),RR,Rajasthan Royals,,,155/4 (18.4 Overs),PBKS,Punjab Kings,Holkar Cricket Stadium,Indore,2018-05-06 20:00:00,20:00,6 May 2018,23:00,Punjab Kings
37,37th  T20I,Mumbai Indians VS Kolkata Knight Riders,Kolkata Knight Riders,Mumbai Indians won by 13 runs,Mumbai Indians,Kolkata Knight Riders,181/4 (20 Overs),MI,Mumbai Indians,,,168/6 (20 Overs),KKR,Kolkata Knight Riders,Wankhede Stadium,Mumbai,2018-05-06 16:00:00,16:00,6 May 2018,23:00,Mumbai Indians
36,36th  T20I,Sunrisers Hyderabad VS Delhi Daredevils,Delhi Daredevils,Sunrisers Hyderabad won by 7 wickets,Sunrisers Hyderabad,Delhi Daredevils,163/5 (20 Overs),DD,Delhi Daredevils,,,164/3 (19.5 Overs),SRH,Sunrisers Hyderabad,Rajiv Gandhi Intl. Cricket Stadium,Hyderabad,2018-05-05 20:00:00,20:00,5 May 2018,23:00,Sunrisers Hyderabad
35,35th  T20I,Chennai Super Kings VS Royal Challengers Bangalore,Royal Challengers Bangalore,Chennai Super Kings won by 6 wickets,Chennai Super Kings,Royal Challengers Bangalore,127/9 (20 Overs),RCB,Royal Challengers Bangalore,,,128/4 (18 Overs),CSK,Chennai Super Kings,,Pune,2018-05-05 16:00:00,16:00,5 May 2018,23:00,Chennai Super Kings
34,34th  T20I,Punjab Kings VS Mumbai Indians,Mumbai Indians,Mumbai Indians won by 6 wickets,Punjab Kings,Mumbai Indians,174/6 (20 Overs),PBKS,Punjab Kings,,,176/4 (19 Overs),MI,Mumbai Indians,Holkar Cricket Stadium,Indore,2018-05-04 20:00:00,20:00,4 May 2018,23:00,Mumbai Indians
33,33rd  T20I,Kolkata Knight Riders VS Chennai Super Kings,Chennai Super Kings,Kolkata Knight Riders won by 6 wickets,Kolkata Knight Riders,Chennai Super Kings,177/5 (20 Overs),CSK,Chennai Super Kings,,,180/4 (17.4 Overs),KKR,Kolkata Knight Riders,Eden Gardens,Kolkata,2018-05-03 20:00:00,20:00,3 May 2018,23:00,Kolkata Knight Riders
32,32nd  T20I,Delhi Daredevils VS Rajasthan Royals,Rajasthan Royals,Delhi Daredevils won by 4 runs (DLS Method),Delhi Daredevils,Rajasthan Royals,196/6 (17.1 Overs),DD,Delhi Daredevils,,,146/5 (12 Overs),RR,Rajasthan Royals,Arun Jaitley Stadium,Delhi,2018-05-02 20:00:00,20:00,2 May 2018,23:00,Delhi Daredevils
31,31st T20I,Royal Challengers Bangalore VS Mumbai Indians,Mumbai Indians,Royal Challengers Bangalore won by 14 runs,Royal Challengers Bangalore,Mumbai Indians,167/7 (20 Overs),RCB,Royal Challengers Bangalore,,,153/7 (20 Overs),MI,Mumbai Indians,M. Chinnaswamy Stadium,Bengaluru,2018-05-01 20:00:00,20:00,1 May 2018,23:00,Royal Challengers Bangalore
30,30th  T20I,Chennai Super Kings VS Delhi Daredevils,Delhi Daredevils,Chennai Super Kings won by 13 runs,Chennai Super Kings,Delhi Daredevils,211/4 (20 Overs),CSK,Chennai Super Kings,,,198/5 (20 Overs),DD,Delhi Daredevils,,Pune,2018-04-30 20:00:00,20:00,30 Apr 2018,23:00,Chennai Super Kings
29,29th  T20I,Royal Challengers Bangalore VS Kolkata Knight Riders,Kolkata Knight Riders,Kolkata Knight Riders won by 6 wickets,Royal Challengers Bangalore,Kolkata Knight Riders,175/4 (20 Overs),RCB,Royal Challengers Bangalore,,,176/4 (19.1 Overs),KKR,Kolkata Knight Riders,M. Chinnaswamy Stadium,Bengaluru,2018-04-29 20:00:00,20:00,29 Apr 2018,23:00,Kolkata Knight Riders
28,28th  T20I,Rajasthan Royals VS Sunrisers Hyderabad,Sunrisers Hyderabad,Sunrisers Hyderabad won by 11 runs,Rajasthan Royals,Sunrisers Hyderabad,151/7 (20 Overs),SRH,Sunrisers Hyderabad,,,140/6 (20 Overs),RR,Rajasthan Royals,Sawai Mansingh Stadium,Jaipur,2018-04-29 16:00:00,16:00,29 Apr 2018,23:00,Sunrisers Hyderabad
27,27th  T20I,Chennai Super Kings VS Mumbai Indians,Mumbai Indians,Mumbai Indians won by 8 wickets,Chennai Super Kings,Mumbai Indians,169/5 (20 Overs),CSK,Chennai Super Kings,,,170/2 (19.4 Overs),MI,Mumbai Indians,,Pune,2018-04-28 20:00:00,20:00,28 Apr 2018,23:00,Mumbai Indians
26,26th  T20I,Delhi Daredevils VS Kolkata Knight Riders,Kolkata Knight Riders,Delhi Daredevils won by 55 runs,Delhi Daredevils,Kolkata Knight Riders,219/4 (20 Overs),DD,Delhi Daredevils,,,164/9 (20 Overs),KKR,Kolkata Knight Riders,Arun Jaitley Stadium,Delhi,2018-04-27 20:00:00,20:00,27 Apr 2018,23:00,Delhi Daredevils
25,25th  T20I,Sunrisers Hyderabad VS Punjab Kings,Punjab Kings,Sunrisers Hyderabad won by 13 runs,Sunrisers Hyderabad,Punjab Kings,132/6 (20 Overs),SRH,Sunrisers Hyderabad,,,119/10 (19.2 Overs),PBKS,Punjab Kings,Rajiv Gandhi Intl. Cricket Stadium,Hyderabad,2018-04-26 20:00:00,20:00,26 Apr 2018,23:00,Sunrisers Hyderabad
24,24th  T20I,Royal Challengers Bangalore VS Chennai Super Kings,Chennai Super Kings,Chennai Super Kings won by 5 wickets,Royal Challengers Bangalore,Chennai Super Kings,205/8 (20 Overs),RCB,Royal Challengers Bangalore,,,207/5 (19.4 Overs),CSK,Chennai Super Kings,M. Chinnaswamy Stadium,Bengaluru,2018-04-25 20:00:00,20:00,25 Apr 2018,23:00,Chennai Super Kings
23,23rd  T20I,Mumbai Indians VS Sunrisers Hyderabad,Sunrisers Hyderabad,Sunrisers Hyderabad won by 31 runs,Mumbai Indians,Sunrisers Hyderabad,118/10 (18.4 Overs),SRH,Sunrisers Hyderabad,,,87/10 (18.5 Overs),MI,Mumbai Indians,Wankhede Stadium,Mumbai,2018-04-24 20:00:00,20:00,24 Apr 2018,23:00,Sunrisers Hyderabad
22,22nd  T20I,Delhi Daredevils VS Punjab Kings,Punjab Kings,Punjab Kings won by 4 runs,Delhi Daredevils,Punjab Kings,143/8 (20 Overs),PBKS,Punjab Kings,,,139/8 (20 Overs),DD,Delhi Daredevils,Arun Jaitley Stadium,Delhi,2018-04-23 20:00:00,20:00,23 Apr 2018,23:00,Punjab Kings
21,21st T20I,Rajasthan Royals VS Mumbai Indians,Mumbai Indians,Rajasthan Royals won by 3 wickets,Rajasthan Royals,Mumbai Indians,167/7 (20 Overs),MI,Mumbai Indians,,,168/7 (19.4 Overs),RR,Rajasthan Royals,Sawai Mansingh Stadium,Jaipur,2018-04-22 20:00:00,20:00,22 Apr 2018,23:00,Rajasthan Royals
20,20th  T20I,Sunrisers Hyderabad VS Chennai Super Kings,Chennai Super Kings,Chennai Super Kings won by 4 runs,Sunrisers Hyderabad,Chennai Super Kings,182/3 (20 Overs),CSK,Chennai Super Kings,,,178/6 (20 Overs),SRH,Sunrisers Hyderabad,Rajiv Gandhi Intl. Cricket Stadium,Hyderabad,2018-04-22 16:00:00,16:00,22 Apr 2018,23:00,Chennai Super Kings
19,19th  T20I,Royal Challengers Bangalore VS Delhi Daredevils,Delhi Daredevils,Royal Challengers Bangalore won by 6 wickets,Royal Challengers Bangalore,Delhi Daredevils,174/5 (20 Overs),DD,Delhi Daredevils,,,176/4 (18 Overs),RCB,Royal Challengers Bangalore,M. Chinnaswamy Stadium,Bengaluru,2018-04-21 20:00:00,20:00,21 Apr 2018,23:00,Royal Challengers Bangalore
18,18th  T20I,Kolkata Knight Riders VS Punjab Kings,Punjab Kings,Kings XI Punjab won by 9 wickets (DLS Method),Kolkata Knight Riders,Punjab Kings,191/7 (20 Overs),KKR,Kolkata Knight Riders,,,126/1 (11.1 Overs),PBKS,Punjab Kings,Eden Gardens,Kolkata,2018-04-21 16:00:00,16:00,21 Apr 2018,23:00,Kings Xi Punjab
17,17th  T20I,Chennai Super Kings VS Rajasthan Royals,Rajasthan Royals,Chennai Super Kings won by 64 runs,Chennai Super Kings,Rajasthan Royals,204/5 (20 Overs),CSK,Chennai Super Kings,,,140/10 (18.3 Overs),RR,Rajasthan Royals,,Pune,2018-04-20 20:00:00,20:00,20 Apr 2018,23:00,Chennai Super Kings
16,16th  T20I,Punjab Kings VS Sunrisers Hyderabad,Sunrisers Hyderabad,Punjab Kings won by 15 runs,Punjab Kings,Sunrisers Hyderabad,193/3 (20 Overs),PBKS,Punjab Kings,,,178/4 (20 Overs),SRH,Sunrisers Hyderabad,IS Bindra Stadium,Mohali,2018-04-19 20:00:00,20:00,19 Apr 2018,23:00,Punjab Kings
15,15th  T20I,Rajasthan Royals VS Kolkata Knight Riders,Kolkata Knight Riders,Kolkata Knight Riders won by 7 wickets,Rajasthan Royals,Kolkata Knight Riders,160/8 (20 Overs),RR,Rajasthan Royals,,,163/3 (18.5 Overs),KKR,Kolkata Knight Riders,Sawai Mansingh Stadium,Jaipur,2018-04-18 20:00:00,20:00,18 Apr 2018,23:00,Kolkata Knight Riders
14,14th  T20I,Mumbai Indians VS Royal Challengers Bangalore,Royal Challengers Bangalore,Mumbai Indians won by 46 runs,Mumbai Indians,Royal Challengers Bangalore,213/6 (20 Overs),MI,Mumbai Indians,,,167/8 (20 Overs),RCB,Royal Challengers Bangalore,Wankhede Stadium,Mumbai,2018-04-17 20:00:00,20:00,17 Apr 2018,23:00,Mumbai Indians
13,13th  T20I,Kolkata Knight Riders VS Delhi Daredevils,Delhi Daredevils,Kolkata Knight Riders won by 71 runs,Kolkata Knight Riders,Delhi Daredevils,200/9 (20 Overs),KKR,Kolkata Knight Riders,,,129/10 (14.2 Overs),DD,Delhi Daredevils,Eden Gardens,Kolkata,2018-04-16 20:00:00,20:00,16 Apr 2018,23:00,Kolkata Knight Riders
12,12th  T20I,Punjab Kings VS Chennai Super Kings,Chennai Super Kings,Punjab Kings won by 4 runs,Punjab Kings,Chennai Super Kings,197/7 (20 Overs),PBKS,Punjab Kings,,,193/5 (20 Overs),CSK,Chennai Super Kings,IS Bindra Stadium,Mohali,2018-04-15 20:00:00,20:00,15 Apr 2018,23:00,Punjab Kings
11,11th  T20I,Royal Challengers Bangalore VS Rajasthan Royals,Rajasthan Royals,Rajasthan Royals won by 19 runs,Royal Challengers Bangalore,Rajasthan Royals,217/4 (20 Overs),RR,Rajasthan Royals,,,198/6 (20 Overs),RCB,Royal Challengers Bangalore,M. Chinnaswamy Stadium,Bengaluru,2018-04-15 16:00:00,16:00,15 Apr 2018,23:00,Rajasthan Royals
10,10th  T20I,Kolkata Knight Riders VS Sunrisers Hyderabad,Sunrisers Hyderabad,Sunrisers Hyderabad won by 5 wickets,Kolkata Knight Riders,Sunrisers Hyderabad,138/8 (20 Overs),KKR,Kolkata Knight Riders,,,139/5 (19 Overs),SRH,Sunrisers Hyderabad,Eden Gardens,Kolkata,2018-04-14 20:00:00,20:00,14 Apr 2018,23:00,Sunrisers Hyderabad
9,9th  T20I,Mumbai Indians VS Delhi Daredevils,Delhi Daredevils,Delhi Daredevils won by 7 wickets,Mumbai Indians,Delhi Daredevils,194/7 (20 Overs),MI,Mumbai Indians,,,195/3 (20 Overs),DD,Delhi Daredevils,Wankhede Stadium,Mumbai,2018-04-14 16:00:00,16:00,14 Apr 2018,23:00,Delhi Daredevils
8,8th  T20I,Royal Challengers Bangalore VS Punjab Kings,Punjab Kings,Royal Challengers Bangalore won by 4 wickets,Royal Challengers Bangalore,Punjab Kings,155/10 (19.2 Overs),PBKS,Punjab Kings,,,159/6 (19.3 Overs),RCB,Royal Challengers Bangalore,M. Chinnaswamy Stadium,Bengaluru,2018-04-13 20:00:00,20:00,13 Apr 2018,23:00,Royal Challengers Bangalore
7,7th  T20I,Sunrisers Hyderabad VS Mumbai Indians,Mumbai Indians,Sunrisers Hyderabad won by 1 wicket,Sunrisers Hyderabad,Mumbai Indians,147/8 (20 Overs),MI,Mumbai Indians,,,151/9 (20 Overs),SRH,Sunrisers Hyderabad,Rajiv Gandhi Intl. Cricket Stadium,Hyderabad,2018-04-12 20:00:00,20:00,12 Apr 2018,23:00,Sunrisers Hyderabad
6,6th  T20I,Rajasthan Royals VS Delhi Daredevils,Delhi Daredevils,Rajasthan Royals won by 10 runs (DLS Method),Rajasthan Royals,Delhi Daredevils,153/5 (17.5 Overs),RR,Rajasthan Royals,,,60/4 (6 Overs),DD,Delhi Daredevils,Sawai Mansingh Stadium,Jaipur,2018-04-11 20:00:00,20:00,11 Apr 2018,23:00,Rajasthan Royals
5,5th  T20I,Chennai Super Kings VS Kolkata Knight Riders,Kolkata Knight Riders,Chennai Super Kings won by 5 wickets,Chennai Super Kings,Kolkata Knight Riders,202/6 (20 Overs),KKR,Kolkata Knight Riders,,,205/5 (19.5 Overs),CSK,Chennai Super Kings,M. A. Chidambaram Stadium,Chennai,2018-04-10 20:00:00,20:00,10 Apr 2018,23:00,Chennai Super Kings
4,4th  T20I,Sunrisers Hyderabad VS Rajasthan Royals,Rajasthan Royals,Sunrisers Hyderabad won by 9 wickets,Sunrisers Hyderabad,Rajasthan Royals,125/9 (20 Overs),RR,Rajasthan Royals,,,127/1 (15.5 Overs),SRH,Sunrisers Hyderabad,Rajiv Gandhi Intl. Cricket Stadium,Hyderabad,2018-04-09 20:00:00,20:00,9 Apr 2018,23:00,Sunrisers Hyderabad
3,3rd  T20I,Kolkata Knight Riders VS Royal Challengers Bangalore,Royal Challengers Bangalore,Kolkata Knight Riders won by 4 wickets,Kolkata Knight Riders,Royal Challengers Bangalore,176/7 (20 Overs),RCB,Royal Challengers Bangalore,,,177/6 (18.5 Overs),KKR,Kolkata Knight Riders,Eden Gardens,Kolkata,2018-04-08 20:00:00,20:00,8 Apr 2018,23:00,Kolkata Knight Riders
2,2nd  T20I,Punjab Kings VS Delhi Daredevils,Delhi Daredevils,Punjab Kings won by 6 wickets,Punjab Kings,Delhi Daredevils,166/7 (20 Overs),DD,Delhi Daredevils,,,167/4 (18.5 Overs),PBKS,Punjab Kings,IS Bindra Stadium,Mohali,2018-04-08 16:00:00,16:00,8 Apr 2018,23:00,Punjab Kings
1,1st T20I,Mumbai Indians VS Chennai Super Kings,Chennai Super Kings,Chennai Super Kings won by 1 wicket,Mumbai Indians,Chennai Super Kings,165/4 (20 Overs),MI,Mumbai Indians,,,169/9 (19.5 Overs),CSK,Chennai Super Kings,Wankhede Stadium,Mumbai,2018-04-07 20:00:00,20:00,7 Apr 2018,23:00,Chennai Super Kings
