Name,PlayerDOB,TotalRuns,Balls,StrikeRate,Fours,Sixes,Outs,NotOuts,FiftyPlusRuns,Centuries,HighestScore,BattingAverage,Nation,BattingStyle,TotalRunsConceded,DotBallsBowled,BowlingAverage,BowlingStrikeRate,EconomyRate,OversBowled,FoursConceded,SixesConceded,Wickets,BBIW,BBMW,Maidens,FourWickets,FiveWickets,BallsBowled,TeamCode,TeamName,Innings,Matches,Nationality,RightHandedBat
Tim Southee,11-12-1988,4.0,4.0,100.0,1.0,0.0,1.0,0.0,0.0,0.0,4,4.0,New Zealand,rhb,,,,,,,,,,,,,,,,RR,Rajasthan Royals,1.0,3.0,Overseas,True
Abu Nechim,5-11-1988,4.0,1.0,400.0,1.0,0.0,0.0,1.0,0.0,0.0,4*,0.0,India,rhb,113.0,25.0,37.66,28.66,7.88,14,1.0,0.0,3.0,2/27,2/27,0.0,0.0,0.0,84.0,RCB,Royal Challengers Bangalore,1.0,4.0,Indian,True
Ashok Dinda,25-3-1984,4.0,12.0,33.33,0.0,0.0,1.0,2.0,0.0,0.0,2*,4.0,India,rhb,270.0,64.0,54.0,37.2,8.7,31,0.0,0.0,5.0,4/18,4/18,0.0,0.0,0.0,186.0,RCB,Royal Challengers Bangalore,3.0,9.0,Indian,True
Vinay Kumar,12-2-1984,4.0,6.0,66.66,0.0,0.0,2.0,2.0,0.0,0.0,4,2.0,India,rhb,281.0,56.0,40.14,27.42,8.78,32,0.0,0.0,7.0,4/40,4/40,0.0,0.0,0.0,192.0,KKR,Kolkata Knight Riders,4.0,9.0,Indian,True
Amit Mishra,24-11-1982,4.0,7.0,57.14,0.0,0.0,1.0,1.0,0.0,0.0,4*,4.0,India,rhb,340.0,66.0,48.57,32.14,9.06,37,0.0,0.0,7.0,5/17,5/17,0.0,0.0,0.0,222.0,SRH,Sunrisers Hyderabad,2.0,10.0,Indian,True
Morne Morkel,6-10-1984,4.0,3.0,133.33,0.0,0.0,0.0,2.0,0.0,0.0,4*,0.0,South Africa,lhb,367.0,148.0,30.58,24.0,7.64,48,0.0,0.0,12.0,4/20,4/20,1.0,0.0,0.0,288.0,KKR,Kolkata Knight Riders,2.0,12.0,Overseas,False
Manvinder Bisla,27-12-1984,3.0,9.0,33.33,0.0,0.0,1.0,0.0,0.0,0.0,3,3.0,India,rhb,,,,,,,,,,,,,,,,KKR,Kolkata Knight Riders,1.0,1.0,Indian,True
Srikkanth Anirudha,14-4-1987,3.0,5.0,60.0,0.0,0.0,1.0,0.0,0.0,0.0,3,3.0,India,rhb,,,,,,,,,,,,,,,,SRH,Sunrisers Hyderabad,1.0,1.0,Indian,True
Mohammad Shami,3-9-1990,3.0,7.0,42.85,0.0,0.0,2.0,2.0,0.0,0.0,1*,1.5,India,rhb,369.0,102.0,52.71,37.71,8.38,44,0.0,0.0,7.0,3/15,3/15,0.0,0.0,0.0,264.0,DC,Delhi Capitals,4.0,12.0,Indian,True
Unmukt Chand,26-3-1993,2.0,9.0,22.22,0.0,0.0,1.0,0.0,0.0,0.0,2,2.0,United States of America,rhb,,,,,,,,,,,,,,,,RR,Rajasthan Royals,1.0,1.0,Overseas,True
Andre Russell,29-4-1988,2.0,8.0,25.0,0.0,0.0,2.0,0.0,0.0,0.0,1,1.0,West Indies,rhb,52.0,6.0,52.0,30.0,10.4,5,0.0,0.0,1.0,5/15,5/15,0.0,0.0,0.0,30.0,KKR,Kolkata Knight Riders,2.0,2.0,Overseas,True
Siddarth Kaul,19-5-1990,2.0,2.0,100.0,0.0,0.0,0.0,1.0,0.0,0.0,2*,0.0,India,rhb,126.0,24.0,63.0,39.0,9.69,13,0.0,0.0,2.0,4/29,4/29,0.0,0.0,0.0,78.0,DC,Delhi Capitals,1.0,5.0,Indian,True
Wayne Parnell,30-7-1989,2.0,2.0,100.0,0.0,0.0,1.0,1.0,0.0,0.0,2,2.0,South Africa,lhb,223.0,82.0,37.16,30.16,7.39,30,0.0,0.0,6.0,3/27,3/27,0.0,0.0,0.0,180.0,DC,Delhi Capitals,2.0,8.0,Overseas,False
Lasith Malinga,28-8-1983,2.0,4.0,50.0,0.0,0.0,1.0,0.0,0.0,0.0,2,2.0,Sri Lanka,rhb,253.0,99.0,15.81,14.68,6.45,39,0.0,0.0,16.0,5/13,5/13,0.0,1.0,0.0,234.0,MI,Mumbai Indians,1.0,10.0,Overseas,True
Sandeep Sharma,18-5-1993,2.0,5.0,40.0,0.0,0.0,0.0,1.0,0.0,0.0,2*,0.0,India,rhb,354.0,109.0,19.66,13.38,8.81,40,0.0,0.0,18.0,4/20,4/20,2.0,0.0,0.0,240.0,PBKS,Punjab Kings,1.0,11.0,Indian,True
Umesh Yadav,25-10-1987,2.0,4.0,50.0,0.0,0.0,1.0,0.0,0.0,0.0,2,2.0,India,rhb,367.0,95.0,33.36,24.54,8.15,45,0.0,0.0,11.0,4/24,4/24,0.0,0.0,0.0,270.0,KKR,Kolkata Knight Riders,1.0,12.0,Indian,True
Marchant de Lange,13-10-1990,1.0,2.0,50.0,0.0,0.0,1.0,0.0,0.0,0.0,1,1.0,South Africa,rhb,32.0,7.0,16.0,12.0,8.0,4,0.0,0.0,2.0,3/34,3/34,0.0,0.0,0.0,24.0,MI,Mumbai Indians,1.0,1.0,Overseas,True
Vikramjeet Malik,9-5-1983,1.0,2.0,50.0,0.0,0.0,0.0,1.0,0.0,0.0,1*,0.0,India,rhb,29.0,7.0,29.0,18.0,9.66,3,0.0,0.0,1.0,2/14,2/14,0.0,0.0,0.0,18.0,RR,Rajasthan Royals,1.0,1.0,Indian,True
Praveen Kumar,2-10-1986,1.0,2.0,50.0,0.0,0.0,1.0,0.0,0.0,0.0,1,1.0,India,rhb,78.0,33.0,26.0,24.0,6.5,12,0.0,0.0,3.0,3/18,3/18,0.0,0.0,0.0,72.0,MI,Mumbai Indians,1.0,3.0,Indian,True
Karanveer Singh,8-11-1987,1.0,1.0,100.0,0.0,0.0,0.0,1.0,0.0,0.0,1*,0.0,India,rhb,164.0,42.0,14.9,10.9,8.2,20,0.0,0.0,11.0,4/54,4/54,0.0,1.0,0.0,120.0,PBKS,Punjab Kings,1.0,5.0,Indian,True
Kane Richardson,12-2-1991,1.0,2.0,50.0,0.0,0.0,1.0,0.0,0.0,0.0,1,1.0,Australia,rhb,206.0,62.0,22.88,18.0,7.62,27,0.0,0.0,9.0,3/13,3/13,0.0,0.0,0.0,162.0,RR,Rajasthan Royals,1.0,7.0,Overseas,True
Jaydev Unadkat,18-10-1991,1.0,6.0,16.66,0.0,0.0,1.0,1.0,0.0,0.0,1*,1.0,India,rhb,270.0,59.0,30.0,20.77,8.66,31,0.0,0.0,9.0,5/25,5/25,0.0,0.0,0.0,186.0,DC,Delhi Capitals,2.0,9.0,Indian,True
Lakshmipathy Balaji,27-9-1981,1.0,3.0,33.33,0.0,0.0,1.0,1.0,0.0,0.0,1*,1.0,India,rhb,299.0,72.0,24.91,17.0,8.79,34,0.0,0.0,12.0,5/24,5/24,0.0,1.0,0.0,204.0,PBKS,Punjab Kings,2.0,9.0,Indian,True
Jasprit Bumrah,6-12-1993,1.0,3.0,33.33,0.0,0.0,0.0,2.0,0.0,0.0,1*,0.0,India,rhb,301.0,92.0,60.2,47.6,7.58,39,0.0,0.0,5.0,4/14,4/14,1.0,0.0,0.0,234.0,MI,Mumbai Indians,2.0,11.0,Indian,True
Bhuvneshwar Kumar,5-2-1990,1.0,4.0,25.0,0.0,0.0,1.0,1.0,0.0,0.0,1,1.0,India,rhb,354.0,152.0,17.7,15.95,6.65,53,0.0,0.0,20.0,5/19,5/19,0.0,1.0,0.0,318.0,SRH,Sunrisers Hyderabad,2.0,14.0,Indian,True
Yuzvendra Chahal,23-7-1990,1.0,1.0,100.0,0.0,0.0,0.0,2.0,0.0,0.0,1*,0.0,India,rhb,386.0,115.0,32.16,27.5,7.01,55,0.0,0.0,12.0,4/25,4/25,1.0,0.0,0.0,330.0,RCB,Royal Challengers Bangalore,2.0,14.0,Indian,True
Mohit Sharma,18-9-1988,1.0,3.0,33.33,0.0,0.0,0.0,1.0,0.0,0.0,1*,0.0,India,rhb,452.0,118.0,19.65,14.04,8.39,54,0.0,0.0,23.0,4/14,4/14,0.0,1.0,0.0,324.0,CSK,Chennai Super Kings,1.0,16.0,Indian,True
Beuran Hendricks,8-6-1990,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0*,0.0,South Africa,lhb,126.0,25.0,31.5,18.0,10.5,12,0.0,0.0,4.0,3/36,3/36,0.0,0.0,0.0,72.0,PBKS,Punjab Kings,1.0,3.0,Overseas,False
Ashish Nehra,29-4-1979,,,,,,,,,,,,India,rhb,142.0,30.0,17.75,11.25,9.46,15,0.0,0.0,8.0,4/10,4/10,0.0,0.0,0.0,90.0,CSK,Chennai Super Kings,4.0,4.0,Indian,True
Ben Hilfenhaus,15-3-1983,,,,,,,,,,,,Australia,rhb,246.0,70.0,30.75,21.0,8.78,28,0.0,0.0,8.0,3/27,3/27,0.0,0.0,0.0,168.0,CSK,Chennai Super Kings,8.0,8.0,Overseas,True
Parvinder Awana,19-7-1986,,,,,,,,,,,,India,rhb,245.0,48.0,35.0,20.14,10.42,23,0.0,0.0,7.0,4/34,4/34,1.0,0.0,0.0,138.0,PBKS,Punjab Kings,7.0,7.0,Indian,True
Ishwar Pandey,15-8-1989,,,,,,,,,,,,India,rhb,318.0,112.0,53.0,42.0,7.57,42,0.0,0.0,6.0,2/23,2/23,2.0,0.0,0.0,252.0,CSK,Chennai Super Kings,12.0,13.0,Indian,True
Ishant Sharma,2-9-1988,,,,,,,,,,,,India,rhb,101.0,26.0,33.66,22.0,9.18,11,0.0,0.0,3.0,5/12,5/12,0.0,0.0,0.0,66.0,SRH,Sunrisers Hyderabad,3.0,3.0,Indian,True
Muttiah Muralitharan,17-4-1972,,,,,,,,,,,,Sri Lanka,rhb,124.0,36.0,41.33,32.0,7.75,16,0.0,0.0,3.0,3/11,3/11,0.0,0.0,0.0,96.0,RCB,Royal Challengers Bangalore,5.0,5.0,Overseas,True
Krishmar Santokie,20-12-1984,,,,,,,,,,,,West Indies,lhb,90.0,15.0,30.0,16.0,11.25,8,0.0,0.0,3.0,2/50,2/50,0.0,0.0,0.0,48.0,MI,Mumbai Indians,2.0,2.0,Overseas,False
Nathan Coulter-Nile,11-10-1987,,,,,,,,,,,,Australia,rhb,27.0,12.0,13.5,12.0,6.75,4,0.0,0.0,2.0,4/14,4/14,0.0,0.0,0.0,24.0,DC,Delhi Capitals,1.0,2.0,Overseas,True
Samuel Badree,9-3-1981,,,,,,,,,,,,West Indies,rhb,97.0,40.0,48.5,42.0,6.92,14,0.0,0.0,2.0,4/9,4/9,0.0,0.0,0.0,84.0,CSK,Chennai Super Kings,4.0,4.0,Overseas,True
Murali Kartik,11-9-1976,,,,,,,,,,,,India,lhb,91.0,10.0,91.0,48.0,11.37,8,0.0,0.0,1.0,3/17,3/17,0.0,0.0,0.0,48.0,PBKS,Punjab Kings,2.0,2.0,Indian,False
Parveez Rasool,13-2-1989,,,,,,,,,,,,India,rhb,83.0,14.0,83.0,54.0,9.22,9,0.0,0.0,1.0,1/20,1/20,0.0,0.0,0.0,54.0,SRH,Sunrisers Hyderabad,3.0,3.0,Indian,True
John Hastings,4-11-1985,,,,,,,,,,,,Australia,rhb,29.0,9.0,29.0,18.0,9.66,3,0.0,0.0,1.0,2/6,2/6,0.0,0.0,0.0,18.0,CSK,Chennai Super Kings,1.0,1.0,Overseas,True
Pat Cummins,8-5-1993,,,,,,,,,,,,Australia,rhb,29.0,12.0,29.0,24.0,7.25,4,0.0,0.0,1.0,4/34,4/34,1.0,0.0,0.0,24.0,KKR,Kolkata Knight Riders,1.0,1.0,Overseas,True
Pawan Suyal,15-10-1989,,,,,,,,,,,,India,rhb,35.0,8.0,35.0,18.0,11.66,3,0.0,0.0,1.0,1/21,1/21,0.0,0.0,0.0,18.0,MI,Mumbai Indians,1.0,1.0,Indian,True
Rahul Sharma,30-11-1986,,,,,,,,,,,,India,rhb,65.0,9.0,65.0,36.0,10.83,6,0.0,0.0,1.0,3/13,3/13,0.0,0.0,0.0,36.0,DC,Delhi Capitals,2.0,2.0,Indian,True
