Name,PlayerDOB,TotalRuns,Balls,StrikeRate,Fours,Sixes,Outs,NotOuts,FiftyPlusRuns,Centuries,HighestScore,BattingAverage,Nation,BattingStyle,TotalRunsConceded,DotBallsBowled,BowlingAverage,BowlingStrikeRate,EconomyRate,OversBowled,FoursConceded,SixesConceded,Wickets,BBIW,BBMW,Maidens,FourWickets,FiveWickets,BallsBowled,TeamCode,TeamName,Innings,Matches,Nationality,RightHandedBat
Krunal Pandya,24-3-1991,237.0,124.0,191.12,22.0,13.0,6.0,3.0,1.0,0.0,86,39.5,India,lhb,236.0,53.0,39.33,31.16,7.57,31,22.0,13.0,6.0,3/14,3/14,0.0,0.0,0.0,186.0,MI,Mumbai Indians,9.0,12.0,Indian,False
Yuvraj Singh,12-12-1981,236.0,179.0,131.84,22.0,13.0,9.0,1.0,0.0,0.0,44,26.22,India,lhb,,,,,,,,,,,,,,,,SRH,Sunrisers Hyderabad,10.0,10.0,Indian,False
Chris Gayle,21-9-1979,227.0,150.0,151.33,17.0,21.0,10.0,0.0,2.0,0.0,76,22.7,West Indies,lhb,63.0,21.0,31.5,30.0,6.3,10,17.0,21.0,2.0,3/21,3/21,0.0,0.0,0.0,60.0,RCB,Royal Challengers Bangalore,10.0,10.0,Overseas,False
Kieron Pollard,12-5-1987,207.0,144.0,143.75,11.0,16.0,8.0,4.0,1.0,0.0,51*,25.87,West Indies,rhb,,,,,,,,,,,,,,,,MI,Mumbai Indians,12.0,13.0,Overseas,True
Faf du Plessis,13-7-1984,206.0,162.0,127.16,17.0,9.0,6.0,0.0,2.0,0.0,69,34.33,South Africa,rhb,,,,,,,,,,,,,,,,RPS,Rising Pune Supergiant,6.0,6.0,Overseas,True
Rishabh Pant,4-10-1997,198.0,152.0,130.26,19.0,6.0,8.0,2.0,1.0,0.0,69,24.75,India,lhb,,,,,,,,,,,,,,,,DC,Delhi Capitals,10.0,10.0,Indian,False
Chris Morris,30-4-1987,195.0,109.0,178.89,15.0,12.0,3.0,4.0,1.0,0.0,82*,65.0,South Africa,rhb,308.0,103.0,23.69,20.3,7.0,44,15.0,12.0,13.0,4/23,4/23,0.0,0.0,0.0,264.0,DC,Delhi Capitals,7.0,12.0,Overseas,True
JP Duminy,14-4-1984,191.0,156.0,122.43,13.0,3.0,5.0,3.0,0.0,0.0,49*,38.2,South Africa,lhb,55.0,12.0,27.5,21.0,7.85,7,13.0,3.0,2.0,4/17,4/17,0.0,0.0,0.0,42.0,DC,Delhi Capitals,8.0,10.0,Overseas,False
Ravindra Jadeja,6-12-1988,191.0,178.0,107.3,14.0,4.0,9.0,6.0,0.0,0.0,36*,21.22,India,lhb,311.0,73.0,38.87,30.12,7.74,40,14.0,4.0,8.0,5/16,5/16,0.0,0.0,0.0,240.0,GL,Gujarat Lions,15.0,15.0,Indian,False
Andre Russell,29-4-1988,188.0,114.0,164.91,10.0,15.0,7.0,1.0,0.0,0.0,39*,26.85,West Indies,rhb,291.0,90.0,19.4,14.6,7.97,36,10.0,15.0,15.0,5/15,5/15,0.0,1.0,0.0,216.0,KKR,Kolkata Knight Riders,8.0,12.0,Overseas,True
Suryakumar Yadav,14-9-1990,182.0,143.0,127.27,18.0,5.0,7.0,4.0,1.0,0.0,60,26.0,India,rhb,,,,,,,,,,,,,,,,KKR,Kolkata Knight Riders,11.0,15.0,Indian,True
Moises Henriques,1-2-1987,182.0,158.0,115.18,15.0,6.0,12.0,3.0,0.0,0.0,31*,15.16,Australia,rhb,415.0,89.0,34.58,26.0,7.98,52,15.0,6.0,12.0,3/12,3/12,0.0,0.0,0.0,312.0,SRH,Sunrisers Hyderabad,15.0,17.0,Overseas,True
Glenn Maxwell,14-10-1988,179.0,124.0,144.35,14.0,8.0,9.0,2.0,2.0,0.0,68,19.88,Australia,rhb,,,,,,,,,,,,,,,,PBKS,Punjab Kings,11.0,11.0,Overseas,True
Shane Watson,17-6-1981,179.0,134.0,133.58,14.0,12.0,13.0,2.0,0.0,0.0,36,13.76,Australia,rhb,485.0,121.0,24.25,16.95,8.58,56,14.0,12.0,20.0,4/29,4/29,0.0,1.0,0.0,336.0,RCB,Royal Challengers Bangalore,15.0,16.0,Overseas,True
Parthiv Patel,9-3-1985,177.0,152.0,116.44,23.0,4.0,10.0,0.0,1.0,0.0,81,17.7,India,lhb,,,,,,,,,,,,,,,,MI,Mumbai Indians,10.0,10.0,Indian,False
Saurabh Tiwary,30-12-1989,170.0,141.0,120.56,17.0,4.0,7.0,0.0,2.0,0.0,57,24.28,India,lhb,,,,,,,,,,,,,,,,RPS,Rising Pune Supergiant,7.0,10.0,Indian,False
Manan Vohra,18-7-1993,161.0,131.0,122.9,19.0,3.0,7.0,0.0,1.0,0.0,51,23.0,India,rhb,,,,,,,,,,,,,,,,PBKS,Punjab Kings,7.0,7.0,Indian,True
David Miller,10-6-1989,161.0,131.0,122.9,11.0,4.0,10.0,3.0,0.0,0.0,31,16.1,South Africa,lhb,,,,,,,,,,,,,,,,PBKS,Punjab Kings,13.0,14.0,Overseas,False
Shaun Marsh,9-7-1983,159.0,134.0,118.65,13.0,4.0,5.0,1.0,1.0,0.0,56*,31.8,Australia,lhb,,,,,,,,,,,,,,,,PBKS,Punjab Kings,6.0,6.0,Overseas,False
Hashim Amla,31-3-1983,157.0,119.0,131.93,20.0,4.0,6.0,0.0,1.0,0.0,96,26.16,South Africa,rhb,,,,,,,,,,,,,,,,PBKS,Punjab Kings,6.0,6.0,Overseas,True
Thisara Perera,3-4-1989,150.0,93.0,161.29,7.0,11.0,7.0,3.0,0.0,0.0,34,21.42,Sri Lanka,lhb,326.0,56.0,36.22,22.11,9.82,33,7.0,11.0,9.0,3/20,3/20,0.0,0.0,0.0,198.0,RPS,Rising Pune Supergiant,10.0,12.0,Overseas,False
Marcus Stoinis,16-8-1989,146.0,108.0,135.18,13.0,4.0,4.0,1.0,1.0,0.0,52,36.5,Australia,rhb,194.0,39.0,24.25,17.25,8.43,23,13.0,4.0,8.0,4/15,4/15,0.0,1.0,0.0,138.0,PBKS,Punjab Kings,5.0,7.0,Overseas,True
Deepak Hooda,19-4-1995,144.0,121.0,119.0,9.0,5.0,14.0,1.0,0.0,0.0,34,10.28,India,rhb,97.0,21.0,32.33,26.0,7.46,13,9.0,5.0,3.0,2/16,2/16,0.0,0.0,0.0,78.0,SRH,Sunrisers Hyderabad,15.0,17.0,Indian,True
Naman Ojha,20-7-1983,136.0,138.0,98.55,7.0,5.0,10.0,3.0,0.0,0.0,37,13.6,India,rhb,,,,,,,,,,,,,,,,SRH,Sunrisers Hyderabad,13.0,17.0,Indian,True
Usman Khawaja,18-12-1986,127.0,100.0,127.0,14.0,3.0,6.0,0.0,0.0,0.0,30,21.16,Australia,lhb,,,,,,,,,,,,,,,,RPS,Rising Pune Supergiant,6.0,6.0,Overseas,False
Kane Williamson,8-8-1990,124.0,122.0,101.63,14.0,0.0,6.0,0.0,1.0,0.0,50,20.66,New Zealand,rhb,,,,,,,,,,,,,,,,SRH,Sunrisers Hyderabad,6.0,6.0,Overseas,True
Eoin Morgan,10-9-1986,123.0,105.0,117.14,8.0,4.0,5.0,1.0,1.0,0.0,51,24.6,England,lhb,,,,,,,,,,,,,,,,SRH,Sunrisers Hyderabad,6.0,7.0,Overseas,False
Sachin Baby,18-12-1988,119.0,79.0,150.63,9.0,5.0,5.0,1.0,0.0,0.0,33,23.8,India,lhb,8.0,5.0,4.0,5.0,4.8,1,9.0,5.0,2.0,2/4,2/4,0.0,0.0,0.0,6.0,RCB,Royal Challengers Bangalore,6.0,11.0,Indian,False
Shakib Al Hasan,24-3-1987,114.0,106.0,107.54,7.0,5.0,5.0,2.0,1.0,0.0,66*,22.8,Bangladesh,lhb,243.0,58.0,48.6,37.2,7.83,31,7.0,5.0,5.0,3/17,3/17,0.0,0.0,0.0,186.0,KKR,Kolkata Knight Riders,7.0,10.0,Overseas,False
Gurkeerat Mann Singh,29-6-1990,113.0,86.0,131.39,11.0,3.0,5.0,1.0,1.0,0.0,51,22.6,India,rhb,31.0,7.0,15.5,12.0,7.75,4,11.0,3.0,2.0,2/15,2/15,0.0,0.0,0.0,24.0,PBKS,Punjab Kings,6.0,7.0,Indian,True
Axar Patel,20-1-1994,111.0,77.0,144.15,4.0,8.0,7.0,3.0,0.0,0.0,36*,15.85,India,lhb,388.0,91.0,29.84,22.07,8.11,48,4.0,8.0,13.0,4/21,4/21,0.0,1.0,0.0,288.0,PBKS,Punjab Kings,10.0,14.0,Indian,False
Nitish Rana,27-12-1993,104.0,75.0,138.66,7.0,8.0,3.0,0.0,1.0,0.0,70,34.66,India,lhb,,,,,,,,,,,,,,,,MI,Mumbai Indians,3.0,4.0,Indian,False
Dwayne Bravo,7-10-1983,99.0,82.0,120.73,11.0,1.0,8.0,5.0,0.0,0.0,22*,12.37,West Indies,rhb,494.0,93.0,29.05,19.76,8.82,56,11.0,1.0,17.0,4/22,4/22,0.0,1.0,0.0,336.0,GL,Gujarat Lions,13.0,15.0,Overseas,True
Harbhajan Singh,3-7-1980,92.0,84.0,109.52,11.0,2.0,3.0,4.0,0.0,0.0,45*,30.66,India,rhb,392.0,83.0,43.55,32.66,8.0,49,11.0,2.0,9.0,5/18,5/18,0.0,0.0,0.0,294.0,MI,Mumbai Indians,7.0,14.0,Indian,True
Sam Billings,15-6-1991,88.0,64.0,137.5,4.0,4.0,4.0,0.0,1.0,0.0,54,22.0,England,rhb,,,,,,,,,,,,,,,,DC,Delhi Capitals,4.0,5.0,Overseas,True
George Bailey,7-9-1982,84.0,98.0,85.71,9.0,2.0,4.0,1.0,0.0,0.0,34,21.0,Australia,rhb,,,,,,,,,,,,,,,,RPS,Rising Pune Supergiant,5.0,6.0,Overseas,True
Carlos Brathwaite,18-7-1988,83.0,38.0,218.42,6.0,8.0,6.0,0.0,0.0,0.0,34,13.83,West Indies,rhb,185.0,41.0,26.42,19.85,7.98,23,6.0,8.0,7.0,3/43,3/43,0.0,0.0,0.0,138.0,DC,Delhi Capitals,6.0,8.0,Overseas,True
James Faulkner,29-4-1990,77.0,59.0,130.5,7.0,0.0,3.0,2.0,0.0,0.0,32,25.66,Australia,rhb,167.0,22.0,83.5,51.0,9.82,17,7.0,0.0,2.0,5/16,5/16,0.0,0.0,0.0,102.0,GL,Gujarat Lions,5.0,7.0,Overseas,True
Kevin Pietersen,27-6-1980,73.0,61.0,119.67,4.0,3.0,2.0,2.0,0.0,0.0,37,36.5,England,rhb,,,,,,,,,,,,,,,,RPS,Rising Pune Supergiant,4.0,4.0,Overseas,True
Sarfaraz Khan,22-10-1997,66.0,31.0,212.9,7.0,4.0,2.0,2.0,0.0,0.0,35*,33.0,India,rhb,,,,,,,,,,,,,,,,RCB,Royal Challengers Bangalore,4.0,5.0,Indian,True
Ben Cutting,30-1-1987,65.0,34.0,191.17,4.0,6.0,2.0,2.0,0.0,0.0,39*,32.5,Australia,rhb,80.0,23.0,16.0,13.4,7.16,11,4.0,6.0,5.0,2/20,2/20,0.0,0.0,0.0,66.0,SRH,Sunrisers Hyderabad,4.0,4.0,Overseas,True
Stuart Binny,3-6-1984,63.0,39.0,161.53,5.0,4.0,3.0,3.0,0.0,0.0,21,21.0,India,rhb,134.0,28.0,134.0,102.0,7.88,17,5.0,4.0,1.0,2/14,2/14,0.0,0.0,0.0,102.0,RCB,Royal Challengers Bangalore,6.0,14.0,Indian,True
Martin Guptill,30-9-1986,57.0,55.0,103.63,3.0,3.0,3.0,0.0,0.0,0.0,48,19.0,New Zealand,rhb,,,,,,,,,,,,,,,,MI,Mumbai Indians,3.0,3.0,Overseas,True
Pawan Negi,6-1-1993,57.0,59.0,96.61,2.0,3.0,2.0,4.0,0.0,0.0,19*,28.5,India,lhb,84.0,11.0,84.0,54.0,9.33,9,2.0,3.0,1.0,4/18,4/18,0.0,0.0,0.0,54.0,DC,Delhi Capitals,6.0,8.0,Indian,False
Travis Head,29-12-1993,54.0,40.0,135.0,3.0,2.0,2.0,1.0,0.0,0.0,37,27.0,Australia,lhb,,,,,,,,,,,,,,,,RCB,Royal Challengers Bangalore,3.0,3.0,Overseas,False
Bipul Sharma,28-9-1983,51.0,25.0,204.0,1.0,5.0,2.0,2.0,0.0,0.0,27*,25.5,India,lhb,121.0,21.0,40.33,28.0,8.64,14,1.0,5.0,3.0,2/13,2/13,0.0,0.0,0.0,84.0,SRH,Sunrisers Hyderabad,4.0,7.0,Indian,False
Ashish Reddy,24-2-1991,47.0,29.0,162.06,2.0,4.0,2.0,1.0,0.0,0.0,32,23.5,India,rhb,39.0,5.0,39.0,23.0,10.17,4,2.0,4.0,1.0,3/25,3/25,0.0,0.0,0.0,24.0,SRH,Sunrisers Hyderabad,3.0,4.0,Indian,True
Hardik Pandya,11-10-1993,44.0,63.0,69.84,4.0,0.0,7.0,2.0,0.0,0.0,9,6.28,India,rhb,153.0,29.0,51.0,33.33,9.18,16,4.0,0.0,3.0,3/20,3/20,0.0,0.0,0.0,96.0,MI,Mumbai Indians,9.0,11.0,Indian,True
Bhuvneshwar Kumar,5-2-1990,43.0,27.0,159.25,6.0,1.0,6.0,2.0,0.0,0.0,21,7.16,India,rhb,490.0,156.0,21.3,17.21,7.42,66,6.0,1.0,23.0,5/19,5/19,3.0,1.0,0.0,396.0,SRH,Sunrisers Hyderabad,8.0,17.0,Indian,True
Kedar Jadhav,26-3-1985,42.0,32.0,131.25,2.0,2.0,0.0,3.0,0.0,0.0,25*,0.0,India,rhb,,,,,,,,,,,,,,,,RCB,Royal Challengers Bangalore,3.0,4.0,Indian,True
Ishan Kishan,18-7-1998,42.0,41.0,102.43,5.0,0.0,5.0,0.0,0.0,0.0,27,8.4,India,lhb,,,,,,,,,,,,,,,,GL,Gujarat Lions,5.0,5.0,Indian,False
Ravichandran Ashwin,17-9-1986,41.0,38.0,107.89,3.0,1.0,2.0,4.0,0.0,0.0,29,20.5,India,rhb,319.0,93.0,31.9,26.4,7.25,44,3.0,1.0,10.0,4/34,4/34,0.0,1.0,0.0,264.0,RPS,Rising Pune Supergiant,6.0,14.0,Indian,True
Iqbal Abdulla,2-12-1989,37.0,27.0,137.03,4.0,1.0,0.0,2.0,0.0,0.0,33*,0.0,India,lhb,213.0,35.0,35.5,25.0,8.52,25,4.0,1.0,6.0,3/24,3/24,0.0,0.0,0.0,150.0,RCB,Royal Challengers Bangalore,2.0,8.0,Indian,False
Karn Sharma,23-10-1987,36.0,30.0,120.0,3.0,1.0,0.0,3.0,0.0,0.0,26*,0.0,India,lhb,,,,,,,,,,,,,,,,SRH,Sunrisers Hyderabad,3.0,5.0,Indian,False
Rajat Bhatia,22-10-1979,34.0,20.0,170.0,1.0,2.0,1.0,5.0,0.0,0.0,21,34.0,India,rhb,244.0,54.0,40.66,34.0,7.17,34,1.0,2.0,6.0,4/15,4/15,1.0,0.0,0.0,204.0,RPS,Rising Pune Supergiant,6.0,10.0,Indian,True
