Name,PlayerDOB,TotalRuns,Balls,StrikeRate,Fours,Sixes,Outs,NotOuts,FiftyPlusRuns,Centuries,HighestScore,BattingAverage,Nation,BattingStyle,TotalRunsConceded,DotBallsBowled,BowlingAverage,BowlingStrikeRate,EconomyRate,OversBowled,FoursConceded,SixesConceded,Wickets,BBIW,BBMW,Maidens,FourWickets,FiveWickets,BallsBowled,TeamCode,TeamName,Innings,Matches,Nationality,RightHandedBat
Yuvraj Singh,12-12-1981,252.0,177.0,142.37,30.0,8.0,9.0,2.0,2.0,0.0,70*,28.0,India,lhb,22.0,2.0,22.0,12.0,11.0,2,30.0,8.0,1.0,4/29,4/29,0.0,0.0,0.0,12.0,SRH,Sunrisers Hyderabad,11.0,12.0,Indian,False
Hardik Pandya,11-10-1993,250.0,160.0,156.25,11.0,20.0,7.0,9.0,0.0,0.0,35*,35.71,India,rhb,213.0,45.0,35.5,26.0,8.19,26,11.0,20.0,6.0,3/20,3/20,0.0,0.0,0.0,156.0,MI,Mumbai Indians,16.0,17.0,Indian,True
Krunal Pandya,24-3-1991,243.0,179.0,135.75,24.0,7.0,7.0,4.0,0.0,0.0,47,34.71,India,lhb,273.0,74.0,27.3,24.0,6.82,40,24.0,7.0,10.0,3/14,3/14,0.0,0.0,0.0,240.0,MI,Mumbai Indians,11.0,13.0,Indian,False
Dwayne Smith,12-4-1983,239.0,156.0,153.2,32.0,8.0,11.0,1.0,2.0,0.0,74,21.72,West Indies,rhb,148.0,17.0,74.0,39.0,11.38,13,32.0,8.0,2.0,4/8,4/8,0.0,0.0,0.0,78.0,GL,Gujarat Lions,12.0,12.0,Overseas,True
Wriddhiman Saha,24-10-1984,234.0,187.0,125.13,20.0,8.0,10.0,1.0,1.0,0.0,93*,23.4,India,rhb,,,,,,,,,,,,,,,,PBKS,Punjab Kings,11.0,14.0,Indian,True
Manan Vohra,18-7-1993,229.0,159.0,144.02,23.0,9.0,9.0,0.0,1.0,0.0,95,25.44,India,rhb,,,,,,,,,,,,,,,,PBKS,Punjab Kings,9.0,11.0,Indian,True
Axar Patel,20-1-1994,227.0,162.0,140.12,11.0,11.0,8.0,5.0,0.0,0.0,44,28.37,India,lhb,362.0,82.0,24.13,19.2,7.54,48,11.0,11.0,15.0,4/21,4/21,0.0,0.0,0.0,288.0,PBKS,Punjab Kings,13.0,14.0,Indian,False
Sunil Narine,26-5-1988,224.0,130.0,172.3,34.0,10.0,13.0,1.0,1.0,0.0,54,17.23,West Indies,lhb,412.0,133.0,41.2,35.4,6.98,59,34.0,10.0,10.0,5/19,5/19,0.0,0.0,0.0,354.0,KKR,Kolkata Knight Riders,14.0,16.0,Overseas,False
AB de Villiers,17-2-1984,216.0,163.0,132.51,12.0,16.0,8.0,1.0,1.0,0.0,89*,27.0,South Africa,rhb,,,,,,,,,,,,,,,,RCB,Royal Challengers Bangalore,9.0,9.0,Overseas,True
Chris Gayle,21-9-1979,200.0,163.0,122.69,15.0,14.0,9.0,0.0,1.0,0.0,77,22.22,West Indies,lhb,,,,,,,,,,,,,,,,RCB,Royal Challengers Bangalore,9.0,9.0,Overseas,False
Mandeep Singh,18-12-1991,188.0,177.0,106.21,21.0,4.0,10.0,0.0,1.0,0.0,52,18.8,India,rhb,,,,,,,,,,,,,,,,RCB,Royal Challengers Bangalore,10.0,11.0,Indian,True
Ravindra Jadeja,6-12-1988,158.0,113.0,139.82,13.0,4.0,4.0,6.0,0.0,0.0,28,39.5,India,lhb,349.0,57.0,69.8,45.6,9.18,38,13.0,4.0,5.0,5/16,5/16,0.0,0.0,0.0,228.0,GL,Gujarat Lions,10.0,12.0,Indian,False
Chris Morris,30-4-1987,154.0,94.0,163.82,15.0,6.0,5.0,4.0,1.0,0.0,52*,30.8,South Africa,rhb,240.0,71.0,20.0,15.5,7.74,31,15.0,6.0,12.0,4/23,4/23,0.0,1.0,0.0,186.0,DC,Delhi Capitals,9.0,9.0,Overseas,True
Travis Head,29-12-1993,151.0,108.0,139.81,9.0,6.0,5.0,2.0,1.0,0.0,75*,30.2,Australia,lhb,81.0,7.0,40.5,24.0,10.12,8,9.0,6.0,2.0,2/30,2/30,0.0,0.0,0.0,48.0,RCB,Royal Challengers Bangalore,7.0,7.0,Overseas,False
Pawan Negi,6-1-1993,144.0,111.0,129.72,10.0,7.0,8.0,2.0,0.0,0.0,35,18.0,India,lhb,197.0,80.0,12.31,12.06,6.12,32,10.0,7.0,16.0,4/18,4/18,0.0,0.0,0.0,192.0,RCB,Royal Challengers Bangalore,10.0,12.0,Indian,False
Yusuf Pathan,17-11-1982,143.0,115.0,124.34,9.0,6.0,8.0,3.0,1.0,0.0,59,17.87,India,rhb,41.0,8.0,41.0,24.0,10.25,4,9.0,6.0,1.0,3/20,3/20,0.0,0.0,0.0,24.0,KKR,Kolkata Knight Riders,11.0,15.0,Indian,True
Corey Anderson,13-12-1990,142.0,123.0,115.44,8.0,9.0,7.0,4.0,0.0,0.0,41*,20.28,New Zealand,lhb,186.0,20.0,62.0,37.66,9.87,19,8.0,9.0,3.0,2/18,2/18,0.0,0.0,0.0,114.0,DC,Delhi Capitals,11.0,11.0,Overseas,False
Sam Billings,15-6-1991,138.0,104.0,132.69,19.0,1.0,6.0,0.0,1.0,0.0,55,23.0,England,rhb,,,,,,,,,,,,,,,,DC,Delhi Capitals,6.0,6.0,Overseas,True
Lendl Simmons,25-1-1985,137.0,112.0,122.32,10.0,8.0,7.0,0.0,2.0,0.0,66,19.57,West Indies,rhb,,,,,,,,,,,,,,,,MI,Mumbai Indians,7.0,7.0,Overseas,True
Martin Guptill,30-9-1986,132.0,88.0,150.0,17.0,5.0,6.0,1.0,1.0,0.0,50*,22.0,New Zealand,rhb,,,,,,,,,,,,,,,,PBKS,Punjab Kings,7.0,7.0,Overseas,True
Colin de Grandhomme,22-7-1986,126.0,92.0,136.95,10.0,6.0,8.0,1.0,0.0,0.0,36,15.75,New Zealand,rhb,135.0,33.0,33.75,24.0,8.43,16,10.0,6.0,4.0,3/4,3/4,0.0,0.0,0.0,96.0,KKR,Kolkata Knight Riders,9.0,12.0,Overseas,True
Suryakumar Yadav,14-9-1990,105.0,88.0,119.31,8.0,3.0,6.0,1.0,0.0,0.0,31,17.5,India,rhb,,,,,,,,,,,,,,,,KKR,Kolkata Knight Riders,7.0,10.0,Indian,True
Vijay Shankar,26-1-1991,101.0,75.0,134.66,12.0,1.0,2.0,2.0,1.0,0.0,63*,50.5,India,rhb,,,,,,,,,,,,,,,,SRH,Sunrisers Hyderabad,4.0,4.0,Indian,True
Ambati Rayudu,23-9-1985,91.0,78.0,116.66,7.0,3.0,5.0,0.0,1.0,0.0,63,18.2,India,rhb,,,,,,,,,,,,,,,,MI,Mumbai Indians,5.0,5.0,Indian,True
David Miller,10-6-1989,83.0,80.0,103.75,4.0,4.0,3.0,1.0,0.0,0.0,30*,27.66,South Africa,lhb,,,,,,,,,,,,,,,,PBKS,Punjab Kings,4.0,5.0,Overseas,False
Dan Christian,4-5-1983,79.0,49.0,161.22,5.0,5.0,5.0,4.0,0.0,0.0,17*,15.8,Australia,rhb,298.0,74.0,27.09,21.81,7.45,40,5.0,5.0,11.0,2/10,2/10,0.0,0.0,0.0,240.0,RPS,Rising Pune Supergiant,9.0,13.0,Overseas,True
Naman Ojha,20-7-1983,79.0,65.0,121.53,2.0,3.0,4.0,1.0,0.0,0.0,34,19.75,India,rhb,,,,,,,,,,,,,,,,SRH,Sunrisers Hyderabad,5.0,14.0,Indian,True
Stuart Binny,3-6-1984,78.0,76.0,102.63,6.0,3.0,5.0,2.0,0.0,0.0,18*,15.6,India,rhb,50.0,9.0,12.5,9.0,8.33,6,6.0,3.0,4.0,2/14,2/14,0.0,0.0,0.0,36.0,RCB,Royal Challengers Bangalore,7.0,8.0,Indian,True
Deepak Hooda,19-4-1995,78.0,52.0,150.0,5.0,4.0,3.0,3.0,0.0,0.0,19*,26.0,India,rhb,42.0,7.0,21.0,12.0,10.5,4,5.0,4.0,2.0,2/16,2/16,0.0,0.0,0.0,24.0,SRH,Sunrisers Hyderabad,6.0,10.0,Indian,True
Pat Cummins,8-5-1993,77.0,53.0,145.28,5.0,4.0,5.0,4.0,0.0,0.0,24,15.4,Australia,rhb,373.0,84.0,24.86,18.46,8.07,46,5.0,4.0,15.0,4/34,4/34,0.0,0.0,0.0,276.0,DC,Delhi Capitals,9.0,12.0,Overseas,True
Shane Watson,17-6-1981,71.0,78.0,91.02,6.0,1.0,6.0,1.0,0.0,0.0,24,11.83,Australia,rhb,245.0,47.0,49.0,32.2,9.13,27,6.0,1.0,5.0,4/29,4/29,0.0,0.0,0.0,162.0,RCB,Royal Challengers Bangalore,7.0,8.0,Overseas,True
Eoin Morgan,10-9-1986,65.0,62.0,104.83,6.0,2.0,4.0,0.0,0.0,0.0,26,16.25,England,lhb,,,,,,,,,,,,,,,,PBKS,Punjab Kings,4.0,4.0,Overseas,False
Jason Roy,21-7-1990,59.0,40.0,147.5,9.0,1.0,2.0,1.0,0.0,0.0,31,29.5,England,rhb,,,,,,,,,,,,,,,,GL,Gujarat Lions,3.0,3.0,Overseas,True
Kagiso Rabada,25-5-1995,55.0,64.0,85.93,5.0,1.0,3.0,0.0,0.0,0.0,44,18.33,South Africa,lhb,188.0,48.0,31.33,21.33,8.81,21,5.0,1.0,6.0,4/21,4/21,0.0,0.0,0.0,126.0,DC,Delhi Capitals,3.0,6.0,Overseas,False
James Faulkner,29-4-1990,54.0,57.0,94.73,4.0,0.0,4.0,2.0,0.0,0.0,21,13.5,Australia,rhb,258.0,34.0,43.0,26.33,9.79,26,4.0,0.0,6.0,5/16,5/16,0.0,0.0,0.0,156.0,GL,Gujarat Lions,6.0,8.0,Overseas,True
Andrew Tye,12-12-1986,53.0,30.0,176.66,4.0,3.0,2.0,1.0,0.0,0.0,25,26.5,Australia,rhb,141.0,44.0,11.75,10.5,6.71,21,4.0,3.0,12.0,5/17,5/17,0.0,0.0,1.0,126.0,GL,Gujarat Lions,3.0,6.0,Overseas,True
Saurabh Tiwary,30-12-1989,52.0,43.0,120.93,9.0,0.0,1.0,0.0,1.0,0.0,52,52.0,India,lhb,,,,,,,,,,,,,,,,MI,Mumbai Indians,1.0,1.0,Indian,False
Ben Cutting,30-1-1987,51.0,26.0,196.15,5.0,3.0,2.0,1.0,0.0,0.0,20,25.5,Australia,rhb,123.0,20.0,123.0,76.0,9.71,12,5.0,3.0,1.0,2/20,2/20,0.0,0.0,0.0,72.0,SRH,Sunrisers Hyderabad,3.0,4.0,Overseas,True
Mohit Sharma,18-9-1988,51.0,50.0,102.0,3.0,1.0,6.0,1.0,0.0,0.0,13,8.5,India,rhb,410.0,87.0,31.53,21.07,8.97,45,3.0,1.0,13.0,4/14,4/14,0.0,0.0,0.0,270.0,PBKS,Punjab Kings,7.0,14.0,Indian,True
Karn Sharma,23-10-1987,49.0,41.0,119.51,5.0,2.0,6.0,0.0,0.0,0.0,19,8.16,India,lhb,214.0,75.0,16.46,14.15,6.97,30,5.0,2.0,13.0,4/16,4/16,0.0,1.0,0.0,180.0,MI,Mumbai Indians,6.0,9.0,Indian,False
Amit Mishra,24-11-1982,49.0,52.0,94.23,2.0,2.0,1.0,5.0,0.0,0.0,13*,49.0,India,rhb,343.0,78.0,34.3,23.3,8.83,39,2.0,2.0,10.0,5/17,5/17,1.0,0.0,0.0,234.0,DC,Delhi Capitals,6.0,14.0,Indian,True
Chris Woakes,2-3-1989,46.0,47.0,97.87,4.0,1.0,4.0,3.0,0.0,0.0,18,11.5,England,rhb,386.0,87.0,22.7,15.52,8.77,44,4.0,1.0,17.0,3/36,3/36,0.0,0.0,0.0,264.0,KKR,Kolkata Knight Riders,7.0,13.0,Overseas,True
Sheldon Jackson,27-9-1986,38.0,31.0,122.58,5.0,0.0,2.0,1.0,0.0,0.0,16,19.0,India,rhb,,,,,,,,,,,,,,,,KKR,Kolkata Knight Riders,3.0,4.0,Indian,True
Mohammad Shami,3-9-1990,36.0,24.0,150.0,4.0,2.0,4.0,2.0,0.0,0.0,21,9.0,India,rhb,243.0,55.0,48.6,31.2,9.34,26,4.0,2.0,5.0,3/15,3/15,0.0,0.0,0.0,156.0,DC,Delhi Capitals,6.0,8.0,Indian,True
Ishank Jaggi,27-1-1989,33.0,39.0,84.61,3.0,0.0,1.0,1.0,0.0,0.0,28,33.0,India,rhb,,,,,,,,,,,,,,,,KKR,Kolkata Knight Riders,2.0,2.0,Indian,True
Angelo Mathews,2-6-1987,32.0,27.0,118.51,2.0,1.0,2.0,0.0,0.0,0.0,31,16.0,Sri Lanka,rhb,,,,,,,,,,,,,,,,DC,Delhi Capitals,2.0,3.0,Overseas,True
Sreenath Aravind,8-4-1984,32.0,40.0,80.0,2.0,0.0,4.0,4.0,0.0,0.0,9,8.0,India,lhb,275.0,58.0,55.0,36.6,9.01,30,2.0,0.0,5.0,4/14,4/14,0.0,0.0,0.0,180.0,RCB,Royal Challengers Bangalore,8.0,10.0,Indian,False
Bipul Sharma,28-9-1983,31.0,24.0,129.16,2.0,1.0,1.0,2.0,0.0,0.0,21*,31.0,India,lhb,129.0,28.0,43.0,32.66,7.89,16,2.0,1.0,3.0,2/13,2/13,0.0,0.0,0.0,96.0,SRH,Sunrisers Hyderabad,3.0,7.0,Indian,False
Marlon Samuels,5-2-1981,29.0,31.0,93.54,1.0,2.0,4.0,0.0,0.0,0.0,27,7.25,West Indies,rhb,,,,,,,,,,,,,,,,DC,Delhi Capitals,4.0,5.0,Overseas,True
Basil Thampi,11-9-1993,28.0,28.0,100.0,1.0,1.0,0.0,5.0,0.0,0.0,13*,0.0,India,rhb,424.0,76.0,38.54,24.36,9.49,44,1.0,1.0,11.0,3/29,3/29,0.0,0.0,0.0,264.0,GL,Gujarat Lions,5.0,12.0,Indian,True
Mayank Agarwal,16-2-1991,26.0,27.0,96.29,3.0,0.0,3.0,0.0,0.0,0.0,20,8.66,India,rhb,,,,,,,,,,,,,,,,RPS,Rising Pune Supergiant,3.0,3.0,Indian,True
Ankit Sharma,20-4-1991,25.0,15.0,166.66,2.0,1.0,1.0,0.0,0.0,0.0,25,25.0,India,lhb,,,,,,,,,,,,,,,,RPS,Rising Pune Supergiant,1.0,1.0,Indian,False
Aniket Choudhary,28-1-1990,25.0,20.0,125.0,1.0,1.0,1.0,2.0,0.0,0.0,15*,25.0,India,rhb,144.0,42.0,28.8,20.2,8.55,17,1.0,1.0,5.0,2/17,2/17,2.0,0.0,0.0,102.0,RCB,Royal Challengers Bangalore,3.0,5.0,Indian,True
Mitchell Johnson,2-11-1981,20.0,17.0,117.64,1.0,1.0,0.0,3.0,0.0,0.0,13*,0.0,Australia,lhb,141.0,55.0,20.14,17.14,7.05,20,1.0,1.0,7.0,3/26,3/26,1.0,0.0,0.0,120.0,MI,Mumbai Indians,3.0,5.0,Overseas,False
Kuldeep Yadav,14-12-1994,20.0,22.0,90.9,2.0,0.0,2.0,0.0,0.0,0.0,16,10.0,India,lhb,340.0,74.0,28.33,20.5,8.29,41,2.0,0.0,12.0,4/20,4/20,0.0,0.0,0.0,246.0,KKR,Kolkata Knight Riders,2.0,12.0,Indian,False
Rahul Tewatia,20-5-1993,19.0,11.0,172.72,4.0,0.0,1.0,1.0,0.0,0.0,15*,19.0,India,lhb,49.0,23.0,16.33,18.0,5.44,9,4.0,0.0,3.0,3/18,3/18,0.0,0.0,0.0,54.0,PBKS,Punjab Kings,2.0,3.0,Indian,False
Vishnu Vinod,2-12-1993,19.0,26.0,73.07,1.0,1.0,3.0,0.0,0.0,0.0,9,6.33,India,rhb,,,,,,,,,,,,,,,,RCB,Royal Challengers Bangalore,3.0,3.0,Indian,True
Aditya Tare,7-11-1987,18.0,23.0,78.26,3.0,0.0,3.0,0.0,0.0,0.0,18,6.0,India,rhb,,,,,,,,,,,,,,,,DC,Delhi Capitals,3.0,3.0,Indian,True
Marcus Stoinis,16-8-1989,17.0,24.0,70.83,1.0,0.0,3.0,0.0,0.0,0.0,9,5.66,Australia,rhb,110.0,10.0,55.0,31.5,10.47,10,1.0,0.0,2.0,4/15,4/15,0.0,0.0,0.0,60.0,PBKS,Punjab Kings,3.0,5.0,Overseas,True
Rajat Bhatia,22-10-1979,16.0,17.0,94.11,0.0,1.0,1.0,1.0,0.0,0.0,16,16.0,India,rhb,55.0,9.0,27.5,21.0,7.85,7,0.0,1.0,2.0,4/15,4/15,0.0,0.0,0.0,42.0,RPS,Rising Pune Supergiant,2.0,3.0,Indian,True
Harbhajan Singh,3-7-1980,16.0,16.0,100.0,0.0,1.0,2.0,5.0,0.0,0.0,7*,8.0,India,rhb,266.0,96.0,33.25,30.75,6.48,41,0.0,1.0,8.0,5/18,5/18,0.0,0.0,0.0,246.0,MI,Mumbai Indians,7.0,11.0,Indian,True
Mitchell McClenaghan,11-6-1986,16.0,15.0,106.66,0.0,1.0,4.0,3.0,0.0,0.0,12,4.0,New Zealand,lhb,507.0,119.0,26.68,17.05,9.38,54,0.0,1.0,19.0,4/21,4/21,0.0,0.0,0.0,324.0,MI,Mumbai Indians,7.0,14.0,Overseas,False
Jasprit Bumrah,6-12-1993,16.0,12.0,133.33,0.0,1.0,1.0,1.0,0.0,0.0,16*,16.0,India,rhb,439.0,122.0,21.95,17.8,7.39,59,0.0,1.0,20.0,4/14,4/14,2.0,0.0,0.0,354.0,MI,Mumbai Indians,2.0,16.0,Indian,True
Anureet Singh,2-3-1988,15.0,12.0,125.0,2.0,0.0,1.0,0.0,0.0,0.0,15,15.0,India,rhb,,,,,,,,,,,,,,,,PBKS,Punjab Kings,1.0,1.0,Indian,True
Sachin Baby,18-12-1988,15.0,15.0,100.0,2.0,0.0,3.0,0.0,0.0,0.0,12,5.0,India,lhb,,,,,,,,,,,,,,,,RCB,Royal Challengers Bangalore,3.0,3.0,Indian,False
Deepak Chahar,7-8-1992,14.0,6.0,233.33,0.0,2.0,1.0,0.0,0.0,0.0,14,14.0,India,rhb,74.0,12.0,74.0,42.0,10.57,7,0.0,2.0,1.0,4/13,4/13,0.0,0.0,0.0,42.0,RPS,Rising Pune Supergiant,1.0,3.0,Indian,True
Nathan Coulter-Nile,11-10-1987,14.0,12.0,116.66,0.0,2.0,3.0,0.0,0.0,0.0,6,4.66,Australia,rhb,228.0,70.0,15.2,11.33,8.04,28,0.0,2.0,15.0,4/14,4/14,0.0,0.0,0.0,168.0,KKR,Kolkata Knight Riders,3.0,8.0,Overseas,True
Samuel Badree,9-3-1981,13.0,23.0,56.52,0.0,0.0,5.0,0.0,0.0,0.0,8,2.6,West Indies,rhb,188.0,62.0,20.88,16.66,7.52,25,0.0,0.0,9.0,4/9,4/9,1.0,1.0,0.0,150.0,RCB,Royal Challengers Bangalore,5.0,7.0,Overseas,True
Yuzvendra Chahal,23-7-1990,13.0,26.0,50.0,0.0,0.0,3.0,3.0,0.0,0.0,4*,4.33,India,rhb,333.0,92.0,23.78,18.64,7.65,43,0.0,0.0,14.0,4/25,4/25,0.0,0.0,0.0,258.0,RCB,Royal Challengers Bangalore,6.0,13.0,Indian,True
Ankit Bawne,17-12-1992,12.0,12.0,100.0,1.0,0.0,0.0,1.0,0.0,0.0,12*,0.0,India,rhb,,,,,,,,,,,,,,,,DC,Delhi Capitals,1.0,1.0,Indian,True
Carlos Brathwaite,18-7-1988,12.0,15.0,80.0,2.0,0.0,2.0,0.0,0.0,0.0,11,6.0,West Indies,rhb,67.0,6.0,67.0,36.0,11.16,6,2.0,0.0,1.0,3/43,3/43,0.0,0.0,0.0,36.0,DC,Delhi Capitals,2.0,2.0,Overseas,True
Swapnil Singh,22-1-1991,12.0,19.0,63.15,0.0,0.0,2.0,0.0,0.0,0.0,10,6.0,India,rhb,61.0,7.0,61.0,42.0,8.71,7,0.0,0.0,1.0,1/14,1/14,0.0,0.0,0.0,42.0,PBKS,Punjab Kings,2.0,4.0,Indian,True
