Name,PlayerDOB,TotalRuns,Balls,StrikeRate,Fours,Sixes,Outs,NotOuts,FiftyPlusRuns,Centuries,HighestScore,BattingAverage,Nation,BattingStyle,TotalRunsConceded,DotBallsBowled,BowlingAverage,BowlingStrikeRate,EconomyRate,OversBowled,FoursConceded,SixesConceded,Wickets,BBIW,BBMW,Maidens,FourWickets,FiveWickets,BallsBowled,TeamCode,TeamName,Innings,Matches,Nationality,RightHandedBat
Adam Gilchrist,14-11-1971,289.0,185.0,156.21,31.0,16.0,16.0,0.0,1.0,0.0,54,18.06,Australia,lhb,,,,,,,,,,,,,,,,DEC,Deccan Chargers,16.0,16.0,Overseas,False
MS Dhoni,7-7-1981,287.0,210.0,136.66,26.0,8.0,9.0,2.0,2.0,0.0,66*,31.88,India,rhb,,,,,,,,,,,,,,,,CSK,Chennai Super Kings,11.0,13.0,Indian,True
David Warner,27-10-1986,282.0,191.0,147.64,27.0,14.0,10.0,1.0,1.0,1.0,107*,28.2,Australia,lhb,,,,,,,,,,,,,,,,DC,Delhi Capitals,11.0,11.0,Overseas,False
Michael Lumb,12-2-1980,278.0,192.0,144.79,45.0,6.0,11.0,0.0,1.0,0.0,83,25.27,England,lhb,,,,,,,,,,,,,,,,RR,Rajasthan Royals,11.0,11.0,Overseas,False
Dinesh Karthik,1-6-1985,278.0,237.0,117.29,26.0,6.0,13.0,1.0,1.0,0.0,69,21.38,India,rhb,,,,,,,,,,,,,,,,DC,Delhi Capitals,14.0,14.0,Indian,True
Gautam Gambhir,14-10-1981,277.0,217.0,127.64,32.0,2.0,9.0,1.0,2.0,0.0,72,30.77,India,lhb,,,,,,,,,,,,,,,,DC,Delhi Capitals,10.0,11.0,Indian,False
Irfan Pathan,27-10-1984,276.0,186.0,148.38,21.0,10.0,8.0,5.0,1.0,0.0,60,34.5,India,lhb,426.0,98.0,28.4,18.53,9.19,46,21.0,10.0,15.0,3/24,3/24,0.0,0.0,0.0,276.0,PBKS,Punjab Kings,13.0,14.0,Indian,False
Kieron Pollard,12-5-1987,273.0,147.0,185.71,23.0,17.0,12.0,2.0,0.0,0.0,45*,22.75,West Indies,rhb,274.0,58.0,18.26,14.8,7.4,37,23.0,17.0,15.0,4/44,4/44,0.0,0.0,0.0,222.0,MI,Mumbai Indians,14.0,14.0,Overseas,True
Herschelle Gibbs,23-2-1974,267.0,235.0,113.61,26.0,9.0,10.0,0.0,1.0,0.0,50,26.7,South Africa,rhb,,,,,,,,,,,,,,,,DEC,Deccan Chargers,10.0,10.0,Overseas,True
Rahul Dravid,11-1-1973,256.0,199.0,128.64,34.0,3.0,9.0,2.0,1.0,0.0,52,28.44,India,rhb,,,,,,,,,,,,,,,,RCB,Royal Challengers Bangalore,11.0,16.0,Indian,True
Yuvraj Singh,12-12-1981,255.0,199.0,128.14,20.0,14.0,12.0,2.0,0.0,0.0,43,21.25,India,lhb,152.0,45.0,30.4,27.6,6.6,23,20.0,14.0,5.0,4/29,4/29,0.0,0.0,0.0,138.0,PBKS,Punjab Kings,14.0,14.0,Indian,False
Manish Pandey,10-9-1989,249.0,226.0,110.17,27.0,7.0,12.0,1.0,0.0,0.0,42*,20.75,India,rhb,,,,,,,,,,,,,,,,RCB,Royal Challengers Bangalore,13.0,13.0,Indian,True
Ravi Bopara,4-5-1985,248.0,214.0,115.88,25.0,3.0,8.0,1.0,2.0,0.0,77,31.0,England,rhb,127.0,21.0,25.4,15.6,9.76,13,25.0,3.0,5.0,3/31,3/31,0.0,0.0,0.0,78.0,PBKS,Punjab Kings,9.0,10.0,Overseas,True
Manoj Tiwary,14-11-1985,237.0,186.0,127.41,23.0,5.0,9.0,2.0,2.0,0.0,75*,26.33,India,rhb,,,,,,,,,,,,,,,,KKR,Kolkata Knight Riders,11.0,13.0,Indian,True
Kevin Pietersen,27-6-1980,236.0,157.0,150.31,23.0,8.0,4.0,3.0,2.0,0.0,66*,59.0,England,rhb,77.0,18.0,25.66,20.0,7.7,10,23.0,8.0,3.0,2/31,2/31,0.0,0.0,0.0,60.0,RCB,Royal Challengers Bangalore,7.0,7.0,Overseas,True
Angelo Mathews,2-6-1987,233.0,184.0,126.63,18.0,8.0,7.0,4.0,1.0,0.0,65*,33.28,Sri Lanka,rhb,314.0,58.0,39.25,28.12,8.37,37,18.0,8.0,8.0,4/19,4/19,0.0,1.0,0.0,222.0,KKR,Kolkata Knight Riders,11.0,14.0,Overseas,True
Manvinder Bisla,27-12-1984,218.0,178.0,122.47,27.0,6.0,10.0,0.0,1.0,0.0,75,21.8,India,rhb,,,,,,,,,,,,,,,,PBKS,Punjab Kings,10.0,10.0,Indian,True
Paul Collingwood,26-5-1976,203.0,156.0,130.12,9.0,13.0,5.0,2.0,3.0,0.0,75*,40.6,England,rhb,101.0,24.0,20.2,17.8,6.8,15,9.0,13.0,5.0,2/19,2/19,0.0,0.0,0.0,90.0,DC,Delhi Capitals,7.0,8.0,Overseas,True
Albie Morkel,10-6-1981,198.0,131.0,151.14,10.0,13.0,8.0,3.0,1.0,0.0,62,24.75,South Africa,lhb,405.0,97.0,36.81,26.0,8.49,47,10.0,13.0,11.0,4/32,4/32,1.0,0.0,0.0,282.0,CSK,Chennai Super Kings,11.0,14.0,Overseas,False
Shikhar Dhawan,5-12-1985,191.0,170.0,112.35,23.0,3.0,10.0,0.0,2.0,0.0,56,19.1,India,lhb,,,,,,,,,,,,,,,,MI,Mumbai Indians,10.0,10.0,Indian,False
Shane Watson,17-6-1981,185.0,114.0,162.28,18.0,9.0,5.0,0.0,2.0,0.0,60,37.0,Australia,rhb,184.0,61.0,30.66,22.0,8.36,22,18.0,9.0,6.0,4/29,4/29,0.0,0.0,0.0,132.0,RR,Rajasthan Royals,5.0,6.0,Overseas,True
Abhishek Jhunjhunwala,1-12-1982,183.0,166.0,110.24,16.0,4.0,9.0,2.0,1.0,0.0,53*,20.33,India,rhb,,,,,,,,,,,,,,,,RR,Rajasthan Royals,11.0,13.0,Indian,True
Adam Voges,4-10-1979,181.0,143.0,126.57,15.0,3.0,4.0,3.0,0.0,0.0,45*,45.25,Australia,rhb,,,,,,,,,,,,,,,,RR,Rajasthan Royals,7.0,9.0,Overseas,True
Mohnish Mishra,9-2-1984,166.0,144.0,115.27,18.0,6.0,11.0,0.0,0.0,0.0,41,15.09,India,rhb,,,,,,,,,,,,,,,,DEC,Deccan Chargers,11.0,11.0,Indian,True
Faiz Fazal,7-9-1985,164.0,154.0,106.49,19.0,1.0,8.0,1.0,0.0,0.0,45,20.5,India,lhb,,,,,,,,,,,,,,,,RR,Rajasthan Royals,9.0,10.0,Indian,False
JP Duminy,14-4-1984,157.0,131.0,119.84,13.0,5.0,5.0,2.0,0.0,0.0,42*,31.4,South Africa,lhb,37.0,13.0,37.0,33.0,6.72,5,13.0,5.0,1.0,4/17,4/17,0.0,0.0,0.0,30.0,MI,Mumbai Indians,7.0,7.0,Overseas,False
Mithun Manhas,12-10-1979,157.0,149.0,105.36,14.0,0.0,4.0,4.0,0.0,0.0,32*,39.25,India,rhb,,,,,,,,,,,,,,,,DC,Delhi Capitals,8.0,9.0,Indian,True
Shaun Marsh,9-7-1983,147.0,114.0,128.94,14.0,6.0,3.0,1.0,2.0,0.0,88*,49.0,Australia,lhb,,,,,,,,,,,,,,,,PBKS,Punjab Kings,4.0,4.0,Overseas,False
Cheteshwar Pujara,25-1-1988,122.0,115.0,106.08,14.0,3.0,4.0,2.0,0.0,0.0,45*,30.5,India,rhb,,,,,,,,,,,,,,,,KKR,Kolkata Knight Riders,6.0,10.0,Indian,True
Owais Shah,22-10-1978,115.0,95.0,121.05,7.0,5.0,2.0,3.0,1.0,0.0,58*,57.5,England,rhb,,,,,,,,,,,,,,,,KKR,Kolkata Knight Riders,5.0,5.0,Overseas,True
Brendon McCullum,27-9-1981,114.0,110.0,103.63,14.0,2.0,4.0,1.0,1.0,0.0,57*,28.5,New Zealand,rhb,,,,,,,,,,,,,,,,KKR,Kolkata Knight Riders,5.0,5.0,Overseas,True
Rajagopal Sathish,14-1-1981,112.0,96.0,116.66,11.0,0.0,7.0,4.0,0.0,0.0,24,16.0,India,rhb,81.0,14.0,40.5,24.0,10.12,8,11.0,0.0,2.0,1/11,1/11,0.0,0.0,0.0,48.0,MI,Mumbai Indians,11.0,12.0,Indian,True
AB de Villiers,17-2-1984,111.0,119.0,93.27,7.0,0.0,7.0,0.0,0.0,0.0,45,15.85,South Africa,rhb,,,,,,,,,,,,,,,,DC,Delhi Capitals,7.0,7.0,Overseas,True
Paras Dogra,19-11-1984,107.0,106.0,100.94,4.0,5.0,8.0,0.0,0.0,0.0,41,13.37,India,rhb,,,,,,,,,,,,,,,,RR,Rajasthan Royals,8.0,9.0,Indian,True
Harbhajan Singh,3-7-1980,105.0,63.0,166.66,12.0,5.0,4.0,3.0,0.0,0.0,49*,26.25,India,rhb,377.0,102.0,22.17,18.88,7.04,53,12.0,5.0,17.0,5/18,5/18,1.0,0.0,0.0,318.0,MI,Mumbai Indians,7.0,15.0,Indian,True
Brad Hodge,29-12-1974,99.0,90.0,110.0,11.0,1.0,4.0,0.0,1.0,0.0,50,24.75,Australia,rhb,41.0,8.0,20.5,15.0,8.2,5,11.0,1.0,2.0,4/13,4/13,0.0,0.0,0.0,30.0,KKR,Kolkata Knight Riders,4.0,4.0,Overseas,True
David Hussey,15-7-1977,94.0,86.0,109.3,5.0,5.0,4.0,2.0,0.0,0.0,31,23.5,Australia,rhb,,,,,,,,,,,,,,,,KKR,Kolkata Knight Riders,6.0,6.0,Overseas,True
Ross Taylor,8-3-1984,88.0,75.0,117.33,2.0,6.0,4.0,3.0,0.0,0.0,31*,22.0,New Zealand,rhb,,,,,,,,,,,,,,,,RCB,Royal Challengers Bangalore,7.0,7.0,Overseas,True
Kedar Jadhav,26-3-1985,76.0,56.0,135.71,7.0,2.0,3.0,2.0,1.0,0.0,50*,25.33,India,rhb,,,,,,,,,,,,,,,,DC,Delhi Capitals,5.0,5.0,Indian,True
Parthiv Patel,9-3-1985,72.0,79.0,91.13,6.0,2.0,4.0,0.0,1.0,0.0,57,18.0,India,lhb,,,,,,,,,,,,,,,,CSK,Chennai Super Kings,4.0,4.0,Indian,False
Wriddhiman Saha,24-10-1984,67.0,53.0,126.41,9.0,1.0,3.0,4.0,0.0,0.0,22,22.33,India,rhb,,,,,,,,,,,,,,,,KKR,Kolkata Knight Riders,7.0,13.0,Indian,True
Ryan McLaren,9-2-1983,66.0,69.0,95.65,7.0,0.0,3.0,4.0,0.0,0.0,40,22.0,South Africa,lhb,270.0,69.0,67.5,51.0,7.94,34,7.0,0.0,4.0,2/28,2/28,0.0,0.0,0.0,204.0,MI,Mumbai Indians,7.0,10.0,Overseas,False
Andrew McDonald,5-6-1981,65.0,52.0,125.0,3.0,2.0,0.0,3.0,0.0,0.0,33*,0.0,Australia,rhb,138.0,21.0,27.6,16.8,9.85,14,3.0,2.0,5.0,2/25,2/25,0.0,0.0,0.0,84.0,DC,Delhi Capitals,3.0,4.0,Overseas,True
VVS Laxman,1-11-1974,64.0,60.0,106.66,7.0,1.0,5.0,1.0,0.0,0.0,22,12.8,India,rhb,,,,,,,,,,,,,,,,DEC,Deccan Chargers,6.0,6.0,Indian,True
Anirudh Singh,2-8-1980,63.0,66.0,95.45,6.0,1.0,4.0,0.0,0.0,0.0,40,15.75,India,lhb,,,,,,,,,,,,,,,,DEC,Deccan Chargers,4.0,5.0,Indian,False
Piyush Chawla,24-12-1988,62.0,60.0,103.33,7.0,0.0,5.0,1.0,0.0,0.0,22,12.4,India,lhb,367.0,94.0,30.58,24.5,7.48,49,7.0,0.0,12.0,4/17,4/17,0.0,0.0,0.0,294.0,PBKS,Punjab Kings,6.0,14.0,Indian,False
Dwayne Bravo,7-10-1983,61.0,53.0,115.09,3.0,4.0,7.0,1.0,0.0,0.0,23,8.71,West Indies,rhb,228.0,48.0,57.0,39.25,8.71,26,3.0,4.0,4.0,4/22,4/22,0.0,0.0,0.0,156.0,MI,Mumbai Indians,8.0,10.0,Overseas,True
Abhishek Nayar,8-10-1983,58.0,51.0,113.72,4.0,2.0,2.0,1.0,0.0,0.0,27,29.0,India,lhb,,,,,,,,,,,,,,,,MI,Mumbai Indians,3.0,3.0,Indian,False
Abhishek Raut,3-3-1987,56.0,48.0,116.66,3.0,3.0,2.0,3.0,0.0,0.0,32*,28.0,India,rhb,,,,,,,,,,,,,,,,RR,Rajasthan Royals,5.0,6.0,Indian,True
Aditya Tare,7-11-1987,50.0,36.0,138.88,5.0,3.0,4.0,0.0,0.0,0.0,23,12.5,India,rhb,,,,,,,,,,,,,,,,MI,Mumbai Indians,4.0,7.0,Indian,True
Cameron White,18-8-1983,48.0,33.0,145.45,3.0,3.0,2.0,3.0,0.0,0.0,21*,24.0,Australia,rhb,,,,,,,,,,,,,,,,RCB,Royal Challengers Bangalore,5.0,7.0,Overseas,True
Ryan Harris,11-10-1979,45.0,39.0,115.38,2.0,2.0,4.0,1.0,0.0,0.0,15,11.25,Australia,rhb,233.0,82.0,16.64,13.14,7.59,30,2.0,2.0,14.0,4/34,4/34,0.0,0.0,0.0,180.0,DEC,Deccan Chargers,5.0,8.0,Overseas,True
Graeme Smith,1-2-1981,44.0,39.0,112.82,7.0,0.0,2.0,0.0,0.0,0.0,26,22.0,South Africa,lhb,,,,,,,,,,,,,,,,RR,Rajasthan Royals,2.0,2.0,Overseas,False
Tillakaratne Dilshan,14-10-1976,44.0,53.0,83.01,6.0,0.0,6.0,0.0,0.0,0.0,17,7.33,Sri Lanka,rhb,70.0,18.0,23.33,16.33,8.57,8,6.0,0.0,3.0,1/30,1/30,0.0,0.0,0.0,48.0,DC,Delhi Capitals,6.0,6.0,Overseas,True
Adrian Barath,14-4-1990,42.0,42.0,100.0,5.0,1.0,2.0,1.0,0.0,0.0,33,21.0,West Indies,rhb,,,,,,,,,,,,,,,,PBKS,Punjab Kings,3.0,3.0,Overseas,True
Ajit Agarkar,4-12-1977,40.0,29.0,137.93,4.0,0.0,1.0,3.0,0.0,0.0,17,40.0,India,rhb,203.0,40.0,50.75,33.0,9.22,22,4.0,0.0,4.0,3/25,3/25,0.0,0.0,0.0,132.0,KKR,Kolkata Knight Riders,4.0,7.0,Indian,True
Amit Mishra,24-11-1982,39.0,51.0,76.47,1.0,0.0,4.0,3.0,0.0,0.0,12,9.75,India,rhb,363.0,131.0,21.35,18.7,6.84,53,1.0,0.0,17.0,5/17,5/17,0.0,0.0,0.0,318.0,DC,Delhi Capitals,7.0,14.0,Indian,True
Michael Hussey,27-5-1975,37.0,44.0,84.09,2.0,0.0,2.0,1.0,0.0,0.0,15,18.5,Australia,lhb,,,,,,,,,,,,,,,,CSK,Chennai Super Kings,3.0,3.0,Overseas,False
Laxmi Ratan Shukla,6-5-1981,36.0,26.0,138.46,3.0,2.0,2.0,0.0,0.0,0.0,19,18.0,India,rhb,106.0,19.0,35.33,24.0,8.83,12,3.0,2.0,3.0,3/25,3/25,0.0,0.0,0.0,72.0,KKR,Kolkata Knight Riders,2.0,4.0,Indian,True
Bodapati Sumanth,10-5-1988,35.0,37.0,94.59,3.0,0.0,1.0,3.0,0.0,0.0,16,35.0,India,rhb,,,,,,,,,,,,,,,,DEC,Deccan Chargers,4.0,5.0,Indian,True
Eoin Morgan,10-9-1986,35.0,30.0,116.66,2.0,1.0,3.0,1.0,0.0,0.0,17,11.66,England,lhb,,,,,,,,,,,,,,,,RCB,Royal Challengers Bangalore,4.0,6.0,Overseas,False
Aditya Dole,9-10-1987,34.0,22.0,154.54,3.0,1.0,2.0,0.0,0.0,0.0,30,17.0,India,rhb,112.0,21.0,22.4,13.2,10.18,11,3.0,1.0,5.0,2/36,2/36,0.0,0.0,0.0,66.0,RR,Rajasthan Royals,2.0,3.0,Indian,True
Venugopal Rao,26-2-1982,34.0,43.0,79.06,3.0,1.0,4.0,1.0,0.0,0.0,24,8.5,India,rhb,,,,,,,,,,,,,,,,DEC,Deccan Chargers,5.0,6.0,Indian,True
Daniel Vettori,27-1-1979,33.0,27.0,122.22,4.0,0.0,1.0,2.0,0.0,0.0,19*,33.0,New Zealand,lhb,97.0,21.0,48.5,35.0,8.31,11,4.0,0.0,2.0,3/15,3/15,0.0,0.0,0.0,66.0,DC,Delhi Capitals,3.0,3.0,Overseas,False
Sanath Jayasuriya,30-6-1969,33.0,31.0,106.45,4.0,1.0,4.0,0.0,0.0,0.0,23,8.25,Sri Lanka,lhb,68.0,19.0,34.0,27.0,7.55,9,4.0,1.0,2.0,3/14,3/14,0.0,0.0,0.0,54.0,MI,Mumbai Indians,4.0,4.0,Overseas,False
MF Maharoof,7-9-1984,31.0,23.0,134.78,2.0,2.0,3.0,1.0,0.0,0.0,28,10.33,Sri Lanka,rhb,206.0,54.0,25.75,18.0,8.58,24,2.0,2.0,8.0,3/34,3/34,0.0,0.0,0.0,144.0,DC,Delhi Capitals,4.0,7.0,Overseas,True
Chaminda Vaas,27-1-1974,30.0,34.0,88.23,1.0,1.0,4.0,1.0,0.0,0.0,16,7.5,Sri Lanka,lhb,139.0,63.0,15.44,14.66,6.31,22,1.0,1.0,9.0,3/21,3/21,2.0,0.0,0.0,132.0,DEC,Deccan Chargers,5.0,6.0,Overseas,False
Ravichandran Ashwin,17-9-1986,30.0,40.0,75.0,2.0,0.0,4.0,2.0,0.0,0.0,11*,7.5,India,rhb,293.0,125.0,22.53,22.15,6.1,48,2.0,0.0,13.0,4/34,4/34,1.0,0.0,0.0,288.0,CSK,Chennai Super Kings,6.0,12.0,Indian,True
Rahul Sharma,30-11-1986,29.0,26.0,111.53,3.0,1.0,3.0,1.0,0.0,0.0,14*,9.66,India,rhb,167.0,40.0,33.4,24.8,8.08,20,3.0,1.0,5.0,3/13,3/13,0.0,0.0,0.0,120.0,DEC,Deccan Chargers,4.0,6.0,Indian,True
Mitchell Marsh,20-10-1991,28.0,30.0,93.33,1.0,1.0,2.0,0.0,0.0,0.0,15,14.0,Australia,rhb,88.0,24.0,44.0,30.0,8.8,10,1.0,1.0,2.0,4/25,4/25,0.0,0.0,0.0,60.0,DEC,Deccan Chargers,2.0,3.0,Overseas,True
Mohammad Kaif,1-12-1980,28.0,30.0,93.33,2.0,0.0,3.0,0.0,0.0,0.0,14,9.33,India,rhb,,,,,,,,,,,,,,,,PBKS,Punjab Kings,3.0,4.0,Indian,True
Sridharan Sriram,21-2-1976,27.0,29.0,93.1,3.0,0.0,1.0,0.0,0.0,0.0,27,27.0,India,lhb,,,,,,,,,,,,,,,,RCB,Royal Challengers Bangalore,1.0,1.0,Indian,False
Shanthakumaran Sreesanth,6-2-1983,27.0,21.0,128.57,5.0,0.0,0.0,3.0,0.0,0.0,15*,0.0,India,rhb,191.0,44.0,63.66,38.0,10.05,19,5.0,0.0,3.0,3/29,3/29,0.0,0.0,0.0,114.0,PBKS,Punjab Kings,3.0,6.0,Indian,True
Vinay Kumar,12-2-1984,27.0,32.0,84.37,1.0,0.0,4.0,1.0,0.0,0.0,10*,6.75,India,rhb,396.0,101.0,24.75,17.31,8.57,46,1.0,0.0,16.0,4/40,4/40,0.0,1.0,0.0,276.0,RCB,Royal Challengers Bangalore,5.0,14.0,Indian,True
JM Kemp,2-10-1977,26.0,24.0,108.33,1.0,1.0,2.0,0.0,0.0,0.0,22,13.0,South Africa,rhb,54.0,15.0,18.0,14.66,7.36,7,1.0,1.0,3.0,3/12,3/12,0.0,0.0,0.0,42.0,CSK,Chennai Super Kings,2.0,5.0,Overseas,True
Rajat Bhatia,22-10-1979,24.0,17.0,141.17,1.0,2.0,3.0,0.0,0.0,0.0,21,8.0,India,rhb,132.0,23.0,44.0,32.0,8.25,16,1.0,2.0,3.0,4/15,4/15,0.0,0.0,0.0,96.0,DC,Delhi Capitals,3.0,5.0,Indian,True
Zaheer Khan,8-10-1978,24.0,13.0,184.61,3.0,1.0,1.0,3.0,0.0,0.0,23*,24.0,India,rhb,376.0,107.0,25.06,19.33,7.77,48,3.0,1.0,15.0,4/17,4/17,1.0,0.0,0.0,288.0,MI,Mumbai Indians,4.0,14.0,Indian,True
Ashish Nehra,29-4-1979,23.0,20.0,115.0,2.0,1.0,1.0,1.0,0.0,0.0,22*,23.0,India,rhb,96.0,37.0,16.0,14.0,6.85,14,2.0,1.0,6.0,4/10,4/10,0.0,0.0,0.0,84.0,DC,Delhi Capitals,2.0,4.0,Indian,True
Dwayne Smith,12-4-1983,22.0,25.0,88.0,1.0,1.0,2.0,1.0,0.0,0.0,13*,11.0,West Indies,rhb,36.0,6.0,36.0,23.0,9.39,4,1.0,1.0,1.0,4/8,4/8,0.0,0.0,0.0,24.0,DEC,Deccan Chargers,3.0,3.0,Overseas,True
Murali Kartik,11-9-1976,22.0,22.0,100.0,2.0,0.0,2.0,0.0,0.0,0.0,21,11.0,India,lhb,253.0,77.0,28.11,26.0,6.48,39,2.0,0.0,9.0,3/17,3/17,0.0,0.0,0.0,234.0,KKR,Kolkata Knight Riders,2.0,10.0,Indian,False
Aaron Finch,17-11-1986,21.0,21.0,100.0,0.0,1.0,1.0,0.0,0.0,0.0,21,21.0,Australia,rhb,,,,,,,,,,,,,,,,RR,Rajasthan Royals,1.0,1.0,Overseas,True
Siddharth Trivedi,4-9-1982,20.0,14.0,142.85,3.0,1.0,2.0,2.0,0.0,0.0,9,10.0,India,rhb,260.0,69.0,23.63,19.36,7.32,35,3.0,1.0,11.0,4/25,4/25,0.0,0.0,0.0,210.0,RR,Rajasthan Royals,4.0,11.0,Indian,True
Damien Martyn,21-10-1971,19.0,24.0,79.16,1.0,0.0,1.0,0.0,0.0,0.0,19,19.0,Australia,rhb,,,,,,,,,,,,,,,,RR,Rajasthan Royals,1.0,1.0,Overseas,True
George Bailey,7-9-1982,18.0,27.0,66.66,2.0,0.0,1.0,0.0,0.0,0.0,18,18.0,Australia,rhb,,,,,,,,,,,,,,,,CSK,Chennai Super Kings,1.0,1.0,Overseas,True
Karan Goel,24-12-1986,18.0,20.0,90.0,1.0,1.0,1.0,1.0,0.0,0.0,17*,18.0,India,lhb,,,,,,,,,,,,,,,,PBKS,Punjab Kings,2.0,6.0,Indian,False
