Name,PlayerDOB,TotalRuns,Balls,StrikeRate,Fours,Sixes,Outs,NotOuts,FiftyPlusRuns,Centuries,HighestScore,BattingAverage,Nation,BattingStyle,TotalRunsConceded,DotBallsBowled,BowlingAverage,BowlingStrikeRate,EconomyRate,OversBowled,FoursConceded,SixesConceded,Wickets,BBIW,BBMW,Maidens,FourWickets,FiveWickets,BallsBowled,TeamCode,TeamName,Innings,Matches,Nationality,RightHandedBat
Sunil Narine,26-5-1988,9.0,7.0,128.57,2.0,0.0,1.0,1.0,0.0,0.0,9*,9.0,West Indies,lhb,324.0,164.0,13.5,14.79,5.47,59,2.0,0.0,24.0,5/19,5/19,1.0,1.0,1.0,354.0,KKR,Kolkata Knight Riders,2.0,15.0,Overseas,False
Clint McKay,20-2-1983,8.0,15.0,53.33,0.0,0.0,1.0,0.0,0.0,0.0,8,8.0,Australia,rhb,60.0,14.0,60.0,42.0,8.57,7,0.0,0.0,1.0,1/36,1/36,0.0,0.0,0.0,42.0,MI,Mumbai Indians,1.0,2.0,Overseas,True
Juan Theron,24-7-1985,7.0,6.0,116.66,1.0,0.0,0.0,1.0,0.0,0.0,7*,0.0,United States of America,rhb,66.0,18.0,33.0,24.0,8.25,8,1.0,0.0,2.0,2/17,2/17,0.0,0.0,0.0,48.0,DEC,Deccan Chargers,1.0,2.0,Overseas,True
Shadab Jakati,27-11-1980,7.0,12.0,58.33,0.0,0.0,0.0,2.0,0.0,0.0,6*,0.0,India,lhb,335.0,76.0,37.22,27.33,8.17,41,0.0,0.0,9.0,4/22,4/22,0.0,0.0,0.0,246.0,CSK,Chennai Super Kings,2.0,15.0,Indian,False
Chris Lynn,10-4-1990,6.0,9.0,66.66,1.0,0.0,1.0,0.0,0.0,0.0,6,6.0,Australia,rhb,,,,,,,,,,,,,,,,DEC,Deccan Chargers,1.0,1.0,Overseas,True
Harpreet Singh,11-8-1991,6.0,6.0,100.0,0.0,0.0,1.0,0.0,0.0,0.0,6,6.0,India,lhb,,,,,,,,,,,,,,,,PWI,Pune Warriors India,1.0,1.0,Indian,False
Asad Pathan,17-6-1984,6.0,7.0,85.71,0.0,0.0,1.0,1.0,0.0,0.0,4,6.0,India,rhb,,,,,,,,,,,,,,,,RCB,Royal Challengers Bangalore,2.0,2.0,Indian,True
Glenn Maxwell,14-10-1988,6.0,11.0,54.54,0.0,0.0,1.0,1.0,0.0,0.0,3*,6.0,Australia,rhb,22.0,6.0,22.0,18.0,7.33,3,0.0,0.0,1.0,2/15,2/15,0.0,0.0,0.0,18.0,DC,Delhi Capitals,2.0,2.0,Overseas,True
Wriddhiman Saha,24-10-1984,6.0,14.0,42.85,0.0,0.0,1.0,0.0,0.0,0.0,6,6.0,India,rhb,,,,,,,,,,,,,,,,CSK,Chennai Super Kings,1.0,4.0,Indian,True
Bhargav Bhatt,13-5-1990,6.0,2.0,300.0,0.0,1.0,0.0,1.0,0.0,0.0,6*,0.0,India,lhb,136.0,26.0,68.0,49.5,8.24,16,0.0,1.0,2.0,4/22,4/22,0.0,0.0,0.0,96.0,PBKS,Punjab Kings,1.0,5.0,Indian,False
Muttiah Muralitharan,17-4-1972,6.0,9.0,66.66,0.0,0.0,2.0,0.0,0.0,0.0,6,3.0,Sri Lanka,rhb,260.0,82.0,17.33,16.0,6.5,40,0.0,0.0,15.0,3/11,3/11,0.0,0.0,0.0,240.0,RCB,Royal Challengers Bangalore,2.0,10.0,Overseas,True
RP Singh,6-12-1985,6.0,12.0,50.0,0.0,0.0,2.0,3.0,0.0,0.0,3,3.0,India,rhb,318.0,103.0,31.8,24.6,7.75,41,0.0,0.0,10.0,4/22,4/22,0.0,0.0,0.0,246.0,MI,Mumbai Indians,5.0,11.0,Indian,True
Nuwan Kulasekara,22-7-1982,5.0,3.0,166.66,1.0,0.0,0.0,1.0,0.0,0.0,5*,0.0,Sri Lanka,rhb,94.0,38.0,23.5,21.0,6.71,14,1.0,0.0,4.0,2/10,2/10,0.0,0.0,0.0,84.0,CSK,Chennai Super Kings,1.0,5.0,Overseas,True
Pragyan Ojha,5-9-1986,5.0,14.0,35.71,0.0,0.0,2.0,1.0,0.0,0.0,4,2.5,India,lhb,220.0,66.0,24.44,20.0,7.33,30,0.0,0.0,9.0,3/11,3/11,0.0,0.0,0.0,180.0,MI,Mumbai Indians,3.0,9.0,Indian,False
Siddharth Trivedi,4-9-1982,5.0,6.0,83.33,0.0,0.0,0.0,1.0,0.0,0.0,5*,0.0,India,rhb,380.0,90.0,29.23,24.0,7.3,52,0.0,0.0,13.0,4/25,4/25,1.0,1.0,0.0,312.0,RR,Rajasthan Royals,1.0,14.0,Indian,True
Mohnish Mishra,9-2-1984,4.0,4.0,100.0,1.0,0.0,1.0,0.0,0.0,0.0,4,4.0,India,rhb,,,,,,,,,,,,,,,,PWI,Pune Warriors India,1.0,1.0,Indian,True
Dwaraka Ravi Teja,5-9-1987,4.0,4.0,100.0,1.0,0.0,2.0,0.0,0.0,0.0,4,2.0,India,rhb,,,,,,,,,,,,,,,,DEC,Deccan Chargers,2.0,2.0,Indian,True
Syed Mohammad,3-6-1983,4.0,1.0,400.0,1.0,0.0,0.0,1.0,0.0,0.0,4*,0.0,India,lhb,,,,,,,,,,,,,,,,RCB,Royal Challengers Bangalore,1.0,2.0,Indian,False
Thisara Perera,3-4-1989,4.0,9.0,44.44,0.0,0.0,1.0,1.0,0.0,0.0,4*,4.0,Sri Lanka,lhb,,,,,,,,,,,,,,,,MI,Mumbai Indians,2.0,2.0,Overseas,False
Manpreet Gony,4-1-1984,4.0,8.0,50.0,0.0,0.0,1.0,0.0,0.0,0.0,4,4.0,India,rhb,207.0,58.0,69.0,48.0,8.62,24,0.0,0.0,3.0,3/31,3/31,0.0,0.0,0.0,144.0,DEC,Deccan Chargers,1.0,6.0,Indian,True
Parvinder Awana,19-7-1986,4.0,5.0,80.0,0.0,0.0,0.0,2.0,0.0,0.0,4*,0.0,India,rhb,372.0,112.0,21.88,16.58,7.91,47,0.0,0.0,17.0,4/34,4/34,0.0,1.0,0.0,282.0,PBKS,Punjab Kings,2.0,12.0,Indian,True
Ali Murtaza,1-1-1990,3.0,5.0,60.0,0.0,0.0,0.0,1.0,0.0,0.0,3*,0.0,India,lhb,,,,,,,,,,,,,,,,PWI,Pune Warriors India,1.0,1.0,Indian,False
Doug Bollinger,24-7-1981,3.0,5.0,60.0,0.0,0.0,1.0,0.0,0.0,0.0,3,3.0,Australia,lhb,157.0,46.0,19.62,13.5,8.72,18,0.0,0.0,8.0,4/13,4/13,0.0,0.0,0.0,108.0,CSK,Chennai Super Kings,1.0,6.0,Overseas,False
Morne Morkel,6-10-1984,3.0,5.0,60.0,0.0,0.0,2.0,2.0,0.0,0.0,2*,1.5,South Africa,lhb,453.0,154.0,18.12,15.12,7.19,63,0.0,0.0,25.0,4/20,4/20,1.0,1.0,0.0,378.0,DC,Delhi Capitals,4.0,16.0,Overseas,False
Ashok Dinda,25-3-1984,2.0,5.0,40.0,0.0,0.0,1.0,0.0,0.0,0.0,2,2.0,India,rhb,169.0,61.0,18.77,16.0,7.04,24,0.0,0.0,9.0,4/18,4/18,1.0,1.0,0.0,144.0,PWI,Pune Warriors India,1.0,7.0,Indian,True
Rahul Sharma,30-11-1986,2.0,11.0,18.18,0.0,0.0,4.0,1.0,0.0,0.0,2,0.5,India,rhb,300.0,72.0,33.33,24.66,8.1,37,0.0,0.0,9.0,3/13,3/13,0.0,0.0,0.0,222.0,PWI,Pune Warriors India,5.0,11.0,Indian,True
Umesh Yadav,25-10-1987,2.0,7.0,28.57,0.0,0.0,2.0,1.0,0.0,0.0,1*,1.0,India,rhb,453.0,145.0,23.84,19.26,7.42,61,0.0,0.0,19.0,4/24,4/24,2.0,0.0,0.0,366.0,DC,Delhi Capitals,3.0,17.0,Indian,True
Varun Aaron,29-10-1989,1.0,3.0,33.33,0.0,0.0,2.0,0.0,0.0,0.0,1,0.5,India,rhb,271.0,73.0,33.87,23.25,8.74,31,0.0,0.0,8.0,3/16,3/16,0.0,0.0,0.0,186.0,DC,Delhi Capitals,2.0,8.0,Indian,True
Munaf Patel,12-7-1983,,,,,,,,,,,,India,rhb,367.0,123.0,24.46,18.66,7.86,46,0.0,0.0,15.0,5/21,5/21,2.0,2.0,0.0,276.0,MI,Mumbai Indians,12.0,12.0,Indian,True
Ben Hilfenhaus,15-3-1983,,,,,,,,,,,,Australia,rhb,233.0,103.0,16.64,14.57,6.85,34,0.0,0.0,14.0,3/27,3/27,2.0,0.0,0.0,204.0,CSK,Chennai Super Kings,9.0,9.0,Overseas,True
Lakshmipathy Balaji,27-9-1981,,,,,,,,,,,,India,rhb,162.0,84.0,14.72,16.27,5.43,30,0.0,0.0,11.0,5/24,5/24,1.0,1.0,0.0,180.0,KKR,Kolkata Knight Riders,8.0,8.0,Indian,True
Amit Singh,21-6-1981,,,,,,,,,,,,India,rhb,310.0,58.0,31.0,19.7,9.44,33,0.0,0.0,10.0,4/19,4/19,0.0,0.0,0.0,198.0,RR,Rajasthan Royals,9.0,9.0,Indian,True
Veer Pratap Singh,3-5-1992,,,,,,,,,,,,India,rhb,296.0,71.0,29.6,20.4,8.7,34,0.0,0.0,10.0,2/31,2/31,0.0,0.0,0.0,204.0,DEC,Deccan Chargers,9.0,9.0,Indian,True
Shahbaz Nadeem,12-8-1989,,,,,,,,,,,,India,rhb,318.0,88.0,39.75,33.75,7.06,45,0.0,0.0,8.0,3/16,3/16,0.0,0.0,0.0,270.0,DC,Delhi Capitals,12.0,12.0,Indian,True
Pankaj Singh,6-5-1985,,,,,,,,,,,,India,rhb,170.0,57.0,24.28,18.0,8.09,21,0.0,0.0,7.0,2/18,2/18,0.0,0.0,0.0,126.0,RR,Rajasthan Royals,6.0,6.0,Indian,True
KP Appanna,20-12-1988,,,,,,,,,,,,India,rhb,148.0,35.0,24.66,17.0,8.7,17,0.0,0.0,6.0,4/19,4/19,0.0,1.0,0.0,102.0,RCB,Royal Challengers Bangalore,6.0,7.0,Indian,True
Shaun Tait,22-2-1983,,,,,,,,,,,,Australia,rhb,151.0,65.0,25.16,22.83,6.61,23,0.0,0.0,6.0,3/13,3/13,0.0,0.0,0.0,138.0,RR,Rajasthan Royals,6.0,6.0,Overseas,True
Ajit Chandila,5-12-1983,,,,,,,,,,,,India,rhb,86.0,39.0,17.2,16.8,6.14,14,0.0,0.0,5.0,4/13,4/13,0.0,1.0,0.0,84.0,RR,Rajasthan Royals,4.0,4.0,Indian,True
Iqbal Abdulla,2-12-1989,,,,,,,,,,,,India,lhb,144.0,46.0,36.0,33.0,6.54,22,0.0,0.0,4.0,3/24,3/24,0.0,0.0,0.0,132.0,KKR,Kolkata Knight Riders,8.0,9.0,Indian,False
Ajit Agarkar,4-12-1977,,,,,,,,,,,,India,rhb,134.0,20.0,44.66,28.66,9.34,14,0.0,0.0,3.0,3/25,3/25,0.0,0.0,0.0,84.0,DC,Delhi Capitals,4.0,4.0,Indian,True
Anand Rajan,17-4-1987,,,,,,,,,,,,India,rhb,109.0,18.0,36.33,23.66,9.21,12,0.0,0.0,3.0,3/27,3/27,0.0,0.0,0.0,72.0,DEC,Deccan Chargers,4.0,4.0,Indian,True
Marchant de Lange,13-10-1990,,,,,,,,,,,,South Africa,rhb,107.0,17.0,35.66,20.0,10.7,10,0.0,0.0,3.0,3/34,3/34,0.0,0.0,0.0,60.0,KKR,Kolkata Knight Riders,3.0,3.0,Overseas,True
Yo Mahesh,21-12-1987,,,,,,,,,,,,India,rhb,81.0,18.0,27.0,18.66,8.67,9,0.0,0.0,3.0,4/36,4/36,0.0,0.0,0.0,54.0,CSK,Chennai Super Kings,4.0,5.0,Indian,True
Roelof van der Merwe,31-12-1984,,,,,,,,,,,,Netherlands,rhb,60.0,26.0,30.0,30.0,6.0,10,0.0,0.0,2.0,3/20,3/20,0.0,0.0,0.0,60.0,DC,Delhi Capitals,3.0,3.0,Overseas,True
Pradeep Sangwan,5-11-1990,,,,,,,,,,,,India,rhb,42.0,5.0,42.0,24.0,10.5,4,0.0,0.0,1.0,3/18,3/18,0.0,0.0,0.0,24.0,KKR,Kolkata Knight Riders,1.0,1.0,Indian,True
TP Sudhindra,24-4-1984,,,,,,,,,,,,India,lhb,136.0,18.0,136.0,70.0,11.65,11,0.0,0.0,1.0,1/46,1/46,0.0,0.0,0.0,66.0,DEC,Deccan Chargers,3.0,3.0,Indian,False
