Name,PlayerDOB,TotalRuns,Balls,StrikeRate,Fours,Sixes,Outs,NotOuts,FiftyPlusRuns,Centuries,HighestScore,BattingAverage,Nation,BattingStyle,TotalRunsConceded,DotBallsBowled,BowlingAverage,BowlingStrikeRate,EconomyRate,OversBowled,FoursConceded,SixesConceded,Wickets,BBIW,BBMW,Maidens,FourWickets,FiveWickets,BallsBowled,TeamCode,TeamName,Innings,Matches,Nationality,RightHandedBat
Ruturaj  Gaikwad,31-1-1997,368.0,291.0,126.46,33.0,14.0,14.0,0.0,3.0,0.0,99,26.29,India,rhb,,,,,,,,,,,,,,,,CSK,Chennai Super Kings,14.0,14.0,Indian,True
Nitish Rana,27-12-1993,361.0,251.0,143.82,29.0,22.0,13.0,1.0,2.0,0.0,57,27.77,India,lhb,,,,,,,,,,,,,,,,KKR,Kolkata Knight Riders,14.0,14.0,Indian,False
Virat Kohli,5-11-1988,341.0,294.0,115.98,32.0,8.0,15.0,1.0,2.0,0.0,73,22.73,India,rhb,,,,,,,,,,,,,,,,RCB,Royal Challengers Bangalore,16.0,16.0,Indian,True
Rishabh Pant,4-10-1997,340.0,224.0,151.78,35.0,16.0,11.0,2.0,0.0,0.0,44,30.91,India,lhb,,,,,,,,,,,,,,,,DC,Delhi Capitals,13.0,14.0,Indian,False
Andre Russell,29-4-1988,335.0,192.0,174.47,18.0,32.0,9.0,3.0,1.0,0.0,70*,37.22,West Indies,rhb,278.0,58.0,16.35,9.94,9.86,28.1,29.0,12.0,17.0,5/4,5/4,0.0,1.0,0.0,169.0,KKR,Kolkata Knight Riders,12.0,14.0,Overseas,True
Rajat Patidar,1-6-1993,333.0,218.0,152.75,27.0,18.0,6.0,1.0,2.0,1.0,112*,55.50,India,rhb,,,,,,,,,,,,,,,,RCB,Royal Challengers Bangalore,7.0,8.0,Indian,True
Dinesh Karthik,1-6-1985,330.0,180.0,183.33,27.0,22.0,6.0,10.0,1.0,0.0,66*,55.00,India,rhb,,,,,,,,,,,,,,,,RCB,Royal Challengers Bangalore,16.0,16.0,Indian,True
Wriddhiman Saha,24-10-1984,317.0,259.0,122.39,40.0,7.0,10.0,1.0,3.0,0.0,68,31.70,India,rhb,,,,,,,,,,,,,,,,GT,Gujarat Titans,11.0,11.0,Indian,True
Shimron Hetmyer,26-12-1996,314.0,204.0,153.92,21.0,21.0,7.0,8.0,1.0,0.0,59*,44.86,West Indies,lhb,,,,,,,,,,,,,,,,RR,Rajasthan Royals,15.0,15.0,Overseas,False
Nicholas Pooran,2-10-1995,306.0,212.0,144.33,16.0,21.0,8.0,5.0,2.0,0.0,64*,38.25,West Indies,lhb,,,,,,,,,,,,,,,,SRH,Sunrisers Hyderabad,13.0,14.0,Overseas,False
Suryakumar Yadav,14-9-1990,303.0,208.0,145.67,23.0,16.0,7.0,1.0,3.0,0.0,68*,43.29,India,rhb,,,,,,,,,,,,,,,,MI,Mumbai Indians,8.0,8.0,Indian,True
Glenn Maxwell,14-10-1988,301.0,178.0,169.1,31.0,15.0,11.0,2.0,1.0,0.0,55,27.36,Australia,rhb,165.0,63.0,27.5,24.0,6.87,24.0,6.0,11.0,6.0,22/2,22/2,1.0,0.0,0.0,144.0,RCB,Royal Challengers Bangalore,13.0,13.0,Overseas,True
Shivam Dube,26-6-1993,289.0,185.0,156.21,22.0,16.0,10.0,1.0,2.0,0.0,95*,28.90,India,lhb,,,,,,,,,,,,,,,,CSK,Chennai Super Kings,11.0,11.0,Indian,False
Prithvi Shaw,9-11-1999,283.0,185.0,152.97,37.0,10.0,10.0,0.0,2.0,0.0,61,28.30,India,rhb,,,,,,,,,,,,,,,,DC,Delhi Capitals,10.0,10.0,Indian,True
Ambati Rayudu,23-9-1985,274.0,224.0,122.32,25.0,15.0,11.0,0.0,1.0,0.0,78,24.91,India,rhb,,,,,,,,,,,,,,,,CSK,Chennai Super Kings,11.0,13.0,Indian,True
Rohit Sharma,30-4-1987,268.0,223.0,120.17,28.0,13.0,14.0,0.0,0.0,0.0,48,19.14,India,rhb,,,,,,,,,,,,,,,,MI,Mumbai Indians,14.0,14.0,Indian,True
Yashasvi Jaiswal,28-12-2001,258.0,194.0,132.98,28.0,10.0,10.0,0.0,2.0,0.0,68,25.80,India,lhb,,,,,,,,,,,,,,,,RR,Rajasthan Royals,10.0,10.0,Indian,False
Jonny Bairstow,26-9-1989,253.0,175.0,144.57,34.0,9.0,11.0,0.0,2.0,0.0,66,23.00,England,rhb,,,,,,,,,,,,,,,,PBKS,Punjab Kings,11.0,11.0,Overseas,True
Devon Conway,8-7-1991,252.0,173.0,145.66,22.0,12.0,6.0,1.0,3.0,0.0,87,42.00,New Zealand,lhb,,,,,,,,,,,,,,,,CSK,Chennai Super Kings,7.0,7.0,Overseas,False
Mitchell Marsh,20-10-1991,251.0,189.0,132.8,19.0,14.0,8.0,0.0,2.0,0.0,89,31.38,Australia,rhb,102.0,25.0,25.5,18.0,8.5,12.0,13.0,1.0,4.0,25/2,25/2,0.0,0.0,0.0,72.0,DC,Delhi Capitals,8.0,8.0,Overseas,True
Rovman Powell,23-7-1993,250.0,167.0,149.7,10.0,22.0,10.0,2.0,1.0,0.0,67*,25.00,West Indies,rhb,,,,,,,,,,,,,,,,DC,Delhi Capitals,12.0,14.0,Overseas,True
Moeen Ali,18-6-1987,244.0,177.0,137.85,24.0,11.0,10.0,0.0,1.0,0.0,93,24.40,England,lhb,158.0,56.0,19.75,17.87,6.62,23.5,7.0,9.0,8.0,13/3,13/3,0.0,0.0,0.0,143.0,CSK,Chennai Super Kings,10.0,10.0,Overseas,False
Jitesh Sharma,22-10-1993,234.0,143.0,163.63,22.0,12.0,8.0,2.0,0.0,0.0,44,29.25,India,rhb,,,,,,,,,,,,,,,,PBKS,Punjab Kings,10.0,12.0,Indian,True
MS Dhoni,7-7-1981,232.0,188.0,123.4,21.0,10.0,7.0,6.0,1.0,0.0,50*,33.14,India,rhb,,,,,,,,,,,,,,,,CSK,Chennai Super Kings,13.0,14.0,Indian,True
Robin Uthappa,11-11-1985,230.0,171.0,134.5,19.0,14.0,11.0,0.0,2.0,0.0,88,20.91,India,rhb,,,,,,,,,,,,,,,,CSK,Chennai Super Kings,11.0,12.0,Indian,True
Shahbaz Ahmed,11-12-1994,219.0,181.0,120.99,14.0,9.0,8.0,3.0,0.0,0.0,45,27.38,India,lhb,336.0,58.0,84.0,52.5,9.6,35.0,23.0,19.0,4.0,26/2,26/2,0.0,0.0,0.0,210.0,RCB,Royal Challengers Bangalore,11.0,16.0,Indian,False
Rahul Tewatia,20-5-1993,217.0,147.0,147.61,22.0,9.0,7.0,5.0,0.0,0.0,43*,31.00,India,lhb,,,,,,,,,,,,,,,,GT,Gujarat Titans,12.0,16.0,Indian,False
Kane Williamson,8-8-1990,216.0,231.0,93.5,16.0,8.0,11.0,2.0,1.0,0.0,57,19.64,New Zealand,rhb,,,,,,,,,,,,,,,,SRH,Sunrisers Hyderabad,13.0,13.0,Overseas,True
Bhanuka Rajapaksa,24-10-1991,206.0,129.0,159.68,16.0,13.0,9.0,0.0,0.0,0.0,43,22.89,Sri Lanka,lhb,,,,,,,,,,,,,,,,PBKS,Punjab Kings,9.0,9.0,Overseas,False
Mayank Agarwal,16-2-1991,196.0,160.0,122.5,23.0,6.0,12.0,0.0,1.0,0.0,52,16.33,India,rhb,,,,,,,,,,,,,,,,PBKS,Punjab Kings,12.0,13.0,Indian,True
Ravichandran Ashwin,17-9-1986,191.0,135.0,141.48,14.0,9.0,7.0,5.0,1.0,0.0,50,27.29,India,rhb,503.0,122.0,41.91,33.5,7.5,67.0,26.0,20.0,12.0,17/3,17/3,0.0,0.0,0.0,402.0,RR,Rajasthan Royals,12.0,17.0,Indian,True
Tim David,16-3-1996,186.0,86.0,216.27,12.0,16.0,5.0,3.0,0.0,0.0,46,37.20,Australia,rhb,,,,,,,,,,,,,,,,MI,Mumbai Indians,8.0,8.0,Overseas,True
Riyan Parag,10-11-2001,183.0,132.0,138.63,11.0,10.0,11.0,3.0,1.0,0.0,56*,16.64,India,rhb,59.0,3.0,59.0,24.0,14.75,4.0,3.0,5.0,1.0,12/1,12/1,0.0,0.0,0.0,24.0,RR,Rajasthan Royals,14.0,17.0,Indian,True
Krunal Pandya,24-3-1991,183.0,145.0,126.2,16.0,4.0,9.0,4.0,0.0,0.0,42,20.33,India,lhb,265.0,72.0,26.5,22.8,6.97,38.0,18.0,8.0,10.0,19/3,19/3,1.0,0.0,0.0,228.0,LSG,Lucknow Super Giants,13.0,14.0,Indian,False
Axar Patel,20-1-1994,182.0,120.0,151.66,12.0,10.0,4.0,6.0,0.0,0.0,42*,45.50,India,lhb,321.0,86.0,53.5,43.0,7.46,43.0,20.0,15.0,6.0,10/2,10/2,0.0,0.0,0.0,258.0,DC,Delhi Capitals,10.0,13.0,Indian,False
Venkatesh Iyer,25-12-1994,182.0,169.0,107.69,17.0,7.0,11.0,1.0,1.0,0.0,50*,16.55,India,lhb,,,,,,,,,,,,,,,,KKR,Kolkata Knight Riders,12.0,12.0,Indian,False
Rinku Singh,12-10-1997,174.0,117.0,148.71,17.0,7.0,5.0,2.0,0.0,0.0,42*,34.80,India,lhb,,,,,,,,,,,,,,,,KKR,Kolkata Knight Riders,7.0,7.0,Indian,False
Sam Billings,15-6-1991,169.0,138.0,122.46,9.0,10.0,7.0,1.0,0.0,0.0,36,24.14,England,rhb,,,,,,,,,,,,,,,,KKR,Kolkata Knight Riders,8.0,8.0,Overseas,True
Dewald Brevis,29-4-2003,161.0,113.0,142.47,14.0,11.0,7.0,0.0,0.0,0.0,49,23.00,South Africa,rhb,8.0,1.0,8.0,3.0,16.0,0.3,2.0,0.0,1.0,8/1,8/1,0.0,0.0,0.0,3.0,MI,Mumbai Indians,7.0,7.0,Overseas,True
Ayush Badoni,3-12-1999,161.0,130.0,123.84,11.0,7.0,8.0,3.0,1.0,0.0,54,20.13,India,rhb,11.0,4.0,5.5,6.0,5.5,2.0,0.0,0.0,2.0,5/1,5/1,0.0,0.0,0.0,12.0,LSG,Lucknow Super Giants,11.0,13.0,Indian,True
Lalit Yadav,3-1-1997,161.0,146.0,110.27,11.0,7.0,7.0,1.0,0.0,0.0,48*,23.00,India,rhb,150.0,38.0,37.5,27.0,8.33,18.0,10.0,8.0,4.0,11/2,11/2,0.0,0.0,0.0,108.0,DC,Delhi Capitals,8.0,12.0,Indian,True
Matthew Wade,26-12-1987,157.0,138.0,113.76,23.0,2.0,10.0,0.0,0.0,0.0,35,15.70,Australia,lhb,,,,,,,,,,,,,,,,GT,Gujarat Titans,10.0,10.0,Overseas,False
Marcus Stoinis,16-8-1989,156.0,106.0,147.16,7.0,13.0,8.0,2.0,0.0,0.0,38*,19.50,Australia,rhb,79.0,13.0,19.75,10.5,11.28,7.0,6.0,5.0,4.0,23/3,23/3,0.0,0.0,0.0,42.0,LSG,Lucknow Super Giants,10.0,11.0,Overseas,True
Sai Sudharsan,15-10-2001,145.0,114.0,127.19,14.0,3.0,4.0,1.0,1.0,0.0,65*,36.25,India,lhb,,,,,,,,,,,,,,,,GT,Gujarat Titans,5.0,5.0,Indian,False
Kieron Pollard,12-5-1987,144.0,134.0,107.46,6.0,9.0,10.0,1.0,0.0,0.0,25,14.40,West Indies,rhb,125.0,21.0,31.25,21.0,8.92,14.0,10.0,6.0,4.0,8/2,8/2,0.0,0.0,0.0,84.0,MI,Mumbai Indians,11.0,11.0,Overseas,True
Ajinkya Rahane,6-6-1988,133.0,128.0,103.9,14.0,4.0,7.0,0.0,0.0,0.0,44,19.00,India,rhb,,,,,,,,,,,,,,,,KKR,Kolkata Knight Riders,7.0,7.0,Indian,True
Anuj Rawat,17-10-1999,129.0,118.0,109.32,10.0,7.0,8.0,0.0,1.0,0.0,66,16.13,India,lhb,,,,,,,,,,,,,,,,RCB,Royal Challengers Bangalore,8.0,8.0,Indian,False
Shardul Thakur,16-10-1991,120.0,87.0,137.93,7.0,7.0,8.0,2.0,0.0,0.0,29*,15.00,India,rhb,473.0,109.0,31.53,19.33,9.78,48.2,44.0,23.0,15.0,36/4,36/4,1.0,1.0,0.0,290.0,DC,Delhi Capitals,10.0,14.0,Indian,True
Shahrukh Khan,27-5-1995,117.0,108.0,108.33,4.0,9.0,7.0,1.0,0.0,0.0,26,16.71,India,rhb,,,,,,,,,,,,,,,,PBKS,Punjab Kings,8.0,8.0,Indian,True
Ravindra Jadeja,6-12-1988,116.0,98.0,118.36,6.0,5.0,6.0,4.0,0.0,0.0,26*,19.33,India,lhb,248.0,65.0,49.6,39.6,7.51,33.0,15.0,11.0,5.0,39/3,39/3,0.0,0.0,0.0,198.0,CSK,Chennai Super Kings,10.0,10.0,Indian,False
Abhinav Manohar,16-9-1994,108.0,75.0,144.0,14.0,3.0,6.0,1.0,0.0,0.0,43,18.00,India,rhb,,,,,,,,,,,,,,,,GT,Gujarat Titans,7.0,8.0,Indian,True
Washington Sundar,5-10-1999,101.0,69.0,146.37,9.0,3.0,7.0,0.0,0.0,0.0,40,14.43,India,lhb,239.0,47.0,39.83,28.0,8.53,28.0,14.0,13.0,6.0,21/2,21/2,0.0,0.0,0.0,168.0,SRH,Sunrisers Hyderabad,7.0,9.0,Indian,False
Rashid Khan,20-9-1998,91.0,44.0,206.81,3.0,9.0,4.0,4.0,0.0,0.0,40,22.75,Afghanistan,rhb,421.0,127.0,22.15,20.15,6.59,63.5,18.0,16.0,19.0,24/4,24/4,0.0,1.0,0.0,383.0,GT,Gujarat Titans,8.0,16.0,Overseas,True
Sarfaraz Khan,22-10-1997,91.0,67.0,135.82,9.0,2.0,3.0,2.0,0.0,0.0,36*,30.33,India,rhb,,,,,,,,,,,,,,,,DC,Delhi Capitals,5.0,6.0,Indian,True
Manish Pandey,10-9-1989,88.0,80.0,110.0,9.0,2.0,6.0,0.0,0.0,0.0,38,14.67,India,rhb,,,,,,,,,,,,,,,,LSG,Lucknow Super Giants,6.0,6.0,Indian,True
Mahipal Lomror,16-11-1999,86.0,57.0,150.87,7.0,4.0,5.0,0.0,0.0,0.0,42,17.20,India,lhb,,,,,,,,,,,,,,,,RCB,Royal Challengers Bangalore,5.0,7.0,Indian,False
Aaron Finch,17-11-1986,86.0,61.0,140.98,10.0,3.0,5.0,0.0,1.0,0.0,58,17.20,Australia,rhb,,,,,,,,,,,,,,,,KKR,Kolkata Knight Riders,5.0,5.0,Overseas,True
Rahul Chahar,4-8-1999,77.0,68.0,113.23,7.0,4.0,6.0,2.0,0.0,0.0,25*,12.83,India,rhb,360.0,99.0,25.71,20.0,7.71,46.4,24.0,14.0,14.0,25/3,25/3,1.0,0.0,0.0,280.0,PBKS,Punjab Kings,8.0,13.0,Indian,True
Evin Lewis,27-12-1991,73.0,56.0,130.35,8.0,3.0,3.0,2.0,1.0,0.0,55*,24.33,West Indies,lhb,,,,,,,,,,,,,,,,LSG,Lucknow Super Giants,5.0,6.0,Overseas,False
Sunil Narine,26-5-1988,71.0,40.0,177.5,6.0,6.0,8.0,2.0,0.0,0.0,22,8.88,West Indies,lhb,312.0,142.0,34.66,37.33,5.57,56.0,12.0,12.0,9.0,21/2,21/2,0.0,0.0,0.0,336.0,KKR,Kolkata Knight Riders,10.0,14.0,Overseas,False
Shashank Singh,21-11-1991,69.0,47.0,146.8,5.0,4.0,4.0,1.0,0.0,0.0,25*,17.25,India,rhb,,,,,,,,,,,,,,,,SRH,Sunrisers Hyderabad,5.0,10.0,Indian,True
Suyash S Prabhudessai,6-12-1997,67.0,59.0,113.55,7.0,2.0,5.0,0.0,0.0,0.0,34,13.40,India,rhb,,,,,,,,,,,,,,,,RCB,Royal Challengers Bangalore,5.0,5.0,Indian,True
Pat Cummins,8-5-1993,63.0,24.0,262.5,5.0,6.0,4.0,1.0,1.0,0.0,56*,15.75,Australia,rhb,212.0,37.0,30.28,17.0,10.68,19.5,20.0,11.0,7.0,22/3,22/3,0.0,0.0,0.0,119.0,KKR,Kolkata Knight Riders,5.0,5.0,Overseas,True
Jaydev Unadkat,18-10-1991,59.0,37.0,159.45,4.0,3.0,3.0,2.0,0.0,0.0,19*,19.67,India,rhb,190.0,36.0,31.66,20.0,9.5,20.0,14.0,11.0,6.0,32/2,32/2,0.0,0.0,0.0,120.0,MI,Mumbai Indians,5.0,5.0,Indian,True
Romario Shepherd,26-11-1994,58.0,41.0,141.46,2.0,5.0,2.0,1.0,0.0,0.0,26*,29.00,West Indies,rhb,98.0,23.0,32.66,18.0,10.88,9.0,8.0,7.0,3.0,42/2,42/2,0.0,0.0,0.0,54.0,SRH,Sunrisers Hyderabad,3.0,3.0,Overseas,True
Jason Holder,5-11-1991,58.0,44.0,131.81,2.0,6.0,6.0,2.0,0.0,0.0,16,9.67,West Indies,rhb,391.0,77.0,27.92,17.78,9.42,41.3,30.0,19.0,14.0,31/3,31/3,0.0,0.0,0.0,249.0,LSG,Lucknow Super Giants,8.0,12.0,Overseas,True
Umesh Yadav,25-10-1987,55.0,40.0,137.5,4.0,4.0,4.0,3.0,0.0,0.0,21,13.75,India,rhb,339.0,143.0,21.18,18.0,7.06,48.0,36.0,13.0,16.0,23/4,23/4,2.0,1.0,0.0,288.0,KKR,Kolkata Knight Riders,7.0,12.0,Indian,True
Odean Smith,1-11-1996,51.0,44.0,115.9,1.0,5.0,3.0,3.0,0.0,0.0,25*,17.00,West Indies,rhb,178.0,36.0,29.66,15.0,11.86,15.0,12.0,16.0,6.0,30/4,30/4,0.0,1.0,0.0,90.0,PBKS,Punjab Kings,6.0,6.0,Overseas,True
Kagiso Rabada,25-5-1995,48.0,43.0,111.62,5.0,2.0,5.0,3.0,0.0,0.0,25,9.60,South Africa,lhb,406.0,133.0,17.65,12.52,8.45,48.0,46.0,15.0,23.0,33/4,33/4,0.0,2.0,0.0,288.0,PBKS,Punjab Kings,8.0,13.0,Overseas,False
Kuldeep Yadav,14-12-1994,48.0,52.0,92.3,3.0,2.0,1.0,6.0,0.0,0.0,16*,48.00,India,lhb,419.0,97.0,19.95,14.19,8.43,49.4,29.0,22.0,21.0,14/4,14/4,0.0,2.0,0.0,298.0,DC,Delhi Capitals,7.0,14.0,Indian,False
Priyam Garg,30-11-2000,46.0,33.0,139.39,4.0,2.0,2.0,0.0,0.0,0.0,42,23.00,India,rhb,,,,,,,,,,,,,,,,SRH,Sunrisers Hyderabad,2.0,2.0,Indian,True
Ramandeep Singh,13-4-1997,45.0,40.0,112.5,3.0,1.0,2.0,2.0,0.0,0.0,14*,22.50,India,rhb,54.0,13.0,9.0,6.0,9.0,6.0,5.0,2.0,6.0,20/3,20/3,0.0,0.0,0.0,36.0,MI,Mumbai Indians,4.0,5.0,Indian,True
Dwaine Pretorius,29-3-1989,44.0,28.0,157.14,3.0,3.0,4.0,1.0,0.0,0.0,22,11.00,South Africa,rhb,210.0,37.0,35.0,21.0,10.0,21.0,11.0,11.0,6.0,30/2,30/2,0.0,0.0,0.0,126.0,CSK,Chennai Super Kings,5.0,6.0,Overseas,True
Dushmantha Chameera,11-1-1992,43.0,28.0,153.57,3.0,3.0,4.0,4.0,0.0,0.0,17,10.75,Sri Lanka,rhb,384.0,122.0,42.66,29.33,8.72,44.0,49.0,13.0,9.0,17/2,17/2,0.0,0.0,0.0,264.0,LSG,Lucknow Super Giants,8.0,12.0,Overseas,True
Harshal Patel,23-11-1990,43.0,39.0,110.25,4.0,2.0,5.0,3.0,0.0,0.0,11,8.60,India,rhb,410.0,130.0,21.57,16.89,7.66,53.3,29.0,20.0,19.0,34/4,34/4,2.0,1.0,0.0,321.0,RCB,Royal Challengers Bangalore,8.0,15.0,Indian,True
Hrithik Shokeen,14-8-2000,43.0,48.0,89.58,5.0,0.0,2.0,1.0,0.0,0.0,25,21.50,India,rhb,127.0,43.0,63.5,45.0,8.46,15.0,7.0,10.0,2.0,47/2,47/2,0.0,0.0,0.0,90.0,MI,Mumbai Indians,3.0,5.0,Indian,True
Trent Boult,22-7-1989,40.0,29.0,137.93,2.0,1.0,2.0,6.0,0.0,0.0,17*,20.00,New Zealand,rhb,492.0,176.0,30.75,23.25,7.93,62.0,59.0,16.0,16.0,18/2,18/2,3.0,0.0,0.0,372.0,RR,Rajasthan Royals,8.0,16.0,Overseas,True
Jagadeesan Narayan,24-12-1995,40.0,37.0,108.1,3.0,1.0,1.0,1.0,0.0,0.0,39*,40.00,India,rhb,,,,,,,,,,,,,,,,CSK,Chennai Super Kings,2.0,2.0,Indian,True
Daniel Sams,27-10-1992,38.0,36.0,105.55,1.0,3.0,7.0,3.0,0.0,0.0,15,5.43,Australia,rhb,370.0,107.0,28.46,19.38,8.8,42.0,31.0,19.0,13.0,30/4,30/4,0.0,1.0,0.0,252.0,MI,Mumbai Indians,10.0,11.0,Overseas,True
Wanindu Hasaranga,29-7-1997,38.0,43.0,88.37,4.0,1.0,7.0,0.0,0.0,0.0,18,5.43,Sri Lanka,rhb,430.0,143.0,16.53,13.15,7.54,57.0,23.0,30.0,26.0,18/5,18/5,1.0,1.0,1.0,342.0,RCB,Royal Challengers Bangalore,7.0,16.0,Overseas,True
Rishi Dhawan,19-2-1990,37.0,40.0,92.5,4.0,2.0,2.0,2.0,0.0,0.0,21*,18.50,India,rhb,156.0,33.0,26.0,19.0,8.21,19.0,13.0,5.0,6.0,36/2,36/2,0.0,0.0,0.0,114.0,PBKS,Punjab Kings,4.0,6.0,Indian,True
Daryl Mitchell,20-5-1991,33.0,44.0,75.0,1.0,0.0,2.0,0.0,0.0,0.0,17,16.50,New Zealand,rhb,,,,,,,,,,,,,,,,RR,Rajasthan Royals,2.0,2.0,Overseas,True
Sherfane Rutherford,15-8-1998,33.0,50.0,66.0,1.0,1.0,2.0,0.0,0.0,0.0,28,16.50,West Indies,lhb,,,,,,,,,,,,,,,,RCB,Royal Challengers Bangalore,2.0,3.0,Overseas,False
James Neesham,17-9-1990,31.0,27.0,114.81,3.0,0.0,2.0,0.0,0.0,0.0,17,15.50,New Zealand,lhb,,,,,,,,,,,,,,,,RR,Rajasthan Royals,2.0,2.0,Overseas,False
Mohammed Siraj,13-3-1994,30.0,33.0,90.9,5.0,0.0,2.0,3.0,0.0,0.0,14*,15.00,India,rhb,514.0,129.0,57.11,34.0,10.07,51.0,47.0,31.0,9.0,30/2,30/2,0.0,0.0,0.0,306.0,RCB,Royal Challengers Bangalore,5.0,15.0,Indian,True
Tim Seifert,14-12-1994,24.0,19.0,126.31,4.0,0.0,2.0,0.0,0.0,0.0,21,12.00,New Zealand,rhb,,,,,,,,,,,,,,,,DC,Delhi Capitals,2.0,2.0,Overseas,True
Bhuvneshwar Kumar,5-2-1990,24.0,26.0,92.3,3.0,0.0,3.0,3.0,0.0,0.0,8,8.00,India,rhb,383.0,139.0,31.91,26.08,7.34,52.1,33.0,12.0,12.0,22/3,22/3,2.0,0.0,0.0,313.0,SRH,Sunrisers Hyderabad,6.0,14.0,Indian,True
