Name,PlayerDOB,TotalRuns,Balls,StrikeRate,Fours,Sixes,Outs,NotOuts,FiftyPlusRuns,Centuries,HighestScore,BattingAverage,Nation,BattingStyle,TotalRunsConceded,DotBallsBowled,BowlingAverage,BowlingStrikeRate,EconomyRate,OversBowled,FoursConceded,SixesConceded,Wickets,BBIW,BBMW,Maidens,FourWickets,FiveWickets,BallsBowled,TeamCode,TeamName,Innings,Matches,Nationality,RightHandedBat
Kieron Pollard,12-5-1987,245.0,165.0,148.48,16.0,16.0,8.0,5.0,1.0,0.0,87*,30.62,West Indies,rhb,95.0,26.0,19.0,15.8,7.21,13,16.0,16.0,5.0,4/44,4/44,0.0,0.0,0.0,78.0,MI,Mumbai Indians,13.0,14.0,Overseas,True
Shimron Hetmyer,26-12-1996,242.0,144.0,168.05,19.0,12.0,7.0,6.0,1.0,0.0,53*,34.57,West Indies,lhb,,,,,,,,,,,,,,,,DC,Delhi Capitals,13.0,14.0,Overseas,False
Ishan Kishan,18-7-1998,241.0,180.0,133.88,21.0,10.0,9.0,1.0,2.0,0.0,84,26.77,India,lhb,,,,,,,,,,,,,,,,MI,Mumbai Indians,10.0,10.0,Indian,False
Shivam Dube,26-6-1993,230.0,193.0,119.17,18.0,10.0,8.0,1.0,1.0,0.0,64*,28.75,India,lhb,,,,,,,,,,,,,,,,RR,Rajasthan Royals,9.0,9.0,Indian,False
Ravindra Jadeja,6-12-1988,227.0,156.0,145.51,19.0,9.0,3.0,9.0,1.0,0.0,62*,75.66,India,lhb,346.0,104.0,26.61,22.61,7.06,49,19.0,9.0,13.0,5/16,5/16,1.0,0.0,0.0,294.0,CSK,Chennai Super Kings,12.0,16.0,Indian,False
Dinesh Karthik,1-6-1985,223.0,170.0,131.17,22.0,7.0,10.0,5.0,0.0,0.0,40,22.3,India,rhb,,,,,,,,,,,,,,,,KKR,Kolkata Knight Riders,15.0,17.0,Indian,True
David Warner,27-10-1986,195.0,181.0,107.73,15.0,6.0,8.0,0.0,2.0,0.0,57,24.37,Australia,lhb,,,,,,,,,,,,,,,,SRH,Sunrisers Hyderabad,8.0,8.0,Overseas,False
Chris Gayle,21-9-1979,193.0,154.0,125.32,21.0,8.0,9.0,1.0,0.0,0.0,46,21.44,West Indies,lhb,,,,,,,,,,,,,,,,PBKS,Punjab Kings,10.0,10.0,Overseas,False
K.S Bharat,3-10-1993,191.0,156.0,122.43,10.0,8.0,5.0,2.0,1.0,0.0,78*,38.2,India,rhb,,,,,,,,,,,,,,,,RCB,Royal Challengers Bangalore,7.0,8.0,Indian,True
Andre Russell,29-4-1988,183.0,120.0,152.5,14.0,14.0,7.0,2.0,1.0,0.0,54,26.14,West Indies,rhb,188.0,39.0,17.09,10.36,9.89,19,14.0,14.0,11.0,5/15,5/15,0.0,0.0,1.0,114.0,KKR,Kolkata Knight Riders,9.0,10.0,Overseas,True
Shreyas Iyer,6-12-1994,175.0,171.0,102.33,7.0,5.0,5.0,3.0,0.0,0.0,47*,35.0,India,rhb,,,,,,,,,,,,,,,,DC,Delhi Capitals,8.0,8.0,Indian,True
Deepak Hooda,19-4-1995,160.0,123.0,130.08,9.0,9.0,10.0,1.0,1.0,0.0,64,16.0,India,rhb,136.0,31.0,68.0,48.0,8.5,16,9.0,9.0,2.0,2/16,2/16,0.0,0.0,0.0,96.0,PBKS,Punjab Kings,11.0,12.0,Indian,True
Suresh Raina,27-11-1986,160.0,128.0,125.0,13.0,9.0,9.0,2.0,1.0,0.0,54,17.77,India,lhb,,,,,,,,,,,,,,,,CSK,Chennai Super Kings,11.0,12.0,Indian,False
Rahul Tewatia,20-5-1993,155.0,147.0,105.44,11.0,6.0,10.0,1.0,0.0,0.0,44,15.5,India,lhb,340.0,50.0,42.5,27.75,9.18,37,11.0,6.0,8.0,3/18,3/18,0.0,0.0,0.0,222.0,RR,Rajasthan Royals,11.0,14.0,Indian,False
Shahrukh Khan,27-5-1995,153.0,114.0,134.21,9.0,10.0,7.0,3.0,0.0,0.0,47,21.85,India,rhb,,,,,,,,,,,,,,,,PBKS,Punjab Kings,10.0,11.0,Indian,True
Steve Smith,2-6-1989,152.0,135.0,112.59,13.0,2.0,6.0,1.0,0.0,0.0,39,25.33,Australia,rhb,,,,,,,,,,,,,,,,DC,Delhi Capitals,7.0,8.0,Overseas,True
Evin Lewis,27-12-1991,151.0,93.0,162.36,18.0,7.0,5.0,0.0,1.0,0.0,58,30.2,West Indies,lhb,,,,,,,,,,,,,,,,RR,Rajasthan Royals,5.0,5.0,Overseas,False
Jason Roy,21-7-1990,150.0,121.0,123.96,21.0,1.0,5.0,0.0,1.0,0.0,60,30.0,England,rhb,,,,,,,,,,,,,,,,SRH,Sunrisers Hyderabad,5.0,5.0,Overseas,True
Aiden Markram,4-10-1994,146.0,119.0,122.68,12.0,4.0,5.0,1.0,0.0,0.0,42,29.2,South Africa,rhb,,,,,,,,,,,,,,,,PBKS,Punjab Kings,6.0,6.0,Overseas,True
Krunal Pandya,24-3-1991,143.0,123.0,116.26,10.0,6.0,10.0,2.0,0.0,0.0,39,14.3,India,lhb,265.0,68.0,53.0,39.8,7.98,33,10.0,6.0,5.0,3/14,3/14,0.0,0.0,0.0,198.0,MI,Mumbai Indians,12.0,13.0,Indian,False
Eoin Morgan,10-9-1986,133.0,139.0,95.68,8.0,6.0,12.0,4.0,0.0,0.0,47*,11.08,England,lhb,,,,,,,,,,,,,,,,KKR,Kolkata Knight Riders,16.0,17.0,Overseas,False
Wriddhiman Saha,24-10-1984,131.0,140.0,93.57,7.0,5.0,9.0,0.0,0.0,0.0,44,14.55,India,rhb,,,,,,,,,,,,,,,,SRH,Sunrisers Hyderabad,9.0,9.0,Indian,True
Hardik Pandya,11-10-1993,127.0,112.0,113.39,11.0,5.0,9.0,2.0,0.0,0.0,40*,14.11,India,rhb,,,,,,,,,,,,,,,,MI,Mumbai Indians,11.0,12.0,Indian,True
David Miller,10-6-1989,124.0,113.0,109.73,11.0,3.0,5.0,3.0,1.0,0.0,62,24.8,South Africa,lhb,,,,,,,,,,,,,,,,RR,Rajasthan Royals,8.0,9.0,Overseas,False
Robin Uthappa,11-11-1985,115.0,84.0,136.9,8.0,5.0,4.0,0.0,1.0,0.0,63,28.75,India,rhb,,,,,,,,,,,,,,,,CSK,Chennai Super Kings,4.0,4.0,Indian,True
Saurabh Tiwary,30-12-1989,115.0,97.0,118.55,10.0,2.0,2.0,2.0,1.0,0.0,50*,57.5,India,lhb,,,,,,,,,,,,,,,,MI,Mumbai Indians,4.0,5.0,Indian,False
MS Dhoni,7-7-1981,114.0,107.0,106.54,12.0,3.0,7.0,4.0,0.0,0.0,18*,16.28,India,rhb,,,,,,,,,,,,,,,,CSK,Chennai Super Kings,11.0,16.0,Indian,True
Abdul Samad,28-10-2001,111.0,87.0,127.58,4.0,8.0,9.0,1.0,0.0,0.0,28,12.33,India,rhb,,,,,,,,,,,,,,,,SRH,Sunrisers Hyderabad,10.0,11.0,Indian,True
Abhishek Sharma,4-9-2000,98.0,75.0,130.66,7.0,4.0,6.0,1.0,0.0,0.0,33,16.33,India,lhb,64.0,25.0,16.0,15.0,6.4,10,7.0,4.0,4.0,2/4,2/4,0.0,0.0,0.0,60.0,SRH,Sunrisers Hyderabad,7.0,8.0,Indian,False
Mahipal Lomror,16-11-1999,94.0,73.0,128.76,3.0,6.0,3.0,1.0,0.0,0.0,43,31.33,India,lhb,47.0,13.0,47.0,42.0,6.71,7,3.0,6.0,1.0,1/22,1/22,0.0,0.0,0.0,42.0,RR,Rajasthan Royals,4.0,4.0,Indian,False
Pat Cummins,8-5-1993,93.0,56.0,166.07,5.0,8.0,3.0,2.0,1.0,0.0,66*,31.0,Australia,rhb,237.0,60.0,26.33,17.88,8.83,27,5.0,8.0,9.0,4/34,4/34,0.0,0.0,0.0,162.0,KKR,Kolkata Knight Riders,5.0,7.0,Overseas,True
Riyan Parag,10-11-2001,93.0,83.0,112.04,6.0,4.0,8.0,2.0,0.0,0.0,25,11.62,India,rhb,73.0,7.0,73.0,37.0,11.83,6,6.0,4.0,1.0,1/10,1/10,0.0,0.0,0.0,36.0,RR,Rajasthan Royals,10.0,11.0,Indian,True
Marcus Stoinis,16-8-1989,89.0,72.0,123.61,11.0,1.0,4.0,3.0,0.0,0.0,27*,22.25,Australia,rhb,117.0,17.0,58.5,33.5,10.47,11,11.0,1.0,2.0,4/15,4/15,0.0,0.0,0.0,66.0,DC,Delhi Capitals,7.0,10.0,Overseas,True
Jason Holder,5-11-1991,85.0,72.0,118.05,2.0,6.0,6.0,1.0,0.0,0.0,47*,14.16,West Indies,rhb,247.0,75.0,15.43,11.93,7.75,32,2.0,6.0,16.0,4/52,4/52,0.0,1.0,0.0,192.0,SRH,Sunrisers Hyderabad,7.0,8.0,Overseas,True
Nicholas Pooran,2-10-1995,85.0,76.0,111.84,3.0,5.0,11.0,0.0,0.0,0.0,32,7.72,West Indies,lhb,,,,,,,,,,,,,,,,PBKS,Punjab Kings,11.0,12.0,Overseas,False
Rashid Khan,20-9-1998,83.0,69.0,120.28,9.0,2.0,8.0,2.0,0.0,0.0,22,10.37,Afghanistan,rhb,375.0,130.0,20.83,18.66,6.69,56,9.0,2.0,18.0,3/19,3/19,0.0,0.0,0.0,336.0,SRH,Sunrisers Hyderabad,10.0,14.0,Overseas,True
Priyam Garg,30-11-2000,72.0,74.0,97.29,2.0,3.0,5.0,0.0,0.0,0.0,29,14.4,India,rhb,,,,,,,,,,,,,,,,SRH,Sunrisers Hyderabad,5.0,5.0,Indian,True
Rajat Patidar,1-6-1993,71.0,62.0,114.51,3.0,3.0,4.0,0.0,0.0,0.0,31,17.75,India,rhb,,,,,,,,,,,,,,,,RCB,Royal Challengers Bangalore,4.0,4.0,Indian,True
Lalit Yadav,3-1-1997,68.0,73.0,93.15,7.0,0.0,2.0,3.0,0.0,0.0,22*,34.0,India,rhb,101.0,21.0,25.25,21.0,7.21,14,7.0,0.0,4.0,2/13,2/13,0.0,0.0,0.0,84.0,DC,Delhi Capitals,5.0,7.0,Indian,True
Chris Morris,30-4-1987,67.0,49.0,136.73,2.0,5.0,5.0,2.0,0.0,0.0,36*,13.4,South Africa,rhb,376.0,91.0,25.06,16.4,9.17,41,2.0,5.0,15.0,4/23,4/23,0.0,1.0,0.0,246.0,RR,Rajasthan Royals,7.0,11.0,Overseas,True
Kyle Jamieson,30-12-1994,65.0,55.0,118.18,5.0,3.0,4.0,3.0,0.0,0.0,16*,16.25,New Zealand,rhb,269.0,70.0,29.88,18.66,9.6,28,5.0,3.0,9.0,3/41,3/41,0.0,0.0,0.0,168.0,RCB,Royal Challengers Bangalore,7.0,9.0,Overseas,True
Harpreet Brar,16-9-1995,64.0,58.0,110.34,3.0,2.0,0.0,5.0,0.0,0.0,25*,0.0,India,lhb,139.0,56.0,27.8,27.6,6.04,23,3.0,2.0,5.0,3/19,3/19,1.0,0.0,0.0,138.0,PBKS,Punjab Kings,5.0,7.0,Indian,False
Sunil Narine,26-5-1988,62.0,47.0,131.91,3.0,5.0,8.0,2.0,0.0,0.0,26,7.75,West Indies,lhb,361.0,131.0,22.56,21.0,6.44,56,3.0,5.0,16.0,5/19,5/19,0.0,1.0,0.0,336.0,KKR,Kolkata Knight Riders,10.0,14.0,Overseas,False
Shahbaz Ahmed,11-12-1994,59.0,53.0,111.32,4.0,2.0,7.0,0.0,0.0,0.0,14,8.42,India,lhb,92.0,21.0,13.14,12.0,6.57,14,4.0,2.0,7.0,3/7,3/7,0.0,0.0,0.0,84.0,RCB,Royal Challengers Bangalore,7.0,11.0,Indian,False
Harshal Patel,23-11-1990,59.0,46.0,128.26,6.0,2.0,4.0,4.0,0.0,0.0,31,14.75,India,rhb,459.0,122.0,14.34,10.56,8.14,56,6.0,2.0,32.0,5/27,5/27,0.0,1.0,1.0,336.0,RCB,Royal Challengers Bangalore,8.0,15.0,Indian,True
Vijay Shankar,26-1-1991,58.0,52.0,111.53,1.0,3.0,5.0,0.0,0.0,0.0,28,11.6,India,rhb,100.0,22.0,33.33,22.0,9.09,11,1.0,3.0,3.0,2/19,2/19,0.0,0.0,0.0,66.0,SRH,Sunrisers Hyderabad,5.0,7.0,Indian,True
Sam Curran,3-6-1998,56.0,29.0,193.1,5.0,3.0,3.0,1.0,0.0,0.0,34,18.66,England,lhb,328.0,76.0,36.44,22.0,9.93,33,5.0,3.0,9.0,4/11,4/11,0.0,0.0,0.0,198.0,CSK,Chennai Super Kings,4.0,9.0,Overseas,False
Kedar Jadhav,26-3-1985,55.0,52.0,105.76,2.0,2.0,4.0,1.0,0.0,0.0,19,13.75,India,rhb,,,,,,,,,,,,,,,,SRH,Sunrisers Hyderabad,5.0,6.0,Indian,True
Chris Lynn,10-4-1990,49.0,35.0,140.0,4.0,3.0,1.0,0.0,0.0,0.0,49,49.0,Australia,rhb,,,,,,,,,,,,,,,,MI,Mumbai Indians,1.0,1.0,Overseas,True
Shakib Al Hasan,24-3-1987,47.0,48.0,97.91,3.0,1.0,5.0,1.0,0.0,0.0,26,9.4,Bangladesh,lhb,187.0,50.0,46.75,39.0,7.19,26,3.0,1.0,4.0,3/17,3/17,0.0,0.0,0.0,156.0,KKR,Kolkata Knight Riders,6.0,8.0,Overseas,False
Dwayne Bravo,7-10-1983,47.0,18.0,261.11,3.0,4.0,1.0,2.0,0.0,0.0,23,47.0,West Indies,rhb,263.0,73.0,18.78,14.42,7.81,33,3.0,4.0,14.0,4/22,4/22,0.0,0.0,0.0,198.0,CSK,Chennai Super Kings,3.0,11.0,Overseas,True
Ravichandran Ashwin,17-9-1986,44.0,42.0,104.76,2.0,1.0,3.0,2.0,0.0,0.0,20*,14.66,India,rhb,331.0,95.0,47.28,38.28,7.41,44,2.0,1.0,7.0,4/34,4/34,0.0,0.0,0.0,264.0,DC,Delhi Capitals,5.0,13.0,Indian,True
Manan Vohra,18-7-1993,42.0,39.0,107.69,5.0,2.0,4.0,0.0,0.0,0.0,14,10.5,India,rhb,,,,,,,,,,,,,,,,RR,Rajasthan Royals,4.0,4.0,Indian,True
Liam Livingstone,4-8-1993,42.0,41.0,102.43,3.0,1.0,5.0,0.0,0.0,0.0,25,8.4,England,rhb,,,,,,,,,,,,,,,,RR,Rajasthan Royals,5.0,5.0,Overseas,True
Jaydev Unadkat,18-10-1991,41.0,29.0,141.37,3.0,2.0,2.0,1.0,0.0,0.0,24,20.5,India,rhb,168.0,52.0,42.0,33.0,7.63,22,3.0,2.0,4.0,5/25,5/25,0.0,0.0,0.0,132.0,RR,Rajasthan Royals,3.0,6.0,Indian,True
Axar Patel,20-1-1994,40.0,46.0,86.95,2.0,1.0,5.0,1.0,0.0,0.0,12,8.0,India,lhb,306.0,99.0,20.4,18.4,6.65,46,2.0,1.0,15.0,4/21,4/21,0.0,0.0,0.0,276.0,DC,Delhi Capitals,6.0,12.0,Indian,False
Mohammad Nabi,1-1-1985,34.0,20.0,170.0,3.0,2.0,3.0,0.0,0.0,0.0,17,11.33,Afghanistan,rhb,86.0,13.0,43.0,24.0,10.75,8,3.0,2.0,2.0,4/11,4/11,0.0,0.0,0.0,48.0,SRH,Sunrisers Hyderabad,3.0,3.0,Overseas,True
Jayant Yadav,22-1-1990,34.0,26.0,130.76,2.0,1.0,2.0,1.0,0.0,0.0,23,17.0,India,rhb,130.0,44.0,65.0,51.0,7.64,17,2.0,1.0,2.0,1/23,1/23,0.0,0.0,0.0,102.0,MI,Mumbai Indians,3.0,5.0,Indian,True
Bhuvneshwar Kumar,5-2-1990,34.0,30.0,113.33,3.0,0.0,1.0,6.0,0.0,0.0,14*,34.0,India,rhb,335.0,103.0,55.83,42.0,7.97,42,3.0,0.0,6.0,5/19,5/19,1.0,0.0,0.0,252.0,SRH,Sunrisers Hyderabad,7.0,11.0,Indian,True
Chris Jordan,4-10-1988,32.0,21.0,152.38,1.0,3.0,2.0,0.0,0.0,0.0,30,16.0,England,rhb,96.0,27.0,24.0,18.0,8.0,12,1.0,3.0,4.0,4/11,4/11,0.0,0.0,0.0,72.0,PBKS,Punjab Kings,2.0,4.0,Overseas,True
Moises Henriques,1-2-1987,31.0,32.0,96.87,0.0,1.0,2.0,2.0,0.0,0.0,14,15.5,Australia,rhb,45.0,31.0,11.25,15.0,4.5,10,0.0,1.0,4.0,3/12,3/12,0.0,0.0,0.0,60.0,PBKS,Punjab Kings,4.0,5.0,Overseas,True
Washington Sundar,5-10-1999,31.0,47.0,65.95,2.0,0.0,4.0,0.0,0.0,0.0,10,7.75,India,lhb,118.0,32.0,39.33,32.0,7.37,16,2.0,0.0,3.0,3/16,3/16,0.0,0.0,0.0,96.0,RCB,Royal Challengers Bangalore,4.0,6.0,Indian,False
Dawid Malan,3-9-1987,26.0,26.0,100.0,1.0,1.0,1.0,0.0,0.0,0.0,26,26.0,England,lhb,,,,,,,,,,,,,,,,PBKS,Punjab Kings,1.0,1.0,Overseas,False
Glenn Phillips,6-12-1996,26.0,33.0,78.78,1.0,2.0,2.0,1.0,0.0,0.0,14*,13.0,New Zealand,rhb,20.0,4.0,20.0,12.0,10.0,2,1.0,2.0,1.0,1/17,1/17,0.0,0.0,0.0,12.0,RR,Rajasthan Royals,3.0,3.0,Overseas,True
Ripal Patel,28-9-1995,25.0,27.0,92.59,3.0,0.0,1.0,1.0,0.0,0.0,18,25.0,India,rhb,,,,,,,,,,,,,,,,DC,Delhi Capitals,2.0,2.0,Indian,True
Shivam Mavi,26-11-1998,25.0,20.0,125.0,2.0,2.0,2.0,0.0,0.0,0.0,20,12.5,India,rhb,233.0,91.0,21.18,17.54,7.24,32,2.0,2.0,11.0,4/21,4/21,0.0,1.0,0.0,192.0,KKR,Kolkata Knight Riders,2.0,9.0,Indian,True
Tom Curran,12-3-1995,21.0,17.0,123.52,2.0,0.0,1.0,1.0,0.0,0.0,21,21.0,England,rhb,104.0,19.0,26.0,17.0,9.17,11,2.0,0.0,4.0,3/29,3/29,0.0,0.0,0.0,66.0,DC,Delhi Capitals,2.0,3.0,Overseas,True
Mohammed Siraj,13-3-1994,20.0,26.0,76.92,1.0,1.0,1.0,3.0,0.0,0.0,12*,20.0,India,rhb,353.0,147.0,32.09,28.36,6.78,52,1.0,1.0,11.0,4/32,4/32,1.0,0.0,0.0,312.0,RCB,Royal Challengers Bangalore,4.0,15.0,Indian,True
Prabhsimran Singh,10-8-2000,19.0,23.0,82.6,1.0,1.0,2.0,0.0,0.0,0.0,12,9.5,India,rhb,,,,,,,,,,,,,,,,PBKS,Punjab Kings,2.0,2.0,Indian,True
Nathan Ellis,22-9-1994,18.0,16.0,112.5,0.0,1.0,1.0,1.0,0.0,0.0,12,18.0,Australia,rhb,98.0,27.0,98.0,72.0,8.16,12,0.0,1.0,1.0,1/20,1/20,0.0,0.0,0.0,72.0,PBKS,Punjab Kings,2.0,3.0,Overseas,True
Lockie Ferguson,13-6-1991,18.0,11.0,163.63,1.0,1.0,0.0,3.0,0.0,0.0,18*,0.0,New Zealand,rhb,224.0,76.0,17.23,13.84,7.46,30,1.0,1.0,13.0,3/15,3/15,0.0,0.0,0.0,180.0,KKR,Kolkata Knight Riders,3.0,8.0,Overseas,True
Anmolpreet Singh,28-3-1998,16.0,14.0,114.28,2.0,1.0,1.0,0.0,0.0,0.0,16,16.0,India,rhb,,,,,,,,,,,,,,,,MI,Mumbai Indians,1.0,1.0,Indian,True
Adam Milne,13-4-1992,16.0,17.0,94.11,0.0,1.0,2.0,1.0,0.0,0.0,15,8.0,New Zealand,rhb,131.0,31.0,43.66,28.0,9.35,14,0.0,1.0,3.0,2/21,2/21,0.0,0.0,0.0,84.0,MI,Mumbai Indians,3.0,4.0,Overseas,True
Chetan Sakariya,28-2-1998,16.0,25.0,64.0,2.0,0.0,5.0,1.0,0.0,0.0,7,3.2,India,lhb,426.0,113.0,30.42,22.28,8.19,52,2.0,0.0,14.0,3/31,3/31,1.0,0.0,0.0,312.0,RR,Rajasthan Royals,6.0,14.0,Indian,False
Jasprit Bumrah,6-12-1993,16.0,17.0,94.11,2.0,0.0,2.0,5.0,0.0,0.0,5*,8.0,India,rhb,410.0,142.0,19.52,15.71,7.45,55,2.0,0.0,21.0,4/14,4/14,0.0,0.0,0.0,330.0,MI,Mumbai Indians,7.0,14.0,Indian,True
Mandeep Singh,18-12-1991,15.0,14.0,107.14,2.0,0.0,1.0,0.0,0.0,0.0,15,15.0,India,rhb,,,,,,,,,,,,,,,,PBKS,Punjab Kings,1.0,1.0,Indian,True
Chris Woakes,2-3-1989,15.0,11.0,136.36,2.0,0.0,0.0,1.0,0.0,0.0,15*,0.0,England,rhb,82.0,33.0,16.4,13.2,7.45,11,2.0,0.0,5.0,3/36,3/36,0.0,0.0,0.0,66.0,DC,Delhi Capitals,1.0,3.0,Overseas,True
Jhye Richardson,20-9-1996,15.0,24.0,62.5,2.0,0.0,2.0,0.0,0.0,0.0,15,7.5,Australia,rhb,117.0,24.0,39.0,22.0,10.63,11,2.0,0.0,3.0,2/41,2/41,0.0,0.0,0.0,66.0,PBKS,Punjab Kings,2.0,3.0,Overseas,True
Murugan Ashwin,8-9-1990,15.0,24.0,62.5,1.0,0.0,2.0,0.0,0.0,0.0,9,7.5,India,rhb,97.0,19.0,97.0,66.0,8.81,11,1.0,0.0,1.0,3/21,3/21,0.0,0.0,0.0,66.0,PBKS,Punjab Kings,2.0,3.0,Indian,True
