StrikerName,PlayerId,Matches,PlayerDOB,RightHandedBat,Nationality,TCompetitionID,TStrikerID,TTeamID,TeamCode,TeamName,CompetitionID,TeamID,StrikerID,Innings,Extras,TotalRuns,Balls,Dotballs,StrikeRate,DBPercent,DBFreq,BdryFreq,BdryPercent,RPSS,ScoringBalls,Ones,Twos,Threes,Fours,Sixes,Most_4s,Most_6s,Outs,NotOuts,BattingAveragesss,FiftyPlusRuns,Centuries,DoubleCenturies,HighestScore,BattingAverage,Catches,Stumpings
Brad Hodge,449,14,,,,10003,,,KTK,Kochi Tuskers Kerala,10003,,,14,,285,236,,120.76,,,,,,,,,,26,9,26,9,8,6,35.62,1,0,,51*,35.62,,
Ravindra Jadeja,46,14,,,,10003,,,KTK,Kochi Tuskers Kerala,10003,,,12,,283,228,,124.12,,,,,,,,,,20,14,20,14,9,3,31.44,0,0,,47,31.44,,
Yusuf Pathan,226,15,,,,10003,,,KKR,Kolkata Knight Riders,10003,,,11,,283,201,,140.79,,,,,,,,,,24,13,24,13,10,1,28.30,0,0,,47*,28.30,,
Dinesh Karthik,13,14,,,,10003,,,PBKS,Punjab Kings,10003,,,13,,282,220,,128.18,,,,,,,,,,32,7,32,7,11,2,25.63,1,0,,69,25.63,,
Robin Uthappa,153,14,,,,10003,,,PWI,Pune Warriors India,10003,,,13,,264,209,,126.31,,,,,,,,,,27,10,27,10,10,3,26.40,0,0,,45,26.40,,
Sunny Sohal,0,11,,,,10003,,,DEC,Deccan Chargers,10003,,,10,,249,191,,130.36,,,,,,,,,,25,10,25,10,10,0,24.90,2,0,,62,24.90,,
Manish Pandey,16,10,,,,10003,,,PWI,Pune Warriors India,10003,,,9,,246,227,,108.37,,,,,,,,,,28,6,28,6,9,0,27.33,1,0,,59,27.33,,
Johan Botha,0,10,,,,10003,,,RR,Rajasthan Royals,10003,,,9,,230,198,,116.16,,,,,,,,,,20,2,20,2,5,4,46.00,1,0,,67*,46.00,,
Tillakaratne Dilshan,484,10,,,,10003,,,RCB,Royal Challengers Bangalore,10003,,,10,,226,180,,125.55,,,,,,,,,,33,3,33,3,8,2,28.25,2,0,,59*,28.25,,
Bharat Chipli,0,14,,,,10003,,,DEC,Deccan Chargers,10003,,,13,,207,170,,121.76,,,,,,,,,,21,4,21,4,8,5,25.87,1,0,,61*,25.87,,
JP Duminy,0,10,,,,10003,,,DEC,Deccan Chargers,10003,,,10,,205,174,,117.81,,,,,,,,,,9,8,9,8,10,0,20.50,1,0,,55,20.50,,
Parthiv Patel,48,14,,,,10003,,,KTK,Kochi Tuskers Kerala,10003,,,13,,202,183,,110.38,,,,,,,,,,25,2,25,2,10,3,20.20,0,0,,37*,20.20,,
James Hopes,0,10,,,,10003,,,DC,Delhi Capitals,10003,,,8,,196,158,,124.05,,,,,,,,,,22,3,22,3,5,3,39.20,2,0,,55,39.20,,
Dan Christian,0,14,,,,10003,,,DEC,Deccan Chargers,10003,,,13,,190,159,,119.49,,,,,,,,,,9,7,9,7,11,2,17.27,0,0,,30,17.27,,
Saurabh Tiwary,540,16,,,,10003,,,RCB,Royal Challengers Bangalore,10003,,,13,,187,188,,99.46,,,,,,,,,,13,5,13,5,8,5,23.37,0,0,,42*,23.37,,
Dwaraka Ravi Teja,0,12,,,,10003,,,DEC,Deccan Chargers,10003,,,9,,183,144,,127.08,,,,,,,,,,17,4,17,4,7,2,26.14,1,0,,60,26.14,,
Ross Taylor,78,12,,,,10003,,,RR,Rajasthan Royals,10003,,,11,,181,152,,119.07,,,,,,,,,,11,7,11,7,5,6,36.20,0,0,,47*,36.20,,
Ashok Menaria,0,13,,,,10003,,,RR,Rajasthan Royals,10003,,,10,,180,152,,118.42,,,,,,,,,,10,10,10,10,9,1,20.00,0,0,,34,20.00,,
Naman Ojha,0,14,,,,10003,,,DC,Delhi Capitals,10003,,,14,,160,161,,99.37,,,,,,,,,,11,11,11,11,13,1,12.30,0,0,,29,12.30,,
Irfan Pathan,458,14,,,,10003,,,DC,Delhi Capitals,10003,,,12,,150,138,,108.69,,,,,,,,,,12,6,12,6,8,4,18.75,0,0,,44*,18.75,,
Kieron Pollard,166,16,,,,10003,,,MI,Mumbai Indians,10003,,,13,,146,133,,109.77,,,,,,,,,,12,6,12,6,10,3,14.60,0,0,,28,14.60,,
Mayank Agarwal,55,8,,,,10003,,,RCB,Royal Challengers Bangalore,10003,,,7,,141,120,,117.50,,,,,,,,,,16,4,16,4,7,0,20.14,0,0,,41,20.14,,
Albie Morkel,481,15,,,,10003,,,CSK,Chennai Super Kings,10003,,,13,,138,102,,135.29,,,,,,,,,,8,8,8,8,6,7,23.00,0,0,,30*,23.00,,
Eoin Morgan,308,12,,,,10003,,,KKR,Kolkata Knight Riders,10003,,,9,,137,117,,117.09,,,,,,,,,,17,3,17,3,9,0,15.22,1,0,,66,15.22,,
Andrew Symonds,0,11,,,,10003,,,MI,Mumbai Indians,10003,,,9,,135,138,,97.82,,,,,,,,,,9,3,9,3,4,5,33.75,0,0,,44*,33.75,,
Aiden Blizzard,0,6,,,,10003,,,MI,Mumbai Indians,10003,,,6,,120,87,,137.93,,,,,,,,,,21,2,21,2,6,0,20.00,1,0,,51,20.00,,
Ajinkya Rahane,44,10,,,,10003,,,RR,Rajasthan Royals,10003,,,7,,120,98,,122.44,,,,,,,,,,12,2,12,2,6,1,20.00,1,0,,52,20.00,,
Mithun Manhas,0,10,,,,10003,,,PWI,Pune Warriors India,10003,,,10,,114,123,,92.68,,,,,,,,,,8,4,8,4,10,0,11.40,0,0,,35,11.40,,
Yogesh Nagar,0,11,,,,10003,,,DC,Delhi Capitals,10003,,,10,,111,100,,111.00,,,,,,,,,,6,6,6,6,7,3,15.85,0,0,,23,15.85,,
Ryan ten Doeschate,665,6,,,,10003,,,KKR,Kolkata Knight Riders,10003,,,3,,107,73,,146.57,,,,,,,,,,9,5,9,5,2,1,53.50,1,0,,70*,53.50,,
James Franklin,0,8,,,,10003,,,MI,Mumbai Indians,10003,,,5,,107,78,,137.17,,,,,,,,,,10,2,10,2,2,3,53.50,0,0,,45*,53.50,,
Cameron White,0,6,,,,10003,,,DEC,Deccan Chargers,10003,,,6,,104,109,,95.41,,,,,,,,,,6,2,6,2,4,2,26.00,0,0,,31*,26.00,,
Harbhajan Singh,95,15,,,,10003,,,MI,Mumbai Indians,10003,,,8,,103,71,,145.07,,,,,,,,,,9,6,9,6,3,5,34.33,0,0,,30,34.33,,
Davy Jacobs,0,6,,,,10003,,,MI,Mumbai Indians,10003,,,6,,92,88,,104.54,,,,,,,,,,10,4,10,4,6,0,15.33,0,0,,32,15.33,,
Ryan McLaren,469,6,,,,10003,,,PBKS,Punjab Kings,10003,,,4,,90,96,,93.75,,,,,,,,,,7,1,7,1,3,1,30.00,1,0,,51*,30.00,,
Srikkanth Anirudha,0,9,,,,10003,,,CSK,Chennai Super Kings,10003,,,5,,83,74,,112.16,,,,,,,,,,6,3,6,3,4,1,20.75,1,0,,64,20.75,,
Travis Birt,454,5,,,,10003,,,DC,Delhi Capitals,10003,,,5,,75,58,,129.31,,,,,,,,,,9,2,9,2,5,0,15.00,0,0,,27,15.00,,
Michael Klinger,511,4,,,,10003,,,KTK,Kochi Tuskers Kerala,10003,,,4,,73,77,,94.80,,,,,,,,,,9,0,9,0,4,0,18.25,0,0,,29,18.25,,
Manvinder Bisla,0,5,,,,10003,,,KKR,Kolkata Knight Riders,10003,,,5,,72,89,,80.89,,,,,,,,,,8,0,8,0,5,0,14.40,0,0,,27,14.40,,
Wriddhiman Saha,225,7,,,,10003,,,CSK,Chennai Super Kings,10003,,,3,,68,63,,107.93,,,,,,,,,,2,4,2,4,1,2,68.00,0,0,,46*,68.00,,
Amit Mishra,107,14,,,,10003,,,DEC,Deccan Chargers,10003,,,9,,68,49,,138.77,,,,,,,,,,9,1,9,1,4,5,17.00,0,0,,25*,17.00,,
Mohnish Mishra,0,6,,,,10003,,,PWI,Pune Warriors India,10003,,,5,,67,60,,111.66,,,,,,,,,,5,2,5,2,4,1,16.75,0,0,,37*,16.75,,
Tirumalasetti Suman,0,8,,,,10003,,,MI,Mumbai Indians,10003,,,7,,65,51,,127.45,,,,,,,,,,5,5,5,5,6,1,10.83,0,0,,36,10.83,,
David Hussey,0,8,,,,10003,,,PBKS,Punjab Kings,10003,,,8,,64,63,,101.58,,,,,,,,,,3,3,3,3,6,2,10.66,0,0,,21*,10.66,,
Abhishek Nayar,0,10,,,,10003,,,PBKS,Punjab Kings,10003,,,9,,61,67,,91.04,,,,,,,,,,9,0,9,0,7,2,8.71,0,0,,17*,8.71,,
Abhishek Raut,0,7,,,,10003,,,RR,Rajasthan Royals,10003,,,4,,60,58,,103.44,,,,,,,,,,5,1,5,1,3,1,20.00,0,0,,25,20.00,,
Luke Pomersbach,0,5,,,,10003,,,RCB,Royal Challengers Bangalore,10003,,,4,,51,39,,130.76,,,,,,,,,,4,2,4,2,4,0,12.75,0,0,,29,12.75,,
Sourav Ganguly,0,4,,,,10003,,,PWI,Pune Warriors India,10003,,,3,,50,59,,84.74,,,,,,,,,,3,2,3,2,2,1,25.00,0,0,,32*,25.00,,
Mitchell Marsh,40,5,,,,10003,,,PWI,Pune Warriors India,10003,,,3,,50,49,,102.04,,,,,,,,,,2,3,2,3,2,1,25.00,0,0,,37,25.00,,
Vinay Kumar,0,13,,,,10003,,,KTK,Kochi Tuskers Kerala,10003,,,7,,50,47,,106.38,,,,,,,,,,4,1,4,1,6,1,8.33,0,0,,18,8.33,,
Amit Paunikar,0,4,,,,10003,,,RR,Rajasthan Royals,10003,,,4,,49,57,,85.96,,,,,,,,,,9,0,9,0,4,0,12.25,0,0,,20,12.25,,
Callum Ferguson,0,5,,,,10003,,,PWI,Pune Warriors India,10003,,,4,,48,54,,88.88,,,,,,,,,,6,0,6,0,2,2,24.00,0,0,,16,24.00,,
Piyush Chawla,149,12,,,,10003,,,PBKS,Punjab Kings,10003,,,6,,48,55,,87.27,,,,,,,,,,2,2,2,2,3,3,16.00,0,0,,15,16.00,,
Aaron Finch,3,6,,,,10003,,,DC,Delhi Capitals,10003,,,6,,47,46,,102.17,,,,,,,,,,3,3,3,3,6,0,7.83,0,0,,25,7.83,,
Mandeep Singh,132,6,,,,10003,,,PBKS,Punjab Kings,10003,,,5,,47,41,,114.63,,,,,,,,,,4,1,4,1,4,1,11.75,0,0,,15*,11.75,,
Raiphi Gomez,0,11,,,,10003,,,KTK,Kochi Tuskers Kerala,10003,,,8,,46,50,,92.00,,,,,,,,,,4,1,4,1,5,3,9.20,0,0,,26*,9.20,,
VVS Laxman,0,3,,,,10003,,,KTK,Kochi Tuskers Kerala,10003,,,3,,44,42,,104.76,,,,,,,,,,3,2,3,2,3,0,14.66,0,0,,36,14.66,,
Sunny Singh,0,6,,,,10003,,,PBKS,Punjab Kings,10003,,,5,,43,31,,138.70,,,,,,,,,,6,1,6,1,4,1,10.75,0,0,,20,10.75,,
Graeme Smith,0,4,,,,10003,,,PWI,Pune Warriors India,10003,,,4,,42,51,,82.35,,,,,,,,,,6,0,6,0,4,0,10.50,0,0,,24,10.50,,
Mohammad Kaif,465,8,,,,10003,,,RCB,Royal Challengers Bangalore,10003,,,4,,41,33,,124.24,,,,,,,,,,5,0,5,0,3,1,13.66,0,0,,15,13.66,,
Morne Morkel,0,11,,,,10003,,,DC,Delhi Capitals,10003,,,5,,40,25,,160.00,,,,,,,,,,3,2,3,2,2,3,20.00,0,0,,16*,20.00,,
Stuart Binny,195,6,,,,10003,,,RR,Rajasthan Royals,10003,,,2,,37,31,,119.35,,,,,,,,,,2,1,2,1,1,1,37.00,0,0,,30,37.00,,
Wayne Parnell,829,8,,,,10003,,,PWI,Pune Warriors India,10003,,,5,,37,39,,94.87,,,,,,,,,,2,1,2,1,3,2,12.33,0,0,,16,12.33,,
Dale Steyn,230,12,,,,10003,,,DEC,Deccan Chargers,10003,,,5,,36,35,,102.85,,,,,,,,,,3,0,3,0,4,1,9.00,0,0,,13,9.00,,
Cheteshwar Pujara,49,7,,,,10003,,,RCB,Royal Challengers Bangalore,10003,,,3,,34,31,,109.67,,,,,,,,,,4,0,4,0,3,0,11.33,0,0,,25,11.33,,
Asad Pathan,0,6,,,,10003,,,RCB,Royal Challengers Bangalore,10003,,,5,,33,16,,206.25,,,,,,,,,,5,2,5,2,4,1,8.25,0,0,,14,8.25,,
Ryan Harris,0,13,,,,10003,,,PBKS,Punjab Kings,10003,,,7,,31,39,,79.48,,,,,,,,,,3,0,3,0,5,2,6.20,0,0,,17,6.20,,
Shreevats Goswami,223,5,,,,10003,,,KKR,Kolkata Knight Riders,10003,,,4,,29,29,,100.00,,,,,,,,,,5,0,5,0,4,0,7.25,0,0,,22,7.25,,
Shakib Al Hasan,222,7,,,,10003,,,KKR,Kolkata Knight Riders,10003,,,3,,29,22,,131.81,,,,,,,,,,4,0,4,0,2,1,14.50,0,0,,26,14.50,,
Ishank Jaggi,0,2,,,,10003,,,DEC,Deccan Chargers,10003,,,2,,28,37,,75.67,,,,,,,,,,3,0,3,0,2,0,14.00,0,0,,25,14.00,,
Abhimanyu Mithun,0,12,,,,10003,,,RCB,Royal Challengers Bangalore,10003,,,6,,27,20,,135.00,,,,,,,,,,3,1,3,1,3,3,9.00,0,0,,11,9.00,,
Praveen Kumar,0,13,,,,10003,,,PBKS,Punjab Kings,10003,,,7,,27,31,,87.09,,,,,,,,,,2,1,2,1,3,4,9.00,0,0,,15*,9.00,,
Nathan McCullum,0,2,,,,10003,,,PWI,Pune Warriors India,10003,,,2,,26,22,,118.18,,,,,,,,,,0,1,0,1,1,1,26.00,0,0,,15,26.00,,
Owais Shah,0,3,,,,10003,,,KTK,Kochi Tuskers Kerala,10003,,,2,,26,15,,173.33,,,,,,,,,,1,2,1,2,2,0,13.00,0,0,,23,13.00,,
Rajagopal Sathish,0,9,,,,10003,,,MI,Mumbai Indians,10003,,,3,,25,34,,73.52,,,,,,,,,,1,0,1,0,2,1,12.50,0,0,,18*,12.50,,
Rajat Bhatia,0,14,,,,10003,,,KKR,Kolkata Knight Riders,10003,,,6,,25,22,,113.63,,,,,,,,,,3,0,3,0,3,3,8.33,0,0,,11,8.33,,
Rahul Sharma,0,14,,,,10003,,,PWI,Pune Warriors India,10003,,,5,,24,21,,114.28,,,,,,,,,,1,2,1,2,3,2,8.00,0,0,,13,8.00,,
Bipul Sharma,0,4,,,,10003,,,PBKS,Punjab Kings,10003,,,3,,23,18,,127.77,,,,,,,,,,1,0,1,0,1,2,23.00,0,0,,16*,23.00,,
Thisara Perera,279,4,,,,10003,,,KTK,Kochi Tuskers Kerala,10003,,,2,,23,27,,85.18,,,,,,,,,,4,0,4,0,2,0,11.50,0,0,,22,11.50,,
Daniel Vettori,0,13,,,,10003,,,RCB,Royal Challengers Bangalore,10003,,,4,,23,28,,82.14,,,,,,,,,,1,1,1,1,1,3,23.00,0,0,,18*,23.00,,
Matthew Wade,549,3,,,,10003,,,DC,Delhi Capitals,10003,,,3,,22,33,,66.66,,,,,,,,,,0,0,0,0,3,0,7.33,0,0,,11,7.33,,
Colin Ingram,113,3,,,,10003,,,DC,Delhi Capitals,10003,,,3,,21,26,,80.76,,,,,,,,,,2,0,2,0,2,1,10.50,0,0,,13*,10.50,,
Zaheer Khan,462,15,,,,10003,,,RCB,Royal Challengers Bangalore,10003,,,2,,21,24,,87.50,,,,,,,,,,2,0,2,0,2,0,10.50,0,0,,21,10.50,,
Faiz Fazal,0,2,,,,10003,,,RR,Rajasthan Royals,10003,,,2,,19,19,,100.00,,,,,,,,,,3,0,3,0,2,0,9.50,0,0,,16,9.50,,
Y Gnaneswara Rao,0,2,,,,10003,,,KTK,Kochi Tuskers Kerala,10003,,,1,,19,17,,111.76,,,,,,,,,,3,0,3,0,1,0,19.00,0,0,,19,19.00,,
Brad Haddin,510,1,,,,10003,,,KKR,Kolkata Knight Riders,10003,,,1,,18,11,,163.63,,,,,,,,,,2,1,2,1,1,0,18.00,0,0,,18,18.00,,
Sachin Rana,0,2,,,,10003,,,PWI,Pune Warriors India,10003,,,1,,18,16,,112.50,,,,,,,,,,2,0,2,0,1,0,18.00,0,0,,18,18.00,,
Johan van der Wath,475,3,,,,10003,,,RCB,Royal Challengers Bangalore,10003,,,3,,18,16,,112.50,,,,,,,,,,1,1,1,1,2,1,9.00,0,0,,14*,9.00,,
Kedar Jadhav,58,6,,,,10003,,,KTK,Kochi Tuskers Kerala,10003,,,4,,18,23,,78.26,,,,,,,,,,1,0,1,0,3,1,6.00,0,0,,12,6.00,,
Dishant Yagnik,0,7,,,,10003,,,RR,Rajasthan Royals,10003,,,4,,16,22,,72.72,,,,,,,,,,1,0,1,0,1,3,16.00,0,0,,10*,16.00,,
Syed Mohammad,0,5,,,,10003,,,RCB,Royal Challengers Bangalore,10003,,,2,,15,12,,125.00,,,,,,,,,,2,0,2,0,0,2,0.00,0,0,,13*,0.00,,
Iqbal Abdulla,0,15,,,,10003,,,KKR,Kolkata Knight Riders,10003,,,2,,15,12,,125.00,,,,,,,,,,1,0,1,0,0,2,0.00,0,0,,12*,0.00,,
Laxmi Ratan Shukla,0,1,,,,10003,,,KKR,Kolkata Knight Riders,10003,,,1,,14,10,,140.00,,,,,,,,,,2,0,2,0,1,0,14.00,0,0,,14,14.00,,
Harpreet Singh,0,2,,,,10003,,,PWI,Pune Warriors India,10003,,,2,,14,20,,70.00,,,,,,,,,,0,0,0,0,1,1,14.00,0,0,,13,14.00,,
Roelof van der Merwe,649,4,,,,10003,,,DC,Delhi Capitals,10003,,,4,,14,16,,87.50,,,,,,,,,,1,0,1,0,0,4,0.00,0,0,,8*,0.00,,
Balachandra Akhil,0,1,,,,10003,,,KTK,Kochi Tuskers Kerala,10003,,,1,,13,9,,144.44,,,,,,,,,,0,1,0,1,1,0,13.00,0,0,,13,13.00,,
Sreenath Aravind,0,13,,,,10003,,,RCB,Royal Challengers Bangalore,10003,,,2,,13,8,,162.50,,,,,,,,,,2,0,2,0,0,2,0.00,0,0,,11*,0.00,,
Murali Kartik,0,6,,,,10003,,,PWI,Pune Warriors India,10003,,,3,,12,15,,80.00,,,,,,,,,,1,0,1,0,1,2,12.00,0,0,,11,12.00,,
Ramesh Powar,0,5,,,,10003,,,KTK,Kochi Tuskers Kerala,10003,,,3,,11,13,,84.61,,,,,,,,,,0,0,0,0,1,2,11.00,0,0,,8*,11.00,,
Dwayne Bravo,93,6,,,,10003,,,CSK,Chennai Super Kings,10003,,,2,,11,6,,183.33,,,,,,,,,,1,1,1,1,1,1,11.00,0,0,,6*,11.00,,
Tim Paine,32,2,,,,10003,,,PWI,Pune Warriors India,10003,,,2,,10,26,,38.46,,,,,,,,,,0,0,0,0,2,0,5.00,0,0,,8,5.00,,
Abhishek Jhunjhunwala,0,3,,,,10003,,,PWI,Pune Warriors India,10003,,,2,,10,18,,55.55,,,,,,,,,,2,0,2,0,2,0,5.00,0,0,,10,5.00,,
Shaun Tait,0,4,,,,10003,,,RR,Rajasthan Royals,10003,,,2,,10,10,,100.00,,,,,,,,,,1,0,1,0,1,1,10.00,0,0,,10*,10.00,,
Shane Warne,0,13,,,,10003,,,RR,Rajasthan Royals,10003,,,4,,10,20,,50.00,,,,,,,,,,1,0,1,0,2,2,5.00,0,0,,5*,5.00,,
Siddharth Chitnis,0,1,,,,10003,,,PBKS,Punjab Kings,10003,,,1,,9,9,,100.00,,,,,,,,,,1,0,1,0,1,0,9.00,0,0,,9,9.00,,
Swapnil Asnodkar,0,1,,,,10003,,,RR,Rajasthan Royals,10003,,,1,,9,9,,100.00,,,,,,,,,,1,0,1,0,1,0,9.00,0,0,,9,9.00,,
Andrew McDonald,0,1,,,,10003,,,DC,Delhi Capitals,10003,,,1,,8,7,,114.28,,,,,,,,,,0,0,0,0,1,0,8.00,0,0,,8,8.00,,
Charl Langeveldt,0,3,,,,10003,,,RCB,Royal Challengers Bangalore,10003,,,1,,8,8,,100.00,,,,,,,,,,0,1,0,1,1,0,8.00,0,0,,8,8.00,,
Lasith Malinga,167,16,,,,10003,,,MI,Mumbai Indians,10003,,,4,,8,9,,88.88,,,,,,,,,,0,1,0,1,3,1,2.66,0,0,,7,2.66,,
Ishan Malhotra,0,1,,,,10003,,,DEC,Deccan Chargers,10003,,,1,,7,4,,175.00,,,,,,,,,,1,0,1,0,0,1,0.00,0,0,,7*,0.00,,
Arun Karthik,0,3,,,,10003,,,RCB,Royal Challengers Bangalore,10003,,,2,,7,8,,87.50,,,,,,,,,,1,0,1,0,2,0,3.50,0,0,,6,3.50,,
Ajit Agarkar,464,7,,,,10003,,,DC,Delhi Capitals,10003,,,2,,7,6,,116.66,,,,,,,,,,1,0,1,0,1,1,7.00,0,0,,7*,7.00,,
Mark Boucher,0,4,,,,10003,,,KKR,Kolkata Knight Riders,10003,,,3,,6,6,,100.00,,,,,,,,,,0,0,0,0,1,2,6.00,0,0,,5,6.00,,
Pinal Shah,0,2,,,,10003,,,RR,Rajasthan Royals,10003,,,1,,5,5,,100.00,,,,,,,,,,1,0,1,0,1,0,5.00,0,0,,5,5.00,,
Scott Styris,0,2,,,,10003,,,CSK,Chennai Super Kings,10003,,,1,,5,2,,250.00,,,,,,,,,,1,0,1,0,0,1,0.00,0,0,,5*,0.00,,
Muttiah Muralitharan,492,5,,,,10003,,,KTK,Kochi Tuskers Kerala,10003,,,1,,5,8,,62.50,,,,,,,,,,0,0,0,0,0,1,0.00,0,0,,5*,0.00,,
Brett Lee,300,12,,,,10003,,,KKR,Kolkata Knight Riders,10003,,,4,,5,9,,55.55,,,,,,,,,,0,0,0,0,3,1,1.66,0,0,,2*,1.66,,
Sridharan Sriram,0,1,,,,10003,,,DC,Delhi Capitals,10003,,,1,,4,7,,57.14,,,,,,,,,,0,0,0,0,1,0,4.00,0,0,,4,4.00,,
Shalabh Srivastava,0,6,,,,10003,,,PBKS,Punjab Kings,10003,,,2,,4,3,,133.33,,,,,,,,,,0,0,0,0,0,2,0.00,0,0,,3*,0.00,,
Ishant Sharma,50,12,,,,10003,,,DEC,Deccan Chargers,10003,,,5,,4,5,,80.00,,,,,,,,,,0,0,0,0,0,5,0.00,0,0,,1*,0.00,,
