StrikerName,PlayerId,Matches,PlayerDOB,RightHandedBat,Nationality,TCompetitionID,TStrikerID,TTeamID,TeamCode,TeamName,CompetitionID,TeamID,StrikerID,Innings,Extras,TotalRuns,Balls,Dotballs,StrikeRate,DBPercent,DBFreq,BdryFreq,BdryPercent,RPSS,ScoringBalls,Ones,Twos,Threes,Fours,Sixes,Most_4s,Most_6s,Outs,NotOuts,BattingAveragesss,FiftyPlusRuns,Centuries,DoubleCenturies,HighestScore,BattingAverage,Catches,Stumpings
James Faulkner,0,7,,,,10008,,,GL,Gujarat Lions,10008,,,5,,77,59,,130.50,,,,,,,,,,7,0,7,0,3,2,25.66,0,0,,32,25.66,,
Kevin Pietersen,0,4,,,,10008,,,RPS,Rising Pune Supergiant,10008,,,4,,73,61,,119.67,,,,,,,,,,4,3,4,3,2,2,36.50,0,0,,37,36.50,,
Sarfaraz Khan,139,5,,,,10008,,,RCB,Royal Challengers Bangalore,10008,,,4,,66,31,,212.90,,,,,,,,,,7,4,7,4,2,2,33.00,0,0,,35*,33.00,,
Ben Cutting,162,4,,,,10008,,,SRH,Sunrisers Hyderabad,10008,,,4,,65,34,,191.17,,,,,,,,,,4,6,4,6,2,2,32.50,0,0,,39*,32.50,,
Stuart Binny,195,14,,,,10008,,,RCB,Royal Challengers Bangalore,10008,,,6,,63,39,,161.53,,,,,,,,,,5,4,5,4,3,3,21.00,0,0,,21,21.00,,
Martin Guptill,70,3,,,,10008,,,MI,Mumbai Indians,10008,,,3,,57,55,,103.63,,,,,,,,,,3,3,3,3,3,0,19.00,0,0,,48,19.00,,
Pawan Negi,208,8,,,,10008,,,DC,Delhi Capitals,10008,,,6,,57,59,,96.61,,,,,,,,,,2,3,2,3,2,4,28.50,0,0,,19*,28.50,,
Travis Head,37,3,,,,10008,,,RCB,Royal Challengers Bangalore,10008,,,3,,54,40,,135.00,,,,,,,,,,3,2,3,2,2,1,27.00,0,0,,37,27.00,,
Bipul Sharma,0,7,,,,10008,,,SRH,Sunrisers Hyderabad,10008,,,4,,51,25,,204.00,,,,,,,,,,1,5,1,5,2,2,25.50,0,0,,27*,25.50,,
Ashish Reddy,0,4,,,,10008,,,SRH,Sunrisers Hyderabad,10008,,,3,,47,29,,162.06,,,,,,,,,,2,4,2,4,2,1,23.50,0,0,,32,23.50,,
Hardik Pandya,54,11,,,,10008,,,MI,Mumbai Indians,10008,,,9,,44,63,,69.84,,,,,,,,,,4,0,4,0,7,2,6.28,0,0,,9,6.28,,
Bhuvneshwar Kumar,15,17,,,,10008,,,SRH,Sunrisers Hyderabad,10008,,,8,,43,27,,159.25,,,,,,,,,,6,1,6,1,6,2,7.16,0,0,,21,7.16,,
Kedar Jadhav,58,4,,,,10008,,,RCB,Royal Challengers Bangalore,10008,,,3,,42,32,,131.25,,,,,,,,,,2,2,2,2,0,3,0.00,0,0,,25*,0.00,,
Ishan Kishan,164,5,,,,10008,,,GL,Gujarat Lions,10008,,,5,,42,41,,102.43,,,,,,,,,,5,0,5,0,5,0,8.40,0,0,,27,8.40,,
Ravichandran Ashwin,45,14,,,,10008,,,RPS,Rising Pune Supergiant,10008,,,6,,41,38,,107.89,,,,,,,,,,3,1,3,1,2,4,20.50,0,0,,29,20.50,,
Iqbal Abdulla,0,8,,,,10008,,,RCB,Royal Challengers Bangalore,10008,,,2,,37,27,,137.03,,,,,,,,,,4,1,4,1,0,2,0.00,0,0,,33*,0.00,,
Karn Sharma,98,5,,,,10008,,,SRH,Sunrisers Hyderabad,10008,,,3,,36,30,,120.00,,,,,,,,,,3,1,3,1,0,3,0.00,0,0,,26*,0.00,,
Rajat Bhatia,0,10,,,,10008,,,RPS,Rising Pune Supergiant,10008,,,6,,34,20,,170.00,,,,,,,,,,1,2,1,2,1,5,34.00,0,0,,21,34.00,,
Mitchell McClenaghan,0,14,,,,10008,,,MI,Mumbai Indians,10008,,,5,,34,23,,147.82,,,,,,,,,,2,3,2,3,3,2,11.33,0,0,,20,11.33,,
Mohit Sharma,100,14,,,,10008,,,PBKS,Punjab Kings,10008,,,6,,32,26,,123.07,,,,,,,,,,3,1,3,1,4,2,8.00,0,0,,15,8.00,,
Colin Munro,73,4,,,,10008,,,KKR,Kolkata Knight Riders,10008,,,3,,30,30,,100.00,,,,,,,,,,3,0,3,0,3,0,10.00,0,0,,16,10.00,,
Shreyas Iyer,12,6,,,,10008,,,DC,Delhi Capitals,10008,,,6,,30,43,,69.76,,,,,,,,,,2,1,2,1,6,0,5.00,0,0,,19,5.00,,
Tim Southee,77,11,,,,10008,,,MI,Mumbai Indians,10008,,,4,,30,19,,157.89,,,,,,,,,,1,2,1,2,3,1,10.00,0,0,,25,10.00,,
Praveen Kumar,0,16,,,,10008,,,GL,Gujarat Lions,10008,,,7,,28,27,,103.70,,,,,,,,,,4,0,4,0,4,3,7.00,0,0,,15,7.00,,
Mayank Agarwal,55,3,,,,10008,,,DC,Delhi Capitals,10008,,,3,,27,25,,108.00,,,,,,,,,,3,1,3,1,3,0,9.00,0,0,,10,9.00,,
Piyush Chawla,149,12,,,,10008,,,KKR,Kolkata Knight Riders,10008,,,3,,27,26,,103.84,,,,,,,,,,4,0,4,0,3,0,9.00,0,0,,11,9.00,,
Chris Lynn,27,2,,,,10008,,,KKR,Kolkata Knight Riders,10008,,,2,,25,22,,113.63,,,,,,,,,,0,1,0,1,1,1,25.00,0,0,,15,25.00,,
Eklavya Dwivedi,0,4,,,,10008,,,GL,Gujarat Lions,10008,,,2,,24,14,,171.42,,,,,,,,,,2,2,2,2,2,0,12.00,0,0,,19,12.00,,
Rajagopal Sathish,0,4,,,,10008,,,KKR,Kolkata Knight Riders,10008,,,3,,24,24,,100.00,,,,,,,,,,1,1,1,1,3,0,8.00,0,0,,10,8.00,,
Nikhil Naik,147,2,,,,10008,,,PBKS,Punjab Kings,10008,,,2,,23,31,,74.19,,,,,,,,,,1,0,1,0,2,0,11.50,0,0,,22,11.50,,
Dhawal Kulkarni,178,14,,,,10008,,,GL,Gujarat Lions,10008,,,5,,23,15,,153.33,,,,,,,,,,2,0,2,0,2,3,11.50,0,0,,6*,11.50,,
Jason Holder,263,4,,,,10008,,,KKR,Kolkata Knight Riders,10008,,,4,,22,19,,115.78,,,,,,,,,,2,1,2,1,4,0,5.50,0,0,,13,5.50,,
Akshdeep Nath,199,4,,,,10008,,,GL,Gujarat Lions,10008,,,3,,20,27,,74.07,,,,,,,,,,1,0,1,0,3,0,6.66,0,0,,12,6.66,,
Pradeep Sahu,0,5,,,,10008,,,PBKS,Punjab Kings,10008,,,2,,19,13,,146.15,,,,,,,,,,1,1,1,1,1,1,19.00,0,0,,18*,19.00,,
Albie Morkel,481,2,,,,10008,,,RPS,Rising Pune Supergiant,10008,,,1,,16,9,,177.77,,,,,,,,,,0,2,0,2,1,0,16.00,0,0,,16,16.00,,
Rishi Dhawan,996,2,,,,10008,,,PBKS,Punjab Kings,10008,,,2,,14,6,,233.33,,,,,,,,,,0,1,0,1,0,2,0.00,0,0,,11*,0.00,,
Farhaan Behardien,0,3,,,,10008,,,PBKS,Punjab Kings,10008,,,3,,14,13,,107.69,,,,,,,,,,2,0,2,0,2,1,7.00,0,0,,9*,7.00,,
Vinay Kumar,0,3,,,,10008,,,MI,Mumbai Indians,10008,,,2,,13,12,,108.33,,,,,,,,,,0,1,0,1,1,1,13.00,0,0,,12,13.00,,
KC Cariappa,227,5,,,,10008,,,PBKS,Punjab Kings,10008,,,2,,13,11,,118.18,,,,,,,,,,0,1,0,1,1,1,13.00,0,0,,12*,13.00,,
Kyle Abbott,0,5,,,,10008,,,PBKS,Punjab Kings,10008,,,3,,13,8,,162.50,,,,,,,,,,0,1,0,1,1,2,13.00,0,0,,12*,13.00,,
Irfan Pathan,458,4,,,,10008,,,RPS,Rising Pune Supergiant,10008,,,3,,11,13,,84.61,,,,,,,,,,0,0,0,0,3,0,3.66,0,0,,7,3.66,,
Parveez Rasool,0,4,,,,10008,,,RCB,Royal Challengers Bangalore,10008,,,1,,10,9,,111.11,,,,,,,,,,1,0,1,0,1,0,10.00,0,0,,10,10.00,,
Nathan Coulter-Nile,5,4,,,,10008,,,DC,Delhi Capitals,10008,,,2,,9,14,,64.28,,,,,,,,,,1,0,1,0,0,2,0.00,0,0,,7*,0.00,,
Umesh Yadav,21,9,,,,10008,,,KKR,Kolkata Knight Riders,10008,,,2,,9,5,,180.00,,,,,,,,,,0,1,0,1,1,1,9.00,0,0,,7*,9.00,,
Lendl Simmons,368,1,,,,10008,,,MI,Mumbai Indians,10008,,,1,,8,8,,100.00,,,,,,,,,,0,1,0,1,1,0,8.00,0,0,,8,8.00,,
Aditya Tare,158,3,,,,10008,,,SRH,Sunrisers Hyderabad,10008,,,2,,8,15,,53.33,,,,,,,,,,1,0,1,0,2,0,4.00,0,0,,8,4.00,,
Jasprit Bumrah,9,14,,,,10008,,,MI,Mumbai Indians,10008,,,2,,8,11,,72.72,,,,,,,,,,1,0,1,0,1,1,8.00,0,0,,6,8.00,,
Sandeep Sharma,220,14,,,,10008,,,PBKS,Punjab Kings,10008,,,4,,8,9,,88.88,,,,,,,,,,0,0,0,0,0,4,0.00,0,0,,5*,0.00,,
Mitchell Marsh,40,3,,,,10008,,,RPS,Rising Pune Supergiant,10008,,,1,,7,11,,63.63,,,,,,,,,,0,0,0,0,1,0,7.00,0,0,,7,7.00,,
Pravin Tambe,531,7,,,,10008,,,GL,Gujarat Lions,10008,,,1,,7,19,,36.84,,,,,,,,,,1,0,1,0,0,1,0.00,0,0,,7*,0.00,,
Sunil Narine,156,11,,,,10008,,,KKR,Kolkata Knight Riders,10008,,,4,,7,13,,53.84,,,,,,,,,,0,0,0,0,1,3,7.00,0,0,,4,7.00,,
Peter Handscomb,34,2,,,,10008,,,RPS,Rising Pune Supergiant,10008,,,1,,6,12,,50.00,,,,,,,,,,0,0,0,0,1,0,6.00,0,0,,6,6.00,,
Jayant Yadav,165,5,,,,10008,,,DC,Delhi Capitals,10008,,,2,,6,10,,60.00,,,,,,,,,,0,0,0,0,2,0,3.00,0,0,,5,3.00,,
Zaheer Khan,462,12,,,,10008,,,DC,Delhi Capitals,10008,,,2,,6,13,,46.15,,,,,,,,,,1,0,1,0,2,0,3.00,0,0,,4,3.00,,
David Wiese,674,1,,,,10008,,,RCB,Royal Challengers Bangalore,10008,,,1,,5,4,,125.00,,,,,,,,,,0,0,0,0,0,1,0.00,0,0,,5*,0.00,,
Mitchell Johnson,0,3,,,,10008,,,PBKS,Punjab Kings,10008,,,3,,5,14,,35.71,,,,,,,,,,0,0,0,0,2,1,2.50,0,0,,4,2.50,,
Imran Tahir,96,4,,,,10008,,,DC,Delhi Capitals,10008,,,1,,5,7,,71.42,,,,,,,,,,1,0,1,0,1,0,5.00,0,0,,5,5.00,,
Amit Mishra,107,14,,,,10008,,,DC,Delhi Capitals,10008,,,2,,4,14,,28.57,,,,,,,,,,0,0,0,0,2,0,2.00,0,0,,3,2.00,,
Barinder Sran,161,14,,,,10008,,,SRH,Sunrisers Hyderabad,10008,,,4,,4,4,,100.00,,,,,,,,,,0,0,0,0,0,4,0.00,0,0,,2*,0.00,,
Ankit Sharma,0,3,,,,10008,,,RPS,Rising Pune Supergiant,10008,,,1,,3,3,,100.00,,,,,,,,,,0,0,0,0,0,1,0.00,0,0,,3*,0.00,,
Chris Jordan,519,9,,,,10008,,,RCB,Royal Challengers Bangalore,10008,,,1,,3,4,,75.00,,,,,,,,,,0,0,0,0,1,0,3.00,0,0,,3,3.00,,
Shreyas Gopal,192,1,,,,10008,,,MI,Mumbai Indians,10008,,,1,,2,16,,12.50,,,,,,,,,,0,0,0,0,1,0,2.00,0,0,,2,2.00,,
Mohammad Shami,47,8,,,,10008,,,DC,Delhi Capitals,10008,,,2,,2,4,,50.00,,,,,,,,,,0,0,0,0,0,2,0.00,0,0,,2*,0.00,,
Dale Steyn,230,1,,,,10008,,,GL,Gujarat Lions,10008,,,1,,1,2,,50.00,,,,,,,,,,0,0,0,0,1,0,1.00,0,0,,1,1.00,,
Kane Richardson,85,4,,,,10008,,,RCB,Royal Challengers Bangalore,10008,,,1,,1,1,,100.00,,,,,,,,,,0,0,0,0,0,1,0.00,0,0,,1*,0.00,,
Shahbaz Nadeem,221,4,,,,10008,,,DC,Delhi Capitals,10008,,,1,,1,5,,20.00,,,,,,,,,,0,0,0,0,0,1,0.00,0,0,,1*,0.00,,
Shadab Jakati,0,6,,,,10008,,,GL,Gujarat Lions,10008,,,1,,1,2,,50.00,,,,,,,,,,0,0,0,0,0,1,0.00,0,0,,1*,0.00,,
Ashish Nehra,0,8,,,,10008,,,SRH,Sunrisers Hyderabad,10008,,,2,,1,1,,100.00,,,,,,,,,,0,0,0,0,0,2,0.00,0,0,,1*,0.00,,
Morne Morkel,0,10,,,,10008,,,KKR,Kolkata Knight Riders,10008,,,2,,1,1,,100.00,,,,,,,,,,0,0,0,0,0,2,0.00,0,0,,1*,0.00,,
Swapnil Singh,0,1,,,,10008,,,PBKS,Punjab Kings,10008,,,1,,0,1,,0.00,,,,,,,,,,0,0,0,0,1,0,0.00,0,0,,0*,0.00,,
Unmukt Chand,0,1,,,,10008,,,MI,Mumbai Indians,10008,,,1,,0,4,,0.00,,,,,,,,,,0,0,0,0,1,0,0.00,0,0,,0*,0.00,,
Adam Zampa,24,5,,,,10008,,,RPS,Rising Pune Supergiant,10008,,,1,,0,1,,0.00,,,,,,,,,,0,0,0,0,1,0,0.00,0,0,,0*,0.00,,
Shivil Kaushik,0,7,,,,10008,,,GL,Gujarat Lions,10008,,,2,,0,1,,0.00,,,,,,,,,,0,0,0,0,1,1,0.00,0,0,,0*,0.00,,
Murugan Ashwin,135,10,,,,10008,,,RPS,Rising Pune Supergiant,10008,,,1,,0,1,,0.00,,,,,,,,,,0,0,0,0,1,0,0.00,0,0,,0*,0.00,,
