StrikerName,PlayerId,Matches,PlayerDOB,RightHandedBat,Nationality,TCompetitionID,TStrikerID,TTeamID,TeamCode,TeamName,CompetitionID,TeamID,StrikerID,Innings,Extras,TotalRuns,Balls,Dotballs,StrikeRate,DBPercent,DBFreq,BdryFreq,BdryPercent,RPSS,ScoringBalls,Ones,Twos,Threes,Fours,Sixes,Most_4s,Most_6s,Outs,NotOuts,BattingAveragesss,FiftyPlusRuns,Centuries,DoubleCenturies,HighestScore,BattingAverage,Catches,Stumpings
Jacques Kallis,0,16,,,,10005,,,KKR,Kolkata Knight Riders,10005,,,16,,311,322,,96.58,,,,,,,,,,35,3,35,3,15,1,20.73,0,0,,41,20.73,,
Eoin Morgan,308,14,,,,10005,,,KKR,Kolkata Knight Riders,10005,,,13,,307,240,,127.91,,,,,,,,,,28,13,28,13,11,2,27.90,1,0,,51,27.90,,
Shaun Marsh,41,8,,,,10005,,,PBKS,Punjab Kings,10005,,,8,,300,249,,120.48,,,,,,,,,,39,4,39,4,8,0,37.50,3,0,,77,37.50,,
Virender Sehwag,461,13,,,,10005,,,DC,Delhi Capitals,10005,,,13,,295,233,,126.60,,,,,,,,,,41,6,41,6,12,1,24.58,1,0,,95*,24.58,,
Adam Gilchrist,0,13,,,,10005,,,PBKS,Punjab Kings,10005,,,13,,294,229,,128.38,,,,,,,,,,41,6,41,6,12,1,24.50,1,0,,85*,24.50,,
Parthiv Patel,48,13,,,,10005,,,SRH,Sunrisers Hyderabad,10005,,,13,,294,255,,115.29,,,,,,,,,,37,4,37,4,13,0,22.61,1,0,,61,22.61,,
Brad Hodge,449,17,,,,10005,,,RR,Rajasthan Royals,10005,,,14,,293,218,,134.40,,,,,,,,,,27,9,27,9,7,7,41.85,1,0,,54*,41.85,,
Stuart Binny,195,17,,,,10005,,,RR,Rajasthan Royals,10005,,,16,,293,199,,147.23,,,,,,,,,,25,12,25,12,9,7,32.55,0,0,,41*,32.55,,
Sachin Tendulkar,233,14,,,,10005,,,MI,Mumbai Indians,10005,,,14,,287,231,,124.24,,,,,,,,,,38,5,38,5,13,1,22.07,1,0,,54,22.07,,
Ambati Rayudu,60,19,,,,10005,,,MI,Mumbai Indians,10005,,,17,,265,231,,114.71,,,,,,,,,,22,4,22,4,14,3,18.92,0,0,,37,18.92,,
Mandeep Singh,132,16,,,,10005,,,PBKS,Punjab Kings,10005,,,14,,260,223,,116.59,,,,,,,,,,36,0,36,0,13,1,20.00,1,0,,77*,20.00,,
Manvinder Bisla,0,14,,,,10005,,,KKR,Kolkata Knight Riders,10005,,,14,,255,236,,108.05,,,,,,,,,,36,6,36,6,13,1,19.61,2,0,,92,19.61,,
Hanuma Vihari,52,17,,,,10005,,,SRH,Sunrisers Hyderabad,10005,,,17,,241,278,,86.69,,,,,,,,,,17,1,17,1,14,3,17.21,0,0,,46,17.21,,
Yuvraj Singh,175,13,,,,10005,,,PWI,Pune Warriors India,10005,,,13,,238,190,,125.26,,,,,,,,,,14,15,14,15,12,1,19.83,0,0,,34,19.83,,
David Hussey,0,12,,,,10005,,,PBKS,Punjab Kings,10005,,,11,,235,209,,112.44,,,,,,,,,,20,6,20,6,10,1,23.50,0,0,,41,23.50,,
Thisara Perera,279,16,,,,10005,,,SRH,Sunrisers Hyderabad,10005,,,14,,233,163,,142.94,,,,,,,,,,12,14,12,14,10,4,23.30,0,0,,40,23.30,,
Cameron White,0,13,,,,10005,,,SRH,Sunrisers Hyderabad,10005,,,13,,209,191,,109.42,,,,,,,,,,18,7,18,7,12,1,17.41,1,0,,52,17.41,,
Sanju Samson,190,11,,,,10005,,,RR,Rajasthan Royals,10005,,,10,,206,178,,115.73,,,,,,,,,,19,5,19,5,8,2,25.75,1,0,,63,25.75,,
Ravindra Jadeja,46,18,,,,10005,,,CSK,Chennai Super Kings,10005,,,14,,201,135,,148.88,,,,,,,,,,17,6,17,6,8,6,25.12,0,0,,38*,25.12,,
Azhar Mahmood,0,11,,,,10005,,,PBKS,Punjab Kings,10005,,,10,,196,154,,127.27,,,,,,,,,,22,5,22,5,10,0,19.60,2,0,,80,19.60,,
Ben Rohrer,0,8,,,,10005,,,DC,Delhi Capitals,10005,,,8,,193,140,,137.85,,,,,,,,,,21,5,21,5,6,2,32.16,1,0,,64*,32.16,,
Darren Sammy,0,10,,,,10005,,,SRH,Sunrisers Hyderabad,10005,,,9,,174,132,,131.81,,,,,,,,,,11,10,11,10,6,3,29.00,1,0,,60,29.00,,
Angelo Mathews,275,11,,,,10005,,,PWI,Pune Warriors India,10005,,,10,,172,139,,123.74,,,,,,,,,,5,10,5,10,7,3,24.57,0,0,,40,24.57,,
Moises Henriques,133,10,,,,10005,,,RCB,Royal Challengers Bangalore,10005,,,9,,165,125,,132.00,,,,,,,,,,20,3,20,3,4,5,41.25,0,0,,44,41.25,,
Manan Vohra,185,12,,,,10005,,,PBKS,Punjab Kings,10005,,,10,,161,117,,137.60,,,,,,,,,,22,2,22,2,8,2,20.12,0,0,,43*,20.12,,
Steve Smith,0,7,,,,10005,,,PWI,Pune Warriors India,10005,,,7,,159,132,,120.45,,,,,,,,,,15,4,15,4,4,3,39.75,0,0,,41,39.75,,
Unmukt Chand,0,9,,,,10005,,,DC,Delhi Capitals,10005,,,9,,158,158,,100.00,,,,,,,,,,17,4,17,4,9,0,17.55,0,0,,41,17.55,,
Kedar Jadhav,58,12,,,,10005,,,DC,Delhi Capitals,10005,,,10,,152,124,,122.58,,,,,,,,,,8,5,8,5,7,3,21.71,0,0,,31,21.71,,
Manoj Tiwary,0,10,,,,10005,,,KKR,Kolkata Knight Riders,10005,,,9,,146,140,,104.28,,,,,,,,,,12,1,12,1,8,1,18.25,0,0,,33,18.25,,
Irfan Pathan,458,15,,,,10005,,,DC,Delhi Capitals,10005,,,13,,142,152,,93.42,,,,,,,,,,9,3,9,3,8,5,17.75,0,0,,24,17.75,,
Mitchell Marsh,40,9,,,,10005,,,PWI,Pune Warriors India,10005,,,8,,140,106,,132.07,,,,,,,,,,6,10,6,10,7,1,20.00,0,0,,38,20.00,,
Manish Pandey,16,7,,,,10005,,,PWI,Pune Warriors India,10005,,,7,,136,137,,99.27,,,,,,,,,,11,3,11,3,6,1,22.66,1,0,,66,22.66,,
Manpreet Juneja,0,7,,,,10005,,,DC,Delhi Capitals,10005,,,7,,125,128,,97.65,,,,,,,,,,11,1,11,1,7,0,17.85,0,0,,49,17.85,,
Ashish Reddy,0,12,,,,10005,,,SRH,Sunrisers Hyderabad,10005,,,10,,125,89,,140.44,,,,,,,,,,8,5,8,5,6,4,20.83,0,0,,36*,20.83,,
Dishant Yagnik,0,12,,,,10005,,,RR,Rajasthan Royals,10005,,,9,,125,96,,130.20,,,,,,,,,,17,2,17,2,8,1,15.62,0,0,,34,15.62,,
Subramaniam Badrinath,0,18,,,,10005,,,CSK,Chennai Super Kings,10005,,,8,,124,121,,102.47,,,,,,,,,,11,0,11,0,7,1,17.71,0,0,,34,17.71,,
Aditya Tare,158,5,,,,10005,,,MI,Mumbai Indians,10005,,,5,,123,84,,146.42,,,,,,,,,,14,5,14,5,5,0,24.60,1,0,,59,24.60,,
Biplap Samantray,0,8,,,,10005,,,SRH,Sunrisers Hyderabad,10005,,,7,,123,111,,110.81,,,,,,,,,,13,2,13,2,5,2,24.60,1,0,,55,24.60,,
Dwayne Bravo,93,18,,,,10005,,,CSK,Chennai Super Kings,10005,,,12,,121,106,,114.15,,,,,,,,,,11,3,11,3,8,4,15.12,0,0,,23*,15.12,,
Kumar Sangakkara,0,9,,,,10005,,,SRH,Sunrisers Hyderabad,10005,,,9,,120,136,,88.23,,,,,,,,,,13,0,13,0,9,0,13.33,0,0,,28,13.33,,
Harbhajan Singh,95,19,,,,10005,,,MI,Mumbai Indians,10005,,,14,,116,79,,146.83,,,,,,,,,,12,5,12,5,6,8,19.33,0,0,,25*,19.33,,
Rajagopal Sathish,0,9,,,,10005,,,PBKS,Punjab Kings,10005,,,8,,109,77,,141.55,,,,,,,,,,9,5,9,5,5,3,21.80,0,0,,27*,21.80,,
Saurabh Tiwary,540,9,,,,10005,,,RCB,Royal Challengers Bangalore,10005,,,6,,109,106,,102.83,,,,,,,,,,4,4,4,4,4,2,27.25,1,0,,52,27.25,,
Gurkeerat Mann Singh,201,11,,,,10005,,,PBKS,Punjab Kings,10005,,,9,,108,95,,113.68,,,,,,,,,,10,3,10,3,8,1,13.50,0,0,,31,13.50,,
Luke Wright,0,6,,,,10005,,,PWI,Pune Warriors India,10005,,,6,,106,60,,176.66,,,,,,,,,,16,3,16,3,5,1,21.20,0,0,,44,21.20,,
Rajat Bhatia,0,15,,,,10005,,,KKR,Kolkata Knight Riders,10005,,,10,,99,80,,123.75,,,,,,,,,,8,3,8,3,6,4,16.50,0,0,,26*,16.50,,
Cheteshwar Pujara,49,4,,,,10005,,,RCB,Royal Challengers Bangalore,10005,,,4,,92,99,,92.92,,,,,,,,,,14,0,14,0,4,0,23.00,1,0,,51,23.00,,
Akshath Reddy,0,7,,,,10005,,,SRH,Sunrisers Hyderabad,10005,,,7,,91,101,,90.09,,,,,,,,,,9,0,9,0,7,0,13.00,0,0,,27,13.00,,
Amit Mishra,107,17,,,,10005,,,SRH,Sunrisers Hyderabad,10005,,,8,,89,96,,92.70,,,,,,,,,,9,0,9,0,6,2,14.83,0,0,,30,14.83,,
Ryan ten Doeschate,665,4,,,,10005,,,KKR,Kolkata Knight Riders,10005,,,4,,85,63,,134.92,,,,,,,,,,9,2,9,2,3,1,28.33,0,0,,42,28.33,,
Karn Sharma,98,13,,,,10005,,,SRH,Sunrisers Hyderabad,10005,,,7,,85,86,,98.83,,,,,,,,,,6,2,6,2,4,3,21.25,0,0,,39*,21.25,,
Tillakaratne Dilshan,484,5,,,,10005,,,RCB,Royal Challengers Bangalore,10005,,,5,,76,93,,81.72,,,,,,,,,,12,0,12,0,5,0,15.20,0,0,,33,15.20,,
Debabrata Das,0,10,,,,10005,,,KKR,Kolkata Knight Riders,10005,,,6,,75,74,,101.35,,,,,,,,,,5,5,5,5,5,1,15.00,0,0,,23,15.00,,
Wriddhiman Saha,225,3,,,,10005,,,CSK,Chennai Super Kings,10005,,,3,,70,56,,125.00,,,,,,,,,,6,4,6,4,3,0,23.33,0,0,,39,23.33,,
Vinay Kumar,0,16,,,,10005,,,RCB,Royal Challengers Bangalore,10005,,,5,,70,44,,159.09,,,,,,,,,,6,3,6,3,1,4,70.00,0,0,,26*,70.00,,
Mayank Agarwal,55,5,,,,10005,,,RCB,Royal Challengers Bangalore,10005,,,5,,67,62,,108.06,,,,,,,,,,6,3,6,3,5,0,13.40,0,0,,29,13.40,,
Abhishek Nayar,0,11,,,,10005,,,PWI,Pune Warriors India,10005,,,9,,66,73,,90.41,,,,,,,,,,5,0,5,0,6,3,11.00,0,0,,25*,11.00,,
Piyush Chawla,149,16,,,,10005,,,PBKS,Punjab Kings,10005,,,11,,64,57,,112.28,,,,,,,,,,5,3,5,3,6,5,10.66,0,0,,23,10.66,,
Ross Taylor,78,5,,,,10005,,,PWI,Pune Warriors India,10005,,,5,,63,76,,82.89,,,,,,,,,,2,1,2,1,5,0,12.60,0,0,,19,12.60,,
Luke Pomersbach,0,3,,,,10005,,,PBKS,Punjab Kings,10005,,,3,,58,59,,98.30,,,,,,,,,,5,1,5,1,2,1,29.00,0,0,,33*,29.00,,
Morne Morkel,0,10,,,,10005,,,DC,Delhi Capitals,10005,,,6,,57,29,,196.55,,,,,,,,,,6,3,6,3,5,1,11.40,0,0,,23*,11.40,,
James Faulkner,0,16,,,,10005,,,RR,Rajasthan Royals,10005,,,9,,57,57,,100.00,,,,,,,,,,5,2,5,2,5,4,11.40,0,0,,19*,11.40,,
Dale Steyn,230,17,,,,10005,,,SRH,Sunrisers Hyderabad,10005,,,8,,53,36,,147.22,,,,,,,,,,5,2,5,2,2,6,26.50,0,0,,18*,26.50,,
Ricky Ponting,0,6,,,,10005,,,MI,Mumbai Indians,10005,,,5,,52,75,,69.33,,,,,,,,,,3,1,3,1,5,0,10.40,0,0,,28,10.40,,
Tirumalasetti Suman,0,7,,,,10005,,,PWI,Pune Warriors India,10005,,,5,,52,58,,89.65,,,,,,,,,,8,0,8,0,5,0,10.40,0,0,,23,10.40,,
Bhuvneshwar Kumar,15,16,,,,10005,,,PWI,Pune Warriors India,10005,,,9,,52,71,,73.23,,,,,,,,,,3,1,3,1,7,2,7.42,0,0,,24*,7.42,,
Praveen Kumar,0,15,,,,10005,,,PBKS,Punjab Kings,10005,,,7,,47,39,,120.51,,,,,,,,,,3,3,3,3,6,1,7.83,0,0,,24,7.83,,
Albie Morkel,481,8,,,,10005,,,CSK,Chennai Super Kings,10005,,,3,,46,37,,124.32,,,,,,,,,,2,3,2,3,3,0,15.33,0,0,,23,15.33,,
Manpreet Gony,507,8,,,,10005,,,PBKS,Punjab Kings,10005,,,5,,45,25,,180.00,,,,,,,,,,4,3,4,3,4,1,11.25,0,0,,42,11.25,,
Chidhambaram Gautam,0,3,,,,10005,,,DC,Delhi Capitals,10005,,,3,,44,34,,129.41,,,,,,,,,,4,1,4,1,2,1,22.00,0,0,,30,22.00,,
Johan Botha,0,6,,,,10005,,,DC,Delhi Capitals,10005,,,6,,43,52,,82.69,,,,,,,,,,5,1,5,1,6,0,7.16,0,0,,23,7.16,,
Arun Karthik,0,12,,,,10005,,,RCB,Royal Challengers Bangalore,10005,,,5,,41,38,,107.89,,,,,,,,,,3,1,3,1,3,2,13.66,0,0,,19*,13.66,,
Kevon Cooper,0,14,,,,10005,,,RR,Rajasthan Royals,10005,,,5,,39,22,,177.27,,,,,,,,,,4,2,4,2,4,1,9.75,0,0,,26,9.75,,
Mitchell Johnson,0,17,,,,10005,,,MI,Mumbai Indians,10005,,,6,,39,36,,108.33,,,,,,,,,,2,2,2,2,4,2,9.75,0,0,,11,9.75,,
Ravi Rampaul,646,10,,,,10005,,,RCB,Royal Challengers Bangalore,10005,,,6,,38,37,,102.70,,,,,,,,,,3,1,3,1,4,2,9.50,0,0,,23*,9.50,,
Umesh Yadav,21,16,,,,10005,,,DC,Delhi Capitals,10005,,,8,,38,38,,100.00,,,,,,,,,,3,1,3,1,1,7,38.00,0,0,,12*,38.00,,
Glenn Maxwell,28,3,,,,10005,,,MI,Mumbai Indians,10005,,,3,,36,27,,133.33,,,,,,,,,,1,4,1,4,2,1,18.00,0,0,,23,18.00,,
Ravichandran Ashwin,45,18,,,,10005,,,CSK,Chennai Super Kings,10005,,,5,,35,49,,71.42,,,,,,,,,,4,0,4,0,4,1,8.75,0,0,,11*,8.75,,
Kane Richardson,85,3,,,,10005,,,PWI,Pune Warriors India,10005,,,2,,34,36,,94.44,,,,,,,,,,2,1,2,1,2,0,17.00,0,0,,26,17.00,,
Owais Shah,0,2,,,,10005,,,RR,Rajasthan Royals,10005,,,2,,25,23,,108.69,,,,,,,,,,2,0,2,0,2,0,12.50,0,0,,24,12.50,,
Sumit Narwal,0,2,,,,10005,,,KKR,Kolkata Knight Riders,10005,,,1,,23,15,,153.33,,,,,,,,,,4,0,4,0,1,0,23.00,0,0,,23,23.00,,
Jeevan Mendis,277,3,,,,10005,,,DC,Delhi Capitals,10005,,,3,,23,27,,85.18,,,,,,,,,,0,0,0,0,3,0,7.66,0,0,,12,7.66,,
Roelof van der Merwe,649,3,,,,10005,,,DC,Delhi Capitals,10005,,,2,,22,25,,88.00,,,,,,,,,,2,0,2,0,2,0,11.00,0,0,,14,11.00,,
Brett Lee,300,3,,,,10005,,,KKR,Kolkata Knight Riders,10005,,,2,,21,12,,175.00,,,,,,,,,,1,2,1,2,1,1,21.00,0,0,,16*,21.00,,
Rishi Dhawan,996,6,,,,10005,,,MI,Mumbai Indians,10005,,,4,,21,21,,100.00,,,,,,,,,,3,0,3,0,3,1,7.00,0,0,,14,7.00,,
Sunil Narine,156,16,,,,10005,,,KKR,Kolkata Knight Riders,10005,,,6,,21,19,,110.52,,,,,,,,,,0,2,0,2,3,3,7.00,0,0,,13,7.00,,
KL Rahul,19,5,,,,10005,,,RCB,Royal Challengers Bangalore,10005,,,2,,20,16,,125.00,,,,,,,,,,4,0,4,0,2,0,10.00,0,0,,12,10.00,,
Abhinav Mukund,0,1,,,,10005,,,RCB,Royal Challengers Bangalore,10005,,,1,,19,21,,90.47,,,,,,,,,,1,0,1,0,1,0,19.00,0,0,,19,19.00,,
Bharat Chipli,0,1,,,,10005,,,DC,Delhi Capitals,10005,,,1,,16,18,,88.88,,,,,,,,,,1,1,1,1,1,0,16.00,0,0,,16,16.00,,
Dwaraka Ravi Teja,0,2,,,,10005,,,SRH,Sunrisers Hyderabad,10005,,,2,,14,17,,82.35,,,,,,,,,,0,0,0,0,1,1,14.00,0,0,,10,14.00,,
Kushal Janith Perera,0,2,,,,10005,,,RR,Rajasthan Royals,10005,,,2,,14,13,,107.69,,,,,,,,,,3,0,3,0,2,0,7.00,0,0,,14,7.00,,
Shahbaz Nadeem,221,12,,,,10005,,,DC,Delhi Capitals,10005,,,6,,14,27,,51.85,,,,,,,,,,1,0,1,0,5,1,2.80,0,0,,6,2.80,,
Chris Morris,112,16,,,,10005,,,CSK,Chennai Super Kings,10005,,,6,,14,16,,87.50,,,,,,,,,,0,0,0,0,2,4,7.00,0,0,,7*,7.00,,
Mithun Manhas,0,3,,,,10005,,,PWI,Pune Warriors India,10005,,,2,,13,17,,76.47,,,,,,,,,,1,0,1,0,0,2,0.00,0,0,,11*,0.00,,
Ajit Agarkar,464,4,,,,10005,,,DC,Delhi Capitals,10005,,,2,,12,16,,75.00,,,,,,,,,,0,0,0,0,1,1,12.00,0,0,,9*,12.00,,
Andre Russell,141,3,,,,10005,,,DC,Delhi Capitals,10005,,,2,,11,14,,78.57,,,,,,,,,,0,0,0,0,2,0,5.50,0,0,,7,5.50,,
Rahul Sharma,0,11,,,,10005,,,PWI,Pune Warriors India,10005,,,6,,11,17,,64.70,,,,,,,,,,1,0,1,0,4,2,2.75,0,0,,10*,2.75,,
Thalaivan Sargunam,0,1,,,,10005,,,SRH,Sunrisers Hyderabad,10005,,,1,,10,17,,58.82,,,,,,,,,,0,0,0,0,1,0,10.00,0,0,,10,10.00,,
Syed Mohammad,0,4,,,,10005,,,RCB,Royal Challengers Bangalore,10005,,,2,,10,13,,76.92,,,,,,,,,,1,0,1,0,2,0,5.00,0,0,,9,5.00,,
Sachithra Senanayake,482,8,,,,10005,,,KKR,Kolkata Knight Riders,10005,,,4,,10,17,,58.82,,,,,,,,,,0,0,0,0,1,3,10.00,0,0,,7*,10.00,,
Nathan Coulter-Nile,5,1,,,,10005,,,MI,Mumbai Indians,10005,,,1,,9,6,,150.00,,,,,,,,,,0,1,0,1,1,0,9.00,0,0,,9,9.00,,
Karun Nair,131,2,,,,10005,,,RCB,Royal Challengers Bangalore,10005,,,2,,9,12,,75.00,,,,,,,,,,0,0,0,0,2,0,4.50,0,0,,9,4.50,,
Naman Ojha,0,2,,,,10005,,,DC,Delhi Capitals,10005,,,2,,9,10,,90.00,,,,,,,,,,1,0,1,0,1,1,9.00,0,0,,9,9.00,,
Ashok Dinda,0,13,,,,10005,,,PWI,Pune Warriors India,10005,,,5,,9,11,,81.81,,,,,,,,,,1,0,1,0,2,3,4.50,0,0,,6*,4.50,,
Lakshmipathy Balaji,0,13,,,,10005,,,KKR,Kolkata Knight Riders,10005,,,3,,9,10,,90.00,,,,,,,,,,1,0,1,0,1,2,9.00,0,0,,9*,9.00,,
Lasith Malinga,167,17,,,,10005,,,MI,Mumbai Indians,10005,,,6,,9,18,,50.00,,,,,,,,,,1,0,1,0,4,2,2.25,0,0,,7,2.25,,
Marlon Samuels,0,2,,,,10005,,,PWI,Pune Warriors India,10005,,,2,,8,18,,44.44,,,,,,,,,,1,0,1,0,2,0,4.00,0,0,,5,4.00,,
Iqbal Abdulla,0,5,,,,10005,,,KKR,Kolkata Knight Riders,10005,,,2,,8,14,,57.14,,,,,,,,,,0,0,0,0,0,2,0.00,0,0,,6*,0.00,,
Udit Birla,0,2,,,,10005,,,PWI,Pune Warriors India,10005,,,1,,7,14,,50.00,,,,,,,,,,1,0,1,0,1,0,7.00,0,0,,7,7.00,,
Siddarth Kaul,64,6,,,,10005,,,DC,Delhi Capitals,10005,,,2,,7,9,,77.77,,,,,,,,,,0,0,0,0,0,2,0.00,0,0,,7*,0.00,,
Brendon McCullum,0,1,,,,10005,,,KKR,Kolkata Knight Riders,10005,,,1,,6,7,,85.71,,,,,,,,,,1,0,1,0,1,0,6.00,0,0,,6,6.00,,
Paul Valthaty,0,1,,,,10005,,,PBKS,Punjab Kings,10005,,,1,,6,17,,35.29,,,,,,,,,,0,0,0,0,1,0,6.00,0,0,,6,6.00,,
Dan Christian,0,2,,,,10005,,,RCB,Royal Challengers Bangalore,10005,,,2,,6,15,,40.00,,,,,,,,,,0,0,0,0,2,0,3.00,0,0,,4,3.00,,
Quinton de Kock,170,3,,,,10005,,,SRH,Sunrisers Hyderabad,10005,,,3,,6,15,,40.00,,,,,,,,,,1,0,1,0,3,0,2.00,0,0,,4,2.00,,
Dimitri Mascarenhas,0,1,,,,10005,,,PBKS,Punjab Kings,10005,,,1,,5,5,,100.00,,,,,,,,,,0,0,0,0,0,1,0.00,0,0,,5*,0.00,,
Paras Dogra,0,1,,,,10005,,,KKR,Kolkata Knight Riders,10005,,,1,,5,8,,62.50,,,,,,,,,,0,0,0,0,1,0,5.00,0,0,,5,5.00,,
Mahesh Rawat,0,2,,,,10005,,,PWI,Pune Warriors India,10005,,,2,,5,11,,45.45,,,,,,,,,,0,0,0,0,1,1,5.00,0,0,,5,5.00,,
Parveez Rasool,0,2,,,,10005,,,PWI,Pune Warriors India,10005,,,2,,5,9,,55.55,,,,,,,,,,0,0,0,0,1,1,5.00,0,0,,4*,5.00,,
Ali Murtaza,0,3,,,,10005,,,PWI,Pune Warriors India,10005,,,1,,5,4,,125.00,,,,,,,,,,1,0,1,0,1,0,5.00,0,0,,5,5.00,,
Mohammad Shami,47,3,,,,10005,,,KKR,Kolkata Knight Riders,10005,,,1,,5,10,,50.00,,,,,,,,,,0,0,0,0,1,0,5.00,0,0,,5,5.00,,
Wayne Parnell,829,4,,,,10005,,,PWI,Pune Warriors India,10005,,,1,,5,7,,71.42,,,,,,,,,,0,0,0,0,1,0,5.00,0,0,,5,5.00,,
Ben Laughlin,453,2,,,,10005,,,CSK,Chennai Super Kings,10005,,,2,,4,9,,44.44,,,,,,,,,,0,0,0,0,1,1,4.00,0,0,,4*,4.00,,
Pradeep Sangwan,977,2,,,,10005,,,KKR,Kolkata Knight Riders,10005,,,1,,4,2,,200.00,,,,,,,,,,1,0,1,0,0,1,0.00,0,0,,4*,0.00,,
Raiphi Gomez,0,2,,,,10005,,,PWI,Pune Warriors India,10005,,,1,,4,1,,400.00,,,,,,,,,,1,0,1,0,0,1,0.00,0,0,,4*,0.00,,
Ajit Chandila,0,8,,,,10005,,,RR,Rajasthan Royals,10005,,,1,,4,6,,66.66,,,,,,,,,,0,0,0,0,0,1,0.00,0,0,,4*,0.00,,
Ryan McLaren,469,2,,,,10005,,,KKR,Kolkata Knight Riders,10005,,,2,,3,6,,50.00,,,,,,,,,,0,0,0,0,2,0,1.50,0,0,,2,1.50,,
