StrikerName,PlayerId,Matches,PlayerDOB,RightHandedBat,Nationality,TCompetitionID,TStrikerID,TTeamID,TeamCode,TeamName,CompetitionID,TeamID,StrikerID,Innings,Extras,TotalRuns,Balls,Dotballs,StrikeRate,DBPercent,DBFreq,BdryFreq,BdryPercent,RPSS,ScoringBalls,Ones,Twos,Threes,Fours,Sixes,Most_4s,Most_6s,Outs,NotOuts,BattingAveragesss,FiftyPlusRuns,Centuries,DoubleCenturies,HighestScore,BattingAverage,Catches,Stumpings
Dinesh Karthik,13,14,,,,10012,,,KKR,Kolkata Knight Riders,10012,,,14,,169,134,,126.11,,,,,,,,,,20,4,20,4,12,2,14.08,1,0,,58,14.08,,
Pat Cummins,33,14,,,,10012,,,KKR,Kolkata Knight Riders,10012,,,11,,146,114,,128.07,,,,,,,,,,9,8,9,8,7,4,20.85,1,0,,53*,20.85,,
Priyam Garg,528,14,,,,10012,,,SRH,Sunrisers Hyderabad,10012,,,10,,133,111,,119.81,,,,,,,,,,9,4,9,4,9,1,14.77,1,0,,51*,14.77,,
Mandeep Singh,132,7,,,,10012,,,PBKS,Punjab Kings,10012,,,7,,130,109,,119.26,,,,,,,,,,10,4,10,4,6,1,21.66,1,0,,66*,21.66,,
Shivam Dube,211,11,,,,10012,,,RCB,Royal Challengers Bangalore,10012,,,9,,129,105,,122.85,,,,,,,,,,5,9,5,9,7,2,18.42,0,0,,27*,18.42,,
Sunil Narine,156,10,,,,10012,,,KKR,Kolkata Knight Riders,10012,,,9,,121,85,,142.35,,,,,,,,,,10,8,10,8,9,0,13.44,1,0,,64,13.44,,
Andre Russell,141,10,,,,10012,,,KKR,Kolkata Knight Riders,10012,,,9,,117,81,,144.44,,,,,,,,,,9,9,9,9,9,0,13.00,0,0,,25,13.00,,
Axar Patel,110,15,,,,10012,,,DC,Delhi Capitals,10012,,,9,,117,85,,137.64,,,,,,,,,,6,8,6,8,8,1,14.62,0,0,,42,14.62,,
Ajinkya Rahane,44,9,,,,10012,,,DC,Delhi Capitals,10012,,,8,,113,107,,105.60,,,,,,,,,,12,2,12,2,8,0,14.12,1,0,,60,14.12,,
Jofra Archer,181,14,,,,10012,,,RR,Rajasthan Royals,10012,,,10,,113,63,,179.36,,,,,,,,,,5,10,5,10,6,4,18.83,0,0,,27*,18.83,,
Abdul Samad,525,12,,,,10012,,,SRH,Sunrisers Hyderabad,10012,,,8,,111,65,,170.76,,,,,,,,,,8,6,8,6,5,3,22.20,0,0,,33,22.20,,
Washington Sundar,20,15,,,,10012,,,RCB,Royal Challengers Bangalore,10012,,,9,,111,95,,116.84,,,,,,,,,,10,2,10,2,6,3,18.50,0,0,,30,18.50,,
Krunal Pandya,17,16,,,,10012,,,MI,Mumbai Indians,10012,,,12,,109,92,,118.47,,,,,,,,,,9,5,9,5,6,6,18.16,0,0,,34,18.16,,
Glenn Maxwell,28,13,,,,10012,,,PBKS,Punjab Kings,10012,,,11,,108,106,,101.88,,,,,,,,,,9,0,9,0,7,4,15.42,0,0,,32,15.42,,
Saurabh Tiwary,540,7,,,,10012,,,MI,Mumbai Indians,10012,,,5,,103,80,,128.75,,,,,,,,,,8,3,8,3,5,0,20.60,0,0,,42,20.60,,
Deepak Hooda,215,7,,,,10012,,,PBKS,Punjab Kings,10012,,,5,,101,71,,142.25,,,,,,,,,,5,5,5,5,1,4,101.00,1,0,,62*,101.00,,
Vijay Shankar,61,7,,,,10012,,,SRH,Sunrisers Hyderabad,10012,,,5,,97,96,,101.04,,,,,,,,,,10,1,10,1,4,1,24.25,1,0,,52*,24.25,,
Riyan Parag,189,12,,,,10012,,,RR,Rajasthan Royals,10012,,,8,,86,77,,111.68,,,,,,,,,,6,3,6,3,7,1,12.28,0,0,,42*,12.28,,
Tom Curran,309,5,,,,10012,,,RR,Rajasthan Royals,10012,,,4,,83,62,,133.87,,,,,,,,,,5,3,5,3,1,3,83.00,1,0,,54*,83.00,,
Josh Philippe,522,5,,,,10012,,,RCB,Royal Challengers Bangalore,10012,,,5,,78,77,,101.29,,,,,,,,,,9,1,9,1,4,1,19.50,0,0,,33,19.50,,
Abhishek Sharma,212,8,,,,10012,,,SRH,Sunrisers Hyderabad,10012,,,7,,71,56,,126.78,,,,,,,,,,6,3,6,3,5,2,14.20,0,0,,31,14.20,,
Gurkeerat Mann Singh,201,8,,,,10012,,,RCB,Royal Challengers Bangalore,10012,,,5,,71,80,,88.75,,,,,,,,,,8,0,8,0,0,5,0.00,0,0,,21*,0.00,,
Jason Holder,263,7,,,,10012,,,SRH,Sunrisers Hyderabad,10012,,,4,,66,53,,124.52,,,,,,,,,,5,3,5,3,2,2,33.00,0,0,,26*,33.00,,
Kedar Jadhav,58,8,,,,10012,,,CSK,Chennai Super Kings,10012,,,5,,62,66,,93.93,,,,,,,,,,7,0,7,0,3,2,20.66,0,0,,26,20.66,,
Mahipal Lomror,184,3,,,,10012,,,RR,Rajasthan Royals,10012,,,3,,59,54,,109.25,,,,,,,,,,2,3,2,3,3,0,19.66,0,0,,47,19.66,,
Kagiso Rabada,116,17,,,,10012,,,DC,Delhi Capitals,10012,,,8,,56,49,,114.28,,,,,,,,,,4,2,4,2,4,4,14.00,0,0,,15*,14.00,,
Lockie Ferguson,69,5,,,,10012,,,KKR,Kolkata Knight Riders,10012,,,2,,43,29,,148.27,,,,,,,,,,4,1,4,1,0,2,0.00,0,0,,24*,0.00,,
Krishnappa Gowtham,179,2,,,,10012,,,PBKS,Punjab Kings,10012,,,2,,42,27,,155.55,,,,,,,,,,3,2,3,2,1,1,42.00,0,0,,22*,42.00,,
Yashasvi Jaiswal,533,3,,,,10012,,,RR,Rajasthan Royals,10012,,,3,,40,44,,90.90,,,,,,,,,,2,2,2,2,3,0,13.33,0,0,,34,13.33,,
Shreyas Gopal,192,14,,,,10012,,,RR,Rajasthan Royals,10012,,,5,,37,39,,94.87,,,,,,,,,,3,0,3,0,4,1,9.25,0,0,,23*,9.25,,
Ravichandran Ashwin,45,15,,,,10012,,,DC,Delhi Capitals,10012,,,6,,37,34,,108.82,,,,,,,,,,3,1,3,1,3,3,12.33,0,0,,14*,12.33,,
Rashid Khan,218,16,,,,10012,,,SRH,Sunrisers Hyderabad,10012,,,7,,35,30,,116.66,,,,,,,,,,3,2,3,2,4,3,8.75,0,0,,14,8.75,,
Chris Morris,112,9,,,,10012,,,RCB,Royal Challengers Bangalore,10012,,,5,,34,21,,161.90,,,,,,,,,,2,3,2,3,4,1,8.50,0,0,,25*,8.50,,
Narayan Jagadeesan,97,5,,,,10012,,,CSK,Chennai Super Kings,10012,,,2,,33,29,,113.79,,,,,,,,,,4,0,4,0,2,0,16.50,0,0,,33,16.50,,
Sarfaraz Khan,139,5,,,,10012,,,PBKS,Punjab Kings,10012,,,3,,33,29,,113.79,,,,,,,,,,5,0,5,0,2,1,16.50,0,0,,14*,16.50,,
Alex Carey,26,3,,,,10012,,,DC,Delhi Capitals,10012,,,3,,32,29,,110.34,,,,,,,,,,0,1,0,1,2,1,16.00,0,0,,14*,16.00,,
Murali Vijay,53,3,,,,10012,,,CSK,Chennai Super Kings,10012,,,3,,32,43,,74.41,,,,,,,,,,4,0,4,0,3,0,10.66,0,0,,21,10.66,,
Chris Jordan,519,9,,,,10012,,,PBKS,Punjab Kings,10012,,,5,,29,31,,93.54,,,,,,,,,,2,0,2,0,3,2,9.66,0,0,,13,9.66,,
Navdeep Saini,207,13,,,,10012,,,RCB,Royal Challengers Bangalore,10012,,,3,,27,27,,100.00,,,,,,,,,,3,0,3,0,1,2,27.00,0,0,,12*,27.00,,
Nathan Coulter-Nile,5,7,,,,10012,,,MI,Mumbai Indians,10012,,,2,,25,15,,166.66,,,,,,,,,,4,0,4,0,1,1,25.00,0,0,,24*,25.00,,
Kamlesh Nagarkoti,146,10,,,,10012,,,KKR,Kolkata Knight Riders,10012,,,6,,22,31,,70.96,,,,,,,,,,1,0,1,0,3,3,7.33,0,0,,8*,7.33,,
Harshal Patel,114,5,,,,10012,,,DC,Delhi Capitals,10012,,,2,,21,24,,87.50,,,,,,,,,,2,0,2,0,2,0,10.50,0,0,,16,10.50,,
Tushar Deshpande,539,5,,,,10012,,,DC,Delhi Capitals,10012,,,2,,21,12,,175.00,,,,,,,,,,2,1,2,1,1,1,21.00,0,0,,20*,21.00,,
Jimmy Neesham,80,5,,,,10012,,,PBKS,Punjab Kings,10012,,,3,,19,18,,105.55,,,,,,,,,,0,1,0,1,2,1,9.50,0,0,,10*,9.50,,
Tom Banton,530,2,,,,10012,,,KKR,Kolkata Knight Riders,10012,,,2,,18,20,,90.00,,,,,,,,,,1,1,1,1,2,0,9.00,0,0,,10,9.00,,
Mohammed Siraj,63,9,,,,10012,,,RCB,Royal Challengers Bangalore,10012,,,3,,17,14,,121.42,,,,,,,,,,2,0,2,0,1,2,17.00,0,0,,10*,17.00,,
Karun Nair,131,4,,,,10012,,,PBKS,Punjab Kings,10012,,,3,,16,14,,114.28,,,,,,,,,,2,0,2,0,2,1,8.00,0,0,,15*,8.00,,
Prabhsimran Singh,137,2,,,,10012,,,PBKS,Punjab Kings,10012,,,2,,15,15,,100.00,,,,,,,,,,2,0,2,0,2,0,7.50,0,0,,11,7.50,,
Isuru Udana,283,10,,,,10012,,,RCB,Royal Challengers Bangalore,10012,,,4,,15,11,,136.36,,,,,,,,,,1,1,1,1,3,1,5.00,0,0,,10*,5.00,,
James Pattinson,545,10,,,,10012,,,MI,Mumbai Indians,10012,,,2,,15,13,,115.38,,,,,,,,,,2,0,2,0,1,1,15.00,0,0,,11,15.00,,
Imran Tahir,96,3,,,,10012,,,CSK,Chennai Super Kings,10012,,,1,,13,10,,130.00,,,,,,,,,,2,0,2,0,0,1,0.00,0,0,,13*,0.00,,
Kuldeep Yadav,14,5,,,,10012,,,KKR,Kolkata Knight Riders,10012,,,2,,13,21,,61.90,,,,,,,,,,1,0,1,0,1,1,13.00,0,0,,12,13.00,,
Moeen Ali,206,3,,,,10012,,,RCB,Royal Challengers Bangalore,10012,,,3,,12,16,,75.00,,,,,,,,,,1,0,1,0,3,0,4.00,0,0,,11,4.00,,
Shardul Thakur,105,9,,,,10012,,,CSK,Chennai Super Kings,10012,,,2,,12,21,,57.14,,,,,,,,,,0,0,0,0,1,1,12.00,0,0,,11,12.00,,
Sandeep Sharma,220,13,,,,10012,,,SRH,Sunrisers Hyderabad,10012,,,5,,12,15,,80.00,,,,,,,,,,1,0,1,0,2,3,6.00,0,0,,9,6.00,,
Mohammad Nabi,217,1,,,,10012,,,SRH,Sunrisers Hyderabad,10012,,,1,,11,8,,137.50,,,,,,,,,,2,0,2,0,0,1,0.00,0,0,,11*,0.00,,
Rinku Singh,152,1,,,,10012,,,KKR,Kolkata Knight Riders,10012,,,1,,11,11,,100.00,,,,,,,,,,1,0,1,0,1,0,11.00,0,0,,11,11.00,,
Shivam Mavi,154,8,,,,10012,,,KKR,Kolkata Knight Riders,10012,,,3,,10,14,,71.42,,,,,,,,,,1,0,1,0,2,1,5.00,0,0,,9,5.00,,
Varun Chakaravarthy,140,13,,,,10012,,,KKR,Kolkata Knight Riders,10012,,,3,,10,15,,66.66,,,,,,,,,,0,0,0,0,2,1,5.00,0,0,,7*,5.00,,
Ankit Rajpoot,124,6,,,,10012,,,RR,Rajasthan Royals,10012,,,2,,9,10,,90.00,,,,,,,,,,0,1,0,1,1,1,9.00,0,0,,7*,9.00,,
Jaydev Unadkat,180,7,,,,10012,,,RR,Rajasthan Royals,10012,,,1,,9,13,,69.23,,,,,,,,,,0,0,0,0,1,0,9.00,0,0,,9,9.00,,
Pravin Dubey,548,3,,,,10012,,,DC,Delhi Capitals,10012,,,1,,7,13,,53.84,,,,,,,,,,0,0,0,0,0,1,0.00,0,0,,7*,0.00,,
Dwayne Bravo,93,6,,,,10012,,,CSK,Chennai Super Kings,10012,,,2,,7,6,,116.66,,,,,,,,,,0,0,0,0,2,0,3.50,0,0,,7,3.50,,
Shahbaz Nadeem,221,7,,,,10012,,,SRH,Sunrisers Hyderabad,10012,,,2,,7,8,,87.50,,,,,,,,,,1,0,1,0,1,1,7.00,0,0,,5,7.00,,
Deepak Chahar,91,14,,,,10012,,,CSK,Chennai Super Kings,10012,,,3,,7,12,,58.33,,,,,,,,,,0,0,0,0,1,2,7.00,0,0,,5*,7.00,,
Ravi Bishnoi,520,14,,,,10012,,,PBKS,Punjab Kings,10012,,,3,,7,12,,58.33,,,,,,,,,,1,0,1,0,1,2,7.00,0,0,,6*,7.00,,
Anrich Nortje,142,16,,,,10012,,,DC,Delhi Capitals,10012,,,5,,7,6,,116.66,,,,,,,,,,0,0,0,0,1,4,7.00,0,0,,3*,7.00,,
Andrew Tye,30,1,,,,10012,,,RR,Rajasthan Royals,10012,,,1,,6,6,,100.00,,,,,,,,,,0,1,0,1,1,0,6.00,0,0,,6,6.00,,
Jasprit Bumrah,9,15,,,,10012,,,MI,Mumbai Indians,10012,,,1,,5,3,,166.66,,,,,,,,,,0,0,0,0,0,1,0.00,0,0,,5*,0.00,,
Murugan Ashwin,135,9,,,,10012,,,PBKS,Punjab Kings,10012,,,1,,4,4,,100.00,,,,,,,,,,0,0,0,0,1,0,4.00,0,0,,4,4.00,,
Kartik Tyagi,536,10,,,,10012,,,RR,Rajasthan Royals,10012,,,3,,4,6,,66.66,,,,,,,,,,0,0,0,0,1,2,4.00,0,0,,2*,4.00,,
Dhawal Kulkarni,178,1,,,,10012,,,MI,Mumbai Indians,10012,,,1,,3,2,,150.00,,,,,,,,,,0,0,0,0,0,1,0.00,0,0,,3*,0.00,,
T Natarajan,224,16,,,,10012,,,SRH,Sunrisers Hyderabad,10012,,,3,,3,5,,60.00,,,,,,,,,,0,0,0,0,0,3,0.00,0,0,,3*,0.00,,
Prasidh Krishna,150,6,,,,10012,,,KKR,Kolkata Knight Riders,10012,,,2,,2,4,,50.00,,,,,,,,,,0,0,0,0,0,2,0.00,0,0,,2*,0.00,,
Mohammad Shami,47,14,,,,10012,,,PBKS,Punjab Kings,10012,,,3,,2,3,,66.66,,,,,,,,,,0,0,0,0,1,2,2.00,0,0,,2*,2.00,,
Rahul Chahar,171,15,,,,10012,,,MI,Mumbai Indians,10012,,,1,,2,4,,50.00,,,,,,,,,,0,0,0,0,0,1,0.00,0,0,,2*,0.00,,
Nikhil Naik,147,1,,,,10012,,,KKR,Kolkata Knight Riders,10012,,,1,,1,3,,33.33,,,,,,,,,,0,0,0,0,1,0,1.00,0,0,,1,1.00,,
Mujeeb Ur Rahman,134,2,,,,10012,,,PBKS,Punjab Kings,10012,,,1,,1,3,,33.33,,,,,,,,,,0,0,0,0,1,0,1.00,0,0,,1,1.00,,
Shahbaz Ahmed,523,2,,,,10012,,,RCB,Royal Challengers Bangalore,10012,,,1,,1,1,,100.00,,,,,,,,,,0,0,0,0,0,1,0.00,0,0,,1*,0.00,,
Dale Steyn,230,3,,,,10012,,,RCB,Royal Challengers Bangalore,10012,,,1,,1,2,,50.00,,,,,,,,,,0,0,0,0,0,1,0.00,0,0,,1*,0.00,,
Varun Aaron,197,3,,,,10012,,,RR,Rajasthan Royals,10012,,,2,,1,10,,10.00,,,,,,,,,,0,0,0,0,1,1,1.00,0,0,,1,1.00,,
Yuzvendra Chahal,10,15,,,,10012,,,RCB,Royal Challengers Bangalore,10012,,,2,,1,3,,33.33,,,,,,,,,,0,0,0,0,1,1,1.00,0,0,,1,1.00,,
Mitchell Marsh,40,1,,,,10012,,,SRH,Sunrisers Hyderabad,10012,,,1,,0,1,,0.00,,,,,,,,,,0,0,0,0,1,0,0.00,0,0,,0*,0.00,,
Shreevats Goswami,223,2,,,,10012,,,SRH,Sunrisers Hyderabad,10012,,,2,,0,4,,0.00,,,,,,,,,,0,0,0,0,2,0,0.00,0,0,,0*,0.00,,
Umesh Yadav,21,2,,,,10012,,,RCB,Royal Challengers Bangalore,10012,,,1,,0,2,,0.00,,,,,,,,,,0,0,0,0,1,0,0.00,0,0,,0*,0.00,,
Daniel Sams,546,3,,,,10012,,,DC,Delhi Capitals,10012,,,1,,0,2,,0.00,,,,,,,,,,0,0,0,0,1,0,0.00,0,0,,0*,0.00,,
Bhuvneshwar Kumar,15,4,,,,10012,,,SRH,Sunrisers Hyderabad,10012,,,1,,0,2,,0.00,,,,,,,,,,0,0,0,0,1,0,0.00,0,0,,0*,0.00,,
Sheldon Cottrell,266,6,,,,10012,,,PBKS,Punjab Kings,10012,,,1,,0,2,,0.00,,,,,,,,,,0,0,0,0,1,0,0.00,0,0,,0*,0.00,,
Khaleel Ahmed,8,7,,,,10012,,,SRH,Sunrisers Hyderabad,10012,,,1,,0,2,,0.00,,,,,,,,,,0,0,0,0,1,0,0.00,0,0,,0*,0.00,,
Arshdeep Singh,125,8,,,,10012,,,PBKS,Punjab Kings,10012,,,1,,0,3,,0.00,,,,,,,,,,0,0,0,0,1,0,0.00,0,0,,0*,0.00,,
Trent Boult,66,15,,,,10012,,,MI,Mumbai Indians,10012,,,1,,0,1,,0.00,,,,,,,,,,0,0,0,0,1,0,0.00,0,0,,0*,0.00,,
