StrikerName,PlayerId,Matches,PlayerDOB,RightHandedBat,Nationality,TCompetitionID,TStrikerID,TTeamID,TeamCode,TeamName,CompetitionID,TeamID,StrikerID,Innings,Extras,TotalRuns,Balls,Dotballs,StrikeRate,DBPercent,DBFreq,BdryFreq,BdryPercent,RPSS,ScoringBalls,Ones,Twos,Threes,Fours,Sixes,Most_4s,Most_6s,Outs,NotOuts,BattingAveragesss,FiftyPlusRuns,Centuries,DoubleCenturies,HighestScore,BattingAverage,Catches,Stumpings
Shaun Tait,0,8,,,,10002,,,RR,Rajasthan Royals,10002,,,2,,12,13,,92.30,,,,,,,,,,0,1,0,1,1,1,12.00,0,0,,11,12.00,,
Moises Henriques,133,1,,,,10002,,,DC,Delhi Capitals,10002,,,1,,11,5,,220.00,,,,,,,,,,2,0,2,0,1,0,11.00,0,0,,11,11.00,,
Brett Lee,300,4,,,,10002,,,PBKS,Punjab Kings,10002,,,3,,11,9,,122.22,,,,,,,,,,1,0,1,0,1,2,11.00,0,0,,7*,11.00,,
Kemar Roach,270,2,,,,10002,,,DEC,Deccan Chargers,10002,,,1,,10,9,,111.11,,,,,,,,,,1,0,1,0,1,0,10.00,0,0,,10,10.00,,
Thilan Thushara,491,4,,,,10002,,,CSK,Chennai Super Kings,10002,,,2,,10,11,,90.90,,,,,,,,,,0,0,0,0,1,1,10.00,0,0,,8,10.00,,
Pradeep Sangwan,977,8,,,,10002,,,DC,Delhi Capitals,10002,,,2,,10,14,,71.42,,,,,,,,,,0,0,0,0,1,1,10.00,0,0,,6*,10.00,,
Shane Warne,0,14,,,,10002,,,RR,Rajasthan Royals,10002,,,7,,10,19,,52.63,,,,,,,,,,0,0,0,0,5,2,2.00,0,0,,4,2.00,,
Morne Morkel,0,2,,,,10002,,,RR,Rajasthan Royals,10002,,,2,,9,16,,56.25,,,,,,,,,,1,0,1,0,1,1,9.00,0,0,,7*,9.00,,
Bipul Sharma,0,5,,,,10002,,,PBKS,Punjab Kings,10002,,,2,,9,7,,128.57,,,,,,,,,,1,0,1,0,0,2,0.00,0,0,,8*,0.00,,
RP Singh,0,12,,,,10002,,,DEC,Deccan Chargers,10002,,,5,,9,19,,47.36,,,,,,,,,,0,0,0,0,2,3,4.50,0,0,,4*,4.50,,
Shreevats Goswami,223,1,,,,10002,,,RCB,Royal Challengers Bangalore,10002,,,1,,8,10,,80.00,,,,,,,,,,2,0,2,0,1,0,8.00,0,0,,8,8.00,,
Stuart Binny,195,1,,,,10002,,,MI,Mumbai Indians,10002,,,1,,8,5,,160.00,,,,,,,,,,1,0,1,0,1,0,8.00,0,0,,8,8.00,,
Jaskaran Singh,0,6,,,,10002,,,DEC,Deccan Chargers,10002,,,4,,8,11,,72.72,,,,,,,,,,0,0,0,0,1,3,8.00,0,0,,4*,8.00,,
Vikramjeet Malik,0,3,,,,10002,,,PBKS,Punjab Kings,10002,,,1,,6,5,,120.00,,,,,,,,,,1,0,1,0,1,0,6.00,0,0,,6,6.00,,
Ishant Sharma,50,7,,,,10002,,,KKR,Kolkata Knight Riders,10002,,,2,,6,17,,35.29,,,,,,,,,,0,0,0,0,1,1,6.00,0,0,,6*,6.00,,
Anil Kumble,0,16,,,,10002,,,RCB,Royal Challengers Bangalore,10002,,,5,,6,11,,54.54,,,,,,,,,,0,0,0,0,0,5,0.00,0,0,,2*,0.00,,
Abhimanyu Mithun,0,1,,,,10002,,,RCB,Royal Challengers Bangalore,10002,,,1,,5,4,,125.00,,,,,,,,,,1,0,1,0,1,0,5.00,0,0,,5,5.00,,
Swapnil Asnodkar,0,2,,,,10002,,,RR,Rajasthan Royals,10002,,,2,,5,4,,125.00,,,,,,,,,,1,0,1,0,2,0,2.50,0,0,,5,2.50,,
Ramesh Powar,0,7,,,,10002,,,PBKS,Punjab Kings,10002,,,2,,5,8,,62.50,,,,,,,,,,0,0,0,0,1,1,5.00,0,0,,3,5.00,,
Amit Uniyal,0,2,,,,10002,,,RR,Rajasthan Royals,10002,,,2,,4,7,,57.14,,,,,,,,,,0,0,0,0,1,1,4.00,0,0,,4*,4.00,,
Reetinder Sodhi,0,3,,,,10002,,,PBKS,Punjab Kings,10002,,,1,,4,2,,200.00,,,,,,,,,,1,0,1,0,0,1,0.00,0,0,,4*,0.00,,
Munaf Patel,460,4,,,,10002,,,RR,Rajasthan Royals,10002,,,2,,4,5,,80.00,,,,,,,,,,0,0,0,0,1,1,4.00,0,0,,4*,4.00,,
Dirk Nannes,0,9,,,,10002,,,DC,Delhi Capitals,10002,,,2,,4,13,,30.76,,,,,,,,,,0,0,0,0,1,1,4.00,0,0,,3,4.00,,
Praveen Kumar,0,12,,,,10002,,,RCB,Royal Challengers Bangalore,10002,,,4,,4,8,,50.00,,,,,,,,,,0,0,0,0,2,2,2.00,0,0,,3*,2.00,,
Arun Karthik,0,1,,,,10002,,,CSK,Chennai Super Kings,10002,,,1,,3,5,,60.00,,,,,,,,,,0,0,0,0,0,1,0.00,0,0,,3*,0.00,,
Sudeep Tyagi,0,6,,,,10002,,,CSK,Chennai Super Kings,10002,,,1,,3,4,,75.00,,,,,,,,,,0,0,0,0,0,1,0.00,0,0,,3*,0.00,,
Umesh Yadav,21,7,,,,10002,,,DC,Delhi Capitals,10002,,,1,,3,4,,75.00,,,,,,,,,,0,0,0,0,0,1,0.00,0,0,,3*,0.00,,
Pragyan Ojha,459,16,,,,10002,,,DEC,Deccan Chargers,10002,,,6,,3,8,,37.50,,,,,,,,,,0,0,0,0,3,3,1.00,0,0,,2,1.00,,
Azhar Bilakhia,0,1,,,,10002,,,DEC,Deccan Chargers,10002,,,1,,2,4,,50.00,,,,,,,,,,0,0,0,0,1,0,2.00,0,0,,2,2.00,,
KP Appanna,0,2,,,,10002,,,RCB,Royal Challengers Bangalore,10002,,,2,,2,3,,66.66,,,,,,,,,,0,0,0,0,1,1,2.00,0,0,,1*,2.00,,
Rohan Gavaskar,0,2,,,,10002,,,KKR,Kolkata Knight Riders,10002,,,1,,2,8,,25.00,,,,,,,,,,0,0,0,0,1,0,2.00,0,0,,2,2.00,,
Manpreet Gony,507,3,,,,10002,,,CSK,Chennai Super Kings,10002,,,1,,2,6,,33.33,,,,,,,,,,0,0,0,0,1,0,2.00,0,0,,2,2.00,,
Dilhara Fernando,0,5,,,,10002,,,MI,Mumbai Indians,10002,,,1,,2,2,,100.00,,,,,,,,,,0,0,0,0,0,1,0.00,0,0,,2*,0.00,,
Juan Theron,0,7,,,,10002,,,PBKS,Punjab Kings,10002,,,2,,2,5,,40.00,,,,,,,,,,0,0,0,0,2,0,1.00,0,0,,2,1.00,,
Roelof van der Merwe,649,1,,,,10002,,,RCB,Royal Challengers Bangalore,10002,,,1,,1,2,,50.00,,,,,,,,,,0,0,0,0,1,0,1.00,0,0,,1,1.00,,
Ajantha Mendis,512,2,,,,10002,,,KKR,Kolkata Knight Riders,10002,,,1,,1,1,,100.00,,,,,,,,,,0,0,0,0,0,1,0.00,0,0,,1*,0.00,,
Pankaj Singh,0,2,,,,10002,,,RCB,Royal Challengers Bangalore,10002,,,1,,1,2,,50.00,,,,,,,,,,0,0,0,0,1,0,1.00,0,0,,1,1.00,,
