StrikerName,PlayerId,Matches,PlayerDOB,RightHandedBat,Nationality,TCompetitionID,TStrikerID,TTeamID,TeamCode,TeamName,CompetitionID,TeamID,StrikerID,Innings,Extras,TotalRuns,Balls,Dotballs,StrikeRate,DBPercent,DBFreq,BdryFreq,BdryPercent,RPSS,ScoringBalls,Ones,Twos,Threes,Fours,Sixes,Most_4s,Most_6s,Outs,NotOuts,BattingAveragesss,FiftyPlusRuns,Centuries,DoubleCenturies,HighestScore,BattingAverage,Catches,Stumpings
AB de Villiers,198,14,,,,10006,,,RCB,Royal Challengers Bangalore,10006,,,13,,395,249,,158.63,,,,,,,,,,26,24,26,24,11,2,35.90,3,0,,89*,35.90,,
Lendl Simmons,368,8,,,,10006,,,MI,Mumbai Indians,10006,,,8,,394,291,,135.39,,,,,,,,,,43,14,43,14,7,1,56.28,3,1,,100*,56.28,,
Rohit Sharma,6,15,,,,10006,,,MI,Mumbai Indians,10006,,,15,,390,302,,129.13,,,,,,,,,,31,16,31,16,13,2,30.00,3,0,,59*,30.00,,
Shikhar Dhawan,11,14,,,,10006,,,SRH,Sunrisers Hyderabad,10006,,,14,,377,319,,118.18,,,,,,,,,,49,7,49,7,13,1,29.00,2,0,,64*,29.00,,
Yuvraj Singh,175,14,,,,10006,,,RCB,Royal Challengers Bangalore,10006,,,14,,376,278,,135.25,,,,,,,,,,22,28,22,28,11,3,34.18,3,0,,83,34.18,,
MS Dhoni,57,16,,,,10006,,,CSK,Chennai Super Kings,10006,,,15,,371,250,,148.40,,,,,,,,,,22,20,22,20,5,10,74.20,1,0,,57*,74.20,,
Wriddhiman Saha,225,17,,,,10006,,,PBKS,Punjab Kings,10006,,,13,,362,249,,145.38,,,,,,,,,,33,18,33,18,11,2,32.90,2,1,,115*,32.90,,
Ambati Rayudu,60,15,,,,10006,,,MI,Mumbai Indians,10006,,,14,,361,287,,125.78,,,,,,,,,,31,8,31,8,14,0,25.78,2,0,,68,25.78,,
Virat Kohli,2,14,,,,10006,,,RCB,Royal Challengers Bangalore,10006,,,14,,359,294,,122.10,,,,,,,,,,23,16,23,16,13,1,27.61,2,0,,73,27.61,,
Ajinkya Rahane,44,13,,,,10006,,,RR,Rajasthan Royals,10006,,,12,,339,291,,116.49,,,,,,,,,,38,3,38,3,12,0,28.25,3,0,,72,28.25,,
Sanju Samson,190,13,,,,10006,,,RR,Rajasthan Royals,10006,,,13,,339,273,,124.17,,,,,,,,,,25,17,25,17,13,0,26.07,2,0,,74,26.07,,
Gautam Gambhir,0,16,,,,10006,,,KKR,Kolkata Knight Riders,10006,,,16,,335,293,,114.33,,,,,,,,,,36,4,36,4,15,1,22.33,3,0,,69,22.33,,
Karun Nair,131,11,,,,10006,,,RR,Rajasthan Royals,10006,,,11,,330,232,,142.24,,,,,,,,,,38,9,38,9,10,1,33.00,3,0,,73*,33.00,,
Dinesh Karthik,13,14,,,,10006,,,DC,Delhi Capitals,10006,,,14,,325,258,,125.96,,,,,,,,,,28,11,28,11,14,0,23.21,3,0,,69,23.21,,
Manan Vohra,185,8,,,,10006,,,PBKS,Punjab Kings,10006,,,8,,324,233,,139.05,,,,,,,,,,27,16,27,16,8,0,40.50,1,0,,67,40.50,,
Aaron Finch,3,13,,,,10006,,,SRH,Sunrisers Hyderabad,10006,,,13,,309,263,,117.49,,,,,,,,,,31,9,31,9,11,2,28.09,2,0,,88*,28.09,,
Faf du Plessis,94,15,,,,10006,,,CSK,Chennai Super Kings,10006,,,12,,303,235,,128.93,,,,,,,,,,26,7,26,7,11,1,27.54,2,0,,54*,27.54,,
Kevin Pietersen,0,11,,,,10006,,,DC,Delhi Capitals,10006,,,11,,294,233,,126.18,,,,,,,,,,34,7,34,7,10,1,29.40,1,0,,58,29.40,,
Kieron Pollard,166,15,,,,10006,,,MI,Mumbai Indians,10006,,,15,,273,203,,134.48,,,,,,,,,,15,15,15,15,8,7,34.12,1,0,,78,34.12,,
Yusuf Pathan,226,15,,,,10006,,,KKR,Kolkata Knight Riders,10006,,,12,,268,165,,162.42,,,,,,,,,,15,20,15,20,9,3,29.77,1,0,,72,29.77,,
Corey Anderson,0,12,,,,10006,,,MI,Mumbai Indians,10006,,,11,,265,181,,146.40,,,,,,,,,,21,15,21,15,9,2,29.44,1,0,,95*,29.44,,
George Bailey,0,17,,,,10006,,,PBKS,Punjab Kings,10006,,,16,,257,190,,135.26,,,,,,,,,,19,10,19,10,9,7,28.55,0,0,,40*,28.55,,
Shane Watson,104,13,,,,10006,,,RR,Rajasthan Royals,10006,,,13,,240,196,,122.44,,,,,,,,,,19,14,19,14,12,1,20.00,2,0,,51,20.00,,
Naman Ojha,0,11,,,,10006,,,SRH,Sunrisers Hyderabad,10006,,,10,,232,161,,144.09,,,,,,,,,,14,17,14,17,6,4,38.66,1,0,,79*,38.66,,
Shakib Al Hasan,222,13,,,,10006,,,KKR,Kolkata Knight Riders,10006,,,11,,227,152,,149.34,,,,,,,,,,22,7,22,7,7,4,32.42,1,0,,60,32.42,,
Michael Hussey,0,9,,,,10006,,,MI,Mumbai Indians,10006,,,9,,209,182,,114.83,,,,,,,,,,17,7,17,7,9,0,23.22,2,0,,56,23.22,,
Murali Vijay,53,11,,,,10006,,,DC,Delhi Capitals,10006,,,11,,207,192,,107.81,,,,,,,,,,20,5,20,5,11,0,18.81,1,0,,52,18.81,,
Parthiv Patel,48,12,,,,10006,,,RCB,Royal Challengers Bangalore,10006,,,12,,205,185,,110.81,,,,,,,,,,30,1,30,1,10,2,20.50,1,0,,57*,20.50,,
Chris Gayle,126,9,,,,10006,,,RCB,Royal Challengers Bangalore,10006,,,9,,196,184,,106.52,,,,,,,,,,18,12,18,12,9,0,21.77,0,0,,46,21.77,,
James Faulkner,0,13,,,,10006,,,RR,Rajasthan Royals,10006,,,12,,181,94,,192.55,,,,,,,,,,8,16,8,16,4,8,45.25,0,0,,41*,45.25,,
KL Rahul,19,11,,,,10006,,,SRH,Sunrisers Hyderabad,10006,,,8,,166,164,,101.21,,,,,,,,,,12,3,12,3,8,0,20.75,0,0,,46,20.75,,
Suryakumar Yadav,174,16,,,,10006,,,KKR,Kolkata Knight Riders,10006,,,10,,164,117,,140.17,,,,,,,,,,16,5,16,5,5,5,32.80,0,0,,34,32.80,,
Quinton de Kock,170,7,,,,10006,,,DC,Delhi Capitals,10006,,,7,,153,130,,117.69,,,,,,,,,,19,4,19,4,7,0,21.85,0,0,,48,21.85,,
Manoj Tiwary,0,8,,,,10006,,,DC,Delhi Capitals,10006,,,8,,152,118,,128.81,,,,,,,,,,14,4,14,4,5,3,30.40,1,0,,61*,30.40,,
Jacques Kallis,0,8,,,,10006,,,KKR,Kolkata Knight Riders,10006,,,7,,151,129,,117.05,,,,,,,,,,13,4,13,4,6,1,25.16,1,0,,72,25.16,,
Kedar Jadhav,58,10,,,,10006,,,DC,Delhi Capitals,10006,,,10,,149,101,,147.52,,,,,,,,,,13,7,13,7,5,5,29.80,0,0,,37,29.80,,
Steve Smith,0,10,,,,10006,,,RR,Rajasthan Royals,10006,,,7,,147,110,,133.63,,,,,,,,,,13,4,13,4,4,3,36.75,0,0,,48*,36.75,,
Ravindra Jadeja,46,16,,,,10006,,,CSK,Chennai Super Kings,10006,,,10,,146,110,,132.72,,,,,,,,,,9,5,9,5,5,5,29.20,0,0,,36*,29.20,,
Aditya Tare,158,15,,,,10006,,,MI,Mumbai Indians,10006,,,12,,126,98,,128.57,,,,,,,,,,16,3,16,3,8,4,15.75,0,0,,24,15.75,,
Cheteshwar Pujara,49,6,,,,10006,,,PBKS,Punjab Kings,10006,,,6,,125,124,,100.80,,,,,,,,,,17,0,17,0,5,1,25.00,0,0,,40*,25.00,,
Stuart Binny,195,13,,,,10006,,,RR,Rajasthan Royals,10006,,,12,,123,121,,101.65,,,,,,,,,,4,5,4,5,10,2,12.30,0,0,,48*,12.30,,
Chidhambaram Gautam,0,9,,,,10006,,,MI,Mumbai Indians,10006,,,9,,121,111,,109.00,,,,,,,,,,13,5,13,5,7,2,17.28,0,0,,33,17.28,,
David Hussey,0,5,,,,10006,,,CSK,Chennai Super Kings,10006,,,4,,116,94,,123.40,,,,,,,,,,8,6,8,6,2,2,58.00,1,0,,50*,58.00,,
Mayank Agarwal,55,8,,,,10006,,,DC,Delhi Capitals,10006,,,8,,115,91,,126.37,,,,,,,,,,12,3,12,3,8,0,14.37,0,0,,31,14.37,,
Darren Sammy,0,10,,,,10006,,,SRH,Sunrisers Hyderabad,10006,,,9,,108,91,,118.68,,,,,,,,,,4,8,4,8,7,2,15.42,0,0,,29,15.42,,
Yogesh Takawale,0,5,,,,10006,,,RCB,Royal Challengers Bangalore,10006,,,5,,104,91,,114.28,,,,,,,,,,17,1,17,1,5,0,20.80,0,0,,45,20.80,,
Brad Hodge,449,4,,,,10006,,,RR,Rajasthan Royals,10006,,,4,,101,72,,140.27,,,,,,,,,,4,6,4,6,3,1,33.66,0,0,,40,33.66,,
Mitchell Starc,31,14,,,,10006,,,RCB,Royal Challengers Bangalore,10006,,,9,,85,84,,101.19,,,,,,,,,,9,0,9,0,6,3,14.16,0,0,,29,14.16,,
Rishi Dhawan,996,13,,,,10006,,,PBKS,Punjab Kings,10006,,,6,,82,75,,109.33,,,,,,,,,,8,1,8,1,2,4,41.00,0,0,,23*,41.00,,
Sachin Rana,0,9,,,,10006,,,RCB,Royal Challengers Bangalore,10006,,,7,,73,65,,112.30,,,,,,,,,,7,1,7,1,3,4,24.33,0,0,,19*,24.33,,
Venugopal Rao,0,7,,,,10006,,,SRH,Sunrisers Hyderabad,10006,,,5,,71,63,,112.69,,,,,,,,,,8,0,8,0,3,2,23.66,0,0,,27,23.66,,
Shaun Marsh,41,2,,,,10006,,,PBKS,Punjab Kings,10006,,,2,,70,52,,134.61,,,,,,,,,,7,3,7,3,2,0,35.00,0,0,,40,35.00,,
Rajat Bhatia,0,12,,,,10006,,,RR,Rajasthan Royals,10006,,,7,,67,53,,126.41,,,,,,,,,,4,3,4,3,5,2,13.40,0,0,,23,13.40,,
Axar Patel,110,17,,,,10006,,,PBKS,Punjab Kings,10006,,,8,,62,60,,103.33,,,,,,,,,,6,1,6,1,6,2,10.33,0,0,,42*,10.33,,
Ross Taylor,78,4,,,,10006,,,DC,Delhi Capitals,10006,,,4,,59,59,,100.00,,,,,,,,,,6,0,6,0,3,1,19.66,0,0,,43*,19.66,,
Chris Lynn,27,2,,,,10006,,,KKR,Kolkata Knight Riders,10006,,,2,,58,49,,118.36,,,,,,,,,,5,3,5,3,2,0,29.00,0,0,,45,29.00,,
Mitchell Johnson,0,14,,,,10006,,,PBKS,Punjab Kings,10006,,,8,,56,50,,112.00,,,,,,,,,,4,3,4,3,3,5,18.66,0,0,,16*,18.66,,
Irfan Pathan,458,10,,,,10006,,,SRH,Sunrisers Hyderabad,10006,,,6,,55,54,,101.85,,,,,,,,,,5,0,5,0,2,4,27.50,0,0,,23*,27.50,,
Ryan ten Doeschate,665,10,,,,10006,,,KKR,Kolkata Knight Riders,10006,,,7,,52,33,,157.57,,,,,,,,,,3,4,3,4,4,3,13.00,0,0,,25*,13.00,,
Albie Morkel,481,7,,,,10006,,,RCB,Royal Challengers Bangalore,10006,,,5,,45,41,,109.75,,,,,,,,,,1,3,1,3,3,2,15.00,0,0,,16,15.00,,
Ravichandran Ashwin,45,16,,,,10006,,,CSK,Chennai Super Kings,10006,,,6,,45,45,,100.00,,,,,,,,,,4,0,4,0,3,3,15.00,0,0,,14,15.00,,
Abhishek Nayar,0,5,,,,10006,,,RR,Rajasthan Royals,10006,,,4,,43,47,,91.48,,,,,,,,,,5,1,5,1,3,1,14.33,0,0,,23,14.33,,
Jimmy Neesham,80,4,,,,10006,,,DC,Delhi Capitals,10006,,,3,,42,46,,91.30,,,,,,,,,,3,1,3,1,3,0,14.00,0,0,,22,14.00,,
Karn Sharma,98,14,,,,10006,,,SRH,Sunrisers Hyderabad,10006,,,8,,42,29,,144.82,,,,,,,,,,1,3,1,3,4,4,10.50,0,0,,17*,10.50,,
Ben Dunk,0,3,,,,10006,,,MI,Mumbai Indians,10006,,,3,,40,35,,114.28,,,,,,,,,,7,0,7,0,3,0,13.33,0,0,,20,13.33,,
Rilee Rossouw,0,3,,,,10006,,,RCB,Royal Challengers Bangalore,10006,,,3,,39,41,,95.12,,,,,,,,,,2,2,2,2,3,0,13.00,0,0,,24,13.00,,
Kevon Cooper,0,5,,,,10006,,,RR,Rajasthan Royals,10006,,,5,,39,26,,150.00,,,,,,,,,,2,3,2,3,3,2,13.00,0,0,,32,13.00,,
Dhawal Kulkarni,178,8,,,,10006,,,RR,Rajasthan Royals,10006,,,2,,35,25,,140.00,,,,,,,,,,1,2,1,2,0,2,0.00,0,0,,28*,0.00,,
Varun Aaron,197,10,,,,10006,,,RCB,Royal Challengers Bangalore,10006,,,3,,35,34,,102.94,,,,,,,,,,2,1,2,1,0,3,0.00,0,0,,17*,0.00,,
Mithun Manhas,0,12,,,,10006,,,CSK,Chennai Super Kings,10006,,,5,,35,23,,152.17,,,,,,,,,,3,1,3,1,2,3,17.50,0,0,,13*,17.50,,
Ankit Sharma,0,3,,,,10006,,,RR,Rajasthan Royals,10006,,,2,,34,30,,113.33,,,,,,,,,,4,1,4,1,2,0,17.00,0,0,,30,17.00,,
Laxmi Ratan Shukla,0,5,,,,10006,,,DC,Delhi Capitals,10006,,,3,,31,38,,81.57,,,,,,,,,,2,1,2,1,3,0,10.33,0,0,,21,10.33,,
Piyush Chawla,149,11,,,,10006,,,KKR,Kolkata Knight Riders,10006,,,5,,31,19,,163.15,,,,,,,,,,4,1,4,1,3,2,10.33,0,0,,17*,10.33,,
Vijay Zol,0,3,,,,10006,,,RCB,Royal Challengers Bangalore,10006,,,2,,29,26,,111.53,,,,,,,,,,3,1,3,1,2,0,14.50,0,0,,16,14.50,,
Harbhajan Singh,95,14,,,,10006,,,MI,Mumbai Indians,10006,,,7,,28,25,,112.00,,,,,,,,,,2,2,2,2,5,2,5.60,0,0,,10*,5.60,,
Mandeep Singh,132,3,,,,10006,,,PBKS,Punjab Kings,10006,,,3,,24,26,,92.30,,,,,,,,,,2,0,2,0,3,0,8.00,0,0,,21,8.00,,
Dale Steyn,230,14,,,,10006,,,SRH,Sunrisers Hyderabad,10006,,,4,,22,26,,84.61,,,,,,,,,,1,0,1,0,3,1,7.33,0,0,,12,7.33,,
Rahul Shukla,0,3,,,,10006,,,DC,Delhi Capitals,10006,,,3,,18,21,,85.71,,,,,,,,,,2,0,2,0,1,2,18.00,0,0,,14,18.00,,
Jason Holder,263,1,,,,10006,,,SRH,Sunrisers Hyderabad,10006,,,1,,16,12,,133.33,,,,,,,,,,2,1,2,1,1,0,16.00,0,0,,16,16.00,,
Nic Maddinson,0,2,,,,10006,,,RCB,Royal Challengers Bangalore,10006,,,2,,16,14,,114.28,,,,,,,,,,3,0,3,0,2,0,8.00,0,0,,12,8.00,,
Rahul Tewatia,120,3,,,,10006,,,RR,Rajasthan Royals,10006,,,1,,16,13,,123.07,,,,,,,,,,0,1,0,1,1,0,16.00,0,0,,16,16.00,,
Ravi Rampaul,646,2,,,,10006,,,RCB,Royal Challengers Bangalore,10006,,,1,,13,13,,100.00,,,,,,,,,,0,1,0,1,1,0,13.00,0,0,,13,13.00,,
Harshal Patel,114,3,,,,10006,,,RCB,Royal Challengers Bangalore,10006,,,3,,13,7,,185.71,,,,,,,,,,1,1,1,1,2,1,6.50,0,0,,6,6.50,,
Shreyas Gopal,192,4,,,,10006,,,MI,Mumbai Indians,10006,,,1,,11,10,,110.00,,,,,,,,,,1,0,1,0,1,0,11.00,0,0,,11,11.00,,
Sunil Narine,156,16,,,,10006,,,KKR,Kolkata Knight Riders,10006,,,5,,10,14,,71.42,,,,,,,,,,0,0,0,0,2,3,5.00,0,0,,6,5.00,,
Moises Henriques,133,4,,,,10006,,,SRH,Sunrisers Hyderabad,10006,,,2,,9,14,,64.28,,,,,,,,,,1,0,1,0,2,0,4.50,0,0,,9,4.50,,
Ben Cutting,162,1,,,,10006,,,RR,Rajasthan Royals,10006,,,1,,8,6,,133.33,,,,,,,,,,0,1,0,1,1,0,8.00,0,0,,8,8.00,,
Dwayne Bravo,93,1,,,,10006,,,CSK,Chennai Super Kings,10006,,,1,,8,3,,266.66,,,,,,,,,,0,1,0,1,0,1,0.00,0,0,,8*,0.00,,
Imran Tahir,96,6,,,,10006,,,DC,Delhi Capitals,10006,,,2,,8,10,,80.00,,,,,,,,,,2,0,2,0,2,0,4.00,0,0,,4,4.00,,
Zaheer Khan,462,6,,,,10006,,,MI,Mumbai Indians,10006,,,4,,8,7,,114.28,,,,,,,,,,0,1,0,1,1,3,8.00,0,0,,7*,8.00,,
Shahbaz Nadeem,221,11,,,,10006,,,DC,Delhi Capitals,10006,,,3,,7,19,,36.84,,,,,,,,,,0,0,0,0,2,1,3.50,0,0,,3*,3.50,,
Shivam Sharma,0,4,,,,10006,,,PBKS,Punjab Kings,10006,,,2,,5,3,,166.66,,,,,,,,,,1,0,1,0,1,1,5.00,0,0,,4,5.00,,
Pravin Tambe,531,13,,,,10006,,,RR,Rajasthan Royals,10006,,,2,,5,9,,55.55,,,,,,,,,,0,0,0,0,2,0,2.50,0,0,,3,2.50,,
Dishant Yagnik,0,1,,,,10006,,,RR,Rajasthan Royals,10006,,,1,,4,6,,66.66,,,,,,,,,,0,0,0,0,0,1,0.00,0,0,,4*,0.00,,
Tim Southee,77,3,,,,10006,,,RR,Rajasthan Royals,10006,,,1,,4,4,,100.00,,,,,,,,,,1,0,1,0,1,0,4.00,0,0,,4,4.00,,
Abu Nechim,0,4,,,,10006,,,RCB,Royal Challengers Bangalore,10006,,,1,,4,1,,400.00,,,,,,,,,,1,0,1,0,0,1,0.00,0,0,,4*,0.00,,
Ashok Dinda,0,9,,,,10006,,,RCB,Royal Challengers Bangalore,10006,,,3,,4,12,,33.33,,,,,,,,,,0,0,0,0,1,2,4.00,0,0,,2*,4.00,,
Vinay Kumar,0,9,,,,10006,,,KKR,Kolkata Knight Riders,10006,,,4,,4,6,,66.66,,,,,,,,,,0,0,0,0,2,2,2.00,0,0,,4,2.00,,
Amit Mishra,107,10,,,,10006,,,SRH,Sunrisers Hyderabad,10006,,,2,,4,7,,57.14,,,,,,,,,,0,0,0,0,1,1,4.00,0,0,,4*,4.00,,
Morne Morkel,0,12,,,,10006,,,KKR,Kolkata Knight Riders,10006,,,2,,4,3,,133.33,,,,,,,,,,0,0,0,0,0,2,0.00,0,0,,4*,0.00,,
Manvinder Bisla,0,1,,,,10006,,,KKR,Kolkata Knight Riders,10006,,,1,,3,9,,33.33,,,,,,,,,,0,0,0,0,1,0,3.00,0,0,,3,3.00,,
Srikkanth Anirudha,0,1,,,,10006,,,SRH,Sunrisers Hyderabad,10006,,,1,,3,5,,60.00,,,,,,,,,,0,0,0,0,1,0,3.00,0,0,,3,3.00,,
Mohammad Shami,47,12,,,,10006,,,DC,Delhi Capitals,10006,,,4,,3,7,,42.85,,,,,,,,,,0,0,0,0,2,2,1.50,0,0,,1*,1.50,,
Unmukt Chand,0,1,,,,10006,,,RR,Rajasthan Royals,10006,,,1,,2,9,,22.22,,,,,,,,,,0,0,0,0,1,0,2.00,0,0,,2,2.00,,
Andre Russell,141,2,,,,10006,,,KKR,Kolkata Knight Riders,10006,,,2,,2,8,,25.00,,,,,,,,,,0,0,0,0,2,0,1.00,0,0,,1,1.00,,
Siddarth Kaul,64,5,,,,10006,,,DC,Delhi Capitals,10006,,,1,,2,2,,100.00,,,,,,,,,,0,0,0,0,0,1,0.00,0,0,,2*,0.00,,
Wayne Parnell,829,8,,,,10006,,,DC,Delhi Capitals,10006,,,2,,2,2,,100.00,,,,,,,,,,0,0,0,0,1,1,2.00,0,0,,2,2.00,,
Lasith Malinga,167,10,,,,10006,,,MI,Mumbai Indians,10006,,,1,,2,4,,50.00,,,,,,,,,,0,0,0,0,1,0,2.00,0,0,,2,2.00,,
Sandeep Sharma,220,11,,,,10006,,,PBKS,Punjab Kings,10006,,,1,,2,5,,40.00,,,,,,,,,,0,0,0,0,0,1,0.00,0,0,,2*,0.00,,
Umesh Yadav,21,12,,,,10006,,,KKR,Kolkata Knight Riders,10006,,,1,,2,4,,50.00,,,,,,,,,,0,0,0,0,1,0,2.00,0,0,,2,2.00,,
Marchant de Lange,0,1,,,,10006,,,MI,Mumbai Indians,10006,,,1,,1,2,,50.00,,,,,,,,,,0,0,0,0,1,0,1.00,0,0,,1,1.00,,
Vikramjeet Malik,0,1,,,,10006,,,RR,Rajasthan Royals,10006,,,1,,1,2,,50.00,,,,,,,,,,0,0,0,0,0,1,0.00,0,0,,1*,0.00,,
Praveen Kumar,0,3,,,,10006,,,MI,Mumbai Indians,10006,,,1,,1,2,,50.00,,,,,,,,,,0,0,0,0,1,0,1.00,0,0,,1,1.00,,
Karanveer Singh,0,5,,,,10006,,,PBKS,Punjab Kings,10006,,,1,,1,1,,100.00,,,,,,,,,,0,0,0,0,0,1,0.00,0,0,,1*,0.00,,
Kane Richardson,85,7,,,,10006,,,RR,Rajasthan Royals,10006,,,1,,1,2,,50.00,,,,,,,,,,0,0,0,0,1,0,1.00,0,0,,1,1.00,,
Jaydev Unadkat,180,9,,,,10006,,,DC,Delhi Capitals,10006,,,2,,1,6,,16.66,,,,,,,,,,0,0,0,0,1,1,1.00,0,0,,1*,1.00,,
Lakshmipathy Balaji,0,9,,,,10006,,,PBKS,Punjab Kings,10006,,,2,,1,3,,33.33,,,,,,,,,,0,0,0,0,1,1,1.00,0,0,,1*,1.00,,
Jasprit Bumrah,9,11,,,,10006,,,MI,Mumbai Indians,10006,,,2,,1,3,,33.33,,,,,,,,,,0,0,0,0,0,2,0.00,0,0,,1*,0.00,,
Bhuvneshwar Kumar,15,14,,,,10006,,,SRH,Sunrisers Hyderabad,10006,,,2,,1,4,,25.00,,,,,,,,,,0,0,0,0,1,1,1.00,0,0,,1,1.00,,
Yuzvendra Chahal,10,14,,,,10006,,,RCB,Royal Challengers Bangalore,10006,,,2,,1,1,,100.00,,,,,,,,,,0,0,0,0,0,2,0.00,0,0,,1*,0.00,,
Mohit Sharma,100,16,,,,10006,,,CSK,Chennai Super Kings,10006,,,1,,1,3,,33.33,,,,,,,,,,0,0,0,0,0,1,0.00,0,0,,1*,0.00,,
Beuran Hendricks,232,3,,,,10006,,,PBKS,Punjab Kings,10006,,,1,,0,1,,0.00,,,,,,,,,,0,0,0,0,1,0,0.00,0,0,,0*,0.00,,
